"","V1","V2","V3","V4","V5","V6"
"sig_1",-0.175326361282728,0.0419894814044239,-0.0147103874830674,0.000949290530909864,-0.00156685318251401,1.62199323343303e-05
"sig_2",-0.114911227458699,0.0757615003268541,-0.0148739898537304,-0.00860812143460501,-0.011331373791799,0.00861692718863094
"sig_3",-0.104496533294233,-0.000625254774149068,-0.027302611779385,-0.00387839208777838,0.00185223668111311,-0.00637910773222592
"sig_4",-0.128788867502373,0.00401119851603816,-0.0079173116651914,-0.00534156788014822,-0.000458256098360244,-0.0043777652367968
"sig_5",-0.120832696493641,-0.00223668358624451,-0.0300850266492513,-0.00975512939740137,-0.000167534190906733,-0.00759131411681719
"sig_6",-0.113186441603496,0.0140523666541416,-0.0168099771864953,-0.00141942393805447,0.00161464483237686,-0.0026484628959265
"sig_7",-0.120543863633834,0.0287238007063389,-0.00855780847384734,-0.00673453171154989,-0.00549485896183447,0.000723018431433743
"sig_8",-0.0718948309617785,0.0393718817356202,-0.0119169398259115,-0.0186809764373405,-0.0126505417631506,0.00429177927268789
"sig_9",-0.0736837849362018,-0.00814086946397064,-0.0255545195928389,-0.00452460457291929,0.00106337447626473,-0.00693274258563048
"sig_10",-0.0820651996919742,-0.0116105537015113,-0.0282042638804181,-0.00294729197398382,0.000427271229972338,-0.00655775159757312
"sig_11",-0.0924371691488521,-0.00603006360007263,-0.0130587697438498,-0.00622789547287907,0.000295184367287688,-0.00629037089272788
"sig_12",-0.0725099610331766,-0.00900618930504095,-0.0267433821269426,-0.00203877247890215,0.00227030764107418,-0.00758714829093686
"sig_13",-0.0737122184654317,-0.00782153376515311,-0.0235580853152753,-0.00446063323123496,0.00067919770475096,-0.00700578864234639
"sig_14",-0.0725340698135471,-0.00804986785963784,-0.011413823882652,-0.00273613602986785,0.000364685560463462,-0.00620208542935823
"sig_15",-0.0593054533203739,-0.0116415776798923,-0.0181769156703006,-0.000434352286708952,0.00766649131619673,-0.00535280890941508
"sig_16",-0.067348488956922,-0.0126224949126583,-0.0263824859757461,-0.00384269352378054,0.000743603579184036,-0.00723664908899319
"sig_17",-0.0887161394289183,-0.000198852753741884,-0.0113340319677749,-0.00540839252281457,0.000195993260834244,-0.00542305199144682
"sig_18",-0.0710194459604326,-0.00297352689904282,-0.0146744547712757,-0.00153113931039689,0.00399858079171279,-0.00371203603806773
"sig_19",-0.0856479461320232,-0.00725598473834047,-0.0285778185823046,-0.0022507679396393,0.00109480659041522,-0.00596939509317296
"sig_20",-0.094351839064505,-0.0139495097907192,-0.0346238052032948,-0.00915564465348542,-0.00348136068958295,-0.00730794445817457
"sig_21",-0.0578415447987367,-0.00807958890039884,-0.0214793013708317,-0.0023052579193523,0.00521106663143948,-0.00781695172132422
"sig_22",-0.102996709842744,0.00827383924083636,0.0119922510246634,-0.00577384318494647,-0.0038585380093528,-0.00237857735105548
"sig_23",-0.0870118217637039,0.00303377750991336,-0.0128711147102873,-0.00361182723801849,0.000556978827488214,-0.00318525388104078
"sig_24",-0.0793009927909387,-0.00562528474939227,-0.0228899170210341,-0.00588001566284944,0.00214083493277818,-0.00534253996508197
"sig_25",-0.094061642233008,-0.011586287875117,-0.0373293713711986,-0.00617266251683494,-0.00188172243042656,-0.00626483988096974
"sig_26",-0.0933610431637568,0.0140040170214492,-0.00897353291725048,-0.0037725343985197,-0.000171829669443884,-0.00423850424088976
"sig_27",-0.125603733721485,-0.00166780296156715,-0.0247852803886056,-0.0139481872181276,-0.00642245653342142,-0.00543984740985319
"sig_28",-0.0836125055416185,0.0135869719709849,-0.00767695924589644,-0.0183097275935947,-0.0100516627658426,-0.00112891673364775
"sig_29",-0.0450461897336857,0.0144060620216406,-0.00722209841659522,-0.0233732073843122,-0.0118062817861035,0.000421646280177439
