"","V1","V2","V3","V4","V5","V6"
"ec:1.1.1.1",-4.78827798140742,0.175339106350033,-0.317646472191304,0.00108076950637392,0.412500295601003,-0.203160207081498
"ec:1.1.1.10",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.102",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.105",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.14",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.146",0.0196924252415658,-0.325425996285815,-0.407092273814684,-0.0541929269823605,-0.0414438325741122,-0.119615702276328
"ec:1.1.1.153",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.170",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.178",0.117059387902551,-0.362177560072666,-0.445207338636535,-0.0412039325572302,-0.0447528191657705,-0.126481227371565
"ec:1.1.1.179",0.139452087722832,-0.151625900217162,-0.15519445366562,-0.154328170706395,-0.0939382811283568,-0.0576329424754792
"ec:1.1.1.181",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.184",0.139452087722832,-0.151625900217162,-0.15519445366562,-0.154328170706395,-0.0939382811283568,-0.0576329424754792
"ec:1.1.1.2",0.0420851250618467,-0.114874336430311,-0.117079388843769,-0.167317165131526,-0.0906292945366985,-0.0507674173802429
"ec:1.1.1.205",-0.0552818375991387,-0.0781227726434595,-0.0789643240219176,-0.180306159556656,-0.0873203079450402,-0.0439018922850066
"ec:1.1.1.21",-0.639483613565051,0.142386610077649,0.149726064909191,-0.258240126107438,-0.0674663883950905,-0.00270874171358869
"ec:1.1.1.211",-0.736850576226037,0.179138173864501,0.187841129731043,-0.271229120532569,-0.0641574018034322,0.00415678338164761
"ec:1.1.1.213",-0.37339003143356,-0.164912555947777,-0.382130536087851,-0.121118021750678,-0.139113468126163,-0.0220553498874596
"ec:1.1.1.22",-0.0552818375991387,-0.0781227726434595,-0.0789643240219176,-0.180306159556656,-0.0873203079450402,-0.0439018922850066
"ec:1.1.1.239",-0.0588964436303231,-0.0646155874528273,-0.20646284558249,-0.195275276624452,-0.198225889863724,0.0261963597229169
"ec:1.1.1.27",-1.36410565237612,0.906586670664417,0.808785516522921,-0.469150415278228,0.279084563914149,-0.158553394227583
"ec:1.1.1.270",0.135837481691648,-0.13811871502653,-0.282692975226193,-0.169297287774191,-0.204843863047041,0.0124653095324443
"ec:1.1.1.271",0.139452087722832,-0.151625900217162,-0.15519445366562,-0.154328170706395,-0.0939382811283568,-0.0576329424754792
"ec:1.1.1.30",-0.0552818375991387,-0.0781227726434595,-0.0789643240219176,-0.180306159556656,-0.0873203079450402,-0.0439018922850066
"ec:1.1.1.31",0.236819050383818,-0.188377464004014,-0.193309518487472,-0.141339176281265,-0.0972472677200151,-0.0644984675707155
"ec:1.1.1.330",-0.0552818375991387,-0.0781227726434595,-0.0789643240219176,-0.180306159556656,-0.0873203079450402,-0.0439018922850066
"ec:1.1.1.34",0.233204444352633,-0.174870278813382,-0.320808040048045,-0.156308293349061,-0.208152849638699,0.00559978443720795
"ec:1.1.1.35",-0.347382725582095,0.0321319187170949,0.0353808704436368,-0.219273142832047,-0.0773933481700653,-0.0233053169992976
