1963 4.19335532654 0.0
1964 4.07940804455 0.0
1965 2.50173242182 0.0
1966 2.92392919085 0.0
1967 1.98615835184 0.0
1968 3.37136523315 0.0
1969 2.3367035272 0.0
1970 3.95238613058 0.0
1971 3.42046468978 1.625
1972 2.93041828287 0.7916666667
1973 5.16536982512 1.1916666666
1974 3.02737910903 28.6333333334
1975 3.2175385111 2.2166666667
1976 2.61769678961 4.4
1977 2.5654855591 3.575
1978 3.33428318545 0.4
1979 4.52090373023 57.65
1980 3.22851338978 22.158333333
1981 3.92181402339 4.825
1982 3.11780375116 9.683333333
1983 3.35784758372 10.683333333
1984 5.17201422133 0.416666667
1985 3.45368321591 4.5166666667
1986 4.01364062049 46.6
1987 2.31985689407 14.0833333334
1988 3.15482592984 12.925
1989 5.10899156149 10.725
1990 7.13194757359 17.2416666666
1991 3.49213488884 13.3416666666
1992 3.0614339143 0.225
1993 2.1503245546 7.3833333334
1994 2.95383553047 2.3583333333
1995 2.18458007893 5.1166666667
1996 2.15862892967 12.425
1997 2.29141501812 4.3583333334
1998 3.83058326769 21.6416666666
1999 5.18235148623 17.925
2000 4.10460486184 35.7333333333
2001 4.34867573675 13.3083333333
2002 3.10534091176 1.7083333333
2003 5.51676461619 14.0
2004 4.7013804479 31.4
2005 5.90032634145 55.3
2006 5.8216865143 38.658333333
2007 2.31637102703 24.308333334
2008 3.5418997444 91.7
2009 3.4398881254 124.8
