"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",0.0647676292293003,0.0560499527919944,0.0493741828335681,-0.010304736196932,0.3856070428732,-0.291281906212868,0.221140574814213,-0.586657712043794,0.440090008685998,-0.0377800264192922,-0.0695581715502804,-0.0689086163161548,9.12179122182138
"X.E.",0.0887002137827007,-0.0957394299918694,0.0325457697732534,0.0248258818571731,0.106416539175637,0.142071524472294,0.0542047165033607,0.288635626816108,0.260314454269623,0.828072509876776,-0.0439363469390376,-0.187289398134903,6.090311686434
"X.O.",0.0767374191041204,0.00309465668118342,0.0454937011359168,0.0186076740293469,0.400330261389185,0.262603277843377,0.593126597155832,0.109830740450318,-0.507653714032876,-0.0791740025131533,0.0643088435143295,0.018937613151031,8.21699668692449
"X.B.",0.0354726969738316,0.174591499607705,-0.890412242429871,0.248945705575457,-0.0570561164450349,-0.00418447286033305,-0.0263298479268999,-0.0021110209628345,-0.0200334956815896,0.00326053031220895,-0.00450885328511181,0.00221399728142778,7.4942123448457
"X.C.",0.0758669896235025,-0.0241827852644517,0.0253765536280827,-0.103102014875165,0.482378668710376,-0.469596055864642,-0.461570930190216,0.392525921450105,-0.166125622841115,-0.100470375372799,-0.0453257758908083,0.0319156149663387,7.92093322678101
"X.M.",0.157073999745288,-0.195938543781599,0.0853051630808249,0.0553403492003752,0.0287363186444401,0.437246916512608,-0.51371059199908,-0.446730555202113,-0.273003492280862,0.0806459769485495,-0.0253031274196522,0.0171774436838981,10.0047358084704
"X.A.",0.117433769737189,-0.147666099825623,0.0590749100517607,0.0875859649792281,-0.0408111183241946,0.269761934535876,0.0513138835896518,0.266605301241,0.379246593789948,-0.248684273270613,-0.434418733698933,0.547247472688984,7.57170674953682
"X.T.",-0.223989929836065,0.821486667092396,0.266986959378967,0.11422610215579,-0.0852859941093556,0.127050301136657,-0.114870749480173,0.059188881740131,0.0180342242563411,0.00977057479360608,0.000894427434782326,0.00484686504647974,8.85502443483842
"X.U.",0.170853154359022,-0.138122269750412,0.17817496307541,0.230397112158286,-0.473082386780896,-0.378617730255661,0.135455268623008,-0.00783369222255023,-0.171469159230968,0.0360650701450509,0.0279909233668953,0.00231237193880561,16.0638815091007
"X.R.",0.0779703169351156,-0.0935862727520335,0.0300749726211494,0.0445620001334067,0.0278704576073317,0.138063958708394,-0.0489664520706472,0.132685477212705,0.30575563686553,-0.147439589010759,0.866431693138706,0.155659232321934,5.12324711232227
"X.F.",0.0632948937154473,0.0659357445788621,-0.136872714782343,-0.867367363740242,-0.250114413404543,0.025642560041836,0.058699939282635,-0.00451049358750286,-0.00417180970892988,-0.00814563493840994,0.00389017451864504,0.000762505311300116,8.96922294078868
"X.G.",0.0803739480785648,-0.108675819735525,0.0402523395046491,0.0663574521729747,-0.057504336427319,0.213367003427214,-0.0237206199659862,0.214605904093659,0.205319248382921,-0.413319053897729,-0.125500157264827,-0.775912293953675,4.97982284513514
"X.P.",-0.875905188876894,-0.317756759526631,-0.0248157716177027,0.00393034572503859,-0.0103375358425129,-0.00909939879542756,0.00814345168301392,-0.00702436454342923,-0.00720354874385721,0.00246384749208997,0.000301129088186714,0.00100538100231367,8.24009143099477
