"","x"
"1",0.457793640216691
"2",0.2595970297473
"3",0.133669128165249
"4",0.100625895821383
"5",0.0661686496315145
"6",0.0353136085033062
"7",0.0228192325479487
"8",0.0159208153631233
"9",0.013363879119108
"10",0.00304678279056754
"11",0.00201204048964762
"12",0.000800193678138186
"13",4.59461642728709e-12
