ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
CAN,1413,831,1858,3487,137,6327,3712,1888,1620,5359,6534,5923,2930,14174,46,946,17484,2186,4377,31,720,4826,9965,6309,406,12061,680,6588,2880
USA,4337,1454,13151,21198,551,23715,10229,3207,18232,101204,82686,65560,29339,113371,269,9532,107230,10609,38314,302,4944,26736,39908,29847,1821,39702,2296,16669,4707,
NLD,2648,1201,4824,10195,273,13044,7364,2772,4563,24179,30093,16704,8856,49617,95,3046,47984,5704,13496,107,1986,17245,19199,16420,854,26821,1328,13061,4243,
DEU,3862,1333,7685,20380,322,20690,9345,2985,9193,52259,84130,41164,12914,108660,170,5131,100134,9243,18039,137,2450,26878,32926,24226,869,36728,1508,15441,4480,
JPN,1876,1065,3704,4552,298,8993,5477,2460,3972,11874,8201,9352,8361,20788,98,2465,24712,4330,10181,120,2069,7646,13176,12250,978,18932,1368,9922,3764,
MEX,22,56,0,4,0,20,39,59,0,0,0,0,0,0,0,0,8,0,0,0,0,6,8,0,0,30,0,36,37,
FRA,3498,1240,6798,17323,273,17866,8599,2733,7501,44899,65950,34709,10267,87218,137,4162,82947,7395,15360,96,2097,25057,26220,20742,682,33000,1148,13990,4055,
BEL,1105,684,425,3405,16,3639,3189,1523,176,1290,7357,1403,296,9332,4,115,11285,748,564,0,52,7372,3912,2201,25,8681,93,5729,2295,
ITA,1683,937,1793,5384,74,7164,4889,2200,1920,6610,12546,5363,3114,20973,31,720,23185,2978,3321,14,413,10726,9431,7044,140,15946,400,9200,3475,
CHN,695,584,877,672,163,2428,2025,1226,506,1127,369,1473,1238,1739,14,600,3419,657,2024,73,578,1216,2932,2860,505,5210,652,3443,1713,
ESP,2394,1131,3429,8979,160,11295,6895,2621,3565,16384,24284,13070,5470,39732,84,1879,42406,5299,7134,35,1143,17033,14695,13719,359,24808,819,12452,4049,
GBR,2630,1145,3626,11185,249,12767,7072,2651,3597,16977,36256,13977,5377,53832,89,2671,51529,5062,7470,129,1557,18163,18928,14180,711,25887,1195,12427,4102,
IRL,90,231,6,22,0,212,237,454,0,2,0,0,13,21,0,0,76,65,0,0,0,50,208,30,0,481,0,368,618,
AUS,666,496,914,673,131,2436,1648,940,673,1285,352,1682,1369,2070,22,551,3603,945,1891,66,499,842,3043,2568,347,4140,491,2482,1171,
DNK,771,624,498,1495,37,2472,2348,1423,90,1189,1912,1345,236,3863,0,191,5534,255,1165,4,113,3372,3029,1935,71,5756,221,4564,2189,
AUT,46,89,5,7,0,93,72,113,0,1,0,0,9,3,0,0,24,27,0,0,0,9,76,15,0,111,0,64,93,
THA,589,554,675,462,104,2157,1646,1218,302,794,155,1507,830,1224,3,339,2582,576,1672,37,360,701,3181,2018,307,4325,429,2962,1801,
ARG,402,450,259,423,6,1217,1117,1005,42,486,252,765,108,824,0,25,1747,100,666,0,16,823,1673,662,9,2567,36,2085,1549,
