"","x"
"1",0.983972650302985
"2",0.920770260960756
"3",0.811401990430701
"4",0.785294617408284
"5",0.740120927620279
"6",0.719327964102119
"7",0.625262612915856
"8",0.554134626970587
"9",0.545863449312213
"10",0.466296304672371
"11",0.436225330413796
"12",0.321691566429243
"13",0.287837114067524
"14",0.218997513778724
"15",0.175257901470873
"16",0.16249072107038
"17",0.143242940275044
"18",0.105905352741332
"19",0.0988051303846522
"20",0.084691454636558
"21",0.0683206439210584
