"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",0.726958610635175,-0.361290873212053,-0.0948938940605312,0.128319561625549,-0.106551707373319,0.202363624807321,-0.106347589298398,0.0860724819196935,-0.0290087435755414,0.0588476391526928,-0.0695185352027995,0.00384290055083612,-0.0400830935680146,0.000395283040948655,-0.00107829800551454,0.00269252243577913,-0.0181332686566264,0.0147514300667701,-0.00574152929067565,0.0044732522726284,-0.00248206804133172
"KC",-0.14513670785076,0.147444022904633,0.0418335438524379,0.244732165680574,0.169551677531659,-0.208890040588921,0.0806217359579725,-0.0498047982627288,-0.140082366616759,0.150906893090158,-0.178245795830364,-0.0180768250415631,0.036788586741765,-0.0325206298813399,-0.0146972061788063,0.0161839468997228,0.047763375293121,-0.0237370413650794,-0.0276491817977375,0.0159247190334364,-0.00970334365159342
"KG",0.0210343520892627,0.0301112143166885,0.002673334640808,0.177156939656887,-0.0505767965020945,-0.176421632171942,-0.0200779137877867,0.028816299478912,-0.130187858613939,-0.0216399806059713,0.063700703923598,0.132948596289071,-0.0187996644845545,0.0584117515813822,-0.0333910541987043,0.0648275878218297,0.0296399241603543,0.016938237453021,0.00444195096582379,0.0229452805694449,0.0315429204859444
"KI",0.0795655203210081,-0.11918130444581,0.0926067928105977,-0.326908953674016,0.0933358980348558,0.25724001859796,-0.0418974979522417,0.138424104769848,0.00317461140232886,-0.108340799899708,0.118564102983634,-0.0224310644091453,0.0108599167403645,-0.0562192379193708,0.0342419439589453,-0.0268656549504277,-0.0322029946036336,-0.0181359811596754,0.0415053868588229,0.00767520639404322,0.0152122566786636
"LE",-0.886034057934638,-0.241072955339455,0.063720299610054,0.0150169255837035,0.0859102340201505,0.110330432595851,-0.0392137070140356,-0.03140380667828,-0.0732239698123355,0.0498499753395339,-0.0510606497484746,-0.0305069732962755,0.00993627999989222,-0.00588733783755678,-0.00843557871473301,-0.00247359265829709,-0.00163399644521903,0.00478198602471506,-0.00761989297866988,0.00597748816748731,-0.00109646054082005
"OPENK",0.16404016578389,0.0326484389130599,-0.132483803644892,-0.0385517433578262,-0.179632598972374,-0.0778879104956528,-0.0596041539481276,0.124138276549758,-0.0135470477768917,-0.16921610772424,0.242685560753138,-0.0404546073533543,-0.0832701560676122,-0.0090135535918334,0.012220720752562,-0.0111985474448376,-0.0246406909739643,0.0357242568851889,0.0076538529551847,-0.027259570512388,0.00545442974737012
"POP",-0.886219417253929,-0.258542401434407,0.0955228366753246,0.0269752333855627,0.0786099278395005,0.0892355427325951,-0.0169727212961982,-0.0218335805673341,-0.0680091394148908,0.0567068645201179,-0.0592572610967285,-0.0271170146310989,0.00667599107604425,-0.00377165123436554,-0.00645743746078303,-0.00218762113807766,-0.000864205033360659,0.00312723065501821,-0.00610190767771399,0.00442355464360889,-0.00115464994940606
"RGDPCH",-0.210517728608589,-0.0254389294475673,-0.15913002156273,-0.0605507323068588,-0.169173201744757,0.0211463089189459,-0.0823217059343222,-0.033485612919411,0.229842180279451,-0.0613914748311714,0.0457684368323484,-0.0858238558114708,-0.0128118304417221,0.00295604994428859,-0.0313300776160803,-0.0536711818401198,-0.0399849405809755,0.0153279705637129,-0.0343470801511238,-0.0324355590012123,0.0150523113544471
"RGDPL",-0.21076126998762,-0.0250524322286824,-0.159162744524132,-0.0598929446663581,-0.169007189613117,0.0209051537644335,-0.0824402951438516,-0.0336035138400753,0.229789937215451,-0.0607682117758986,0.0457108098043653,-0.0859185121848229,-0.0127485641006755,0.00316083857362407,-0.0314778043735736,-0.0533424210171453,-0.0400793650099064,0.0152359204369061,-0.0344179891883374,-0.0325312667760559,0.0150394778232742
"RGDPL2",-0.214754626239511,-0.0199992336758417,-0.158088596624898,-0.0518272799125334,-0.167485896077906,0.0215136979247721,-0.0829141280554828,-0.0351818177249463,0.231608953011089,-0.0567042565451968,0.0421975088439783,-0.0864311402155326,-0.0119368046417583,0.00436813426613515,-0.0332950491583172,-0.0524183283307008,-0.0396248474218618,0.0152604037908419,-0.0340412769711792,-0.0331800438998547,0.0149288545454002
"XRAT",-0.0165895073573672,-0.198349857768497,-0.0166530203177779,-0.261809767245756,0.0192847626470339,0.208768328389422,-0.200632820684218,0.115940019314514,-0.0743948759869058,-0.00779593481217303,-0.0670288975895424,0.00917172227856769,0.085503065350561,0.00505631883293335,0.050699506785391,0.0210365647428755,0.0410978241745525,-0.0237640962660341,0.0366024441699073,-0.0272563560667674,0.00438340714524563
