"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"XRAT",0.0655337758685173,-0.188866216928961,-0.145981531029211,0.458202623734283,0.0791977695408817,-0.0939175435831963,0.0794190949283815,-0.218780557294654,-0.219021076994221,-0.219713581561912,1,0.0945040885988913,-0.307299546294897,-0.320798502220232,-0.0270201057959709,-0.0128141434752876,-0.0150914482291573,0.065994848698058,0.00553549348804302,0.00547966880288857,0.00489096548915924,0.105662664503425,0.113182642213164,0.00361276401558282,0.116035776840653,-0.0127929304969339,0.113385909102682,0.0927462788800008,0.110279091585321,-0.0292787648433708,-0.0063160753935877,0.10073623741946,0.0342989847282661,-0.0168331019975082,0.13208491872064,-0.0249094851406527,-0.0228854199512201,0.105246617048916,0.0238081589834393,0.0139363148386284,-0.0217710571458449,-0.0131442830661357,0.0732681702436995,0.113035113861008,0.0958165039038023,-0.00716142908725786,0.141007353879884,0.0240005505481426,0.0689258960374584,0.116434030535189
"BCAperRGDPL",0.98898167243488,-0.230499789494179,-0.0266894246488267,0.0658107886518002,-0.440933735286921,0.11422224732202,-0.44866829202282,-0.0789587873179923,-0.0791658065203604,-0.0824141016287534,0.0945040885988913,1,-0.234586732715575,-0.108380799340466,-0.0241326571000454,-0.59590582525627,-0.541566722727925,-0.530840993796892,-0.561895879441633,-0.561838415997973,-0.561674545018208,-0.445049428412605,-0.271874236194268,-0.672193243315015,-0.451516516898484,-0.645495662817811,-0.46046599064358,-0.294571069588603,-0.225573616881974,-0.726065102469823,-0.681166126913995,-0.413895546173597,-0.61386702583947,-0.718032727091263,-0.465304164196656,-0.667710669911768,-0.71913265419719,-0.406214544055791,-0.609599437797623,-0.62998323754017,-0.636396588847133,-0.69716998987763,-0.270355376528593,-0.454852695183262,-0.331220630637667,-0.656549618536207,-0.251966227746602,-0.338331173604053,-0.221574935773327,-0.173804280295639
"KCxRGDPL",-0.250210965212651,0.051098463797325,-0.33981347893625,-0.28816346455947,0.326109245317006,0.032952860930675,0.311207169589164,0.865895222968468,0.866349445711435,0.870993405714764,-0.307299546294897,-0.234586732715575,1,0.589298911141984,0.615820233461987,0.405649141313965,0.382887003486757,0.375214898685361,0.401244161338444,0.401183559899089,0.400619003151452,0.297854984368262,0.302445583536226,0.353387589285895,0.252207669554812,0.323391248278633,0.318609202902084,0.247461015851444,0.287362650783017,0.337951586595798,0.333435389898825,0.20588723624072,0.325609824564312,0.353664646614753,0.283004250700055,0.307483793692539,0.332212435427291,0.258701404711498,0.358545197459345,0.353506031214649,0.290480726358246,0.330374710130168,0.173104064297721,0.332397446760014,0.249654195423177,0.324620019213862,0.243981861831228,0.221833020882765,0.216370353094337,0.264059405264916
"KGxRGDPL",-0.107873920961258,-0.315401486547696,0.365083495979475,-0.221989649157421,0.112140897724641,0.4122143183229,0.097861230054956,0.684341467532056,0.684579906146424,0.68470568934575,-0.320798502220232,-0.108380799340466,0.589298911141984,1,0.514070634784934,0.180646291533322,0.208088506305374,0.135502246141061,0.17535265625271,0.175435100523111,0.176579729930737,0.277283155266259,0.324362714892939,0.266768738306665,0.203929018738159,0.273219651808332,0.292716029773886,0.28649291995775,0.320582612775585,0.217111230043238,0.228924428968283,0.144165611899116,0.235029856443831,0.23274050139314,0.232302275939867,0.215763473461342,0.23225449349214,0.236976869667215,0.27778431444306,0.26915176961763,0.212729665638707,0.250103359157874,0.204235588187272,0.285718510334437,0.289459577034509,0.266144171026493,0.303971915579218,0.252871403329639,0.276799842962196,0.29036258580156
"KIxRGDPL",-0.039521500143826,-0.660136206332535,-0.405893894715818,0.433976506709947,0.05922218157623,0.526371462505,0.0347514780435522,0.874373741286772,0.873514285743502,0.865616427933352,-0.0270201057959709,-0.0241326571000454,0.615820233461987,0.514070634784934,1,0.0902576644153874,0.0652926562219816,0.146412770054524,0.102754354331089,0.102562382295738,0.100725463926904,0.106041915978912,0.133312955189836,0.0958936925835489,0.0786078214275022,0.0700694360992401,0.118298663123486,0.0688076254299071,0.124321247064855,0.0823541755610931,0.0821994143981655,0.0517605772254447,0.0872744604282751,0.094829271474254,0.112475141118053,0.0916027503613681,0.0789352610979552,0.0729395533410759,0.111449795049988,0.0900763229927627,0.0385245978214319,0.0992653527217821,0.0285404727007343,0.118263503820959,0.0840522412682046,0.0827255201040231,0.107797413497291,-0.000750880475260328,0.0305434245713455,0.134084098647948
"KCxRGDPLxPOP",-0.644268583442076,0.252534068981627,-0.0771923401414549,-0.112894256528214,0.967628480011646,-0.283517247940217,0.965222803707889,0.195089373850717,0.195400750625034,0.199990851774926,-0.0128141434752876,-0.59590582525627,0.405649141313965,0.180646291533322,0.0902576644153874,1,0.986107460884775,0.97374110711369,0.998234731628983,0.998252838651064,0.998445975068493,0.800288382021634,0.641288122796616,0.903524370259648,0.748055959360768,0.8125792712485,0.800433636338627,0.59348976399007,0.576506646877516,0.868504663593836,0.86496909428361,0.62835120669898,0.837126196319833,0.893172298043354,0.749293917602453,0.74332651514669,0.842841070827612,0.677726988754048,0.839836902043462,0.867620389320737,0.75261254482597,0.808875361858535,0.482989046980722,0.808101458310539,0.55865004907979,0.786101354531129,0.567738016221109,0.497028771079676,0.495412958846693,0.494897248297566
"KGxRGDPLxPOP",-0.581316788527364,0.251915442454755,-0.028826367149404,-0.136623406969953,0.974184454646075,-0.287050797770856,0.975063443134974,0.178699952457166,0.179110724360248,0.184824120397481,-0.0150914482291573,-0.541566722727925,0.382887003486757,0.208088506305374,0.0652926562219816,0.986107460884775,1,0.947484580857638,0.985143746123591,0.985285567057731,0.986855110399499,0.809968781953831,0.649559454121827,0.89781834640185,0.757958155096737,0.801554119632627,0.800213399767444,0.602756075955551,0.582961106244648,0.849178517456597,0.862000963743714,0.6377092428418,0.828080541496556,0.869878751350247,0.748737882150441,0.71371936146562,0.825887307657878,0.681472880786199,0.816977151646254,0.856553975868286,0.737919018288927,0.781077846634245,0.496900874111701,0.805840764830952,0.554490590896493,0.759912847135955,0.57069171740443,0.492460220530885,0.510492286816273,0.496016900791214
"KIxRGDPLxPOP",-0.591357013877054,0.190851112725493,-0.130380892028734,0.00165794218649914,0.968586159825651,-0.291855192571077,0.95885441587873,0.191672328577162,0.191776976157104,0.194181808346534,0.065994848698058,-0.530840993796892,0.375214898685361,0.135502246141061,0.146412770054524,0.97374110711369,0.947484580857638,1,0.983300278990034,0.983171601861289,0.981580537512684,0.773938792479851,0.623737513575059,0.837051030027323,0.724983680178646,0.748738029772801,0.766845292064532,0.567137618457256,0.557270632517456,0.794160706124814,0.792915879085963,0.60161599030747,0.775695964696826,0.823492037219573,0.716913916177159,0.671825129733287,0.772388717046764,0.64447640567158,0.780502032864441,0.798598668449698,0.690347324129312,0.739796561692849,0.463406206009988,0.769438656648163,0.516584748302332,0.723103887582951,0.548198208187248,0.45062129550139,0.46126634729289,0.482842039962568
"RGDPCHxPOP",-0.613200779836833,0.237012728806114,-0.0889471918303256,-0.0922797983257568,0.977289910715121,-0.288233236356314,0.973521492130592,0.197121172139818,0.197398493742499,0.201633134120849,0.00553549348804302,-0.561895879441633,0.401244161338444,0.17535265625271,0.102754354331089,0.998234731628983,0.985143746123591,0.983300278990034,1,0.999999469490422,0.999933904651904,0.802020478032415,0.646761447203809,0.889825733592874,0.748909800092745,0.797992302188884,0.798993657178658,0.595395622593965,0.581050299451632,0.849159298771611,0.848905215869408,0.626844396469557,0.824685032882296,0.875247170749213,0.746140924608483,0.72340148270165,0.824428744020025,0.675702392627687,0.826573057279345,0.853654664406715,0.736757655282035,0.790071774344536,0.485285604454839,0.805159592452276,0.554292288954415,0.769453690216875,0.570944686559297,0.489254208518972,0.495914037008072,0.499739192192517
"RGDPLxPOP",-0.613099064982208,0.237109629888713,-0.0887610287194283,-0.0925168373591869,0.97733285828714,-0.288254481839238,0.973588920006044,0.1970418999517,0.197320571900443,0.201565212329278,0.00547966880288857,-0.561838415997973,0.401183559899089,0.175435100523111,0.102562382295738,0.998252838651064,0.985285567057731,0.983171601861289,0.999999469490422,1,0.999943813225971,0.802033095135578,0.646744701965423,0.889903579385955,0.748913009874102,0.797995958837996,0.798993259319162,0.595367713008549,0.581039559017753,0.849229284452573,0.849006388817147,0.626842685224888,0.82473007034667,0.875303158126287,0.746139555728814,0.723418849883914,0.82445992008393,0.675688307219487,0.826589399612286,0.853702831094416,0.73674757075078,0.790066901119075,0.485254909956619,0.805189920886004,0.554251672177536,0.769405648826738,0.570890904335287,0.48918304416092,0.495920355088372,0.499737393012288
"RGDPL2xPOP",-0.612322449429826,0.237871982196767,-0.0866107496564555,-0.0948647844067423,0.977545783675714,-0.288111402803964,0.974113665656418,0.196387338521164,0.196675742497042,0.201036265244524,0.00489096548915924,-0.561674545018208,0.400619003151452,0.176579729930737,0.100725463926904,0.998445975068493,0.986855110399499,0.981580537512684,0.999933904651904,0.999943813225971,1,0.802599862567011,0.646521129711536,0.891635114412085,0.749907942100311,0.799037396286778,0.799571028013949,0.595489323306362,0.580789322559575,0.851124897408814,0.851358105955814,0.628299006757733,0.82636978561146,0.876778921477371,0.747355948566179,0.724900039679811,0.826080661843599,0.676619329257523,0.82751614395978,0.855192069603756,0.737819656142418,0.791227653957968,0.485710727038225,0.80595373412588,0.554862955826581,0.769992167894394,0.570820803181302,0.489222769416843,0.496353155881326,0.49926041183733
"sig_1",-0.478921887531824,0.0990492087762766,0.00273548642622383,-0.064234174874175,0.790950772018622,-0.151414301065279,0.807549128072965,0.18006416300694,0.180114774004356,0.181564258869989,0.105662664503425,-0.445049428412605,0.297854984368262,0.277283155266259,0.106041915978912,0.800288382021634,0.809968781953831,0.773938792479851,0.802020478032415,0.802033095135578,0.802599862567011,0.999999999999997,0.915266149578049,0.877162292896218,0.959104770454424,0.887413736444155,0.979753085159022,0.929135475875369,0.839041361190286,0.743673375083529,0.808495189909074,0.854306247231071,0.871678365816892,0.764703371134303,0.897062268941865,0.69861125808857,0.807620771773566,0.936509541998898,0.820254917484894,0.888608896139655,0.807594583587377,0.795415691391291,0.860686707424396,0.921575046807292,0.863117976377085,0.850952149558616,0.899616607976822,0.801615538751374,0.83788301909332,0.684199559119412
"sig_2",-0.300587781274094,0.0457529632889898,0.00227040463711708,-0.0830000619787548,0.643525566743727,-0.0942948364895702,0.658960776387272,0.212272718637596,0.212279439403307,0.21232864322574,0.113182642213164,-0.271874236194268,0.302445583536226,0.324362714892939,0.133312955189836,0.641288122796616,0.649559454121827,0.623737513575059,0.646761447203809,0.646744701965423,0.646521129711536,0.915266149578049,0.999999999999995,0.693362250000855,0.808909302319365,0.735370684881796,0.896816085815695,0.956999238423717,0.976323041763927,0.536657292689751,0.589627315178763,0.675675103088415,0.691519629402636,0.584088996688984,0.741294456402932,0.502316485978832,0.59673831125001,0.832245822159853,0.685114608910226,0.739188993855227,0.629186267925975,0.610118363592143,0.831994505544864,0.862890707686234,0.817313443910976,0.707319285632725,0.933946287327697,0.818279185190568,0.93056751406718,0.859670567740372
"sig_3",-0.70810495619961,0.165277450015237,0.0096109932621588,-0.117119463535061,0.829287804094371,-0.139336706540358,0.834613518583476,0.201520928455922,0.20178960937265,0.206060192536096,0.00361276401558282,-0.672193243315015,0.353387589285895,0.266768738306665,0.0958936925835489,0.903524370259648,0.89781834640185,0.837051030027323,0.889825733592874,0.889903579385955,0.891635114412085,0.877162292896218,0.693362250000855,1,0.861965646539402,0.939361443184494,0.901333601406769,0.708732597202129,0.621511178843337,0.963239157843973,0.979345825622484,0.780308189520959,0.967422887574722,0.966217776074087,0.886284216649468,0.900346351761078,0.972195173783642,0.831542073143973,0.9327280436379,0.98253916641101,0.882787509303248,0.954939919196998,0.627337609833908,0.881368154416229,0.756576202852992,0.924920788450718,0.694372540784806,0.648267858632714,0.606368937495203,0.505340584242247
"sig_4",-0.485492891870177,0.116366571963745,-0.00970828019845894,-0.0330015401292892,0.734459627451884,-0.178178052562734,0.752697642786427,0.132994617075302,0.133054850509158,0.135276291854057,0.116035776840653,-0.451516516898484,0.252207669554812,0.203929018738159,0.0786078214275022,0.748055959360768,0.757958155096737,0.724983680178646,0.748909800092745,0.748913009874102,0.749907942100311,0.959104770454424,0.808909302319365,0.861965646539402,0.999999999999996,0.860192801905706,0.949327648050956,0.873503152916874,0.721478482754951,0.754050117559267,0.83550367422454,0.962487881747602,0.89250656074241,0.75160697031898,0.951139436380859,0.734360062764875,0.826795227415926,0.970817485089982,0.802132747823234,0.870677247790843,0.811271575407982,0.80460815625673,0.883076473674313,0.877418379956122,0.866259075194774,0.835306802856237,0.851828690328888,0.750979886807456,0.767898889448834,0.55688282774449
"sig_5",-0.68139440748099,0.167600769491691,0.0424310620940248,-0.147734357504715,0.73506772729847,-0.118610616929237,0.747064991004955,0.180268354978727,0.180456476453133,0.183630672896262,-0.0127929304969339,-0.645495662817811,0.323391248278633,0.273219651808332,0.0700694360992401,0.8125792712485,0.801554119632627,0.748738029772801,0.797992302188884,0.797995958837996,0.799037396286778,0.887413736444155,0.735370684881796,0.939361443184494,0.860192801905706,0.999999999999998,0.88982845752878,0.78265697999895,0.657551565845672,0.874410763341152,0.895910689754829,0.773249885459989,0.903297937235424,0.874701223038563,0.840956222626013,0.848198216547485,0.947040847943481,0.840729946385094,0.870424437602892,0.930328814083588,0.971749426277958,0.936913982278885,0.704147563812338,0.8316444190617,0.802087600842312,0.981701812904145,0.746482156328096,0.796829718288673,0.685014567693254,0.509969637482066
"sig_6",-0.49937871122552,0.0988323650941157,0.00196124111733865,-0.0745607718134879,0.769974838406974,-0.128035520249617,0.780779844127221,0.201437369280449,0.201521991258856,0.203279321021263,0.113385909102682,-0.46046599064358,0.318609202902084,0.292716029773886,0.118298663123486,0.800433636338627,0.800213399767444,0.766845292064532,0.798993657178658,0.798993259319162,0.799571028013949,0.979753085159022,0.896816085815695,0.901333601406769,0.949327648050956,0.88982845752878,1,0.916116503931139,0.840133715522057,0.788392594677511,0.839714511746544,0.857970616762502,0.915789642149143,0.814878230975447,0.941470488764429,0.758461782675311,0.835187926963935,0.960212353477217,0.88625980111177,0.928395436429294,0.804493766921259,0.842614390015438,0.834255365951365,0.967323435509225,0.907724768175967,0.87972681216163,0.920576102975736,0.803122407839183,0.833626652283836,0.707276526139904
"sig_7",-0.31992737769431,0.0944438849657213,0.0476729981815937,-0.115851415662286,0.585520605905687,-0.0985103651204169,0.605797126048862,0.152256184924844,0.152313414640389,0.152777610799289,0.0927462788800008,-0.294571069588603,0.247461015851444,0.28649291995775,0.0688076254299071,0.59348976399007,0.602756075955551,0.567137618457256,0.595395622593965,0.595367713008549,0.595489323306362,0.929135475875369,0.956999238423717,0.708732597202129,0.873503152916874,0.78265697999895,0.916116503931139,1,0.914812908949217,0.552737627439577,0.619330038519024,0.777919770058557,0.729699558880846,0.584023705338948,0.797650155840927,0.55256843518138,0.640462764772733,0.912457606848708,0.698069781383231,0.764664293328018,0.69309343122414,0.652637623009925,0.937063651902084,0.848576913237036,0.910913734159285,0.760124197797844,0.973064638872414,0.909678039878039,0.968450667061446,0.751223278299294
"sig_8",-0.250599801197587,0.0480452314552849,0.0150222978035568,-0.0945923069441375,0.575513740715212,-0.0682120645712893,0.58781112849396,0.204118065099122,0.204160598347049,0.204209244380483,0.110279091585321,-0.225573616881974,0.287362650783017,0.320582612775585,0.124321247064855,0.576506646877516,0.582961106244648,0.557270632517456,0.581050299451632,0.581039559017753,0.580789322559575,0.839041361190286,0.976323041763927,0.621511178843337,0.721478482754951,0.657551565845672,0.840133715522057,0.914812908949217,0.999999999999996,0.473960392501371,0.515017860209671,0.58734320846865,0.625090310295623,0.531447461991093,0.675554366631869,0.434561977150558,0.519745300471804,0.76775934702619,0.634990219826378,0.68167367732148,0.546259409733232,0.540351309404209,0.773328546806341,0.846098688772158,0.764996049424502,0.64172890208945,0.915953871049622,0.778014547748372,0.930210247171099,0.941264583486222
"sig_9",-0.763731804264195,0.174903372366888,-0.00095367789472864,-0.108563098089221,0.766259087927934,-0.139809677099246,0.767197842024927,0.183222948730838,0.18354559797585,0.188643195749554,-0.0292787648433708,-0.726065102469823,0.337951586595798,0.217111230043238,0.0823541755610931,0.868504663593836,0.849178517456597,0.794160706124814,0.849159298771611,0.849229284452573,0.851124897408814,0.743673375083529,0.536657292689751,0.963239157843973,0.754050117559267,0.874410763341152,0.788392594677511,0.552737627439577,0.473960392501371,1,0.973228505561569,0.703369456307994,0.938687997986164,0.984965792355936,0.815011513483503,0.946715764226282,0.96731306660158,0.727001901481684,0.902569539551761,0.935766802370353,0.83803514793646,0.958472320460764,0.481074167836833,0.787003696397041,0.649501403748351,0.881843640064422,0.54446798796302,0.525963250541294,0.45522879614758,0.384767992248221
"sig_10",-0.717017269423115,0.171228972960759,0.00338842184311129,-0.105423793680218,0.783697984336013,-0.146878345381913,0.78825018086001,0.1810180499589,0.181330897322773,0.186405839222458,-0.0063160753935877,-0.681166126913995,0.333435389898825,0.228924428968283,0.0821994143981655,0.86496909428361,0.862000963743714,0.792915879085963,0.848905215869408,0.849006388817147,0.851358105955814,0.808495189909074,0.589627315178763,0.979345825622484,0.83550367422454,0.895910689754829,0.839714511746544,0.619330038519024,0.515017860209671,0.973228505561569,1,0.791893982924794,0.965101156735539,0.955337579669747,0.880574889909278,0.920410909930849,0.976505571556483,0.795719410883088,0.898839243967058,0.953386128214585,0.861270327607088,0.948882048282851,0.569666493771735,0.819432349331508,0.703437456221176,0.889304039155177,0.609323894029718,0.564712855444438,0.513044558306412,0.40531226559883
