"","EC1","EC2","EC3","EC4","EC5","EC6"
"cpd:C00092",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00093",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00094",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00095",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00096",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00097",-0.861097188558874,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,2.99101298857332
"cpd:C00099",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,2.99101298857332
"cpd:C00100",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00101",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00103",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00104",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00105",-0.861097188558874,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00106",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00108",-0.861097188558874,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00109",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00110",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00111",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,4.59067255252068,-0.333965867435794
"cpd:C00112",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00114",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00116",1.16002730064926,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00117",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00118",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,4.59067255252068,-0.333965867435794
"cpd:C00119",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00120",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00121",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00122",1.16002730064926,-1.37903762762312,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00123",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00124",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00125",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00126",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00127",1.16002730064926,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,2.99101298857332
"cpd:C00129",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,4.59067255252068,-0.333965867435794
"cpd:C00130",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00131",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00132",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00134",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
