"","V1","V2","V3","V4","V5","V6"
"ec:1.1.1.1",-2.06657666565599,0.852819682546247,0.753212707074069,-1.11611694049529,1.43270135329666,-0.244353648919868
"ec:1.1.1.10",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.102",0.0690309338773206,-0.625073316259604,-0.143345429833722,0.571111463941413,0.863807543397318,1.90964315812564
"ec:1.1.1.103",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.105",-0.697198504912899,-0.00372218721712418,0.618499210106598,-0.648117262271945,1.54544819593396,-0.214581487680254
"ec:1.1.1.14",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.145",0.557095667389756,0.622212767492617,-0.416284654032063,-0.0297178841294083,1.63515642776187,-0.557308616934504
"ec:1.1.1.146",-0.210367659675767,1.91817990511227,-0.344456502328402,-0.915187122577342,0.901126300554564,-1.35808060843679
"ec:1.1.1.149",-0.978549811509231,-0.748481285950864,-0.6255175089255,-0.089137627403431,-1.81299207481058,0.0915077653775835
"ec:1.1.1.153",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.170",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.178",0.489363945672552,0.245512857920496,0.217238644116401,1.09146831113198,-0.0869752650593421,0.0781991817419333
"ec:1.1.1.179",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.181",-0.697198504912899,-0.00372218721712418,0.618499210106598,-0.648117262271945,1.54544819593396,-0.214581487680254
"ec:1.1.1.184",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.189",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.2",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.205",-0.543066762935027,0.503563345186977,0.403332472182775,1.22612240973368,-0.0187384026721039,-0.311183010812811
"ec:1.1.1.21",0.0690309338773206,-0.625073316259604,-0.143345429833722,0.571111463941413,0.863807543397318,1.90964315812564
"ec:1.1.1.211",0.364869060827984,-1.0750871160185,0.355920160843494,-0.104242437588427,-0.48550896175622,-1.3042704774155
"ec:1.1.1.22",-1.59968039712849,0.741852096799262,-0.657076346714948,-0.0707055578499294,0.443512131492585,0.991164541377068
"ec:1.1.1.239",0.527000622414646,0.538951025280984,0.239766609859506,0.420170874357086,0.277046334956897,-1.02486301672037
"ec:1.1.1.27",-0.600147114367354,-0.867657511452058,-0.70544074531607,-0.335189617187344,-1.5186047884237,-0.288310011025648
"ec:1.1.1.270",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.271",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.30",-0.697198504912899,-0.00372218721712418,0.618499210106598,-0.648117262271945,1.54544819593396,-0.214581487680254
"ec:1.1.1.31",0.0690309338773206,-0.625073316259604,-0.143345429833722,0.571111463941413,0.863807543397318,1.90964315812564
"ec:1.1.1.330",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.34",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.35",1.00830296251231,0.345642692233692,-0.111219847797878,2.97298532530848,-2.95200568329997,-2.46533021958163
"ec:1.1.1.37",0.405418003127706,-1.66014031177089,-1.48942894801087,-0.986650628480314,-0.740504172970601,1.32546318236143
"ec:1.1.1.38",0.178203484940768,-1.43747132968761,1.81138147123219,0.993261048263305,-0.43546546517675,-1.92097099959372
"ec:1.1.1.40",0.178203484940768,-1.43747132968761,1.81138147123219,0.993261048263305,-0.43546546517675,-1.92097099959372
"ec:1.1.1.41",-0.697198504912899,-0.00372218721712418,0.618499210106598,-0.648117262271945,1.54544819593396,-0.214581487680254
"ec:1.1.1.42",-0.697198504912899,-0.00372218721712418,0.618499210106598,-0.648117262271945,1.54544819593396,-0.214581487680254
"ec:1.1.1.44",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.47",0.0694993836980875,-0.467586052236551,0.540319499065535,-0.465091370165873,-0.870578237852181,-1.29443079491577
"ec:1.1.1.49",0.489363945672552,0.245512857920496,0.217238644116401,1.09146831113198,-0.0869752650593421,0.0781991817419333
"ec:1.1.1.62",0.527000622414646,0.538951025280984,0.239766609859506,0.420170874357086,0.277046334956897,-1.02486301672037
"ec:1.1.1.64",-0.267192809385015,1.0237053398155,-0.78375034251401,-0.466854548281324,-0.712844660734571,-0.35575411103693
"ec:1.1.1.79",-2.70176723058159,1.57278946021139,1.2369173583303,0.074948486566184,2.78353274010465,2.68346037350236
"ec:1.1.1.8",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.1.81",-2.25450672890919,-2.62252794111238,0.679196910829581,-2.22718146248557,1.89124395414869,1.62308376815242
"ec:1.1.1.95",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.2.4",-0.600147114367354,-0.867657511452058,-0.70544074531607,-0.335189617187344,-1.5186047884237,-0.288310011025648
"ec:1.1.3.15",-1.25133780391165,0.955454227507564,0.469148916402237,3.03269906599845,1.67949524842065,-3.68371804187275
"ec:1.1.3.8",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.4.1",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.5.3",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.1.99.1",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.11.1.12",0.489363945672552,0.245512857920496,0.217238644116401,1.09146831113198,-0.0869752650593421,0.0781991817419333
"ec:1.11.1.20",-1.24453037548659,-0.584130707926808,-0.112961429623889,0.0890474594403563,-0.928569102544916,-0.751299046627382
"ec:1.11.1.6",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.11.1.7",-2.06918261502759,-1.37740966838772,-1.85757222061521,0.909579082985266,1.10790319257553,1.08393907620239
"ec:1.11.1.8",-2.47569288674889,-1.1624115659531,-1.59259261505693,0.85498835028538,-0.666191960638792,-0.647702437280703
"ec:1.11.1.9",-1.38208318597001,0.536973395369054,-2.35737612299781,-0.127106653409401,-0.378975052748072,0.563301654631614
"ec:1.13.11.11",-1.59968039712849,0.741852096799262,-0.657076346714948,-0.0707055578499294,0.443512131492585,0.991164541377068
"ec:1.13.11.19",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.13.11.20",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.13.11.27",-1.45886463701322,-0.608494290051585,-1.9686186836231,-1.05574676683332,1.94317340470488,1.16300244395269
"ec:1.13.11.31",-0.316586230678573,-1.79285281612958,-0.839767032893867,0.185846694115065,-0.286714977382836,2.05182968700194
"ec:1.13.11.33",0.343283505008287,-1.00002604892384,0.93865597472943,1.13365243994825,0.537297437840921,0.116019425344791
"ec:1.13.11.34",-0.92725336918677,-0.12677025069228,1.54442422866013,1.70159164124267,0.521793785374535,-0.949771273287831
"ec:1.13.11.5",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.13.11.52",-4.16211984326897,1.15466679146906,-0.184491116466217,-1.39201157898875,1.01478071943258,-0.160087495501359
"ec:1.13.11.53",-1.45886463701322,-0.608494290051585,-1.9686186836231,-1.05574676683332,1.94317340470488,1.16300244395269
"ec:1.13.11.54",-1.45886463701322,-0.608494290051585,-1.9686186836231,-1.05574676683332,1.94317340470488,1.16300244395269
"ec:1.13.11.6",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.13.99.1",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.14.11.1",-0.0499305398989782,0.396560440456057,0.540987473965476,-0.21757590751698,-0.515342247805178,0.141683043771024
"ec:1.14.11.2",-0.697198504912899,-0.00372218721712418,0.618499210106598,-0.648117262271945,1.54544819593396,-0.214581487680254
