"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",-0.243433073956878,0.107142174029187,-0.162744045000574,0.262785750672678,-0.21032786015221,0.310261848293771,-0.151385924818183,0.191059904050457,-0.124041933190101,0.105847834178418,-0.084389023477832,0.0361524785431302,-0.172972993127299,0.23771663827845,0.0121730417047778,-0.219745198866397,0.315297403456357,-0.457030159000979,-0.338647345840277,-0.123217503547777,0.16049874362484
"KC",0.23748698384169,-0.300038545689466,-0.199176730747831,-0.225203459642412,-0.331644301439752,-0.114037060304039,-0.399559615962368,-0.262584325656162,0.342221875625354,-0.321318762969705,0.017119567753772,-0.126198185904378,-0.108704326411988,-0.0474942031288008,0.290814171017928,-0.00191983124043595,-0.200378510470259,0.0119380153426348,-0.0993980575038706,0.124890552030971,-0.102940857486583
"KG",-0.0294790563834339,-0.44993908607033,-0.363086235466624,-0.22167115275174,-0.0635695684822292,0.163788935340987,0.267511128446686,0.00341175864464998,0.00515686633826875,-0.339313291757781,0.22794588069503,0.171600306981265,0.0818326779696923,-0.199272683807307,-0.399435694813875,0.167493615952605,0.148924623892211,-0.227133818257895,0.0274426639633823,-0.0658813643841419,0.0619459675598805
"KI",-0.260727567803269,0.0765793024782844,0.0035457004010793,-0.113243073250881,0.200473670434259,0.102986718329418,0.210012851753001,0.248402336416385,-0.386831188688735,0.439232438148311,-0.090268232592088,-0.398915624423819,-0.158428319110243,0.261127039943822,-0.150783814275607,0.0292748061861023,0.0316385240386142,0.309408954211664,0.152795249893467,-0.029977974885705,0.0949208701417596
"LE",0.811614632086911,-0.1360461662733,0.260338495647406,-0.354102172344558,0.224565505977394,-0.066386603234377,-0.0506676831068771,0.0348355501845309,0.0143092628637196,0.105752044469542,0.0649004307230938,-0.10605186548721,0.077854151738882,-0.0122381446531837,0.0154619427067634,-0.0136969118298994,0.0174320108213374,0.0689908133460321,0.049638781262684,0.165447196151819,-0.0510455558339677
"OPENK",-0.355492189109953,0.0741817340417246,0.317386285531994,0.180335704877298,0.0566669425557704,-0.244849382647118,0.366600759511814,0.224202455816071,-0.230902458421714,0.0561896904376733,-0.0567064825157211,0.294615635631822,-0.140535350080236,-0.121028632054032,-0.365189086805471,-0.281439777289502,0.212626586241975,0.0921053517521303,0.060071741039566,-0.190098300965043,0.0120804411627416
"POP",0.825462680488054,-0.157641723766395,0.239007748843788,-0.312396863180441,0.21732186837518,-0.0830668796122511,-0.0420374737836499,0.0403052117498024,0.0517432849005988,0.121422641018942,0.0929453639945794,-0.117733212012631,0.0777700123087407,-0.00859676138449131,0.0176634748433697,0.00036861272803223,0.0167797358975735,0.0807520671184405,0.0364687971156559,0.156417550758825,-0.0506904122538819
"RGDPCH",0.216037222699049,0.424436818712639,0.657136927761427,0.125594000072742,-0.136216971969376,0.0306328269314743,0.397055602642274,-0.0408701171290877,-0.0142624458183934,-0.106715847016805,-0.107863051595953,0.234435955400322,0.0497929429255658,0.178728514535468,0.0582652579945134,-0.0199076384462354,0.0375773004386091,0.0652752403391685,0.0864727860558103,-0.123617316470642,0.0439220556309442
"RGDPL",0.216546249350662,0.424447717278384,0.657589212594546,0.12580746259267,-0.136717519832563,0.0310814122112477,0.397423509206576,-0.04218451287382,-0.0127746099510485,-0.106714497388878,-0.107218389303578,0.234184635825521,0.0488904881921018,0.177429798825531,0.0579543282204191,-0.019880380857649,0.0368528269028362,0.0634212067734689,0.0863765550621026,-0.122838742937333,0.0432719206346385
"RGDPL2",0.214596676300012,0.411382188648637,0.65916457866437,0.11976708450213,-0.141403363048773,0.0378603367008063,0.401696415460615,-0.0499076271535199,0.00542172127119381,-0.101877163132833,-0.109639724405086,0.240750851619413,0.0546278767289666,0.176026492989331,0.079849984905916,-0.0247952952063698,0.0283758443533221,0.0520021070745376,0.0893871561065914,-0.128072164734046,0.0365959785799591
"XRAT",-0.0623605234873021,0.106584120592744,-0.0114465418537668,-0.139896664205005,0.0523840127193273,0.413070182332641,-0.00269466199407198,0.628693245312054,0.129479074007603,0.309840200611398,-0.0355387229107149,-0.39808389001319,0.0816143204858697,-0.247562192243509,0.016786513305638,-0.0519966978862342,-0.177994499667572,0.0845184526780139,-0.0210440846664517,0.0194457710684328,-0.11548170855247
"BCAperRGDPL",-0.215069978574161,0.131029041476174,-0.141045985130468,0.206744375759109,-0.213443635784013,0.329853571701467,-0.157905728222015,0.195111685906332,-0.157863954946985,0.156088334883488,-0.120139604870021,0.0646828564964663,-0.169109348025494,0.184882272993656,0.032965967391482,-0.170161441128334,0.358116450052405,-0.441268806129713,-0.380809621286517,-0.096669512713737,0.136107054378232
"KCxRGDPL",0.407186472942934,0.354296755592543,0.502507637215418,-0.0402897274244569,-0.258055357824271,-0.0203570326389552,0.314284349329525,-0.150765534813677,0.11396799584506,-0.244106896621556,-0.138225614265658,0.191501507159976,-0.0140394788335309,0.187732500692974,0.283894877455621,-0.0090852121607376,-0.0921536669458534,0.0824444819213802,0.049387318189827,-0.0611694769990749,-0.00884586410959606
"KGxRGDPL",0.301604598832491,0.182806499424064,0.232040150116943,-0.0581219061367887,-0.0825874343130403,0.135488644314253,0.5385944064744,-0.0612480469003811,0.0882296698273383,-0.345655934198661,-0.0525646202424197,0.3625216779716,0.0518558899108016,0.0253518152259973,-0.282357204138578,0.0343910363781886,0.203505132982809,-0.0522751969327894,0.148484040755417,-0.292403647691368,0.0447271821655316
"KIxRGDPL",0.0463193314242654,0.41521729838609,0.583959911245174,0.0678975090149047,-0.0468650397763734,0.111963404671687,0.411432520354918,0.0584101132640731,-0.182447817777673,0.117060496185894,-0.107079795143528,0.102406633554105,-0.0812824743366437,0.30867937608559,-0.0967932447659392,-0.00665236229500526,0.0541918378591367,0.252403174957785,0.158562395365504,-0.0597803332196671,0.129625916591159
"KCxRGDPLxPOP",0.750595592113746,-0.102409383617183,0.285468425652948,-0.406325997480454,0.223988709063783,-0.213696851624309,0.0321028399252771,-0.0250782715902927,0.0806341821105196,0.051818548029261,0.0478937976406405,-0.0581105339943844,0.108274589722741,-0.042167105806638,0.0060724599444583,0.0574641183722046,-0.0360964830264919,0.130176254152225,0.0579302410197207,0.163818382417709,-0.0434674101546824
"KGxRGDPLxPOP",0.777416328813893,-0.155613560244518,0.284409826417246,-0.372013097511797,0.267226469340084,-0.16945892126136,0.0186110550782153,0.0178321317179163,0.110782262308754,0.0275513033242357,0.0831512041516498,-0.0409549128528403,0.0424039123706929,-0.00274847773644362,0.00445423449482734,0.0595665964709277,-0.012761102193219,0.0631279551187021,0.0704428920987472,0.113746208121884,-0.0478502536925973
