"","x"
"1",0.931343399676811
"2",0.767550620306292
"3",0.740912027213621
"4",0.721710068283919
"5",0.643692088656919
"6",0.597697747896841
"7",0.528284372795734
"8",0.483130212788105
"9",0.431034919178319
"10",0.375468752179355
"11",0.359561422532294
"12",0.306458379475255
"13",0.283459940698859
"14",0.203392758654748
"15",0.192064726189482
"16",0.180359456902153
"17",0.173399860675615
"18",0.124629591896941
"19",0.10736219672464
"20",0.0583837462737728
"21",0.0456694501794319
