"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"sig_6",0.0389954168896046,-0.0880925953639919,-0.0941743955519625,0.0771301623753744,-0.0964124127914688,-0.0785219016246086,-0.0986826325296935,-0.0588893298363961,-0.0592988328153831,-0.0614015283407613,0.0817912172665706,0.0367345554816211,-0.0646469980525725,-0.0712725523075634,-0.0192816091127816,-0.103236533005495,-0.107024819193752,-0.0863474899609104,-0.100589577092506,-0.100624983218247,-0.100874487022419,0.191850979431734,-0.26804734271454,0.412433161252285,0.26969502222558,0.244631017374958,1,0.434609102874018,-0.188296740232292,-0.0209906431498964,-0.0842223857713904,-0.11318838110845,0.0348344146192879,0.0876479105484779,-0.0279127690341728,0.120197428103681,0.0215320207324773,0.125618640915506,0.23987306490558,0.168548784950985,0.0765745701091151,0.195612751471788,0.111986289885521,0.584599567818349,0.324587799359411,0.182095665409628,0.589828770328877,0.223262475210115,0.222783493607814,-0.112622340583059
"sig_7",0.10201578884102,-0.350197975687257,-0.120705937613819,0.278377021969261,-0.268296036625371,0.131073971640474,-0.274749720290723,-0.04059440242781,-0.0411591054497119,-0.0462779419160811,0.197850870586516,0.099035418890295,-0.174092107792629,-0.0831624885561911,0.0850232048917333,-0.259538243433108,-0.267510542618495,-0.244566844967926,-0.260743543767093,-0.260751957340536,-0.260500493209988,0.229040637013082,-0.0299373542816619,0.0198745383108209,-0.0895447832874064,0.299615468983475,0.434609102874018,0.999999999999997,0.15953767835436,-0.366420309100321,-0.410557852708444,-0.405468496171674,-0.370402736107037,-0.284948458988737,-0.398086881788019,-0.0677404900452748,-0.318893114059518,-0.288543172877956,-0.162777376132186,-0.211181289161773,-0.060802857545842,-0.0674483790853015,-0.0845986546946282,-0.00955756044086813,0.00841090768821545,0.100426392839226,0.444593918879467,0.287540695770211,0.697728977789771,0.178543722030645
"sig_8",0.0806247318988248,-0.0470214026055488,0.200118405928137,0.106295305192893,-0.339875634207684,0.0900195135423783,-0.351264557076047,-0.0670068351341487,-0.0668366988276283,-0.0606971168916352,0.0164547816042045,0.0649394517786002,-0.0994404862864458,0.0494997632315234,0.00328520721870949,-0.30471577711229,-0.310438615213729,-0.313395732243987,-0.314976314225437,-0.314944528031748,-0.314263272982963,-0.0609980459515518,0.482912319208943,-0.517753935112684,-0.612991112810327,-0.132890072685131,-0.188296740232292,0.15953767835436,1,-0.550521577302314,-0.557097772607305,-0.533312393243728,-0.61165494266366,-0.550995923836503,-0.625083439844974,-0.296603280430481,-0.560579752151475,-0.679281426453202,-0.546890022983775,-0.557464678918743,-0.28606339720085,-0.450210749208714,-0.545966417191287,-0.291579784392721,-0.57599453368316,-0.229641299444629,-0.255609114064973,-0.20520559768276,0.160932061861981,0.828490700936617
"sig_9",-0.231122038591715,0.208940423147814,-0.0308121847644863,-0.192449320822408,0.733799809193728,-0.342019903356777,0.738206440671131,0.146404402736305,0.146803127219432,0.145549675165918,-0.0367878622177224,-0.197979305186188,0.305681588521316,0.196261206441036,0.0214030328622401,0.670661431421262,0.689724563681891,0.678917785126785,0.686120307305248,0.686107696042973,0.685704526739926,-0.191483089864748,-0.417905333388467,0.624001984445622,0.558161719261257,0.0881556573649073,-0.0209906431498964,-0.366420309100321,-0.550521577302314,1,0.919858917993328,0.705132493857649,0.904240074096875,0.908819211330419,0.790690341684889,0.500533862614378,0.927842863560513,0.754332059411876,0.666643299073055,0.790414127241225,0.426387953832587,0.658994643813208,0.396463039503751,0.306134901129517,0.59613769821273,0.276767456807751,0.0599109530237039,0.165378831813199,-0.279079290085753,-0.483008999417796
"sig_10",-0.28852449819446,0.254035994721706,-0.00593391719390473,-0.261296255890239,0.767824165937006,-0.316997033481694,0.780817719559475,0.159619303232514,0.160070316045402,0.159365905484649,-0.10216035092225,-0.263927893173784,0.339460493303141,0.23579786884855,-0.0058537248644274,0.72694259729095,0.748694885286951,0.707531517304861,0.735985334959662,0.736023734821629,0.736096238966701,-0.198525788616061,-0.415630249616582,0.520846854866974,0.605474277772228,0.00627195833028529,-0.0842223857713904,-0.410557852708444,-0.557097772607305,0.919858917993328,0.999999999999994,0.833869932124255,0.954765276284898,0.798917376789952,0.868808570564676,0.356427009769081,0.858422913204574,0.801741615989043,0.564125583989144,0.730996597134567,0.350524048196553,0.507403825044072,0.47360601026082,0.257414004127682,0.497940681081651,0.171366192245412,-0.00359781411133922,0.0587393288731432,-0.325970203428351,-0.494131292207975
"sig_11",-0.118927238424362,0.254422887013989,0.0397212632376814,-0.286652008392014,0.546682215763821,-0.287313120842566,0.576059367188105,0.0436101368150636,0.044023102663969,0.0435631083904124,-0.120676183301514,-0.116492863070918,0.192939227508526,0.144662815233034,-0.109945970533976,0.47815027388185,0.518326265373855,0.450549411720258,0.485834549336265,0.485927824020015,0.486335054842619,-0.191739354468331,-0.394760641051268,0.334522534133328,0.71138009348026,-0.0619401980720773,-0.11318838110845,-0.405468496171674,-0.533312393243728,0.705132493857649,0.833869932124255,1.00000000000001,0.780002031798599,0.528518695244919,0.944800005305183,0.258681855415547,0.664447786484542,0.833866826254794,0.449968989372826,0.462975113543547,0.222484267410509,0.308721257508795,0.607299999789745,0.185038175886139,0.360969094098417,0.0425153921570346,-0.0244738438293494,-0.0408325322013906,-0.325679554187236,-0.47508880767787
"sig_12",-0.25089500993703,0.233151906688618,-0.0374983301263708,-0.254639974027009,0.681460537533853,-0.322428051311744,0.692572399232223,0.16002465513997,0.160436481833197,0.158486665535973,-0.0959669176644652,-0.224898384455301,0.334407676138195,0.218733832143259,0.00108482840863076,0.646575428466603,0.658362237177711,0.638026622709651,0.6570057370643,0.656998530026971,0.656485484320705,-0.198641462670047,-0.469093969437397,0.653814417376456,0.656605317975759,0.0556628735036641,0.0348344146192879,-0.370402736107037,-0.61165494266366,0.904240074096875,0.954765276284898,0.780002031798599,0.999999999999996,0.836373462265142,0.865576005275629,0.369661880046971,0.868921163142445,0.861789846661606,0.642903551879614,0.823903530983593,0.378182359765277,0.569678854594551,0.523325204397141,0.374942542420025,0.624372941763586,0.232269515821408,0.120523661564252,0.126314138663482,-0.279307390790803,-0.532561703637989
"sig_13",-0.175701051624758,0.172153628042687,-0.0868181704847776,-0.133385334346889,0.649553109397218,-0.325187911458803,0.643669626681593,0.193551068825935,0.193821488728931,0.190159371392161,0.0253666858873388,-0.133687011129383,0.348597852055369,0.205107058364754,0.0937788455337775,0.595308728262375,0.596245624181818,0.634402430095441,0.616185638729176,0.616081198130754,0.614498245400282,-0.188967434867305,-0.442307356700719,0.730411020761343,0.489598885565315,0.148518276421112,0.0876479105484779,-0.284948458988737,-0.550995923836503,0.908819211330419,0.798917376789952,0.528518695244919,0.836373462265142,1,0.680832972656522,0.482155212814595,0.851988738901678,0.704454598585181,0.805475584376755,0.897715674933496,0.42470179927394,0.731681901225595,0.382458164789283,0.429178781082085,0.746549744970892,0.357559052324384,0.224900966156144,0.269392978538417,-0.16493484721721,-0.461244569036578
"sig_14",-0.120071053034923,0.249885645186608,-0.00663209056894718,-0.286494815861852,0.540988669691468,-0.317343281761629,0.566465418983977,0.0839857858999021,0.0844221683720755,0.08234647949033,-0.121790507263616,-0.110454299775113,0.2465294520772,0.160931744889743,-0.0746258617021131,0.478272500401125,0.500758893553408,0.472607117189578,0.490351664660116,0.490349220488385,0.489587534462056,-0.215352504483231,-0.477588279049381,0.480567428295691,0.803433267047356,-0.0175369196196806,-0.0279127690341728,-0.398086881788019,-0.625083439844974,0.790690341684889,0.868808570564676,0.944800005305183,0.865576005275629,0.680832972656522,0.999999999999992,0.318165688451579,0.762460266973195,0.948014037862555,0.627683521574204,0.62736165135535,0.292156978140205,0.432811103464325,0.717940893807868,0.321765157993311,0.545757522456217,0.120359829868467,0.112899255231049,0.0414326699048009,-0.28759407043605,-0.543138118929238
"sig_15",-0.0487819645954263,0.089526952123664,-0.00239528982194009,-0.0404971436817533,0.305457348083998,-0.223848359925291,0.305046402789062,-0.0163380464549291,-0.0162904387007091,-0.0173232920998226,0.181911359840553,-0.0327054881754131,0.0457952143329736,0.0219907351125187,-0.0457860953587404,0.247660849628792,0.260590361395409,0.270868128648479,0.25887473286983,0.258836204356172,0.258500034253019,-0.0820243616009064,-0.240216100546207,0.523634144958066,0.253873022458925,0.281550867136718,0.120197428103681,-0.0677404900452748,-0.296603280430481,0.500533862614378,0.356427009769081,0.258681855415547,0.369661880046971,0.482155212814595,0.318165688451579,1,0.533745744787348,0.333423676857847,0.399118719143239,0.441377142109578,0.316364117767975,0.690107342035081,0.159841819680561,0.182700936151884,0.508748554195631,0.342397300779657,0.168271258302423,0.309663430684846,-0.0459849892507116,-0.261655944657559
"sig_16",-0.191380306093046,0.178021677223542,-0.0222929171965709,-0.176061417647676,0.650594870300572,-0.332681710318601,0.654025229953719,0.122213552782694,0.12257953657427,0.120740672647588,-0.00565913442220368,-0.157032670983847,0.264591350349698,0.180735707307387,0.0100728298058938,0.586115524311911,0.602482061108548,0.602547785658944,0.602290600994458,0.602247435408083,0.601445418348357,-0.186714047028134,-0.431865236244285,0.664092232024753,0.58183449437833,0.223391944852462,0.0215320207324773,-0.318893114059518,-0.560579752151475,0.927842863560513,0.858422913204574,0.664447786484542,0.868921163142445,0.851988738901678,0.762460266973195,0.533745744787348,0.999999999999994,0.75764727253517,0.636174747441754,0.790853335493095,0.60442279370383,0.769157345877692,0.427751068104352,0.314771267225117,0.651980722808329,0.420657830124655,0.117434149358284,0.310240597394963,-0.227370941464355,-0.487885555954448
"sig_17",-0.103431555944302,0.202880868185218,-0.0525634631927505,-0.257150628429626,0.465477121318359,-0.311518035650166,0.488566824684116,0.0953701091212501,0.0957665941719829,0.0928667442529633,-0.103947504980066,-0.0909749463787028,0.248075801777294,0.147134405829839,-0.0512825635620557,0.416750251159209,0.427741603244771,0.421793324988596,0.429685535724142,0.429641674637176,0.428465353790575,-0.201570974795771,-0.544517010492104,0.583195232667418,0.874284659583456,0.0586954604545569,0.125618640915506,-0.288543172877956,-0.679281426453202,0.754332059411876,0.801741615989043,0.833866826254794,0.861789846661606,0.704454598585181,0.948014037862555,0.333423676857847,0.75764727253517,0.999999999999997,0.687864735139157,0.700094310674009,0.327119518367434,0.500861840980608,0.809792754430042,0.441622704821804,0.683803282425443,0.192359313372859,0.299018300571824,0.148312674595246,-0.159100324517401,-0.569033504533677
"sig_18",-0.0315765719279603,0.126430141670467,-0.126240010011518,-0.112920270835309,0.358724661354586,-0.259182469233907,0.363551296509479,0.130436254987215,0.13068221522788,0.126038021391816,0.0614577842978639,-0.0104113326494703,0.251869885279923,0.110291874959501,0.0544812302691027,0.306041465214195,0.305425538968696,0.350131807852655,0.325545878488214,0.325434649144704,0.323673558573601,-0.167640365227979,-0.460021274049227,0.660423998879218,0.521597583365113,0.133484434345437,0.23987306490558,-0.162777376132186,-0.546890022983775,0.666643299073055,0.564125583989144,0.449968989372826,0.642903551879614,0.805475584376755,0.627683521574204,0.399118719143239,0.636174747441754,0.687864735139157,0.999999999999995,0.720974122004834,0.313470473899026,0.604643643224196,0.500379204427544,0.459895742946746,0.795466641083345,0.281051900926955,0.441673458908149,0.276903381486728,-0.0332279252273066,-0.437614811559644
"sig_19",-0.178570552745524,0.136821891060718,-0.0809759235305552,-0.150098000005918,0.550275572075089,-0.268769673876792,0.543913916340339,0.207357166291524,0.207516835050985,0.202579946289451,0.010568019270081,-0.139730500699176,0.347697289275681,0.232185888322197,0.10221128446596,0.52161747695334,0.515376390484738,0.552634497798128,0.538369653496221,0.538257139932357,0.536629133920107,-0.183855773148003,-0.468300331901698,0.830466590035397,0.484954244417489,0.188161580581369,0.168548784950985,-0.211181289161773,-0.557464678918743,0.790414127241225,0.730996597134567,0.462975113543547,0.823903530983593,0.897715674933496,0.62736165135535,0.441377142109578,0.790853335493095,0.700094310674009,0.720974122004834,1,0.427649011133498,0.709488363045677,0.422945456094345,0.509215230910367,0.801783447865736,0.408900835849636,0.319034198677025,0.314800756206516,-0.0643819640971081,-0.454059212727055
"sig_20",-0.0742138252113869,-0.0160222427808303,-0.00554887881116747,0.0437234926826727,0.294136614279627,-0.119363868363354,0.29085182053839,0.0383175549658453,0.0382344820612999,0.0343684210084961,0.0227829170464151,-0.0484627185272968,0.07092561951121,0.0700269055060352,0.0530043618194754,0.258867674722732,0.26424963286079,0.284662217115046,0.270564031584966,0.270515249657441,0.269746377376573,-0.0773545156311532,-0.229543272840885,0.404680075915261,0.251062871171527,0.572402430388352,0.0765745701091151,-0.060802857545842,-0.28606339720085,0.426387953832587,0.350524048196553,0.222484267410509,0.378182359765277,0.42470179927394,0.292156978140205,0.316364117767975,0.60442279370383,0.327119518367434,0.313470473899026,0.427649011133498,1,0.627894222583838,0.176987769018041,0.168380746161417,0.414846940104776,0.733241662267321,0.14963098501573,0.555801271976593,-0.0204364001762795,-0.245627215082334
"sig_21",-0.0572321979863,0.0161434539024678,-0.062718146768988,0.00635553879141807,0.428985865702103,-0.2264007050919,0.421373535827014,0.0962071800188659,0.0961985047571432,0.0914858784949828,0.1880227822452,-0.0217338441208059,0.165262535797255,0.114090407247416,0.0737014577600139,0.365401023169778,0.370903997213036,0.413480779555661,0.385558302759323,0.385461779491377,0.384199556359003,-0.134809851169713,-0.388785685209546,0.725432440544222,0.353673263771092,0.534425525968211,0.195612751471788,-0.0674483790853015,-0.450210749208714,0.658994643813208,0.507403825044072,0.308721257508795,0.569678854594551,0.731681901225595,0.432811103464325,0.690107342035081,0.769157345877692,0.500861840980608,0.604643643224196,0.709488363045677,0.627894222583838,1,0.268499410788702,0.357836578025334,0.770030890769977,0.694314452646376,0.360869787237804,0.611077231974374,0.0289571420999384,-0.360092991945177
"sig_22",-0.030193084707974,0.093039340342444,-0.0901369448267451,-0.191372754114545,0.207532933742418,-0.183180819615518,0.233809913231886,0.0738660761186452,0.0742834690930033,0.0709141190994891,-0.0943549468789236,-0.0263501081631978,0.157421643138085,0.0913683812845613,-0.0326635183931193,0.187675096813429,0.187889502862493,0.195862808995396,0.196402218441471,0.196349543455202,0.195217808085958,-0.174930953245228,-0.479839127459633,0.346359818066456,0.816784984050869,-0.00306823315705636,0.111986289885521,-0.0845986546946282,-0.545966417191287,0.396463039503751,0.47360601026082,0.607299999789745,0.523325204397141,0.382458164789283,0.717940893807868,0.159841819680561,0.427751068104352,0.809792754430042,0.500379204427544,0.422945456094345,0.176987769018041,0.268499410788702,1.00000000000001,0.298967188905909,0.55364045529189,0.084339565345859,0.447722420187541,0.0970990512677211,0.126799013361314,-0.412864678543392
"sig_23",-0.028178861401237,0.0763921112829181,-0.0914511389452807,-0.0992875736454899,0.147262940900571,-0.172168160447074,0.147286321456784,0.109041845613397,0.109162916411416,0.103474898698094,-0.0400815603105596,-0.0223088273437799,0.19731034503593,0.11252172472833,0.0514178865908622,0.134371668366002,0.129665892554207,0.153857573111031,0.143002083994063,0.14292846071362,0.141892221384941,-0.142013987172199,-0.436288483920233,0.457088215612852,0.326323430339958,0.11245499790717,0.584599567818349,-0.00955756044086813,-0.291579784392721,0.306134901129517,0.257414004127682,0.185038175886139,0.374942542420025,0.429178781082085,0.321765157993311,0.182700936151884,0.314771267225117,0.441622704821804,0.459895742946746,0.509215230910367,0.168380746161417,0.357836578025334,0.298967188905909,0.999999999999997,0.489503145813782,0.240082450519235,0.580416287499294,0.181849670127944,0.114971578038946,-0.0986500024665001
"sig_24",-0.0142813531003214,0.015510864354207,-0.1201469464209,-0.0665203866387339,0.310279840859664,-0.230462631138437,0.312082878775048,0.135772763730819,0.135852461254939,0.129245553002681,0.150802981925334,0.0118353053545333,0.216261222789266,0.137137942517105,0.0779770439804963,0.264310972223834,0.261173512816753,0.313728909869588,0.284302154382483,0.28418452959097,0.282449097254289,-0.168070089729305,-0.523772989067576,0.831660669946613,0.535716070840853,0.324528452187105,0.324587799359411,0.00841090768821545,-0.57599453368316,0.59613769821273,0.497940681081651,0.360969094098417,0.624372941763586,0.746549744970892,0.545757522456217,0.508748554195631,0.651980722808329,0.683803282425443,0.795466641083345,0.801783447865736,0.414846940104776,0.770030890769977,0.55364045529189,0.489503145813782,1.00000000000001,0.457221981769205,0.618802816454679,0.513137933206169,0.188963823648975,-0.436638264171879
"sig_25",0.0042716382944575,-0.1020577314459,-0.0214749787633328,0.113456644786039,0.18405704005372,-0.0675823589014551,0.174235915934698,0.0540642994483351,0.0536752271588295,0.0479447200261991,0.152012034460338,0.0289261411103037,0.0543054611254941,0.074541062612893,0.0937254307949723,0.150639756658222,0.150848350983288,0.189698661939826,0.164176969142377,0.164101466934798,0.163196238543193,-0.0572289898586017,-0.228102524664297,0.424357342052956,0.114089609453239,0.804849951694237,0.182095665409628,0.100426392839226,-0.229641299444629,0.276767456807751,0.171366192245412,0.0425153921570346,0.232269515821408,0.357559052324384,0.120359829868467,0.342397300779657,0.420657830124655,0.192359313372859,0.281051900926955,0.408900835849636,0.733241662267321,0.694314452646376,0.084339565345859,0.240082450519235,0.457221981769205,1,0.317419000869749,0.762856379829083,0.158871159392577,-0.160989642307111
"sig_26",0.0759973614817467,-0.193607612171015,-0.210462060504394,0.0395533638696548,-0.0412504694705279,-0.0213561576620775,-0.0408140216553062,0.160782406750178,0.160675450804257,0.152251404246641,0.120138331930944,0.0843798839137841,0.13587799185008,0.0919844803817224,0.15897420143356,-0.0468387256643206,-0.0565890870907429,-0.0119217814916877,-0.0364260790141789,-0.0365047410710722,-0.0374521699926157,-0.100685839235399,-0.47451190433195,0.409633656469033,0.303836169111183,0.256889205809489,0.589828770328877,0.444593918879467,-0.255609114064973,0.0599109530237039,-0.00359781411133922,-0.0244738438293494,0.120523661564252,0.224900966156144,0.112899255231049,0.168271258302423,0.117434149358284,0.299018300571824,0.441673458908149,0.319034198677025,0.14963098501573,0.360869787237804,0.447722420187541,0.580416287499294,0.618802816454679,0.317419000869749,1,0.384441244042445,0.625183020785235,0.00111630400546409
"sig_27",0.0479867446824514,-0.239224087870832,-0.0569724529611432,0.223431228282579,0.0859569017999006,0.00834219338964115,0.0793474467447101,0.0537670699122795,0.0534090343248088,0.0464428853183629,0.246479427846445,0.0679786682698305,-0.000856281652518649,0.054527901844268,0.142683675801912,0.0543015075324624,0.0526467318852718,0.100437114535759,0.0686162004526812,0.0685508722654096,0.0677023928287157,-0.031281741681332,-0.226524139118029,0.404993570402691,0.0946262819143489,0.877693209279091,0.223262475210115,0.287540695770211,-0.20520559768276,0.165378831813199,0.0587393288731432,-0.0408325322013906,0.126314138663482,0.269392978538417,0.0414326699048009,0.309663430684846,0.310240597394963,0.148312674595246,0.276903381486728,0.314800756206516,0.555801271976593,0.611077231974374,0.0970990512677211,0.181849670127944,0.513137933206169,0.762856379829083,0.384441244042445,1.00000000000001,0.351665609350698,-0.154233004658987
"sig_28",0.129398859725031,-0.372242495873591,-0.238884365754066,0.150702923290957,-0.213942833409449,0.157880137504538,-0.22223714789157,0.189062448356098,0.188901976989191,0.180970101667239,0.134406747156273,0.132298585465336,0.0555293227412755,0.0870314777600402,0.241434777035163,-0.200255580003141,-0.211101100880717,-0.17540704356005,-0.195648373431322,-0.19567885890596,-0.195866231893558,-0.0489275570748388,-0.219733535128043,0.0219906616617426,-0.0926876010615383,0.2203776781531,0.222783493607814,0.697728977789771,0.160932061861981,-0.279079290085753,-0.325970203428351,-0.325679554187236,-0.279307390790803,-0.16493484721721,-0.28759407043605,-0.0459849892507116,-0.227370941464355,-0.159100324517401,-0.0332279252273066,-0.0643819640971081,-0.0204364001762795,0.0289571420999384,0.126799013361314,0.114971578038946,0.188963823648975,0.158871159392577,0.625183020785235,0.351665609350698,1,0.382907018721364
"sig_29",0.0900147990314761,-0.0825490844973575,-0.00710007327875698,0.058974651277331,-0.298169731344934,0.0881073869897329,-0.311182860339825,0.0555910303985937,0.0557360385608994,0.0556239164072892,-0.0346710684150419,0.0735227837596067,0.00683742760008765,0.0492020113417985,0.0904953436242812,-0.263741981918272,-0.27187696667775,-0.268257900016866,-0.270981043812311,-0.270962901483863,-0.270501996827845,-0.102615835906203,0.163964334905978,-0.442846988268152,-0.527052422652912,-0.125854308490526,-0.112622340583059,0.178543722030645,0.828490700936617,-0.483008999417796,-0.494131292207975,-0.47508880767787,-0.532561703637989,-0.461244569036578,-0.543138118929238,-0.261655944657559,-0.487885555954448,-0.569033504533677,-0.437614811559644,-0.454059212727055,-0.245627215082334,-0.360092991945177,-0.412864678543392,-0.0986500024665001,-0.436638264171879,-0.160989642307111,0.00111630400546409,-0.154233004658987,0.382907018721364,1
