"","V1"
"AUT_1980",1.02908237576575
"AUT_1981",0.513606668619751
"AUT_1982",0.248286540565287
"AUT_1983",1.16803192811603
"AUT_1984",0.539720139616344
"AUT_1985",1.11633227351639
"AUT_1986",0.735145038474624
"AUT_1987",1.41823297472524
"AUT_1988",1.1363105943022
"AUT_1989",0.656756620340584
"AUT_1990",0.204436961511426
"AUT_1991",0.951026129569396
"AUT_1992",0.312644607021654
"AUT_1993",1.21838338905902
"AUT_1994",1.33293975418698
"AUT_1995",1.22857544941514
"AUT_1996",1.04151285602611
"AUT_1997",1.19064805274905
"AUT_1998",1.42628314376143
"AUT_1999",1.27984768013699
"AUT_2000",1.12837255286733
"AUT_2001",1.74335698102492
"AUT_2002",1.95972710955775
"AUT_2003",2.07466864538811
"AUT_2004",1.80973401026178
"AUT_2005",1.58128040271254
"AUT_2006",1.22458675760528
"AUT_2007",0.907896063624904
"AUT_2008",0.912842450440996
"AUT_2009",0.949709787461812
"AUT_2010",0.962971921155934
"AZE_2006",-0.983544812602186
"AZE_2007",-0.751453013322711
"AZE_2008",-0.456130238648285
"AZE_2009",-0.456130238648285
"AZE_2010",-0.751453013322711
"BEL_1970",1.37537831856391
"BEL_1971",1.36818638746133
"BEL_1972",1.53804772817781
"BEL_1973",1.08506092679984
"BEL_1974",1.75623636064543
"BEL_1975",1.7153209860555
"BEL_1976",1.5312042345175
"BEL_1977",1.48886543336294
"BEL_1978",1.22999014197399
"BEL_1979",1.23976316766682
"BEL_1980",1.53088474753616
"BEL_1981",1.36242638888269
"BEL_1982",1.35622759798102
"BEL_1983",1.2212260835681
"BEL_1984",1.37016635190397
"BEL_1985",1.40847332037985
"BEL_1986",1.32896501294831
"BEL_1987",1.44475210049362
"BEL_1988",1.42927349946675
"BEL_1989",1.02674627652844
"BEL_1990",1.14681246150635
"BEL_1991",1.13418608112056
"BEL_1992",1.30409551111254
"BEL_1993",1.64678190152995
"BEL_1994",1.78548970681915
"BEL_1995",1.61759023667046
"BEL_1996",1.5558379655646
"BEL_1997",2.04751124225198
"BEL_1998",2.01883698156583
"BEL_1999",1.93741669314818
"BEL_2000",2.24357052016528
"BEL_2001",2.45451022583589
"BEL_2002",2.1717249928508
"BEL_2003",2.32429024034739
"BEL_2004",2.08450304248227
"BEL_2005",2.05638218636884
"BEL_2006",2.21665909217124
"BEL_2007",2.30344623706911
"BEL_2008",2.67052788879866
"BEL_2009",2.33438082504326
"BEL_2010",2.15202945705644
"BEN_2007",-0.983544812602186
"BEN_2008",-0.983544812602186
"BEN_2009",-0.983544812602186
"BEN_2010",-0.983544812602186
"BGR_1970",-0.67972700530853
"BGR_1971",-0.456130238648285
"BGR_1972",-0.67972700530853
"BGR_1973",-0.751453013322711
"BGR_1974",-0.67972700530853
"BGR_1975",-0.67972700530853
"BGR_1976",-0.983544812602186
"BGR_1977",-0.983544812602186
"BGR_1978",-0.983544812602186
"BGR_1979",-0.490321926843292
"BGR_1980",-0.751453013322711
"BGR_1981",-0.490321926843292
"BGR_1982",-0.490321926843292
"BGR_1983",-0.490321926843292
"BGR_1984",-0.683460061801587
"BGR_1985",-2.06075255920157
"BGR_1986",-2.06075255920157
"BGR_1987",0.0846704633692648
"BGR_1988",0.0846704633692648
"BGR_1989",0.0846704633692648
"BGR_1990",-0.983544812602186
"BGR_1991",-0.983544812602186
"BGR_1992",-0.983544812602186
"BGR_1993",-0.983544812602186
"BGR_1994",-0.983544812602186
"BGR_1995",-0.490321926843292
"BGR_1996",-0.490321926843292
"BGR_1997",-0.490321926843292
"BGR_1998",-0.983544812602186
"BGR_1999",-0.490321926843292
"BGR_2000",-0.490321926843292
"BGR_2001",-0.751453013322711
"BGR_2002",-0.751453013322711
"BGR_2003",-0.67972700530853
"BGR_2004",-0.67972700530853
"BGR_2005",-0.751453013322711
"BGR_2006",-0.751453013322711
"BGR_2007",-1.6047271960415
"BGR_2008",-0.185314220640872
"BGR_2009",-1.6047271960415
"BGR_2010",-1.6047271960415
"BMU_1970",-0.983544812602186
"BMU_1971",-0.983544812602186
"BMU_1974",-0.983544812602186
"BMU_1975",-0.983544812602186
"BMU_1976",-0.983544812602186
"BMU_1977",-0.983544812602186
"BMU_1978",-0.983544812602186
"BMU_1979",-0.983544812602186
"BMU_1988",-0.983544812602186
"BMU_1989",-0.983544812602186
"BMU_1999",-0.983544812602186
"BMU_2000",-0.983544812602186
"BMU_2001",-0.983544812602186
"BMU_2002",-0.983544812602186
"BMU_2003",-0.983544812602186
"BRA_1970",0.730226464817804
"BRA_1971",0.670225322706228
"BRA_1972",1.36882148031237
"BRA_1973",1.39783958684933
"BRA_1974",1.08946908348268
"BRA_1975",1.47476497884433
"BRA_1976",1.28628027561049
"BRA_1977",1.16797321711013
"BRA_1978",0.898503842333295
"BRA_1979",1.3532624748078
"BRA_1980",1.00861514120431
"BRA_1981",1.13665761129761
"BRA_1982",0.0772651742637954
"BRA_1983",0.829709868266588
"BRA_1984",0.70557491766113
"BRA_1985",0.753721626035995
"BRA_1986",0.387815416411123
"BRA_1987",0.859431997726806
"BRA_1988",1.12117088001049
"BRA_1989",0.702837252574004
"BRA_1990",0.447800558363448
"BRA_1991",0.779959241638556
"BRA_1992",0.719860639057826
"BRA_1993",0.39266253002526
"BRA_1994",0.547533022918227
"BRA_1995",0.822106325304222
"BRA_1996",1.32523194017982
"BRA_1997",1.50937717650111
"BRA_1998",1.65861843110361
"BRA_1999",1.04936795325529
"BRA_2000",0.674596759531375
"BRA_2001",0.995987261196752
"BRA_2002",1.08165832641503
"BRA_2003",0.681498187840084
"BRA_2004",0.923989184105834
"BRA_2005",1.25366118747718
"BRA_2006",1.23703156881153
"BRA_2007",1.19951058319919
"BRA_2008",1.37149619336592
"BRA_2009",1.01500881516328
"BRA_2010",1.07074311258229
"BRB_1983",-0.983544812602186
"BRB_1984",-0.983544812602186
"BRB_1985",-0.983544812602186
"BRB_2000",-0.983544812602186
"BRB_2009",-0.983544812602186
"BWA_2000",-0.983544812602186
"BWA_2001",-0.983544812602186
"BWA_2002",-0.983544812602186
"BWA_2003",-0.983544812602186
"BWA_2004",-0.983544812602186
"BWA_2005",-0.983544812602186
"BWA_2006",-0.983544812602186
"BWA_2007",-0.983544812602186
"BWA_2008",-0.983544812602186
"BWA_2009",-0.983544812602186
"BWA_2010",-0.983544812602186
"CAN_1970",0.835744274242417
"CAN_1971",1.14024977334199
"CAN_1972",1.29962969077637
"CAN_1973",1.50324519185291
"CAN_1974",0.87651809449145
"CAN_1975",0.950545670776955
"CAN_1976",1.28803924578237
"CAN_1977",1.30075300627397
"CAN_1978",0.971748084082873
"CAN_1979",1.21541441098254
"CAN_1980",1.24690248120893
"CAN_1981",0.636751241785962
"CAN_1982",0.879954945098243
"CAN_1983",0.674325661044156
"CAN_1984",0.810288409609441
"CAN_1985",0.805591835300355
"CAN_1986",0.953235465532446
"CAN_1987",0.452035806618908
"CAN_1988",0.762820510796094
"CAN_1989",0.930399209553146
"CAN_1990",1.07519717314845
"CAN_1991",1.26997643754705
"CAN_1992",0.940727544871618
"CAN_1993",1.16150118382374
"CAN_1994",1.14435775531595
"CAN_1995",1.13960274285171
"CAN_1996",1.25636684430437
"CAN_1997",1.36673517685956
"CAN_1998",1.29734351966416
"CAN_1999",1.18130504415362
"CAN_2000",1.38137575519173
"CAN_2001",1.94695696500729
"CAN_2002",1.76534632925242
"CAN_2003",1.48081365874399
"CAN_2004",1.57971217026397
"CAN_2005",1.52178918477178
"CAN_2006",1.47831205654166
"CAN_2007",1.37577926730831
"CAN_2008",1.57282929988531
"CAN_2009",1.54647362629828
"CAN_2010",1.0811842959376
"CHE_1970",1.75482326571186
"CHE_1971",1.80959367223857
"CHE_1972",1.57670394962864
"CHE_1973",1.82508288943903
"CHE_1974",1.81579218576398
"CHE_1975",1.7780481382887
"CHE_1976",1.85114864892616
"CHE_1977",1.8249057436773
"CHE_1978",1.7760194112608
"CHE_1979",1.80547672952022
"CHE_1980",1.96133908381021
"CHE_1981",1.69959329843425
"CHE_1982",1.2929081152933
"CHE_1983",1.88222210493054
"CHE_1984",1.30049920126819
"CHE_1985",1.19027153840225
"CHE_1986",1.60123165688272
"CHE_1987",1.58407485741689
"CHE_1988",1.44554018652227
"CHE_1989",1.30469232132297
"CHE_1990",1.80630916401649
"CHE_1991",1.06575645008647
"CHE_1992",1.77638344974272
"CHE_1993",1.36777239917804
"CHE_1994",1.81372596269457
"CHE_1995",1.7157384652308
"CHE_1996",1.61875233251277
"CHE_1997",1.74013740209949
"CHE_1998",1.19621963315969
"CHE_1999",1.24946851905503
"CHE_2000",1.51798730245058
"CHE_2001",1.98484868960331
"CHE_2002",1.84284463076455
"CHE_2003",1.45794506253771
"CHE_2004",1.28942549708374
"CHE_2005",1.32658302111776
"CHE_2006",1.71478619061481
"CHE_2007",1.6622397851816
"CHE_2008",1.69853987872338
"CHE_2009",1.74952912334503
"CHE_2010",1.47804984892792
"CHL_1970",0.264986163713201
"CHL_1971",0.331730750960922
"CHL_1972",0.0837467338780321
"CHL_1973",-0.67972700530853
"CHL_1974",-0.185314220640872
"CHL_1975",-0.456130238648285
"CHL_1976",-0.456130238648285
"CHL_1977",-0.456130238648285
"CHL_1978",-0.456130238648285
"CHL_1979",-0.0733121378172327
"CHL_1980",0.331730750960922
"CHL_1981",-0.244379164625458
"CHL_1982",-0.67972700530853
"CHL_1983",-0.67972700530853
"CHL_1984",-0.751453013322711
"CHL_1985",-0.751453013322711
"CHL_1986",-0.751453013322711
"CHL_1987",-0.751453013322711
"CHL_1988",-0.456130238648285
"CHL_1989",-0.456130238648285
"CHL_1990",-0.67972700530853
"CHL_1991",-0.456130238648285
"CHL_1992",-0.185314220640872
"CHL_1993",-0.490072144590751
"CHL_1994",-1.00121398443752
"CHL_1995",-0.0733121378172327
"CHL_1996",0.430023509551666
"CHL_1997",0.683785846120358
"CHL_1998",0.770214850558415
"CHL_1999",0.124139014533418
"CHL_2000",0.124139014533418
"CHL_2001",0.264986163713201
"CHL_2002",-0.00150909641251945
"CHL_2003",-0.00150909641251945
"CHL_2004",0.454248913983973
"CHL_2005",0.297010104725772
"CHL_2006",0.358408612842926
"CHL_2007",0.5727828322627
"CHL_2008",-0.467964436004757
"CHL_2009",-0.045709547799433
"CHL_2010",0.169080569925264
"CHN_1970",-1.36379651648083
"CHN_1971",-1.08269504673776
"CHN_1972",-0.405385035986271
"CHN_1973",-0.26260096156997
"CHN_1974",-0.405385035986271
"CHN_1975",0.0953911180036762
"CHN_1976",-0.26260096156997
"CHN_1977",-0.206578605507555
"CHN_1978",0.246651509930493
"CHN_1979",-0.0839591394919772
"CHN_1980",0.230011948908657
"CHN_1981",-0.17982639124535
"CHN_1982",0.0387984080975086
"CHN_1983",0.409413937097008
"CHN_1984",0.00670822889711967
"CHN_1985",-0.43233307976546
"CHN_1986",1.26223164234331
"CHN_1987",0.518496975058053
"CHN_1988",0.572786688283468
"CHN_1989",0.763807196431483
"CHN_1990",0.638929521844274
"CHN_1991",1.59474686732298
"CHN_1992",1.01642325056852
"CHN_1993",1.16958589130103
"CHN_1994",1.42354397010567
"CHN_1995",1.56692602306147
"CHN_1996",1.70723574565867
"CHN_1997",1.78891135250586
"CHN_1998",1.75227708439304
"CHN_1999",1.69804720349578
"CHN_2000",1.47276104217905
"CHN_2001",2.25499886860908
"CHN_2002",1.83406079544797
"CHN_2003",1.63435162717522
"CHN_2004",1.69588394889712
"CHN_2005",1.34489783133436
"CHN_2006",1.38455327427128
"CHN_2007",1.46506875968563
"CHN_2008",1.36932460141209
"CHN_2009",1.13617821288804
"CHN_2010",1.15911559669038
"CMR_1970",-0.983544812602186
"CMR_1971",-0.983544812602186
"CMR_1972",-0.983544812602186
"CMR_1973",-0.983544812602186
"CMR_1974",-0.983544812602186
"CMR_1975",-0.983544812602186
"CMR_1976",-0.983544812602186
"CMR_1977",-0.983544812602186
"CMR_1978",-0.983544812602186
"CMR_1979",-0.983544812602186
"CMR_1980",-0.983544812602186
"CMR_1981",-0.751453013322711
"CMR_1982",-0.751453013322711
"CMR_1983",-0.490321926843292
"CMR_1984",-0.983544812602186
"CMR_1985",-0.983544812602186
"CMR_1986",-0.983544812602186
"CMR_1987",-0.983544812602186
"CMR_1988",-0.983544812602186
"CMR_1989",-0.983544812602186
"CMR_1990",-0.983544812602186
"CMR_1991",-0.983544812602186
"CMR_1992",-0.983544812602186
"CMR_1993",-0.983544812602186
"CMR_1995",-0.983544812602186
"CMR_1998",-0.983544812602186
"COG_1971",-0.983544812602186
"COG_1972",-0.983544812602186
"COG_1973",-0.983544812602186
"COG_1974",-0.983544812602186
"COG_1975",-0.983544812602186
"COG_1976",-0.983544812602186
"COG_1981",-0.983544812602186
"COG_1982",-0.983544812602186
"COG_1983",-0.983544812602186
"COG_1984",-0.983544812602186
"COG_1985",-0.983544812602186
"COG_1986",-0.983544812602186
"COG_1987",-0.983544812602186
"COG_1996",-0.983544812602186
"COG_2004",-0.983544812602186
"COG_2005",-0.983544812602186
"COG_2006",-0.983544812602186
"COG_2007",-0.983544812602186
"COG_2008",-0.983544812602186
"COG_2009",-0.983544812602186
"COG_2010",-0.983544812602186
"COL_1970",-0.751453013322711
"COL_1971",-0.751453013322711
"COL_1972",-0.751453013322711
"COL_1973",-0.490321926843292
"COL_1974",-0.490321926843292
"COL_1975",-0.490321926843292
"COL_1976",-0.490321926843292
"COL_1977",-0.751453013322711
"COL_1978",-2.21292105804116
"COL_1979",-0.751453013322711
"COL_1980",-0.751453013322711
"COL_1981",-0.67972700530853
"COL_1982",-0.67972700530853
"COL_1983",-0.751453013322711
"COL_1984",-0.751453013322711
"COL_1985",-0.751453013322711
"COL_1986",-0.490321926843292
"COL_1987",-0.490321926843292
"COL_1988",-0.490321926843292
"COL_1989",-0.490321926843292
"COL_1990",-0.490321926843292
"COL_1991",-0.490321926843292
"COL_1992",-0.751453013322711
"COL_1993",-0.751453013322711
"COL_1994",-0.751453013322711
"COL_1995",-0.751453013322711
"COL_1996",-2.37584511163856
"COL_1997",-1.01692942863494
"COL_1998",-1.01692942863494
"COL_1999",-0.490321926843292
"COL_2000",-0.983544812602186
"COL_2001",-2.14973634272746
"COL_2002",-0.683460061801587
"COL_2003",0.0846704633692648
"COL_2004",-2.14973634272746
"COL_2005",-1.62808510623586
"COL_2006",-1.02864880800781
"COL_2007",-0.863935512007771
"COL_2008",-1.02063409471661
"COL_2009",-0.940956845037795
"COL_2010",0.230381996035722
"CRI_1970",-0.983544812602186
"CRI_1971",-0.983544812602186
"CRI_1972",-0.983544812602186
"CRI_1973",-0.983544812602186
"CRI_1974",-0.983544812602186
"CRI_1975",-0.983544812602186
"CRI_1976",-0.983544812602186
"CRI_1977",-0.983544812602186
"CRI_1978",-0.983544812602186
"CRI_1979",-0.983544812602186
"CRI_1980",-0.983544812602186
"CRI_1981",-0.983544812602186
"CRI_1982",-0.983544812602186
"CRI_1983",-0.983544812602186
"CRI_1984",-0.983544812602186
"CRI_1985",-0.983544812602186
"CRI_1986",-0.983544812602186
"CRI_1987",-0.983544812602186
"CRI_1988",-0.983544812602186
"CRI_1989",-0.983544812602186
"CRI_1990",-0.983544812602186
"CRI_1991",-0.983544812602186
"CRI_1992",-0.983544812602186
"CRI_1993",-0.983544812602186
"CRI_1994",-0.983544812602186
"CRI_1995",-0.983544812602186
"CRI_1996",-0.983544812602186
"CRI_1997",-0.983544812602186
"CRI_1998",-0.983544812602186
"CRI_1999",-0.983544812602186
"CRI_2000",-0.983544812602186
"CRI_2001",-0.983544812602186
"CRI_2002",-0.983544812602186
"CRI_2003",-0.983544812602186
"CRI_2004",-0.983544812602186
"CRI_2005",-0.983544812602186
"CRI_2006",-0.490321926843292
"CRI_2007",-0.983544812602186
"CRI_2008",-0.490321926843292
"CRI_2009",-0.490321926843292
"CRI_2010",-0.751453013322711
"CUB_1970",-1.09077699218306
"CUB_1971",-0.683460061801587
"CUB_1972",-0.983544812602186
"CUB_1973",-0.983544812602186
"CUB_1974",-0.490321926843292
"CUB_1975",-1.6047271960415
"CUB_1976",-0.751453013322711
"CUB_1977",-0.751453013322711
"CUB_1978",-0.490321926843292
"CUB_1979",-0.490321926843292
"CUB_1980",-0.751453013322711
"CUB_1981",-0.983544812602186
"CUB_1982",-0.983544812602186
"CUB_1983",-0.983544812602186
"CUB_1984",-0.983544812602186
"CUB_1985",-0.983544812602186
"CUB_1986",-0.983544812602186
"CUB_1987",-0.983544812602186
"CUB_1988",-0.983544812602186
"CUB_1989",-0.983544812602186
"CUB_1996",-0.983544812602186
"CUB_2006",-0.983544812602186
"CUB_2007",-0.983544812602186
"CUB_2008",-0.983544812602186
"CYM_2006",-0.983544812602186
"CYP_1970",-0.983544812602186
"CYP_1971",-0.983544812602186
"CYP_1972",-0.983544812602186
"CYP_1973",-0.983544812602186
"CYP_1974",-0.983544812602186
"CYP_1976",-0.983544812602186
"CYP_1977",-0.983544812602186
"CYP_1978",-0.983544812602186
"CYP_1979",-0.983544812602186
"CYP_1980",-0.983544812602186
"CYP_1981",-0.983544812602186
"CYP_1982",-0.983544812602186
"CYP_1983",-0.983544812602186
"CYP_1986",-0.983544812602186
"CYP_1992",-0.983544812602186
"CYP_2000",-0.983544812602186
"CYP_2001",-0.983544812602186
"CYP_2002",-0.983544812602186
"CYP_2003",-0.983544812602186
"CYP_2004",-0.983544812602186
"CYP_2005",-0.983544812602186
"CYP_2006",-0.983544812602186
"CYP_2007",-0.983544812602186
"CYP_2008",-0.983544812602186
"CYP_2009",-0.983544812602186
"CYP_2010",-0.983544812602186
"DEU_1970",-0.102792899316885
"DEU_1971",-0.0526763557771769
"DEU_1972",-0.0416789020168671
"DEU_1973",0.133538091137721
"DEU_1974",0.572149346744448
"DEU_1975",0.499382929131891
"DEU_1976",0.595695872927999
"DEU_1977",0.727850346464371
"DEU_1978",0.94284104668123
"DEU_1979",1.00720940456583
"DEU_1980",1.09145762218964
"DEU_1981",0.687110815788738
"DEU_1982",0.416018127686383
"DEU_1983",0.771724030353463
"DEU_1984",0.427031218891736
"DEU_1985",0.290397551588674
"DEU_1986",0.439817214858015
"DEU_1987",0.453157186421334
"DEU_1988",0.632149024989999
"DEU_1989",0.593603639740991
"DEU_1990",0.729541656088683
"DEU_1991",0.864274245954176
"DEU_1992",0.710802384535337
"DEU_1993",0.771086668971946
"DEU_1994",0.986862684396133
"DEU_1995",1.18092090877789
"DEU_1996",1.30130537259119
"DEU_1997",1.22878943254853
"DEU_1998",1.09908753295087
"DEU_1999",1.5775778594302
"DEU_2000",1.53038606672344
"DEU_2001",1.64867886206441
"DEU_2002",1.4690409101504
"DEU_2003",1.47316159462317
"DEU_2004",1.29366542324435
"DEU_2005",1.12242590130507
"DEU_2006",1.24437066194769
"DEU_2007",1.28379536269305
"DEU_2008",1.52210458406044
"DEU_2009",1.21889199325586
"DEU_2010",1.17103929189825
"DNK_1970",0.950177116722303
"DNK_1971",0.950457767193988
"DNK_1972",1.21692273506644
"DNK_1973",1.29228109749554
"DNK_1974",1.14913838741399
"DNK_1975",1.24814185707816
"DNK_1976",1.14030430763591
"DNK_1977",1.169503609304
"DNK_1978",0.997350818402097
"DNK_1979",0.94281468626831
"DNK_1980",0.962569161357916
"DNK_1981",0.899511704612222
"DNK_1982",0.962569161357916
"DNK_1983",0.782279838435327
"DNK_1984",0.749571861184413
"DNK_1985",0.961538136332233
"DNK_1986",1.10628846662955
"DNK_1987",1.07385910334379
"DNK_1988",0.962569161357916
"DNK_1989",0.961538136332233
"DNK_1990",1.07385910334379
"DNK_1991",0.796926151003874
"DNK_1992",0.811769135062746
"DNK_1993",0.953979465708733
"DNK_1994",1.05629405627333
"DNK_1995",1.10225795505619
"DNK_1996",1.08023358636274
"DNK_1997",1.24859204263469
"DNK_1998",1.34824672342697
"DNK_1999",1.21627417617281
"DNK_2000",1.12601988046095
"DNK_2001",1.34040208522018
"DNK_2002",1.49637368683296
"DNK_2003",1.43297295489869
"DNK_2004",1.38113477766711
"DNK_2005",1.3739284146283
"DNK_2006",1.33740086437752
"DNK_2007",1.33194445683491
"DNK_2008",1.35528337846426
"DNK_2009",1.23826500288255
"DNK_2010",1.19485964288365
"DOM_1970",-0.983544812602186
"DOM_1971",-0.983544812602186
"DOM_1972",-0.983544812602186
"DOM_1973",-0.983544812602186
"DOM_1974",-0.983544812602186
"DOM_1975",-0.983544812602186
"DOM_1976",-0.983544812602186
"DOM_1977",-0.983544812602186
"DOM_1978",-0.983544812602186
"DOM_1979",-0.983544812602186
"DOM_1980",-0.983544812602186
"DOM_1981",-0.983544812602186
"DOM_1982",-0.983544812602186
"DOM_1983",-0.983544812602186
"DOM_1984",-0.983544812602186
"DOM_1985",-0.983544812602186
"DOM_1986",-0.983544812602186
"DOM_1987",-0.983544812602186
"DOM_1988",-0.983544812602186
"DOM_1989",-0.983544812602186
"DOM_1990",-0.983544812602186
"DOM_1991",-0.983544812602186
"DOM_1992",-0.983544812602186
"DOM_1993",-0.983544812602186
"DOM_1994",-0.983544812602186
"DOM_1995",-0.983544812602186
"DOM_1996",-0.983544812602186
"DOM_1997",-0.983544812602186
"DOM_1998",-0.983544812602186
"DOM_1999",-0.983544812602186
"DOM_2000",-0.983544812602186
"DOM_2001",-0.983544812602186
"DOM_2002",-0.983544812602186
"DOM_2003",-0.983544812602186
"DOM_2004",-0.983544812602186
"DOM_2005",-0.983544812602186
"DOM_2006",-0.983544812602186
"DOM_2007",-0.983544812602186
"DOM_2008",-0.983544812602186
"DOM_2009",-0.983544812602186
"DOM_2010",-0.983544812602186
"DZA_1970",-0.456130238648285
"DZA_1971",-0.490072144590751
"DZA_1972",-0.185314220640872
"DZA_1973",-0.490072144590751
"DZA_1974",0.683785846120358
"DZA_1975",0.748044468983117
"DZA_1976",0.553076094558388
"DZA_1977",0.748044468983117
"DZA_1978",0.331730750960922
"DZA_1979",0.331730750960922
"DZA_1980",0.553076094558388
"DZA_1981",0.508137336934684
"DZA_1982",0.508137336934684
"DZA_1983",0.643054921215412
"DZA_1984",0.293550299401224
"DZA_1985",0.239469573964109
"DZA_1986",-0.185314220640872
"DZA_1987",-0.185314220640872
"DZA_1988",-0.456130238648285
"DZA_1989",-0.185314220640872
"DZA_1990",-0.185314220640872
"DZA_1991",-0.185314220640872
"DZA_1992",-0.185314220640872
"DZA_1993",-0.185314220640872
"DZA_1994",-0.456130238648285
"DZA_1995",-0.456130238648285
"DZA_1996",-0.185314220640872
"DZA_1997",-0.0733121378172327
"DZA_1998",0.0837467338780321
"DZA_1999",-1.00121398443752
"DZA_2000",0.124139014533418
"DZA_2001",-0.244379164625458
"DZA_2002",0.124139014533418
"DZA_2003",-0.244379164625458
"DZA_2004",-0.244379164625458
"DZA_2005",0.430023509551666
"DZA_2006",0.683785846120358
"DZA_2007",0.895581952877504
"DZA_2008",0.430023509551666
"DZA_2009",0.683785846120358
"DZA_2010",0.766396999446141
"ECU_1970",-0.490321926843292
"ECU_1971",-0.490321926843292
"ECU_1972",-0.490321926843292
"ECU_1973",-0.983544812602186
"ECU_1974",-0.983544812602186
"ECU_1975",-0.983544812602186
"ECU_1976",-0.490321926843292
"ECU_1977",-0.490321926843292
"ECU_1978",-0.983544812602186
"ECU_1979",-0.983544812602186
"ECU_1980",-0.490321926843292
"ECU_1981",-0.490321926843292
"ECU_1982",0.0846704633692648
"ECU_1983",-0.983544812602186
"ECU_1984",-0.983544812602186
"ECU_1985",-0.983544812602186
"ECU_1986",-0.983544812602186
"ECU_1987",-0.983544812602186
"ECU_1988",-0.983544812602186
"ECU_1989",-0.983544812602186
"ECU_1990",-0.983544812602186
"ECU_1991",-0.983544812602186
"ECU_1992",-0.983544812602186
"ECU_1993",-0.983544812602186
"ECU_1994",-0.983544812602186
"ECU_1995",-0.983544812602186
"ECU_1996",-0.983544812602186
"ECU_1997",-0.983544812602186
"ECU_1998",-0.983544812602186
"ECU_1999",-0.983544812602186
"ECU_2000",-0.983544812602186
"ECU_2001",-0.983544812602186
"ECU_2002",-0.983544812602186
"ECU_2003",-0.983544812602186
"ECU_2004",-0.983544812602186
"ECU_2005",-0.983544812602186
"ECU_2006",-0.983544812602186
"ECU_2007",0.0846704633692648
"ECU_2008",-2.21292105804116
"ECU_2009",-1.77419254071072
"ECU_2010",-0.683460061801587
"EGY_1970",-1.79902539716205
"EGY_1971",-0.681465461132797
"EGY_1972",-1.00121398443752
"EGY_1973",-0.185314220640872
"EGY_1974",-0.488802783943235
"EGY_1975",-1.1848488104914
