"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",-0.149348165677686,0.0285019813566883,-0.155248567519103,0.0570838232368829,-0.0861947622103082,0.0554524049610296,-0.0389197481849756,0.0830879713436011,-0.0318254323526115,0.0667634443368327,-0.0422746563477588,0.00709146471315166,-0.0598689894279928,0.000703101210646995,-0.0867635104839962,0.0360357236416792,0.0417173956172255,-0.0112514802144289,-0.00985642791517447,-0.00252109609412595,0.0179413382011404
"KC",0.0863445001675825,0.169448633065535,0.167085547339234,-0.350046036948629,-0.129929101401979,-0.13665204150216,0.121804952422163,0.0209883306993413,-0.129140737726741,0.0451186009380989,-0.037610257017784,0.110227369041886,0.000330751444706446,0.0386695737494876,0.0293755305851457,-0.0137711946086219,0.0144392945572631,0.0070179463776884,0.00952701582136044,-0.0163204126449426,-0.00695065503512878
"KG",-0.128677050226048,0.234797412196548,0.100485926733453,0.0584458471575921,-0.0705037105552448,-0.117960758759488,-0.124183717738482,0.0368226578294919,-0.0916197453861186,-0.0745218367248933,-0.148389335629667,-0.0248866710481358,0.0334929144010868,0.0196800720938668,-0.00267539000756507,-0.0418189844227618,0.00118376924712942,0.0383009256776279,-0.0329001453348268,0.0105432770077789,-0.00134578652327597
"KI",-0.0161985756790376,-0.0888125687334728,0.034534341119554,0.474111958455326,0.03789867390917,0.0432165630152732,0.086862052318901,-0.0457306334188445,0.0844245744853959,-0.134776321205721,0.0426725811223645,-0.04251557808079,-0.0215926709161694,-0.0328801310078666,0.00697722217769428,0.000688761089327882,0.0261048109813005,-0.0322355972113879,0.0159427574852581,0.0120034654391037,0.00286565350171044
"LE",0.716500474697832,-0.00461757263713322,0.264778950204271,-0.109192805860213,0.151412492240156,-0.0194628448387458,0.0312669527114661,0.0148488261675607,0.0287333009141391,-0.00914593626097065,0.0494283497225968,-0.029507399231509,0.0529752727110144,0.0495199217629969,0.0300007716612319,-0.01269377814934,0.00745402142473571,-0.00220342789487073,-0.00119178298377219,0.00545218299837171,-0.00559745573674686
"OPENK",-0.265024465696308,-0.211248987505213,-0.00407665253031876,0.117402204629935,-0.13145019681261,0.198110581720892,-0.00722502175762245,-0.00845208209328576,0.142941925317333,-0.110941730780128,0.0527278089613719,-0.0752384731925936,0.0209477450596902,-0.0515745900752139,-0.0363388985794437,0.0142128068761993,-0.0287669314957414,0.0160812083917568,-0.0288218054474678,0.00679020910597124,0.00505543218632955
"POP",0.73627568817745,0.0300146430019388,0.242174564908085,-0.104696551068718,0.128366360296702,-0.0202928010530344,0.0239076440976792,0.00758068139831656,0.0303028696491094,-0.00522733445317715,0.0516973326791338,-0.0273792185439571,0.0495065450038833,0.0499422960944096,0.0316644258647658,-0.0134930436117836,0.00715051244296659,-0.00322621883470809,-0.0023560353674498,0.00421905027903769,-0.00626100591065928
"RGDPCH",0.160785527502889,-0.451491236554542,-0.219873823416828,-0.202972890565569,0.109670245581412,0.0212697861564716,-0.168319268096418,0.0185822163863383,0.0432821316840824,-0.101843517994872,0.110646985112858,-0.067976737525891,0.0343343288746401,-0.0270089034238775,-0.00807581789679089,0.0191136402819188,-0.0184093656795475,-0.0119074299798515,-0.00753285414475805,0.00130463730262591,0.00189589852720872
"RGDPL",0.160711435976867,-0.451179809626428,-0.219974256387895,-0.203546454867576,0.109708040377547,0.0208042400973435,-0.16849675924038,0.0189180541204206,0.0428111046658958,-0.101677058770416,0.111017158844824,-0.0679896105600278,0.0339719338180631,-0.0267512381418651,-0.00796824929764164,0.0191479449137907,-0.0184528580623,-0.0117443745409472,-0.00758613892896553,0.00130428934105942,0.00188895800254469
"RGDPL2",0.16037796130068,-0.4477381253643,-0.221997031188892,-0.209340069235541,0.112064733508083,0.0171708188307175,-0.168598322786633,0.0205192286805901,0.0404632675667865,-0.09885688137223,0.111378956773864,-0.0689594478588284,0.0333238467416513,-0.025520428597398,-0.00635575400441166,0.0204864577533331,-0.01831107018134,-0.0115903609385559,-0.00821912981517811,0.00116300638795964,0.00168471460460274
