"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"AUS_1980",-0.530096345569213,0.564650241987587,-0.341979336121169,0.165433754325706,0.740190538637066,-1.17118022782936,-0.233104990690638,-0.00536709461395368,-0.0952523531602125,0.597357047701969,-0.31966681017006,-0.172433020394578,0.0764805119767882,0.168328210116051,-0.0303774928940683,-0.0844299968605062,-0.0520562053397171,-0.0505537968150307,0.32464899310078,0.123842962513027,-0.0419547748565492
"AUS_1981",-0.520978706241408,0.5068103692996,-0.373585396769629,0.221452524188207,0.667913132375045,-1.26063520027818,-0.14951163456832,-0.0571321294070017,-0.0573966446118348,0.39331741712531,-0.23712673318641,-0.1521282642301,0.102669257523297,0.179348149180761,-0.0143606028164402,-0.0320497539614433,0.0464733810827269,-0.128800355980342,0.414573651972365,0.0563314086169413,-0.053543780070072
"AUS_1982",-0.547402690908459,0.513548673500428,-0.308758066960202,-0.0477145181475667,0.593367628358568,-1.05879388135092,-0.311246444843309,0.127472327258518,-0.12236426718264,0.716750200976595,-0.181977722718987,-0.0168718496259004,-0.0333914602861647,0.310656311362841,0.0945967795853377,0.032581896878046,-0.050896446442799,0.450947807664074,0.279795983826578,-0.0250433849331202,-0.0989432623381745
"AUS_1983",-0.466880033066207,0.48397426948934,-0.426943491588045,0.0865717176710206,0.548388805503652,-1.09939757529119,-0.296037889260667,-0.0348272062114923,-0.0988991772022203,0.683823767631647,-0.227135909341282,-0.10006651151474,0.016069364896353,0.246062078322659,0.0528748615290642,-0.00247108211117153,-0.0623765167820949,0.0778522246203455,0.310520547164129,0.070513529291155,-0.102587265319336
"AUS_1984",-0.41866418889424,0.408001471827943,-0.511138699770986,0.195811843477253,0.563032262549527,-1.17669817296779,-0.274287460498993,-0.0925447823783934,-0.0668347181565991,0.518475638204858,-0.336055001883122,-0.250720981764402,0.0525782389893674,0.268458623822895,0.028939219701261,0.0474904764348913,-0.0701717055628208,0.0144602094095578,0.412100686151083,0.101528859809871,-0.103552310656511
"AUS_1985",-0.38593343490983,0.304485933861371,-0.588714292203367,0.186475397403203,0.611792255678971,-1.21662186699895,-0.284373681342345,-0.0478302885832349,-0.0749028915346912,0.483569149950419,-0.377168557561032,-0.252958843279508,0.0269838367156865,0.321636240799052,0.0260472443471294,0.0973538509562921,-0.133382337407159,0.0200516305897569,0.440208431184494,0.111695987970588,-0.104566796382485
"AUS_1986",-0.36421836495014,0.243036063841457,-0.619594874889104,0.12227599908613,0.741416757410917,-1.03451486766713,-0.373317114221599,-0.0447258753814399,-0.0562186451374345,0.61158999650339,-0.478436567645507,-0.346470201902278,-0.131718988251498,0.533964577253059,0.00586782095554206,0.212669503234932,-0.347964369924952,0.266004786368031,0.57623860074564,0.10472870855364,-0.0994188193764103
"AUS_1987",-0.325552917767375,0.161819678586096,-0.684095061995444,0.146755088752823,0.736050397860733,-1.12303592850946,-0.318245793743817,-0.0594875933914034,0.0151750913915976,0.515099393749633,-0.532858067704165,-0.365541968242553,-0.0613215437594565,0.42123625087563,-0.0160648960056911,0.205517598625693,-0.304233691706539,-0.0444479571392646,0.588359358521995,0.156627883743067,-0.0969301147302417
"AUS_1988",-0.360328120556968,0.141174770630214,-0.675286660207192,0.138572744580506,0.657473270112025,-1.43303001212008,-0.103073399551718,0.0198571455280199,0.234053441850058,0.217804648016472,-0.724489048313925,-0.317211405718758,0.433143528026783,-0.0739671743759232,0.036285903740346,0.227183455436673,0.12460694398618,-0.541671513455569,0.47632590705968,0.108589977112608,-0.182530957020965
"AUS_1989",-0.360315193698209,0.0636276139388809,-0.701472981491943,0.111114468219156,0.662758810672344,-1.44193181690739,-0.105597680723641,0.0519873568650793,0.288123784885137,0.0550885836808348,-0.799804537428917,-0.389561114499038,0.386343137427728,0.0655171806366894,0.0909770639568794,0.378807960779636,0.0934473919297112,-0.296438759210905,0.655551574675677,0.0268086906189637,-0.224678331342353
"AUS_1990",-0.310606466883893,-0.0496180537926314,-0.720270604937102,0.198465780406204,0.756647890580012,-1.06739407548909,-0.223486469832235,0.158512243207554,-0.453018281022644,0.107293982635987,0.123106983431549,-0.178733201802949,-0.874944850737868,1.24327219623231,0.0709236868175633,0.230469278526177,-0.678717488207745,1.11288245942581,0.703715150145754,0.0929831402042041,0.0999591988472801
"AUS_1991",-0.237063317146696,-0.115438112003542,-0.779695748390853,0.280193138175425,0.659948454877089,-0.927793086370347,-0.28097547305801,0.172194518804631,-0.881994826596816,0.175014234201102,0.702540697188942,-0.0174857964879607,-1.51030103060641,1.75017589542427,0.0797847995480563,0.0370307837078099,-1.02805376189395,1.63995103301617,0.592685293624033,0.198795482727657,0.287820691137398
"AUS_1992",-0.170222707191314,-0.133449821358058,-0.84224539360974,0.30700130328623,0.556390295924388,-1.03087780945961,-0.343657748287015,0.0686745842521059,-0.69287354783107,0.20036373653082,0.372750114823879,-0.207290817513758,-1.22835329567906,1.50375233791881,0.063601077619543,0.108224595379701,-0.954587193537368,1.17415117274508,0.638147696635217,0.266226123515931,0.203998374972535
"AUS_1993",-0.13795102989463,-0.170276829106962,-0.859384615454665,0.256855193831256,0.535463962178909,-0.94000339312279,-0.386666093951376,-0.0437875716431568,-0.507489876687295,0.255332017396901,0.188265045620698,-0.322889399523639,-1.16756462654662,1.40725084622971,0.0538201513680363,0.173896401744785,-0.94133519561435,0.877831268827745,0.746689813188196,0.291839839157173,0.16316801009372
"AUS_1994",-0.165259333572976,-0.240485283098592,-0.888184265980367,0.155599061455196,0.477003159262352,-1.08350999376732,-0.264090250806206,-0.0327385592229934,-0.153443917666849,0.0172630623557009,-0.12188428149507,-0.373945530983825,-0.766497632023192,0.995975803989609,0.139655352795653,0.279177851742922,-0.577378804949234,0.431962150103036,0.837957110570274,0.21774810235452,0.00870229781382648
"AUS_1995",-0.123960852781867,-0.356197996839287,-0.906831320308447,0.11037050892492,0.526306108444526,-1.02106528662392,-0.343757878963327,0.0014484082437658,-0.184152694131399,-0.0495830563691051,-0.245331567117262,-0.462240381410929,-0.96033061330668,1.25264026216967,0.15514680318285,0.472892740464054,-0.850161152580739,0.612434177661698,0.974592742570646,0.242039409333035,0.0261495555323776
"AUS_1996",-0.100399670380703,-0.400223403811346,-0.900160119427154,0.0172074289299342,0.498441677572927,-0.988596067547018,-0.382691044088421,-0.0604210011470654,0.0539931772828197,0.0206388477519521,-0.48108444043155,-0.583681323898546,-0.805538545522493,0.997422397036477,0.122126810044505,0.478367796608078,-0.73716597928744,0.152587138078447,1.01572616954306,0.30012248837334,-0.0206939237306898
"AUS_1997",-0.0834246709349067,-0.486107524905501,-0.95160433023716,-0.0424038825217776,0.411054477666267,-1.1312436960363,-0.344979520191234,-0.0141710739007541,0.182041831604703,-0.0272037054653467,-0.572455923810897,-0.579517930041042,-0.591787679551188,0.694769318611861,0.140900739782953,0.404683387104235,-0.503855754041872,-0.212222428965712,0.928038839555636,0.334828083016344,-0.0739319130041096
"AUS_1998",-0.131293519005025,-0.604632953560212,-0.971178814410779,-0.268629699210304,0.444237314737721,-0.92421955858644,-0.332073636808953,-0.06282884441341,0.391749739756861,-0.229631282584702,-0.529884805428827,-0.516686713713504,-0.792478069868979,0.648912564860144,0.308152342725845,0.334870743960348,-0.288631125131726,-0.326866115809303,1.1307367144895,0.26207289656611,-0.12040345744057
"AUS_1999",-0.0761845437179449,-0.712522085548773,-1.04182718467982,-0.280144895883185,0.331434545150032,-1.05873912054044,-0.333170043516308,0.0320789022189469,0.422703577713957,-0.380975844855216,-0.583074835785423,-0.6017274175571,-0.85629686077662,0.644009196820495,0.357958233301511,0.318470854174163,-0.345247828924748,-0.342269746423762,1.1911854505839,0.349716514367673,-0.125165672321142
"AUS_2000",-0.0966566566061733,-0.795163526287248,-0.901045442250096,-0.50535307173279,0.498867804968938,-0.587028905677542,-0.483661781864432,-0.128356600205414,0.256371115450047,-0.205895759663507,-0.817156487115477,-0.404886325502844,-0.939288355693103,0.952460125885043,0.390394719438484,0.881390952225147,-0.598713731291062,-0.260757486035539,0.991899118671729,0.231485269160377,-0.187931896610831
"AUS_2001",-0.0947742032112213,-0.871840795216364,-0.944375690761153,-0.475607706614511,0.46528305543533,-0.763038583014628,-0.488567846015682,-0.0953005686622261,0.271433112276334,-0.184038801650932,-0.683042894365625,-0.422417933651911,-0.841715562490783,0.751955690526106,0.332638834109015,0.607930856860414,-0.332138265692453,-0.489030667360667,0.913652614706439,0.257403499786543,-0.130758790503368
"AUS_2002",-0.100437550585454,-0.934938718661357,-1.11744754845183,-0.438355076780403,0.339279018306252,-1.11776454074992,-0.27118834014208,0.138701758365038,0.491301509054782,-0.505396482378736,-0.42737087444851,-0.490595956474827,-0.853390445188032,0.392435028819744,0.442281959527383,0.025084758534061,0.0732300442047169,-0.556330086724635,1.07140554429144,0.359067656868721,-0.0958219087770509
"AUS_2003",-0.123236180154487,-1.03755425841239,-1.29580676045098,-0.599001314334909,0.28873947542848,-1.21752449055585,-0.05169276741875,0.359354255724865,0.716810794223159,-0.867698285772883,-0.338345054972245,-0.399783346422574,-0.928472799665217,0.0786931354292868,0.70261723247888,-0.327827873553071,0.408590192308186,-0.592703767013291,1.16179521416245,0.430286235523763,-0.173774864463986
"AUS_2004",-0.142487167312181,-1.11313154095689,-1.44343948650476,-0.7357874286335,0.268410351837109,-1.19880963255714,0.165120923555623,0.533266571356285,0.82357367838271,-1.18500452764713,-0.193603949136731,-0.243286353678851,-1.09941995766379,-0.0825801713027197,0.96015032166989,-0.593519663203424,0.606791915950422,-0.500390012516803,1.18568401991317,0.502894468417118,-0.221615376919747
"AUS_2005",-0.123975205659363,-1.18710131794002,-1.58053596615517,-0.656762083750041,0.228371516841285,-1.55791925220052,0.332324779214325,0.83263086331726,0.893472000122451,-1.35284127222316,0.00682141814813153,-0.322957289255012,-1.14065402300576,-0.259818178840753,0.974076919573053,-1.03596766934719,0.723375978193189,-0.431563452712388,1.26837135437002,0.650373425918716,-0.119457877418334
