"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"AUS_1980",0.110342160967708,-0.467711604974301,0.604474225464677,1.07857703366455,-0.00368720708674813,1.23328332789625,0.668049246792461,-0.609916549969392,-0.00297026376837666,-0.309546097630046,-0.201472344466595,-0.125582088332705,-0.0346547947198524,0.202642212378797,1.34155233053686,-0.159212279631833,0.622269666130836,1.04939900710224,-0.0372020772796426,-0.490324198030706,-0.240260130354033,1.08491093706518,0.468427063189013,0.790397425873255,-0.206555011455976,1.16280939657799,-0.0501185211300084,0.532812618561216,-0.586128617840985
"AUS_1981",0.204934016961489,-0.438864984816776,1.33982488050964,0.732771226191344,2.43892912323593,1.44774272934991,0.917531561905052,-0.558440912221507,0.630328762034648,-0.37839741857297,-0.409573942901385,-0.179286935433186,0.0344407853362959,-0.135813517482163,4.07881941077244,1.3526594145326,0.643404677744011,0.557696944381983,0.0771011935063366,0.633153891673738,1.61372262335003,0.472596953671109,0.51710401963437,1.66354741832486,0.948543986977284,1.06197231294461,2.73917784232665,0.704739853543723,-0.57926825739386
"AUS_1982",0.123186592665244,-0.474948408349205,1.71358205555505,1.00283972073533,2.13740283349693,1.18400610608379,0.727465791304651,-0.655382301117927,1.3012131383204,-0.036059111203901,-0.247854023798073,-0.0567686294557987,0.169064187442251,0.12908167629456,9.85525802862252,1.97939044939118,0.663836751055195,0.829622220655453,0.222795213284286,0.647557456926359,2.13713039650157,0.998972625893736,0.0390025832066803,2.09086788440638,0.979909034687551,1.047380298889,2.24488385277736,0.514671578007405,-0.679506446757785
"AUS_1983",0.270800039809589,-0.422456435545634,0.957774277023874,0.90347551642437,4.53947781393873,1.36112226884491,1.13290890259826,-0.532163642090309,-0.00212247390786392,-0.469594311297821,-0.371507704087503,-0.438706417987353,-0.297479634520348,-0.192495893620959,3.9681211097335,1.70870344459685,0.607929724770233,0.0103089669233874,-0.432884743015385,4.67335394503395,2.27143880621593,0.705994717268326,0.299940324685884,1.38435914119797,2.08525657813211,0.976765693446874,4.87434309437976,0.852608798693066,-0.577237893364471
"AUS_1984",0.21855858767753,-0.441782191737322,0.834478640877237,1.12740594252014,3.29283130510184,1.22148145529058,1.00119103362314,-0.569797360170543,-0.243177390913656,-0.32084849820652,-0.265886210550118,-0.478820112136115,-0.390598118485863,0.00872321133239271,3.99831155547139,0.929382111139311,0.60250928941933,-0.235142677753169,-0.333708173736407,5.74641955635422,2.04561633301973,1.03421999214507,0.231597552781801,1.26518467559803,1.80621580884767,0.966596044387257,3.38545568473736,0.778721041244284,-0.595738166849642
"AUS_1985",0.152859737476253,-0.421935717068945,0.21855335537341,0.50949710263396,1.33924500771721,1.34777910690642,0.891334544848804,-0.453267896732892,-0.447494747297229,-0.622747023696462,-0.496870669372217,-0.634722512257045,-0.279165143421128,-0.0861781394579202,2.42840837710099,-0.0300074674081898,0.33400247891019,0.260895583245897,-0.49930574812883,-0.123033284088869,0.693314992072232,0.380273046219492,0.837499701791125,0.723167742373494,0.694378945187194,1.3035014781105,1.62401364534348,0.896770164367407,-0.374882482087683
"AUS_1986",0.268905416478933,-0.385260567994824,0.980719429042194,0.186333732734912,2.62389903206742,1.74710515462342,1.08863655442628,-0.410311592914404,-0.0606199742832437,-0.610355859761704,-0.618353095748719,-0.596654088698104,0.0085150771568806,-0.301118242630534,3.62596272470405,0.0699654868463029,0.229155325955548,0.805544909159984,-0.312553538546166,0.114625542579379,2.28328954824955,-0.200731824135689,0.864370898671367,1.47356087045964,0.733314866482697,1.329480634423,2.9840150521034,0.85463312081495,-0.420641338489143
"AUS_1987",0.247980973518306,-0.379704265158328,1.00477037151923,0.0871007889316303,2.62643286643497,1.73702071870291,1.0146559339982,-0.375746753097667,-0.370628466610739,-0.623472865935318,-0.632612536340004,-0.67450632405261,0.0789188351486875,-0.298667112851559,5.32669116793866,-0.0779477144775958,0.0701038194918754,0.565456457091423,-0.0532386555690188,0.726777065815775,2.11803753433629,-0.30253566967725,1.15989988855387,1.45935068868971,0.916097385897698,1.27451439742824,2.98540092310214,0.809350592119259,-0.349692096070895
"AUS_1988",0.128173909962118,-0.413740318316499,0.906907915923019,0.00171582868819797,3.68810946644037,1.25750358884071,0.970719445019253,-0.413516332976025,-0.467841703949535,-0.550110953936646,-0.625667603611419,-0.595268582814677,-0.110885890788684,-0.345371792227027,6.36322980493963,0.158830335072519,0.112889330806352,0.0173838167467005,0.107127127324743,2.36158172198827,2.39718834668378,-0.154851174210769,0.888641657143843,1.68056381246112,2.87046432425809,1.2232543529605,4.6687722295672,1.17424244044324,-0.31657572376547
"AUS_1989",0.140349651072363,-0.379520830240403,0.250344831061444,-0.0229611467549462,0.753929268812091,1.24420446374029,0.937408319601576,-0.286725307844804,-0.570989470311919,-0.593298567148585,-0.616320432511085,-0.6262775240152,-0.37121329998474,-0.440459642022262,-0.620826642426141,-0.421714364194799,0.050280959375749,-0.250433482210007,-0.233053054686067,-0.0150065446942107,0.306190752307321,-0.211224455908831,1.24528094960883,0.797920463280866,0.116829445970564,1.01522415503148,1.16020881776639,1.1999669030998,-0.115607517726153
"AUS_1990",0.171722384459402,-0.280400884751439,-0.136128934259179,-0.425734014559669,0.0444556458967901,0.934889713060516,1.09202567901048,0.0187719330418059,-0.74083003903464,-0.674852127271491,-0.702031065698005,-0.709869712315335,-0.606209627335772,-0.713827219165442,-0.620826642426141,-0.623998821341316,-0.371325813306879,-0.743618981183543,-0.443462060610506,-0.490324198030706,-0.279104229242009,-0.506677837982059,0.843106897107869,0.221631915199431,-0.319036561865207,0.728128516526291,0.156838214681284,1.38704541057919,0.270527365602027
"AUS_1991",0.0790530139040808,-0.128214992683463,-0.895254084166499,-0.841632933132021,0.0115157991185797,0.585545476565258,0.543476018832681,0.507410877799016,-0.775872019935834,-0.719698808457958,-0.72486772919355,-0.791416630025647,-0.723826716278165,-0.865224447089628,-0.620826642426141,-0.768404199708917,-0.723685352817885,-0.926994524184578,-0.907385485024445,-0.490324198030706,-0.450281614172072,-0.973557756316761,1.34290574150035,-0.928974861642398,-0.453149179660829,-0.255391135133639,0.216892624626525,0.816653723466673,0.934141129294357
"AUS_1992",0.125722044475387,-0.321975521310777,-0.310567379121349,-0.400531997085819,2.12726749602671,0.952196190426284,0.999389607042349,-0.0669009184808345,-0.624965424764564,-0.705855960045488,-0.689203728751418,-0.650358935798585,-0.628448652241967,-0.695150675958252,-0.620826642426141,-0.299525197883752,-0.291846922628509,-0.408590608905361,-0.562997122895147,-0.490324198030706,0.275247148108425,-0.456268196862834,0.729608595768944,-0.111710289933044,2.43676142316096,1.16621121580568,2.20561750781316,1.24068692116694,0.246957487521738
"AUS_1993",0.0283997019168368,-0.315460623096739,-0.62295318370812,-0.511972168102997,-0.581401442889207,0.938148439078498,0.504149960594397,0.0543996916320981,-0.775872019935834,-0.698753075279539,-0.692545303922377,-0.56234632396561,-0.723826716278165,-0.679244975109904,-0.620826642426141,-0.768404199708917,-0.370529149897957,-0.926994524184578,-0.622707786738569,-0.490324198030706,-0.604341260609128,-0.67326594886825,1.68304850281607,-0.563510480912346,-0.453149179660829,0.806997009673491,-0.756912730485537,0.755254476339055,0.620134612836275
"AUS_1994",0.0349472972507214,-0.314022730030425,-0.73602025811165,-0.456842754878952,-0.173454109712909,0.681942115124204,0.701329839556227,0.050907244233274,-0.753264290322161,-0.707203952774792,-0.689003542220439,-0.770238182950396,-0.695165726960555,-0.706087510461178,-0.620826642426141,-0.674277617048254,-0.336616282039713,-0.844492646406265,-0.825155370817219,-0.490324198030706,-0.498342956863974,-0.49686033533105,1.34333914790165,-0.586079593135179,-0.366624910115266,0.474155854711755,-0.0150097891620213,1.27586341096184,0.570888826906084
"AUS_1995",-0.0114709743503504,-0.375763373050654,-0.386866920772631,-0.441944687257692,0.0140496334861343,0.792606689221341,0.619929784227605,-0.124226605418512,-0.736025896491735,-0.702589669970635,-0.684984412636934,-0.670217853461048,-0.527837876463135,-0.578402298877075,-0.620826642426141,-0.685970360235914,-0.308514370811257,-0.513229920001782,-0.3718092639984,-0.490324198030706,-0.449623239614648,-0.502880236670064,1.30663504329204,-0.0925444565374638,-0.147069576143402,1.09480882064767,0.39613194046309,1.18771196840809,0.40787329506828
"AUS_1996",0.0166418924236481,-0.337455061481461,-0.526196518570625,-0.485129394283194,-0.0923714099511607,0.579952798128992,0.802606652581372,-0.0102225730518638,-0.739417055933786,-0.706322572913324,-0.701076329934874,-0.689482982887756,-0.61667505082104,-0.674582499986853,-0.620826642426141,-0.69298600614851,-0.459505518078774,-0.603719531451577,-0.585175369465561,-0.490324198030706,-0.477274971026428,-0.409599896295426,0.451063719237163,-0.304144810288045,-0.244409379382159,1.18932568224223,0.13558819270066,1.30717811701653,0.531454365291818
