"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",-0.743899551235104,-1.24430494868938,0.0373965522311838,1.58317565563774,-0.414259606541537,0.0632604667926476,-1.65233136366124,-3.12619996875799,0.0720960700812159,1.01842560825737,1.52100273000667,-2.12048103863679,3.29687745968812,1.55269910690815,-0.886242831009213,1.04506670515612,5.31644432765143,4.69754046433925,1.4243191704343,-4.61672715798487,-0.0668332342579251
"KC",-0.328238051836978,0.345461940153583,1.62440194829849,-0.436150783441659,-1.38288705445867,-1.62475783971599,-0.354905568404033,0.944092495966597,0.31884285384535,-1.06262859088894,0.501906399411699,0.790760345981865,0.270085560807621,-0.0897111756375854,-0.18565921541583,1.05393403195611,-0.538474616948357,-1.21650201146501,0.150141011690233,-0.233946568410319,0.236863894534653
"KG",-0.216962130702225,0.371342044550168,0.636031562015291,-0.59899952025769,0.00286910954356826,0.88143123702296,-1.07367002371298,-0.419979860426771,-0.67031501348149,-0.876457554134371,-0.713888729161855,-0.833905126431248,-0.621491915027927,-0.155737497143681,0.582988925544752,-0.469187770885806,0.721458834282215,-0.113401736650207,-0.104109665198063,0.181732874948416,0.0156734356003371
"KI",-0.0584465542466536,0.180150079276254,0.775150435620776,0.82248118599963,-0.197215955169883,-0.239093190569068,-0.0118319032202,-0.907723619933293,-1.43927368492702,-1.92050372052009,0.159438191907799,0.620379210618029,-0.140430533851873,1.23807916292975,-0.238247108910906,1.76072527546943,-0.900650010388727,-1.47930521611514,-0.226621089078085,0.186114596730305,0.109127220663027
"LE",-3.2091956399239,-0.803460380192306,3.32879104430157,-2.06676213084027,11.7574847269748,0.202486845536748,5.06129368262437,6.15339138406566,2.20762525501099,-4.91594815633081,-3.64795209545338,0.580753966443519,0.515841684714231,0.744641557966381,-2.06393322671941,2.74839872964526,-0.668562196018526,4.45011196327214,2.75227443501547,-1.98217657313134,2.07169518503764
"OPENK",0.103487310432722,-0.255626522789733,0.151991105929885,-0.213665042260626,-0.716321932082723,0.85364695902052,0.766032700613559,-0.000787484499896817,0.205145055545463,-0.303351106235538,0.0588423638024201,0.044574872599872,-0.0438752455232635,-0.306176491286378,0.267415173495998,0.467527737698387,0.136181232299877,0.569453206966917,-0.77053028723304,0.216784392638081,-0.0699975357857558
"POP",5.02890623929951,4.49563197884772,-5.71478368193532,1.33595103712908,-6.28527375051889,1.838026429759,-3.64587879394921,-3.95921802463636,0.175273978525088,1.04852737876299,3.67826205969374,4.91864435396067,-0.865137065886943,-3.27160413594942,2.42998506251767,-1.53315643492546,1.71901438395786,-1.76757111254378,-4.63139054560904,1.67179851952278,-1.74062334645125
"RGDPCH",-12.7188241870887,7.95012515665331,16.0912613568624,-44.4921544524856,-19.8237082587327,3.87727564450393,-23.8710031895373,-40.1093498629906,116.059544615354,79.0428024433792,-175.364737632904,-8.19029911792479,247.420797304843,-142.399051581594,134.109546051017,62.0093964825313,78.06291061974,-159.061557939314,-41.5145669750473,-59.954076241105,59.0869775247286
"RGDPL",12.1798428785636,-11.1645807347465,-4.23820660491028,48.3769073495381,13.6872626543309,37.8289458906671,-7.28575972548151,41.2443925465134,-128.312861731937,-102.076539829104,180.005216491289,32.3193058460987,-258.371025713306,179.185303138488,-160.681288767111,-92.5580193673096,-96.0057449600721,153.278582833355,70.2436268959582,58.0068736723075,-61.6259400197264
"RGDPL2",-0.920165967004836,5.22371907796257,-7.32483846680002,-3.77891997326498,5.39842718081425,-41.036098792593,26.1136322668524,-2.11869320642404,9.35730208100432,20.1085631299705,-3.26718615672023,-22.9814685917436,12.2325777976255,-33.9843733700023,25.5421274070199,35.1170650283569,14.5326303647754,1.31518556588495,-27.5616144728092,1.79980985291774,3.11140759102777
