ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
cpd:C15973,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpd:C15972,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00004,3463,87,1181,78948,19,4509,354,29,718,19781,1425929,3229,449,137980,1,698,19721,522,485,3,74,1068,1450,663,18,310,10,36,8,
cpd:C00080,5865,185,16395,102365,391,9444,715,81,48228,410722,1630626,84095,10974,200087,475,22345,37180,1559,8201,1107,1654,1488,4448,1899,456,788,105,126,34,
cpd:C00003,1156,55,2763,8712,47,1164,180,8,2995,36303,60528,5657,1041,9623,10,1281,2821,83,1483,10,126,311,220,268,37,75,15,8,0,
cpd:C03284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C06002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00025,1484,167,5385,5149,411,3080,611,80,14016,34905,14058,13634,5355,12570,360,6608,7176,687,3645,547,1622,703,1563,1381,560,704,124,135,29,
cpd:C00026,129,23,201,128,8,160,40,4,160,410,64,275,66,166,4,45,164,21,98,1,20,9,27,48,4,18,6,3,0,
cpd:C02188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05544,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00021,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00019,29,2,17,32,0,9,0,0,0,36,25,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00010,1042,117,2443,4481,165,2036,333,66,4696,18084,15770,7469,2028,10243,32,1858,4209,269,1771,482,497,222,1237,633,163,462,45,85,28,
cpd:C03344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00024,26,7,22,8,0,24,4,1,9,16,0,20,8,6,0,0,8,4,8,0,0,0,4,0,0,2,0,0,0,
cpd:C02170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00001,6228,297,35288,55758,1009,12294,1374,122,130497,653657,440986,131024,33683,140766,863,36278,43871,2809,21062,4013,4375,3135,6659,3863,1079,1779,293,255,38,
cpd:C05545,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C06000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C06001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00356,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C04076,22,2,16,8,6,5,1,0,5,7,1,0,3,1,0,11,1,0,1,2,3,0,0,0,1,0,0,0,0,
cpd:C00956,12,2,8,2,1,5,1,0,2,4,0,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,
cpd:C00005,689,18,1086,4586,11,432,18,2,1673,11755,25975,2164,362,3581,10,302,465,24,90,5,38,6,73,13,2,9,0,0,0,
cpd:C00006,422,16,963,1566,73,281,19,0,937,6695,4837,993,312,1457,17,874,267,25,97,194,78,5,0,20,32,0,1,0,0,
cpd:C00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00449,10,2,3,2,2,3,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,
cpd:C00047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C06157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C04144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C04489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00002,2427,103,10604,15487,292,3247,320,19,32982,133513,87956,23700,6983,28225,320,8801,8138,468,3533,415,911,410,783,774,130,223,40,30,1,
cpd:C00013,590,35,863,3269,16,525,55,3,1450,7796,15639,1335,666,3518,7,308,785,61,210,6,35,32,40,71,7,8,6,0,0,
cpd:C05686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00322,20,5,15,10,1,10,5,0,3,14,3,2,3,7,0,2,4,0,6,0,1,0,0,2,0,0,1,0,0,
cpd:C00011,1141,130,3146,5058,112,2279,431,69,5915,23347,19561,9214,2569,11112,78,2276,5304,294,2463,67,523,501,1304,832,163,543,68,99,29,
cpd:C05702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00009,2467,202,6198,20102,185,5701,938,112,13456,78976,132851,26432,5456,55391,158,5578,22518,1181,4395,195,1071,2302,3036,2356,219,1386,160,240,39,
cpd:C05688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05703,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C18902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01118,8,0,5,2,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00042,33,11,8,27,0,31,11,3,0,7,12,12,0,23,0,0,24,0,3,0,0,3,11,4,0,1,0,3,0,
cpd:C00014,459,66,1013,1027,80,782,172,22,1188,3984,1791,1983,638,2088,17,732,1355,103,638,88,187,94,260,272,101,138,44,27,3,
cpd:C00022,304,47,678,492,24,466,93,13,825,2360,541,1159,458,886,12,223,555,65,400,5,79,34,145,140,20,57,15,12,1,
cpd:C00020,262,33,416,599,5,330,59,9,611,1675,1045,719,292,779,8,67,398,39,175,0,23,25,90,83,4,35,0,11,0,
cpd:C05336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05947,6,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
cpd:C05938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C04133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C04281,14,2,12,2,2,4,1,0,7,1,0,0,2,0,0,4,1,0,2,0,2,0,0,0,0,0,0,0,0,
cpd:C01157,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01165,14,1,0,16,0,4,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C03287,5,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C02565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00008,2977,225,10261,24314,358,6890,989,105,26763,134245,174309,36548,10608,72034,473,11966,25005,1783,6560,528,1994,2317,3416,2649,442,1366,159,203,32,
cpd:C00624,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C05936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C02946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C03078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C01137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cpd:C00170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
