1.000000 0.967651 0.993099 0.827153 0.741203 0.609016 0.221925 0.239259 0.346445 0.329375 0.417624 0.443735 0.451843 0.470209 0.591839 0.597432 0.018309 0.001831 0.000000 0.259352 0.289527 0.310991 0.249128 0.220049 0.152419 0.177249 0.192875 0.133636 0.155286
0.967651 1.000000 0.990395 0.850144 0.795497 0.670790 0.342141 0.355905 0.448209 0.433380 0.517340 0.546173 0.542763 0.565915 0.680869 0.670339 0.151712 0.139726 0.138186 0.380733 0.407032 0.426455 0.367198 0.341375 0.279272 0.299634 0.317841 0.264737 0.285057
0.993099 0.990395 1.000000 0.848120 0.776476 0.648232 0.287443 0.303095 0.403383 0.387445 0.473518 0.500139 0.503692 0.524725 0.642327 0.641230 0.086559 0.072682 0.070866 0.323996 0.353366 0.372397 0.311810 0.284148 0.218719 0.242862 0.258680 0.202888 0.223767
0.827153 0.850144 0.848120 1.000000 0.983843 0.926264 0.648868 0.680120 0.766093 0.724617 0.828333 0.831579 0.859894 0.838274 0.909873 0.932804 0.492992 0.483444 0.472973 0.700053 0.739862 0.726743 0.695874 0.674615 0.621049 0.644891 0.637551 0.612242 0.622171
0.741203 0.795497 0.776476 0.983843 1.000000 0.953647 0.744587 0.775235 0.841580 0.797096 0.909954 0.916024 0.933028 0.897705 0.967964 0.979750 0.634875 0.626557 0.615798 0.812511 0.843256 0.834366 0.809112 0.792790 0.748393 0.757208 0.758153 0.737476 0.746248
0.609016 0.670790 0.648232 0.926264 0.953647 1.000000 0.841065 0.867466 0.930036 0.902786 0.932022 0.900297 0.924894 0.970826 0.928496 0.960992 0.623246 0.667462 0.656456 0.840824 0.865343 0.817513 0.796748 0.792076 0.744973 0.833218 0.794117 0.793251 0.797688
0.221925 0.342141 0.287443 0.648868 0.744587 0.841065 1.000000 0.978222 0.939503 0.937888 0.905324 0.829918 0.833721 0.919685 0.794325 0.820742 0.650427 0.806709 0.801645 0.895558 0.875613 0.786239 0.770511 0.794395 0.754979 0.956125 0.888738 0.912838 0.915810
0.239259 0.355905 0.303095 0.680120 0.775235 0.867466 0.978222 1.000000 0.974408 0.970183 0.933573 0.863727 0.870374 0.948457 0.826520 0.853921 0.683245 0.823170 0.816050 0.921680 0.907741 0.822353 0.806688 0.827256 0.790112 0.972531 0.914087 0.932631 0.935971
0.346445 0.448209 0.403383 0.766093 0.841580 0.930036 0.939503 0.974408 1.000000 0.978855 0.942531 0.890549 0.905383 0.982429 0.873267 0.899565 0.689591 0.793662 0.785804 0.911584 0.895726 0.839566 0.825892 0.836421 0.797245 0.946220 0.894445 0.896852 0.900074
0.329375 0.433380 0.387445 0.724617 0.797096 0.902786 0.937888 0.970183 0.978855 1.000000 0.903030 0.833162 0.846416 0.974029 0.819155 0.850578 0.613092 0.755705 0.749048 0.875042 0.844352 0.774457 0.755558 0.771325 0.725906 0.925258 0.866177 0.858406 0.869575
