"","V1","V2","V3","V4","V5","V6"
"EC1",-0.273262179283541,-0.388920225260352,0.619702467024767,-0.458462060030292,0.343945303923863,-0.248369920189529
"EC2",-0.232492973686245,-0.247281452183009,0.142360470929625,0.264348727243553,-0.827995724078036,0.330133769185521
"EC3",-0.332044299004435,0.315243943885581,0.102999878457131,0.786547034967007,0.399019223042805,0.0429274083607118
"EC4",-0.377001444778375,0.74124437249832,0.228604416726277,-0.423415428920588,-0.270716748170243,-0.0608742651537072
"EC5",0.0358093543573071,0.00586098347207169,0.0341833739035285,0.224750636139128,-0.386385114693305,-0.893152264766832
"EC6",-0.796676129594416,-0.0743873409140362,-0.583146797973576,-0.115392842143203,0.0734158784375316,-0.0340119713047739
