"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",0.151773981194614,-0.199407809591491,-0.167537808572493,0.111019915464713,-0.283903400232576,0.779125571462441,0.0980070179344584,0.0475629317623244,-0.0100704369717206,-0.00261787614290378,-0.000401769389938806,-0.000397356714117402,10.1891580307952
"X.E.",0.100783108449329,-0.203050080147682,-0.0412828211443683,-0.161497976572941,-0.101465066049914,-0.185899114243958,0.0205908953726621,0.356580625265261,0.371805737745872,-0.358706095574188,0.113963848690664,-0.639662083967063,5.45016706911709
"X.O.",0.168100138755315,-0.264827037334929,-0.224048109622174,-0.163764604611101,-0.186702054073152,-0.232718086866533,-0.312720507339493,-0.668619300058977,0.00617806228384767,-0.0538495093259444,-0.000942953944223099,-0.00148434458146584,9.9281868805933
"X.B.",0.0699396232958273,0.0635307117248063,0.456564534540493,-0.0072369615864358,-0.0773495219712408,-0.0966914028589148,0.724853994668161,-0.32374595190012,0.100739679628883,-0.044310148814402,0.00178671248016584,0.000466173803153044,8.01328370638249
"X.C.",0.105179296370565,-0.0874523459303537,-0.112566342366475,-0.366695019334636,0.829231198478364,0.188008213379203,0.0801126221864285,-0.0409206604578944,-0.00788917249996235,-0.00414094998632748,-0.000496524619612944,-0.000274893190477802,7.24924232679668
"X.M.",0.124162045590385,-0.238396796565799,-0.0311099089255041,-0.186183903534752,-0.12969898826024,-0.228963145841553,0.0983884307761612,0.288140259693854,-0.129156060104464,0.767298634110741,0.177280263420799,-0.0173219192601615,6.8754804361717
"X.A.",0.0562720066977532,-0.111143819459113,-0.0221283653933999,-0.0876015596100739,-0.0590889270651632,-0.107657735759791,0.0329148995181245,0.171268983742965,0.0625202293982463,0.0259197734483816,-0.948295914525378,0.0859393986927,3.06090665592674
"X.T.",0.0291709074006109,0.759563709146266,-0.204608444549271,-0.263060323900033,-0.154901256913253,-0.00955868017143705,-0.052687216266063,0.0674728978558062,0.00244174828727464,0.0108176338056601,0.00102251090637884,-0.000437333138119201,12.2959917074181
"X.U.",0.140792222824275,0.0667437260413704,-0.168305137817586,0.711603285408726,0.230473596897261,-0.21126341681267,-0.00877405888464449,0.0687433996021076,0.0135993041150731,0.0109344263900172,0.00138878644778318,-0.000131015989260033,13.6499013502807
"X.R.",0.0634543650686521,-0.110716252335847,-0.0287984588036094,-0.084767700408338,-0.0740190484910389,-0.148174116521312,0.126342498903837,0.180896988209972,-0.847993460458865,-0.39111759878759,0.0292105155871841,-0.00722012028572142,3.59595640603551
"X.F.",0.0790289947198491,0.0255420676664686,0.729344679688837,0.00534410531259245,0.0406507721038091,0.102298314188834,-0.507310223431226,0.0878924312547145,-0.0596892380167059,0.000771957344523241,-0.0037813682796543,-0.00072321589068764,9.71769257911356
"X.G.",0.0840980711930054,-0.169437202986698,-0.0344071116021819,-0.134992583870559,-0.0847522146720724,-0.154709530541621,0.0159485337294209,0.295398270996219,0.30205220659364,-0.297732569428142,0.210471801808426,0.74846044348095,4.54808551766406
"X.P.",-0.86062695573345,-0.128418661023756,-0.0368784522469373,0.00242119532078522,-0.000369348825237553,-0.00490599134735905,-0.000165987391139682,-0.00179607106983368,0.000125272843388946,0.00152358703385234,0.000727820633558059,-0.000402651495439472,11.3552401820182
