"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"YAL001C",0.337367657636549,-0.303023107454409,-0.00258507017308335,-0.0700234626410605,-0.0293438365106383,-0.0326620829905048,0.000395319852443676,0.00697342774925414,-0.0037875550640876,0.00595693534122765,-0.00386824587461154,-0.000964462137150512,-0.00242804401649888
"YAL002W",0.342147569998903,-0.314519056550653,-0.0145491181292186,-0.072055108482333,-0.0293933931476885,-0.0355021944244152,0.000535296886661096,0.0105855387318627,9.38957566256581e-05,0.00103533981280313,-0.00192882938101402,-0.000659538830257267,-0.0011865072188818
"YAL003W",0.34585691311399,-0.317482801886742,-0.030564997332542,-0.07239009422271,-0.0313201070465242,-0.0408430891438781,0.00926123166693305,0.013132069628367,0.0033466066752037,-0.00186305209174842,0.000887066100099698,0.000919993290398269,0.00128757086569953
"YAL007C",0.344519713873008,-0.320472743539232,-0.020548947312535,-0.0731013296080122,-0.0293190284425969,-0.0369315969525637,0.000430953451934779,0.0125981884900643,0.00230020662266183,-0.00168059365574047,-0.000711282939569013,-0.000536792990230461,-0.00055949705070335
"YAL013W",0.277344766999499,-0.176754600560048,0.142994718609987,-0.0477853951249806,-0.022673536735568,0.0016324462516902,-0.0124215995688042,-0.0246529088881746,-0.0325798110841255,0.0505467372916855,-0.014130940465114,-0.00534449161746742,-0.0161616312994126
"YAL016W",0.339105321225081,-0.298809884369984,-0.0165072739973015,-0.0691788469576449,-0.0325024860642923,-0.0392347475392125,0.011110682602346,0.00740971231814136,-0.00165026773988345,0.00513896079198939,-0.00312953435601049,0.000438385584559775,-0.000407334902458145
"YAL021C",0.342147569998903,-0.314519056550653,-0.0145491181292186,-0.072055108482333,-0.0293933931476885,-0.0355021944244152,0.000535296886661096,0.0105855387318627,9.38957566256581e-05,0.00103533981280313,-0.00192882938101402,-0.000659538830257267,-0.0011865072188818
"YAL024C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL026C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL027W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL029C",0.347823580175357,-0.297270669577276,-0.063719598703785,-0.0731895146471388,-0.04249164110104,-0.0551264701791234,0.0319607841455233,0.0109683484373024,0.000415017023949745,0.00231405728488943,0.00416415033464945,0.0117417026979407,0.0044158740759036
"YAL032C",0.0747303155055328,0.450276034327978,0.219105878500601,0.0830437770113986,-0.0590679708506022,-0.0648609167929958,0.103708599810417,-0.0325929929534312,-0.205110453979731,0.0435908340144997,-0.0134187364204905,0.0204389349976259,-0.022625175094503
"YAL033W",0.339126445644554,-0.277496593387102,-0.0408921788108381,-0.065509987011941,-0.0406391703764436,-0.0517062427631897,0.0325843256032307,0.00659998265643136,-0.00874175546873416,0.0068035217624749,-0.00305694251909649,0.00660165028411686,0.00264508146088838
"YAL034C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL035W",0.166321308488649,0.404588024118572,-0.0756965282156637,0.158277846396708,-0.00728801800749834,-0.0116723548579446,0.505195580390979,-0.0883952104022603,-0.20765093548966,0.0883280603614975,0.0732863858682169,-0.0740948022424912,0.0650537072635726
"YAL042W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL043C",0.124725972860562,0.228410202648215,0.306332997585976,0.0270170160127229,-0.0358032210005175,-0.01211672986466,0.0835703471506578,-0.0486107197876089,-0.0650140741229835,0.0649486736027931,-0.0209811955041186,-0.0102612452296076,-0.0133283279330081
"YAL047C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL053W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAL062W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAR002W",0.344519713873008,-0.320472743539232,-0.020548947312535,-0.0731013296080122,-0.0293190284425969,-0.0369315969525637,0.000430953451934779,0.0125981884900643,0.00230020662266183,-0.00168059365574047,-0.000711282939569013,-0.000536792990230461,-0.00055949705070335
"YAR003W",0.331229177332919,-0.269840980732885,-0.00947481288667906,-0.0631130873552131,-0.0359439687906767,-0.0415268312157591,0.0219392021364093,0.00246375242202768,-0.0111944540213096,0.0120100276499571,-0.00643689026235572,0.00171317971427953,-0.000640736644040185
"YAR007C",0.345386854734313,-0.318311546794202,-0.0275541161308807,-0.072598005508528,-0.0309874367227941,-0.0402487756270612,0.00580777937647159,0.012927758822084,0.00291044910916693,-0.00182800644416803,-9.91064336024472e-05,0.000488668878811938,0.000468833946403513
"YAR014C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YAR073W",0.33938028807126,-0.269017958201126,-0.0473452849947461,-0.062570328745305,-0.0382564559678797,-0.0482478455431432,0.0570095688161125,0.0057649720081665,-0.00329776825199262,0.00710014537931247,0.00184965340419563,0.00417683635277921,0.00784598540669934
"YAR075W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL002W",0.346567746714695,-0.308625668742868,-0.0432461694842923,-0.0706002683382869,-0.0345757626256799,-0.0459835929717092,0.0241034818357865,0.0128185346269569,0.0036884810208847,-0.000708407870049221,0.00227093766941477,0.00267188446145439,0.00401020220548698
"YBL003C",0.350509409781414,-0.285929835452522,-0.0857424777485326,-0.069530584792321,-0.0460460967117299,-0.058903965667802,0.0633093092947571,0.0139700303799584,0.00813332283455514,0.00471749102580921,0.0100312343124638,0.00835387164204437,0.00987358430635166
"YBL004W",-0.507430401639799,2.5715872533819,-2.62991186364544,2.45528465271342,1.64719510453739,0.036530727606814,0.234189940137292,-0.114212369198273,-0.462872577963327,-0.228512503374148,0.218695911430522,0.377927218977846,0.713289115497237
"YBL007C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL008W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL014C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL018C",0.337829038387941,-0.29114894786914,-0.0184974200713727,-0.0671207846190066,-0.0341512918606958,-0.0413021062381306,0.0153386852019953,0.00698461049264609,-0.00642107173686993,0.00631683317200915,-0.00396081977394314,0.00163938721554246,-0.000148774278214581
"YBL021C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL026W",-0.0991552677476912,1.29565129279358,-0.439945288803665,0.465985875152846,-0.0196892674529938,-0.286968312191941,0.618242781848563,0.0579383592466445,-0.215714340178456,-0.0971214183928841,0.0269436031950381,-0.0489184662042332,0.11013726574896
"YBL027W",-4.89408081572665,-1.00219273339649,-0.405711335183489,0.169498901366596,-0.724878890761536,0.703492663243746,-0.566498685572224,2.41264727055635,-0.505929544834284,-1.59795248783957,-1.88984160899128,0.905517884283874,-0.866905376425951
"YBL035C",0.344519713873008,-0.320472743539232,-0.020548947312535,-0.0731013296080122,-0.0293190284425969,-0.0369315969525637,0.000430953451934779,0.0125981884900643,0.00230020662266183,-0.00168059365574047,-0.000711282939569013,-0.000536792990230461,-0.00055949705070335
"YBL037W",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL038W",-0.470190057882714,1.18773994055504,1.1910654721825,0.202680704421543,0.0545313795642109,0.130313921976875,-0.068452524516208,0.0250451359591419,-0.0502492299469634,-0.0858445073902936,0.0232843828051408,-0.00165401124239706,-0.0577534064392021
"YBL041W",0.0770713069086883,0.23890757100635,0.494866838361657,0.0234286340218948,-0.00672367354295511,0.0494469990320373,-0.00370903284227031,-0.0739970404020658,-0.0391264428756938,0.102969091900424,-0.0140735589181258,-0.0128352324037786,-0.0330130272308196
"YBL045C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
"YBL046W",0.344519713873008,-0.320472743539232,-0.020548947312535,-0.0731013296080122,-0.0293190284425969,-0.0369315969525637,0.000430953451934779,0.0125981884900643,0.00230020662266183,-0.00168059365574047,-0.000711282939569013,-0.000536792990230461,-0.00055949705070335
"YBL047C",0.345304044401486,-0.322524201757312,-0.0225533053488537,-0.0734588136513729,-0.0292589232298291,-0.0374110419811359,0.000335017721744602,0.013342020859197,0.0031240736978424,-0.00267566772401606,-0.000213916921785184,-0.000509059173552151,-0.000350867243066433
