"","X.D.","X.E.","X.O.","X.B.","X.C.","X.M.","X.A.","X.T.","X.U.","X.R.","X.F.","X.G.","X.P."
"YBL056W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL058W",-0.336056891223134,6.02183886628568,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL067C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,3.15352097086099,-0.137316699804525,-0.386890282762832
"YBL072C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBL074C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL079W",-0.336056891223134,-0.165956189228346,3.07147715325011,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL084C",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL087C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBL090W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBL092W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBL093C",-0.336056891223134,-0.165956189228346,-0.325368342505309,3.95595433995602,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL097W",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL099W",-0.336056891223134,6.02183886628568,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL103C",-0.336056891223134,-0.165956189228346,-0.325368342505309,3.95595433995602,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBL105C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,4.42636914781878,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR009C",-0.336056891223134,-0.165956189228346,-0.325368342505309,3.95595433995602,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR010W",-0.336056891223134,-0.165956189228346,-0.325368342505309,3.95595433995602,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR011C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,4.69205119877832,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR017C",-0.336056891223134,-0.165956189228346,3.07147715325011,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR025C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR031W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR048W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR052C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,10.9263559320672,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR055C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR060C",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR061C",-0.336056891223134,-0.165956189228346,-0.325368342505309,3.95595433995602,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR065C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,4.42636914781878,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR072W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,9.27065709720991,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR079C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR081C",-0.336056891223134,-0.165956189228346,-0.325368342505309,3.95595433995602,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR084W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,7.2777850896398,-0.386890282762832
"YBR087W",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR094W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR095C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR097W",-0.336056891223134,-0.165956189228346,3.07147715325011,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR102C",-0.336056891223134,-0.165956189228346,3.07147715325011,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR103W",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR105C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,3.15352097086099,-0.137316699804525,-0.386890282762832
"YBR107C",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR109C",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR117C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,7.2777850896398,-0.386890282762832
"YBR118W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR119W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR122C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR123C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR125C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR126C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,4.69205119877832,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR127C",-0.336056891223134,-0.165956189228346,3.07147715325011,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR128C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,3.15352097086099,-0.137316699804525,-0.386890282762832
"YBR130C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,4.42636914781878,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR135W",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR136W",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR137W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR142W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR143C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR146W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR152W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR154C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR160W",2.9737864525217,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR167C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,2.31012358073503,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR169C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,9.27065709720991,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR170C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,3.15352097086099,-0.137316699804525,-0.386890282762832
"YBR171W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,3.15352097086099,-0.137316699804525,-0.386890282762832
"YBR175W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,1.96108128541225,-0.10779833833965,-0.316903372335293,-0.137316699804525,-0.386890282762832
"YBR181C",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR189W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
"YBR191W",-0.336056891223134,-0.165956189228346,-0.325368342505309,-0.252622084209148,-0.225774533714247,-0.212990308088735,-0.0914633786972783,-0.432600852495492,-0.509597148180336,-0.10779833833965,-0.316903372335293,-0.137316699804525,2.58306159374008
