"","V1","V2","V3","V4","V5","V6"
"EC1",-0.309224124833509,-0.304579686068797,0.607941981792145,-0.0229797450950521,0.449910132185951,-0.489004266617715
"EC2",-0.27256981865889,-0.199814626014984,0.297886137975119,-0.0836152155519995,-0.586607418011893,0.667760633657145
"EC3",-0.314298204462674,0.444765041834739,-0.300946946510633,-0.766315284054885,-0.119158805529341,-0.10742486547904
"EC4",-0.283417342469578,0.737544134511112,0.396202303323046,0.460415855981614,0.0735833057298823,-0.0384608686925119
"EC5",0.0345688147581099,-0.0547014776351725,-0.000823889229820055,0.131421843889779,-0.757707840791132,-0.635874392777904
"EC6",-0.816447930436176,-0.101887363945887,-0.454799758433304,0.336473153075828,0.0541012388569368,-0.0115080806338945
