ID,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29
YLR268W,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
YGL145W,12,19,2,0,0,9,13,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,6,0,6,2,
YGL098W,12,19,2,0,0,9,13,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,6,0,6,2,
YOR075W,4,16,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
YNL258C,12,19,2,0,0,9,13,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,6,0,6,2,
YDR498C,4,16,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
YJL155C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
YLR345W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
YLR197W,3446,3383,11997,5033,433,26162,15857,14968,21345,30976,3708,34709,63959,33859,391,3930,51012,23102,60019,71,4988,10812,85978,45852,1709,81018,3496,56676,49650,
YPL217C,1930,2936,2955,1556,266,12175,11395,13564,1930,2861,540,5736,9509,6853,180,1142,16505,7009,12854,59,2186,5255,33542,21335,1009,54394,2456,45570,45795,
YKR060W,290,1166,91,17,17,874,1721,4427,12,1,0,26,104,8,4,2,159,161,178,0,55,64,1250,888,38,4350,173,6400,12223,
YOR096W,28298,27296,209717,96355,13494,420322,257841,249116,925407,1399877,238663,1414382,2335967,1375335,15515,247095,1852052,653646,2049254,11089,240499,297052,2960152,1309818,147972,2455754,245728,2067580,1731047,
YMR093W,2782,3321,5710,3367,443,19028,15488,15345,5525,11001,2397,20685,16412,16470,236,2357,36903,9268,28366,109,3911,9933,56674,32932,2154,79260,3948,60650,51778,
YGR128C,424,1726,259,77,2,2141,2217,7801,64,61,0,287,688,140,0,2,919,698,1213,0,2,216,7705,1311,1,6732,34,9413,26315,
YBL072C,15660,15620,103843,45128,5430,202357,110504,118437,372624,546599,100537,463824,1128713,625392,5360,88569,666387,352964,824559,2596,90768,89635,1237229,506082,45865,864949,81294,713811,690662,
YBR189W,11944,11402,56774,31692,3982,134935,82126,78708,154264,262305,57552,303734,387503,342449,2766,49889,462580,140974,414646,2263,52967,82322,727327,314954,32421,620942,51290,471082,412574,
YDL014W,9552,6440,66300,22696,2180,98382,37871,27938,275708,329918,30160,299597,612571,234084,3940,40901,258467,197396,340295,766,37634,31642,378173,188950,11159,234653,14598,119441,88688,
YDR449C,2482,3180,4173,2961,361,16359,14200,14666,3309,6767,2118,12920,11623,13947,191,1660,31266,7890,19010,49,3389,9431,46302,27910,1671,71647,3113,55578,49422,
