"","x"
"1",0.158469994979046
"2",0.11543635544056
"3",0.0772836280646526
"4",0.0702601665250415
"5",0.0483336381389128
"6",0.0440788961172898
"7",0.0331273463456733
"8",0.0262729216314226
"9",0.0240476148805155
"10",0.0175965202078741
"11",0.0141131263969192
"12",0.00745666913932046
"13",0.00559416148946001
"14",6.21584718972518e-12
