"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","death","protein.metabolism","cell.cycle.and.proliferation","other.metabolic.processes","signal.transduction","stress.response","developmental.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","other.biological.processes","cell.organization.and.biogenesis","RNA.metabolism","transport"
"sig_13",0.693788594200952,0.609785363529973,0.955133985742136,0.362000969253647,0.623025840392396,0.822950677362307,0.501094267337514,0.138973398290576,0.930455171540021,0.807759058601097,0.234626569503001,0.924526873959081,1.00000000000018,0.487073862899153,0.960726771791776,0.544252812554957,0.521399016490354,0.854054189739745,0.973480039504506,0.219128002744338,0.956827279752441,0.161115703475468,0.707439206314237,0.866532988856342,0.589855593039252,0.247707636642783,0.696817194618059,0.0877986178628589,0.0302723806844546,0.0368899138805445,-0.0148523814251419,-0.000727433125799474,-0.0106368962359818,-0.011638658540377,0.0440282112108691,-0.00837197888979442,0.000130980642879306,-0.00612903637357146,-0.0070849259582402,0.00801465736886338,-0.00406700637428902,-0.00901509186365391,-0.0111303145562262
"sig_14",0.883173510229797,0.445069285597769,0.585480908547165,0.955548713220431,0.641269327558567,0.851658644934304,0.709488320771552,0.121157175067282,0.488487796554093,0.775244764165065,0.92920797876313,0.703328358597452,0.487073862899153,0.999999999999989,0.393030774822322,0.698570206985001,0.936255485927281,0.718351350072925,0.585682248827956,0.629306233028836,0.544854999315481,0.825006485098266,0.696136816359516,0.633427473030593,0.6921011441848,0.363162330833536,0.399282308237696,0.103119751167996,0.034506036002497,0.035877291257537,-0.0126357787610651,-0.00559401051440213,0.0281835888581921,-0.00896980129047652,0.0230273196209854,-0.00960396238573534,-0.00309001609992695,-0.00465822485883314,-0.0052688597591045,-0.0138170409301488,-0.00822680004032078,-0.00341383722417265,-0.0109863102202446
"sig_15",0.65326514404072,0.558173701467838,0.929833405180765,0.31421801916195,0.650821543393611,0.742121163561426,0.443571417337901,0.103647858734358,0.93683454519615,0.774247971144745,0.18179694512182,0.869350236563105,0.960726771791776,0.393030774822322,0.999999999999741,0.561161792088358,0.454102121577517,0.744069181451411,0.906234913563477,0.219737059507283,0.955491088947399,0.107020977138953,0.57844962852065,0.789162474510452,0.573543210994595,0.194346773865497,0.694135229214113,0.0592443563563155,0.00861219232058817,0.0405975322039587,-0.0151998742212089,-0.000891180355587031,-0.0116083765863413,-0.00984435331660595,0.0365314912168482,-0.00873343667242753,0.00164188100238321,-0.00582687976678666,-0.00672291484735073,0.0136980635012989,-0.00693295435219631,-0.0126425069239273,-0.00966107145138218
"sig_16",0.796132837593218,0.38408523386158,0.683441898238655,0.74663527265545,0.948441282876904,0.685123243340172,0.51043360770342,0.0720798513969818,0.682860109884287,0.807762090163932,0.675109444105476,0.654366158093162,0.544252812554957,0.698570206985001,0.561161792088358,0.999999999999794,0.616011538289525,0.525317169740907,0.597669487936979,0.906661095763854,0.681041138438548,0.497251527103937,0.489166595431628,0.526846293636615,0.924118341673342,0.214863044481853,0.470067307448977,0.0419667100104569,0.00887707595346128,0.0692476545236027,-0.011377868014778,-0.00463004945830672,-0.00224271043577469,-0.00815656707338478,0.0214270794045658,-0.00880745179318221,-0.0021871498513934,-0.00439101099274506,-0.0050572441833021,-0.00572388076003013,-0.0100835211119002,-0.0103305510921686,-0.00901924097568097
"sig_17",0.862098806806179,0.494318024484132,0.603759698578417,0.88158333870577,0.590065856795784,0.862755938804426,0.779933178707346,0.157718119825732,0.507683237650946,0.752517587710624,0.833022318811546,0.741108854588586,0.521399016490354,0.936255485927281,0.454102121577517,0.616011538289525,0.999999999999927,0.727228132135596,0.608477944280448,0.497317756764443,0.576723777440141,0.870350040191227,0.70180653280921,0.693532476965849,0.612567522854708,0.419855897301603,0.471844476070474,0.150670825555761,0.0645984913362341,0.0353803143297766,-0.0133176855312697,-0.00506229668164424,0.0253438013419953,-0.0100573965723155,0.0245525517219026,-0.0101274122712735,-0.0027658438453055,-0.00495839464529921,-0.00564151422876971,-0.0113167049476542,-0.00886555666652465,-0.00197240369447037,-0.0106022849083677
"sig_18",0.771296513350307,0.712263649141204,0.823900470172069,0.543942739926086,0.574858578584723,0.943148922071926,0.758241705478719,0.282791058789095,0.729629070384153,0.774955752918563,0.440764079707293,0.890054657915142,0.854054189739745,0.718351350072925,0.744069181451411,0.525317169740907,0.727228132135596,0.999999999999917,0.908532246707557,0.28529256273883,0.835170874093983,0.44880184342164,0.9074204096239,0.941608305913023,0.601317852273879,0.540700688205148,0.673043712611686,0.310873965842379,0.138793016294396,0.0278356907720174,-0.0169999449075266,-0.00206569553450165,0.00191431633390651,-0.0106271207973758,0.0446799302924443,-0.0103476136448391,-0.000513554329224345,-0.00641280622102619,-0.00758973151375429,-0.00564997118068898,-0.00409626849789902,0.00715709283593009,-0.0120248538565698
"sig_19",0.744230435693037,0.670577653492402,0.933706225982388,0.444936953727334,0.674393019495517,0.887555848230435,0.590081864233309,0.203283528234596,0.873986050956928,0.817926854705866,0.324902514456869,0.937739686426926,0.973480039504506,0.585682248827956,0.906234913563477,0.597669487936979,0.608477944280448,0.908532246707557,0.999999999999863,0.308075684861255,0.964140537075705,0.255129714127222,0.805031541633811,0.93502513150552,0.675869745313079,0.318794789579446,0.765283665056912,0.143542890446775,0.0881980023594258,0.0392936640757929,-0.0153480675539885,-0.00152042076646025,-0.0120929000458448,-0.0117834968235806,0.050294762453991,-0.00887867068326016,7.403078717303e-05,-0.00639610658146195,-0.00772281145066075,0.00280168501387307,-0.00394249930758237,-0.00582306737786461,-0.0105887584333305
"sig_20",0.595650351476213,0.205723212391015,0.356322083723118,0.700995429081897,0.814411837387988,0.459734384548068,0.404858805746791,0.0388360056071544,0.347504552165331,0.532914602559105,0.69538121337945,0.341831074689111,0.219128002744338,0.629306233028836,0.219737059507283,0.906661095763854,0.497317756764443,0.28529256273883,0.308075684861255,0.999999999999656,0.38729231865796,0.551143266054197,0.314964687529769,0.26587520586331,0.884714316891583,0.168513278748776,0.236818743463418,0.021035328483483,0.0049072414141857,0.0575864628087406,-0.0062974740883869,-0.00338823289482549,-0.00313240213799947,-0.00411307748298863,0.00675020773601243,-0.00557522832337458,-0.00175126279724989,-0.00242312064571947,-0.0026827726760671,-0.00759677739195122,-0.0076715700074386,-0.00663867761805032,-0.00523256089003072
"sig_21",0.743203615142385,0.619918367114753,0.936563669741161,0.442281667869925,0.765237719909655,0.84626455317313,0.549695694738452,0.143944013453803,0.902820121275041,0.823951128283387,0.316930257105254,0.917419214766897,0.956827279752441,0.544854999315481,0.955491088947399,0.681041138438548,0.576723777440141,0.835170874093983,0.964140537075705,0.38729231865796,1.00000000000007,0.233309924000215,0.700880668711016,0.879434000585317,0.737388016866326,0.260415126776733,0.76418033553214,0.0918329377395743,0.038244728205045,0.0458150596939021,-0.0165023851311839,-0.00141604201561353,-0.0144392868406335,-0.0106330681337522,0.0448377927102315,-0.0090809715418966,0.00127826959718976,-0.00643109058833357,-0.00750362300778479,0.00882196367177071,-0.00672323563803856,-0.0105149789760549,-0.00959479253590361
"sig_22",0.667519667605779,0.347426509163328,0.258103137273671,0.838219117018949,0.432482775493975,0.606337039275025,0.750172333883116,0.183311957184507,0.179060231009522,0.455556547884616,0.853643864440383,0.366748392082748,0.161115703475468,0.825006485098266,0.107020977138953,0.497251527103937,0.870350040191227,0.44880184342164,0.255129714127222,0.551143266054197,0.233309924000215,1.00000000000011,0.495365700343235,0.380718734468181,0.50856788862021,0.493278393441825,0.16824804842211,0.241622507041829,0.108248566474292,0.0241186177769343,-0.00839494042668248,-0.00449601244182018,0.0323920826415696,-0.00758028615074864,-0.000409595318289963,-0.00739064446582866,-0.00240830474642693,-0.00326215196950116,-0.00360050341155936,-0.0115141863377739,-0.0097975323824211,0.00475689233959313,-0.00741553340367962
"sig_23",0.72714363086644,0.828374107915916,0.696910846590362,0.546036374211091,0.530676650105095,0.889042455158314,0.850016663444992,0.55020825371673,0.593642278203949,0.67982957834306,0.463650722171634,0.763843637960255,0.707439206314237,0.696136816359516,0.57844962852065,0.489166595431628,0.70180653280921,0.9074204096239,0.805031541633811,0.314964687529769,0.700880668711016,0.495365700343235,1.00000000000008,0.922703441959699,0.591310947364953,0.718536844996475,0.743379873316414,0.549680143559549,0.4261544200569,0.0326670968817401,-0.0125653469373168,-0.00608683133483943,0.0010561003194895,-0.0143786795600016,0.036076370688125,-0.0100987885682435,-0.00180600328177349,-0.00738294529938832,-0.00808104001722933,-0.0113276924750857,-0.00488654753773568,0.0168831043105057,-0.00802827982604837
"sig_24",0.742859407509835,0.793888414469078,0.834480474845815,0.475837827617841,0.602283363587088,0.9196876511405,0.765377638877869,0.402599106331903,0.744656857521074,0.755318875056453,0.362110416669633,0.888464570757213,0.866532988856342,0.633427473030593,0.789162474510452,0.526846293636615,0.693532476965849,0.941608305913023,0.93502513150552,0.26587520586331,0.879434000585317,0.380718734468181,0.922703441959699,1.00000000000002,0.623660034502478,0.552322577651075,0.860281803607572,0.378489778929864,0.280610364941709,0.0334518774613343,-0.0168986814341477,-0.00192393573505189,-0.0070559077510232,-0.0122254952901749,0.0472351065611522,-0.0095532505175253,0.000422267476408707,-0.00716059931859335,-0.00844772971205711,-0.00413755525722503,-0.00426056968232775,0.00593003035820348,-0.00796461058618709
"sig_25",0.740151262888753,0.48511428716686,0.655995008128039,0.673353484015024,0.922295560256036,0.72221416782244,0.575649429692592,0.156597492906224,0.614608480823517,0.700871840385061,0.621987370265885,0.638593236735255,0.589855593039252,0.6921011441848,0.573543210994595,0.924118341673342,0.612567522854708,0.601317852273879,0.675869745313079,0.884714316891583,0.737388016866326,0.50856788862021,0.591310947364953,0.623660034502478,1.0000000000001,0.282295742682648,0.563630478297592,0.108991876318789,0.0824771007100975,0.0618795514205869,-0.0115554278168189,-0.00311380845997557,-0.013752735646878,-0.00899547360974315,0.0251949978066502,-0.00805335096618241,0.000364668266286554,-0.00487881793178261,-0.00609280357418038,7.37586329266029e-05,-0.00820723528452039,-0.00687358978461295,-0.00677205331878771
"sig_26",0.391961397679308,0.75565641072629,0.254813340215027,0.297439793944574,0.235237603445069,0.509617901143459,0.870421961297707,0.763711368020012,0.202439059442799,0.26222263053689,0.255627210144594,0.285456417513698,0.247707636642783,0.363162330833536,0.194346773865497,0.214863044481853,0.419855897301603,0.540700688205148,0.318794789579446,0.168513278748776,0.260415126776733,0.493278393441825,0.718536844996475,0.552322577651075,0.282295742682648,1.00000000000008,0.465360106859702,0.918638678864205,0.652742260621664,0.0153948319485255,-0.00618885029736023,-0.00620240022725917,0.00832625430874807,-0.0123546131943911,0.00568348905891308,-0.00845805073846845,-0.00268190291611674,-0.00557725493538319,-0.00619928702781007,-0.0132853597964763,-0.00716480721413338,0.0354036996346685,-0.00335783093488807
"sig_27",0.556738307133989,0.754305232638542,0.678686812509041,0.295081554341496,0.561752259313063,0.696452697358442,0.612320831028257,0.522122381249813,0.624423622959003,0.5902814673688,0.18872961418693,0.699892875556174,0.696817194618059,0.399282308237696,0.694135229214113,0.470067307448977,0.471844476070474,0.673043712611686,0.765283665056912,0.236818743463418,0.76418033553214,0.16824804842211,0.743379873316414,0.860281803607572,0.563630478297592,0.465360106859702,1.00000000000014,0.432865722331301,0.463274233222311,0.0376186964989218,-0.0118635994988038,-0.00311057342546862,-0.0182079601685694,-0.0109440822752365,0.0428455486639248,-0.00908344180348844,-0.000720196181982818,-0.0058960848680431,-0.00816377943329758,-0.00523625507741495,-0.0011658545007611,0.00373914915867259,-0.00120904695590401
"sig_28",0.160379445306821,0.732242003321413,0.0826319458448878,0.0615055589410172,0.0716458716349572,0.269564419204185,0.692665069950083,0.915819345600392,0.0576250776736551,0.0613235003101896,0.0322746113480748,0.0824817630360335,0.0877986178628589,0.103119751167996,0.0592443563563155,0.0419667100104569,0.150670825555761,0.310873965842379,0.143542890446775,0.021035328483483,0.0918329377395743,0.241622507041829,0.549680143559549,0.378489778929864,0.108991876318789,0.918638678864205,0.432865722331301,0.999999999999893,0.856634167781864,0.0077718438871325,9.53829382853418e-05,-0.00689527598312441,-0.00198920298749785,-0.0123160549601205,-0.0015566301829038,-0.00755379742192083,-0.0035246082382862,-0.00525818156319285,-0.00586432025905336,-0.0115140171885683,-0.002093774361045,0.0410682855289005,-0.000605209308729757
"sig_29",0.0812449645467029,0.690437590520267,0.0271536392677922,0.0186402537946779,0.0395797342648571,0.151301384951092,0.488451845441582,0.978122115876746,0.00941452259740642,0.0112370733990005,0.00722819039102415,0.021366581135975,0.0302723806844546,0.034506036002497,0.00861219232058817,0.00887707595346128,0.0645984913362341,0.138793016294396,0.0881980023594258,0.0049072414141857,0.038244728205045,0.108248566474292,0.4261544200569,0.280610364941709,0.0824771007100975,0.652742260621664,0.463274233222311,0.856634167781864,1.00000000000009,0.0118260294754999,0.00715309395182219,-0.00830281745574321,-0.0111000678122804,-0.012668102728824,-0.00117457175143716,-0.00489778004768091,-0.00437637400760586,-0.00560228464075012,-0.00606092013165866,-0.00420740805303563,0.00369172701782661,0.0228389721013183,0.000360817345356657
"death",0.0762224571132352,0.0542135445340029,0.0623131303257252,0.045585040090796,0.0873124107740344,0.0513358756787316,0.0386674024999376,0.0155063111830666,0.0507021009840735,0.0510146880553214,0.0352910035115782,0.0440340635843508,0.0368899138805445,0.035877291257537,0.0405975322039587,0.0692476545236027,0.0353803143297766,0.0278356907720174,0.0392936640757929,0.0575864628087406,0.0458150596939021,0.0241186177769343,0.0326670968817401,0.0334518774613343,0.0618795514205869,0.0153948319485255,0.0376186964989218,0.0077718438871325,0.0118260294754999,0.999999999999899,-0.0814639733104593,-0.0439570893359136,-0.0947402181169848,-0.0693567086682425,-0.0573251152910743,-0.0710195999914475,-0.0232827436685429,-0.0294679049459633,-0.0320726871881022,-0.122261009817924,-0.0996435127471899,-0.0846020608855705,-0.0740184575449035
"protein.metabolism",-0.020696828162528,-0.0153639037125552,-0.0183670360143678,-0.0119671983393024,-0.0147015257761074,-0.0190575289447144,-0.0134443511657744,0.002741220925593,-0.0144952704325275,-0.0148594590417031,-0.00930763107886626,-0.0161350552249665,-0.0148523814251419,-0.0126357787610651,-0.0151998742212089,-0.011377868014778,-0.0133176855312697,-0.0169999449075266,-0.0153480675539885,-0.0062974740883869,-0.0165023851311839,-0.00839494042668248,-0.0125653469373168,-0.0168986814341477,-0.0115554278168189,-0.00618885029736023,-0.0118635994988038,9.53829382853418e-05,0.00715309395182219,-0.0814639733104593,0.999999999999946,-0.0532851321398389,-0.114844843404952,-0.0840747520366824,-0.069489959170703,-0.0860905220803881,-0.028223526436786,-0.0357212279669044,-0.0388787656488674,-0.148205765261491,-0.120788656023978,-0.10255528884409,-0.0897257609785565
"cell.cycle.and.proliferation",-0.000734586812207947,0.00418991845057015,-0.000165983250484241,-0.00552414811810738,-0.00333992957770452,-0.0019763168488279,-0.00385862093657982,-0.00751917030688086,-0.0028927101111731,-0.00518434031736287,-0.00498326116899829,-0.00337877206693157,-0.000727433125799474,-0.00559401051440213,-0.000891180355587031,-0.00463004945830672,-0.00506229668164424,-0.00206569553450165,-0.00152042076646025,-0.00338823289482549,-0.00141604201561353,-0.00449601244182018,-0.00608683133483943,-0.00192393573505189,-0.00311380845997557,-0.00620240022725917,-0.00311057342546862,-0.00689527598312441,-0.00830281745574321,-0.0439570893359136,-0.0532851321398389,1.00000000000009,-0.0619690500742086,-0.0453658376333655,-0.0374960392807543,-0.0464535256050043,-0.0152291132207377,-0.0192747928332187,-0.0209785664195917,-0.0799702469565182,-0.0651762678377495,-0.0553377377802206,-0.0484150616621093
"other.metabolic.processes",0.011927438158847,-0.0209961162250775,-0.00602189385293263,0.0331121446637251,-0.012419344896194,0.00604504309998508,0.00958620749767454,-0.0115303116556326,-0.00228801467321134,0.0145776649336737,0.0363827348280339,0.00255605733585603,-0.0106368962359818,0.0281835888581921,-0.0116083765863413,-0.00224271043577469,0.0253438013419953,0.00191431633390651,-0.0120929000458448,-0.00313240213799947,-0.0144392868406335,0.0323920826415696,0.0010561003194895,-0.0070559077510232,-0.013752735646878,0.00832625430874807,-0.0182079601685694,-0.00198920298749785,-0.0111000678122804,-0.0947402181169848,-0.114844843404952,-0.0619690500742086,0.999999999999882,-0.0977764774095861,-0.0808147899155831,-0.10012075900861,-0.0328231357002441,-0.0415427432700068,-0.0452148672353104,-0.172358969940693,-0.140473673855248,-0.119268801155936,-0.104348435515439
"signal.transduction",-0.0129156500403409,-0.0177804389192207,-0.0131066956315509,-0.0084050002228713,-0.00940456817257503,-0.0130605520335101,-0.0149588233260955,-0.0152665832290689,-0.0112926469139892,-0.0111302633556138,-0.00723550392470017,-0.0119088414470605,-0.011638658540377,-0.00896980129047652,-0.00984435331660595,-0.00815656707338478,-0.0100573965723155,-0.0106271207973758,-0.0117834968235806,-0.00411307748298863,-0.0106330681337522,-0.00758028615074864,-0.0143786795600016,-0.0122254952901749,-0.00899547360974315,-0.0123546131943911,-0.0109440822752365,-0.0123160549601205,-0.012668102728824,-0.0693567086682425,-0.0840747520366824,-0.0453658376333655,-0.0977764774095861,0.999999999999866,-0.0591622855811864,-0.0732956547094849,-0.0240289151279973,-0.0304123000719682,-0.0331005610567688,-0.126179262641908,-0.102836914108732,-0.0873134098632693,-0.0763906204342578
"stress.response",0.0255233435792005,0.0206393185970241,0.0387466123435648,0.0105119689724429,0.0251507747631842,0.0376636397105672,0.0175980827940485,0.00286810682670149,0.0345470907830888,0.0353547738506962,0.00344478159087544,0.0460552140923121,0.0440282112108691,0.0230273196209854,0.0365314912168482,0.0214270794045658,0.0245525517219026,0.0446799302924443,0.050294762453991,0.00675020773601243,0.0448377927102315,-0.000409595318289963,0.036076370688125,0.0472351065611522,0.0251949978066502,0.00568348905891308,0.0428455486639248,-0.0015566301829038,-0.00117457175143716,-0.0573251152910743,-0.069489959170703,-0.0374960392807543,-0.0808147899155831,-0.0591622855811864,1.00000000000012,-0.0605807561695635,-0.0198605204381906,-0.0251365533539308,-0.0273584706542825,-0.104290427230188,-0.0849973718571097,-0.0721667937100461,-0.063138825466724
