"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Cell.cycle.progression.meiosis","Nuclear.cytoplasmic.transport","Chrom..seg..kinetoch..spindle.microtub.","RNA.processing","Signaling.stress.response","ER.Golgi.traffic","Chromatin.transcription","DNA.replication...repair.HR.cohesion","Protein.degredation.proteosome","Golgi.endosome.vacuole.sorting","Protein.folding...glycosylation.cell.wall","Metabolism.mitochondria","Ribosome.translation","Cell.polarity.morphogenesis"
"sig_1",1.00000000000001,0.971338536893898,0.974378846810216,0.956766588289026,0.982603210797928,0.983900794557493,0.964187636098257,0.928937749203046,0.908403104782865,0.89967607486033,0.777566083528008,0.93789867085646,0.937170719038342,0.909883953540422,0.940198267841417,0.93958730924104,0.947829064269826,0.94744198538201,0.953534794616721,0.954041254941868,0.95265498850996,0.938705477704277,0.950961515677438,0.94608209936262,0.947649494583031,0.927158501192766,0.927786703675155,0.902902004363526,0.880149755810519,-0.0276145757150719,-0.0241367016288443,0.0312198375144619,-0.0407834793865456,-0.00965888048976161,0.0836992507430659,0.140060296855488,0.0523612024921208,0.00247410700111423,0.0285384896724791,-0.00600526234314796,-0.109634253348488,-0.0614875624536233,-0.0197670190424199
"sig_2",0.971338536893898,1,0.912332048552366,0.880979188520433,0.961852532316848,0.961307507864899,0.983358245292525,0.982054411558469,0.814847644735169,0.80160327212087,0.659145265391139,0.871425064708349,0.871537239752845,0.828838054578586,0.876805612468088,0.871564291110032,0.907656760464023,0.909735297907483,0.918659711531671,0.915286976216114,0.918922101225809,0.934324833306489,0.944070101907664,0.942759798191338,0.94381082269514,0.952837890077307,0.951945464236014,0.952240827814857,0.949051477708365,-0.0298527236699767,-0.0250864125167874,0.0314918626807235,-0.044945689644326,-0.0219895211537864,0.0712053391708708,0.182788341233316,0.0863738614194818,0.00424087340987899,0.0104967755338918,-0.016017741104248,-0.121744422243893,-0.0663964264045011,-0.0326387949398632
"sig_3",0.974378846810216,0.912332048552366,1.00000000000001,0.987356952854301,0.981189830132134,0.983362787428244,0.936395373597335,0.877725196186909,0.977345780154161,0.970909975680423,0.846693243072929,0.989034194085657,0.98896775449694,0.965173238002898,0.989254646554091,0.990721423572932,0.979062082897802,0.978922139682485,0.983485281249967,0.984169134577695,0.981761399627782,0.944532347011249,0.959542356749215,0.953551404581272,0.955580215177399,0.912896390269717,0.915787467405513,0.871017700329087,0.831928253085721,-0.0206969540348112,-0.0221965218777491,0.0235098886002075,-0.0301370778464966,-0.0102853449104099,0.0953109301200347,0.108563791100377,0.0275311476068135,0.00357213343972553,0.0279015903827519,-0.00845667106080238,-0.0849248705554355,-0.0498781937499543,-0.0192970026261746
"sig_4",0.956766588289026,0.880979188520433,0.987356952854301,1,0.954065016048246,0.965988266294079,0.907465830195707,0.842675126423278,0.974950143380852,0.97684118161616,0.914000964406985,0.981626357283552,0.977413320346586,0.988062649926206,0.972187266161396,0.980593451258617,0.974636286517279,0.969131719211112,0.963473160192742,0.9641997168559,0.958379231007444,0.931650058109405,0.939561733776329,0.929910856124516,0.923989017633106,0.884859540735146,0.88165475474908,0.837412287857157,0.7956916606668,-0.0197318024286596,-0.0220766323631283,0.0212457510820784,-0.0306910322534301,-0.0119696995754155,0.0932973887789748,0.0957752355831604,0.0221723618357691,-0.000415471471042205,0.0467378227608822,-0.00824626352307537,-0.0808611001599469,-0.0479807664366367,-0.0195109753730968
"sig_5",0.982603210797928,0.961852532316848,0.981189830132134,0.954065016048246,1.00000000000002,0.996291957960205,0.98277673281851,0.945835955095495,0.927714359561113,0.915386656716082,0.766970849845748,0.963194268052378,0.964297930039009,0.92360285867216,0.970924212102747,0.966481405681236,0.975910757878198,0.978633708645359,0.98635495088817,0.988541530381333,0.988979459205368,0.972169334553595,0.983423895134801,0.984210916693532,0.988601012245703,0.965172540705863,0.970286729201593,0.940613025904802,0.911742379681458,-0.0223304284441951,-0.023637139461894,0.0219325917479064,-0.0328709163444196,-0.0172061388329391,0.0847511272087833,0.144009403004256,0.0383837396657602,0.00552494617814036,0.0145540367884996,-0.0116460197948444,-0.0925476206361719,-0.0527902274766598,-0.0257206702211187
"sig_6",0.983900794557493,0.961307507864899,0.983362787428244,0.965988266294079,0.996291957960205,1.00000000000002,0.983503449931851,0.946945135576209,0.932744573354856,0.924500361944292,0.794271520505292,0.969502270769756,0.968468208100703,0.941053643492332,0.969403821401642,0.969049835807079,0.985562755953626,0.985841369295737,0.98891154757299,0.986738604686953,0.987451510997718,0.980643468226008,0.989519613630469,0.986359802486109,0.984617276920725,0.968065744245749,0.967543774473562,0.942097801397857,0.914488515061461,-0.0222274969417116,-0.0236871620088943,0.0227688415002801,-0.0333572695339782,-0.0192517427606038,0.0873250060771496,0.140382331076417,0.0449096887240071,0.00322776422518999,0.0186641217753259,-0.0149249503208448,-0.0923920765482227,-0.0531530506883202,-0.0275878025770243
"sig_7",0.964187636098257,0.983358245292525,0.936395373597335,0.907465830195707,0.98277673281851,0.983503449931851,0.99999999999999,0.988109394428693,0.858101066914452,0.846084053303177,0.697482790697117,0.916741627267306,0.915674989469244,0.87545512614771,0.920259606353629,0.916013440053585,0.954269244071371,0.955983025247678,0.961700838664874,0.958570036826642,0.962360455221427,0.979493176307443,0.984300060571538,0.985717337351275,0.9840980588922,0.990533284073056,0.989703196444346,0.983165291772079,0.969001192812121,-0.0234761338815395,-0.0246635895210208,0.0203068902548501,-0.0360036397540608,-0.0253223110080683,0.0735036076552236,0.17161290803049,0.0629578844381438,0.00362524016030221,0.00480495945814661,-0.0199235493438832,-0.0981542525932319,-0.0556526436282054,-0.0342702280648033
"sig_8",0.928937749203046,0.982054411558469,0.877725196186909,0.842675126423278,0.945835955095495,0.946945135576209,0.988109394428693,1.00000000000003,0.779693604956013,0.766030997762045,0.613351110008776,0.852663695333258,0.851442893532931,0.804879672125548,0.855973055554549,0.850096235780931,0.904445241965463,0.906453099421079,0.91488934164897,0.907880990480824,0.914629729134635,0.94968125345625,0.955230741235182,0.956334886850034,0.95417717868534,0.980196742526379,0.977390173949504,0.989126521320402,0.990897767104446,-0.0246880531472053,-0.0251783525076094,0.0192531040895107,-0.0381879715745127,-0.0306160937932983,0.0597502084583619,0.194840471447899,0.0887655096004375,0.00355325078825951,-0.00795434725704743,-0.0267426943522942,-0.103373418731832,-0.0584647815065384,-0.0411037320451594
"sig_9",0.908403104782865,0.814847644735169,0.977345780154161,0.974950143380852,0.927714359561113,0.932744573354856,0.858101066914452,0.779693604956013,1.00000000000001,0.997661477314977,0.889346571837602,0.989091624191807,0.989597390806103,0.97660696507137,0.985509694459909,0.990211152156485,0.957592744427606,0.957046820947969,0.958056004696033,0.958448024976114,0.954539283153906,0.895623956282114,0.912552765807617,0.90393784795142,0.905076828624655,0.842238850454085,0.845668865566899,0.784288331948226,0.73296187105052,-0.0157673450974541,-0.0190705150070571,0.0166111438899429,-0.0231938763245455,-0.00801317345621296,0.10515125589362,0.0741008346646104,0.00918433396433095,0.00323236373357686,0.0351597415680982,-0.00947459297420231,-0.0660979313120736,-0.0402663237169153,-0.0169048202959865
"sig_10",0.89967607486033,0.80160327212087,0.970909975680423,0.97684118161616,0.915386656716082,0.924500361944292,0.846084053303177,0.766030997762045,0.997661477314977,1,0.907728245832316,0.986141563094123,0.983464268020511,0.98241655761069,0.976236133913063,0.985009380721748,0.954865770726071,0.950938279472775,0.949642973812497,0.949054523783896,0.943778731068007,0.890398329055224,0.904420517997464,0.893921572918826,0.891704304741429,0.831333527842946,0.832039589021153,0.771748799271974,0.719809271556333,-0.0154152486559452,-0.0188816297791709,0.0161020728857975,-0.0232838157188125,-0.00876202966359803,0.102136603891061,0.0708956987702249,0.00722472221074985,0.00127515281444299,0.0410340952789861,-0.00940260007727675,-0.0644921997116105,-0.0394542970122598,-0.016703961481514
"sig_11",0.777566083528008,0.659145265391139,0.846693243072929,0.914000964406985,0.766970849845748,0.794271520505292,0.697482790697117,0.613351110008776,0.889346571837602,0.907728245832316,0.999999999999993,0.864829043084382,0.8559504348471,0.939369390859765,0.840283999391517,0.860914489499246,0.844026047257867,0.82981109491033,0.806165945757978,0.808644623102825,0.795533379544121,0.761414529845747,0.764796692967684,0.746857635925522,0.73170927846094,0.679542178528329,0.67069588544223,0.615022026040242,0.564454232193255,-0.0124928432782861,-0.0160566595334328,0.00825631494280628,-0.0224656997790364,-0.0114561629184899,0.080798272529158,0.0383805863355247,-0.0018513526872116,-0.00589633218657397,0.0827250563938047,-0.00743626122952341,-0.0525686494255286,-0.0326290997708083,-0.0168011043141716
"sig_12",0.93789867085646,0.871425064708349,0.989034194085657,0.981626357283552,0.963194268052378,0.969502270769756,0.916741627267306,0.852663695333258,0.989091624191807,0.986141563094123,0.864829043084382,0.999999999999992,0.998197684930589,0.980875858895873,0.994081547836715,0.998525549645907,0.988019695171669,0.986404442757747,0.988183837168502,0.985722472710588,0.984014436809057,0.948345251671203,0.961093598561227,0.954248716314888,0.952590379469192,0.908781073782328,0.909837237775993,0.861552993014594,0.81672003384982,-0.0170562199085202,-0.020576389264749,0.0169338619274879,-0.0251759911168028,-0.0148118207883664,0.0990478480085501,0.100670474487662,0.0184115778559792,0.00295327614168654,0.0273225541251181,-0.0136797885913505,-0.0719365545650382,-0.043185332267306,-0.0223061464444008
