"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"sig_1",0.0188973627604309,-0.0557546251596862,-0.0464527326904911,-0.485466648451843,0.599253359887638,0.0946275211226777,-0.0409826269799089,0.130391219906893,0.0566065059982693,0.0267484101927308,0.186641963805342,0.241607632602177,0.032320058939111,-0.0833563376354994
"sig_2",0.30730960601741,-0.12887138470715,0.0216636988729072,-0.0250223622878639,0.31424504118589,0.162461272481095,-0.0957189609776771,-0.268685903497221,-0.29612822019439,0.334264306948224,0.198022872213855,0.1488268702195,-0.149118132362626,0.0796338071259563
"sig_3",-0.0982758520963422,-0.0620839288460427,0.149550879611802,-0.0265378973178257,0.110090921174887,-0.0716256503726141,-0.496222661229713,0.198236947270238,0.0665126038214395,0.310697124635128,-0.510830579005802,-0.366562832323685,-0.167658446052102,-0.249687746108407
"sig_4",0.0146944653244096,0.157897262541827,0.207966487135362,-0.0583255383583309,-0.00156660299457728,-0.0508266702644534,0.351113614798793,-0.13227521944374,-0.0181232324121087,0.0579578728924156,0.484369076926788,-0.215704496343313,-0.496675624955508,-0.295796993209274
"sig_5",-0.0587062480983677,-0.185644286028798,-0.0592469279896797,0.0656431100057728,0.125890921677018,0.207307182903447,0.433762065466911,-0.631893828775979,-0.258769266399412,-0.0151609623016849,-0.476458290634092,-0.177718424986333,-0.114125709077542,0.113803807503215
"sig_6",0.0660300569822936,-0.231279935957662,0.300207639000902,0.13755373478477,-0.319213718945916,-0.180330174701214,-0.265054210054899,-0.0487482044849261,0.0946830178506164,-0.087237772557538,0.129530049758476,-0.191650345032682,0.321119700811214,0.154969893708605
"sig_7",-0.0904460605998863,-0.163335871253358,0.10446844012233,0.337636062261758,0.287103143055068,0.166529099181499,-0.237155040829668,0.23791647414693,-0.0947089982640024,-0.361097299745648,-0.0551273766486264,0.407596465026773,0.0851486961054981,0.0858053418983815
"sig_8",0.00773867333458251,0.120338826262973,0.644149087339986,-0.307042548641418,-0.288989600112544,-0.00220589102657597,0.416304741961638,0.493486023571007,-0.0767177045492335,-0.223850324225124,-0.177006709252433,-0.187591625615542,0.186905492382698,-0.00684684305185204
"sig_9",0.162887505193224,-0.0503891061545885,0.0691017055504857,0.195926987022022,0.113234765867694,0.239138101383361,0.492969330768505,0.0534710805836471,0.147976526370683,-0.788954567369548,0.622224757827761,0.129789789955702,-0.40714564911215,0.25033525304377
"sig_10",0.113195435130612,-0.274592094254627,0.019808074338255,0.705433550209146,0.144421059792886,0.0174119184394338,-0.272133763361823,-0.546363942257312,0.315190663422331,0.111609080031588,0.162491763612531,-0.0861782402467282,0.759661061917563,0.579522467155623
"sig_11",0.0377064153864613,-0.587919555743616,-0.156383867180194,-0.100411880431935,-0.0343002455568077,-0.224733242754621,-0.0524145828072059,0.344174519855857,-0.676264463659191,-0.196400229928627,0.38845225001417,-0.421793012367573,-0.100902938791941,0.13190902193271
"sig_12",-0.184654005740433,-0.344985125374486,0.314780342933325,-0.328032444100799,-0.347923459923609,0.284960509087465,-0.0814253685772466,0.456152418314914,0.114187580146927,0.574401456786848,-0.187017343153478,0.177607795989064,-0.388996734856965,-0.466833203271483
"sig_13",0.213854534099155,0.157812110305074,0.195168347613252,0.329750820349967,-0.111572722297486,-0.236241233997109,0.453838481254093,-0.12896487840369,-0.294227047434336,0.124763673592968,-0.244128810675902,0.0883579585308864,0.10573732293479,-0.798401827768485
"sig_14",0.420073785246692,-0.053085067871344,-0.707959425027975,-0.108641046921565,0.143697287312779,0.81728412104173,0.0707225322917595,0.37570512916431,0.299893267231721,-0.0922063810604168,-0.984507796147248,0.276292564914829,0.221226294933141,-0.539863354268653
"sig_15",-0.0247456980953996,0.111804659592012,-0.0911828855338905,0.0698547122028969,0.218563256185741,-0.320446979043676,-0.0568956269464232,0.0597057767457378,-0.135513284975544,0.280810701549751,-0.166760491217472,0.129486945499075,0.375524261383687,0.294560840199651
"sig_16",0.102988025380507,0.0340354793799213,0.104313918033781,-0.244836464360746,0.277813138993604,-0.409306306655644,0.159168835248505,0.0497740657133227,0.228243176689185,0.154150929925031,-0.257499184215387,0.607375423340654,0.142350543571778,-0.760717148384901
"sig_17",-0.04651976598411,-0.180427717675539,0.394374091138726,-0.788436240471975,-0.365342219006116,-0.786655024290592,0.0768513087236581,-0.936307820782627,0.17340941671967,0.272554156978937,0.318080702592995,-0.0661390689995195,-0.058990569738814,0.811528631155132
"sig_18",-0.0124773926804524,0.0776146813942643,0.0651944896309517,0.0879027642888566,-0.100105357796078,-0.103534404925825,-0.159246320966069,0.0220356289557868,-0.0137119574079165,-0.310716583065934,-0.161087005862412,0.512988637525282,-0.911173776718676,0.476426778795748
"sig_19",0.077540926914529,0.178542982674268,-0.110197824450266,0.115311253570044,0.267254237943137,0.3951214882835,-0.150833966127126,0.32100443858397,-0.173614346963533,0.588352834770961,-0.110190092420672,-0.442407915569829,-0.35067492513939,0.95659209131001
"sig_20",-0.0288719417538267,0.192452192969924,0.019203707077033,0.102238250087183,0.0375188658387249,-0.115085018606286,-0.25092765834275,0.046331784455247,-0.302771639585648,0.0653389507275446,0.304403987546281,-0.184435265233957,-0.21779582190173,0.237058470998123
"sig_21",0.0793926089430349,0.368321202399134,-0.236604819198336,-0.0159991399545013,-0.258496830239038,-0.452517537310014,-0.13670690169678,0.349860981455867,-0.348504563632121,0.0951227983974166,0.419679221581462,-0.330997972953126,-0.196635621367924,0.0945582752509024
"sig_22",0.108018267547775,0.202328487237621,0.0804162495309473,0.0136684179871886,0.214080498652321,-0.0418102006066917,0.386233816249436,0.331015033678823,0.533939399500326,0.0923466882667041,0.0406847162480004,0.0799957996031608,0.134243960638836,0.011193559186704
"sig_23",0.151676630579272,0.0311974484802786,-0.332500641104712,0.185961433186705,-0.0636438353273233,0.059232585841655,-0.44017640105484,-0.255941865850573,-0.0331547536532326,0.00678737211171285,0.581093187975139,0.280816385375122,0.562087117009121,-0.4341703860939
"sig_24",-0.0261466887283015,0.0506703720733616,0.213535310123724,-0.317040058485875,0.3509679550372,-0.274164675388403,-0.421250257563289,-0.533555049737053,-0.427841718431401,-1.09611988046234,-0.107042447722606,-0.108372259737012,0.508364444557786,-0.563937977046582
"sig_25",0.0123015668125056,-0.115263157866701,-0.300980907877515,0.0722297364255843,-0.0210988297289894,0.1190491670201,-0.168011072731467,0.256397995458228,0.76524701036179,-0.488478167850486,-0.0856507800166465,-0.300159857562105,0.0228949918665377,-0.0219643303767193
