1.000000 0.885978 0.847191 0.643573 0.046971 0.034507 0.098094 0.100370 0.075638 0.074763 0.122061 0.108555 0.054903 0.122930 0.076103 0.158058 0.133816 0.116670 0.125771 0.173619 0.249671 0.140408 0.138739 0.285181 0.176112 0.165529 0.489802 0.390763 0.376765
0.885978 1.000000 0.548379 0.358484 0.000779 0.000000 0.006291 0.007352 0.002328 0.002440 0.012061 0.009718 0.001038 0.018419 0.002854 0.022764 0.011167 0.009134 0.010781 0.024170 0.055982 0.014476 0.015672 0.076892 0.024102 0.025575 0.258973 0.129842 0.134434
0.847191 0.548379 1.000000 0.805736 0.171581 0.157388 0.313647 0.300770 0.238868 0.242584 0.347615 0.301141 0.202293 0.303314 0.234021 0.377679 0.368388 0.312438 0.322306 0.394590 0.569987 0.368514 0.360917 0.574010 0.416113 0.392237 0.667283 0.689549 0.625920
0.643573 0.358484 0.805736 1.000000 0.250870 0.223341 0.429186 0.436491 0.462205 0.427436 0.484345 0.496269 0.297182 0.422984 0.429040 0.614625 0.615053 0.581867 0.629565 0.733238 0.646484 0.614810 0.589624 0.743517 0.710248 0.509899 0.823527 0.890645 0.897402
0.046971 0.000779 0.171581 0.250870 1.000000 0.508953 0.615129 0.590773 0.565213 0.802149 0.851081 0.745798 0.905283 0.895719 0.830456 0.697975 0.628133 0.640755 0.520493 0.417833 0.568105 0.377170 0.538445 0.556431 0.471812 0.419795 0.420113 0.397189 0.370266
0.034507 0.000000 0.157388 0.223341 0.508953 1.000000 0.895830 0.840843 0.669012 0.700283 0.670072 0.726762 0.777548 0.461509 0.443060 0.556438 0.553239 0.489269 0.445392 0.397200 0.616527 0.619708 0.720009 0.578903 0.485193 0.392506 0.381755 0.416383 0.376508
0.098094 0.006291 0.313647 0.429186 0.615129 0.895830 1.000000 0.945745 0.765450 0.816836 0.863083 0.869927 0.832544 0.643699 0.625252 0.770301 0.774193 0.698152 0.646761 0.621305 0.866994 0.817840 0.896607 0.833557 0.730558 0.609694 0.599306 0.679105 0.631711
0.100370 0.007352 0.300770 0.436491 0.590773 0.840843 0.945745 1.000000 0.733404 0.797828 0.828159 0.884803 0.802982 0.673763 0.608768 0.802552 0.734841 0.709881 0.643089 0.619640 0.794812 0.825337 0.933874 0.846939 0.770378 0.728852 0.652698 0.673399 0.662462
0.075638 0.002328 0.238868 0.462205 0.565213 0.669012 0.765450 0.733404 1.000000 0.918378 0.765100 0.874187 0.727228 0.574175 0.756412 0.823093 0.903325 0.865927 0.888451 0.808814 0.667007 0.785471 0.842862 0.721028 0.788882 0.464350 0.536528 0.657786 0.648911
0.074763 0.002440 0.242584 0.427436 0.802149 0.700283 0.816836 0.797828 0.918378 1.000000 0.912788 0.956984 0.901366 0.784569 0.899309 0.898801 0.896289 0.898641 0.834423 0.726581 0.719721 0.709745 0.842894 0.761275 0.770886 0.538154 0.576174 0.630457 0.619629
