"","V1","V2","V3","V4","V5","V6"
"sig_1",-0.0447811030399618,-0.13878642645205,0.025677654470033,0.213781331639737,-0.343212437339699,-6.00349813585587e-05
"sig_2",-0.0394118195513541,0.191427346039258,0.349020750324986,0.290618384584369,-0.16197135902544,-0.289437552227038
"sig_3",-0.259055662213637,-0.182281037987105,-0.412511832898859,0.335142651278886,-0.0248557532911036,0.161357882608497
"sig_4",-0.332031412943666,-0.182285862922516,-0.211541792933183,0.281338940054096,-0.310297223809663,-0.0270073233510002
"sig_5",-0.0447152398069109,0.341674354596083,-0.209624892271333,0.107051478911831,-0.28711088290248,0.422817651440434
"sig_6",-0.309965463504977,-0.0847370109137316,-0.438386695606766,0.0390214647802645,-0.124792823365669,-0.211680058831644
"sig_7",-0.173753093597054,0.127680486988265,-0.370705413114798,-0.0812276929489777,-0.272176772058981,-0.118341480303051
"sig_8",-0.259211109412141,-0.138516503302038,-0.140902730239799,-0.269800913270554,-0.209047029162908,-0.291933218248546
"sig_9",-0.290224879601683,-0.180078490853009,-0.1699303116013,0.158187858161882,0.177365473027483,0.213381155929467
"sig_10",-0.670738281956113,-0.113372318785519,-0.137590954659783,0.175601343148247,0.150596077140678,0.287097197133552
"sig_11",-0.619848325579632,0.0836809452856021,-0.068654524758452,-0.0742036104613307,0.0591846101947268,-0.0985470482812976
"sig_12",-0.713390688078668,-0.025975696913333,-0.0670526648977292,-0.0548322969467748,0.237072737773734,-0.00585197002798852
"sig_13",-0.393274599061431,0.0267333535569613,-0.281541907154161,-0.0658734183255828,-0.110189284316467,0.0492032201651536
"sig_14",-0.804467865853204,0.0424433210889976,-0.00368621236924719,0.0516478726637698,-0.23685487359522,-0.083081490045257
"sig_15",-0.104123571527226,0.0451342146470131,-0.228926453396402,-0.0691422263711536,-0.150298670824869,0.256130666630672
"sig_16",-0.301727249220308,0.242564635746293,-0.239178565532686,0.233889661652585,0.00970466788721747,0.0362466476452832
"sig_17",-0.697825839102171,0.163304081526554,-0.0677162884532982,-0.114975568659114,-0.192979325556288,-0.0545617978170721
"sig_18",-0.298860081431097,0.0209073965462157,-0.113950131414007,0.0277354038844111,-0.117580555689516,-0.105140253131963
"sig_19",-0.423672562409486,0.336556509543186,-0.434022579768402,0.214743796394431,0.126761304263442,-0.196978171092375
"sig_20",0.012480358714678,0.296800141491285,-0.150454527479415,-0.0133210802954833,-0.30457041372441,0.209616612686383
"sig_21",-0.194469438190477,0.305567107473087,-0.309378231290271,-0.0189991953803036,-0.130794137811774,0.00528529375516016
"sig_22",-0.342471091363244,-0.0452660135868486,-0.175939050513134,-0.124512374638845,-0.177509544197359,-0.310565253680694
"sig_23",-0.561022867496867,-0.0885596260142631,0.0241429922531889,-0.152716799852944,0.00468778229029084,-0.13856368714063
"sig_24",-0.364426115205105,0.219390130801272,-0.395201521434207,5.33027159212942e-05,-0.0372163898124555,0.0700114349960998
"sig_25",0.0205928598523353,0.565081125888087,-0.230051185618931,-0.0694793593685636,-0.22531229697672,-0.0108862333195889
"sig_26",-0.375543373840967,0.0410784495213456,-0.114130130625859,-0.161119941941785,-0.102711704249763,-0.111160821818673
"sig_27",-0.0451951687285565,0.422426582287186,-0.200960273739302,-0.162498037755208,-0.207915188353366,-0.0756031930964644
"sig_28",-0.26501340700106,0.0942334089887495,-0.101816606904535,-0.571488784577175,-0.228080484730809,-0.107301143107907
"sig_29",-0.265633485154226,-0.214748628254351,0.137845958197548,0.0256318765011347,-0.274758697666076,-0.0181873551573224
