"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",-0.455100132196056,0.507335251360839,0.133628875713093,-0.0431012415606295,0.131518314993049,-0.207438002523424,0.141665131313456,-0.120251979007543,0.20770271491628,-0.0890622230968425,0.045524959118346,-0.0979367660516314,0.133274031128496,0.247837131830307,-0.310955287430963,0.039247509145963,-0.221076787631803,-0.00724547359384844,0.00775878196748501,0.230692829438652,0.280287454884533
"KC",0.0378062710106099,-0.313612260579105,-0.197411782571999,0.218732528420814,0.00160757230567579,0.150675843549995,0.32677179140153,-0.428935069680259,0.20766799014597,0.285034599832977,-0.0529351740479433,-0.426477439186761,-0.140305030482397,-0.34924590691283,-0.0264315017419347,0.141691213581307,-0.0191488206081492,-0.0622943694901444,0.0759012137000969,-0.0194078086224695,-0.134379331512032
"KG",-0.0283729604381731,-0.14069916937752,-0.0886180839086128,0.327456197841473,0.204741396550637,0.0062132011017308,0.0640959086440994,-0.00250282426660215,-0.209463606291936,0.178577613077932,-0.250752519075424,0.181354416195428,0.13487247193419,0.207645004748223,-0.348655197196138,0.135896520488506,0.140623894692897,-0.600062198953456,-0.00363966686166997,0.140019290110075,-0.214268218796756
"KI",-0.0149899697752932,0.250571720845578,-0.216288834160277,-0.355237876709457,0.081639808500699,-0.3758252780943,-0.369064182655559,0.210437148558579,-0.227738719612538,-0.405815142614676,0.108849125500478,0.169553532121918,0.0100631640015443,-0.156687302107229,-0.113039150897681,-0.217439960813479,0.220810444492627,0.178027602565375,0.113060662410783,0.0220868494516913,0.00576796680820322
"LE",0.910350860771701,-0.207579719130153,-0.0490866586183438,-0.154832112599691,0.0285422527775545,-0.122497491410324,0.00503172697707025,-0.138059409645094,0.13431087220023,0.0985186436146242,0.102094670710209,-0.102354300775767,0.00249066112923921,-0.0214901347882251,0.0314093828359082,-0.00831569264321403,-0.0272911420862201,-0.00224641727247061,0.0280229193721389,-0.0438572303244094,-0.115135102523372
"OPENK",-0.159739727505075,-0.0240519538733379,0.0610887306306065,0.264121616275572,-0.0494576856501861,-0.285337520914184,-0.0106474198181183,0.655746359935681,-0.176294426545523,-0.241971317289699,0.0750619391118664,0.287083276686417,0.144325001893523,0.328693628769239,0.102269785596016,-0.0775485357344597,-0.0647283447469167,0.0966117980535269,-0.13081067736487,0.0243517229951368,0.179391656384757
"POP",0.923816245082761,-0.19092116257224,-0.0868573150325796,-0.133168739339919,0.0304502944998473,-0.073103507163007,0.00822179273202922,-0.143666257378784,0.134983547336565,0.0963631172318678,0.0890798845399464,-0.108393197457477,-0.00566777861147377,-0.0207707532531054,0.0320598273340237,-0.0155566042428082,-0.01575533081166,-0.00321020095800976,0.0325766305881492,-0.030455855889187,-0.0817568002416049
"RGDPCH",0.19873578367221,0.0202301622492625,0.420257572975894,0.00613375454878691,-0.275001116359913,-0.0632051245064327,-0.0675071412015287,0.264162685136256,0.259722127702427,0.000492203897666206,0.026036649487761,0.114810062885778,0.310509062408307,0.194934318291162,0.316110329176631,-0.133670826796559,0.181106460814268,0.317893923497383,-0.398758853936066,0.0555001569437088,-0.00348860894869125
"RGDPL",0.198674829108501,0.0195339316931344,0.420226353263146,0.00622724471006312,-0.274596430738916,-0.0626869625904219,-0.0674276967443895,0.263770110181373,0.26162047975966,0.000487382375825725,0.025474276869943,0.114579736521407,0.310178952197884,0.194863254866119,0.317287269776307,-0.132870768309682,0.180975599824929,0.315974663736796,-0.39957692509569,0.0554024258725452,-0.00299269881486667
"RGDPL2",0.1998248136793,0.0108079311602043,0.421940753341873,0.0036937196209345,-0.275501286465929,-0.0567574474731706,-0.0690970345074922,0.257346021190165,0.269195234743085,0.00623526891421286,0.0202130704147194,0.106852487796354,0.301525136370908,0.20178484308461,0.318949442431326,-0.129815515186008,0.183742286946632,0.309760366448685,-0.405561346307904,0.0551273835821813,0.00194434199551989
