"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"BCA",1,-0.216529972005264,-0.00933025534478103,0.0552613985727648,-0.490434227176582,0.124177707546685,-0.494086618555037,-0.0922883225372277,-0.0924693708696536,-0.095443360412988,0.0655337758685173,0.98898167243488,-0.250210965212651,-0.107873920961258,-0.039521500143826,-0.644268583442076,-0.581316788527364,-0.591357013877054,-0.613200779836833,-0.613099064982208,-0.612322449429826,0.0383937201824516,0.0586625713000574,-0.0529127892207735,0.0271769498848249,-0.0322301278470636,0.093758611626576,0.0858337498739097,0.0650560847530337,-0.526025349928269,-0.306313722358688,0.00969622472061126,-0.0795711646751118,-0.379718226015588,0.0479173594197385,-0.292674990076263,-0.394677409890076,0.0578720654494711,-0.0313034921186935,-0.0947086626323293,-0.198985078618137,-0.234564559082252,0.0296137390898762,0.0613248989727059,0.0662994320369038,-0.118301113388055,0.102760640096558,0.0196184418974843,0.0498620139954398,0.0453601117624902
"KC",-0.216529972005264,1,0.0963030392061642,-0.605003221126728,0.236271781774997,-0.700619803540027,0.252723609892068,-0.415139486408939,-0.413954289918028,-0.403771834041833,-0.188866216928961,-0.230499789494179,0.051098463797325,-0.315401486547696,-0.660136206332535,0.252534068981627,0.251915442454755,0.190851112725493,0.237012728806114,0.237109629888713,0.237871982196767,0.0687072107243748,-0.0408777008684486,-0.026156880542306,-0.0480391489535619,0.0126766502164352,-0.172338127717869,-0.0681962849637856,-0.0970808358537695,0.137320138038923,0.00269903725710439,-0.107966162985854,-0.0680367852505024,0.00281761625358294,-0.231331252484967,0.0333019997149498,0.0901812143093299,-0.136459737272644,-0.0959025694652145,0.00300690930189154,0.11537717262958,-0.0328078666609191,-0.0222505350350697,-0.218343887785884,-0.114180238358853,0.0322960220617161,-0.172451535369301,0.0594736011796584,-0.0267842195891953,-0.0838363189017516
"KG",-0.00933025534478103,0.0963030392061642,1,-0.258748281657743,-0.0921963806156379,0.041620998798091,-0.0871760364075407,-0.34676669605258,-0.34618531954582,-0.343704202218824,-0.145981531029211,-0.0266894246488267,-0.33981347893625,0.365083495979475,-0.405893894715818,-0.0771923401414549,-0.028826367149404,-0.130380892028734,-0.0889471918303256,-0.0887610287194283,-0.0866107496564555,-0.0231777279963515,-0.134292061337606,0.0467858493033889,-0.0735963247266904,-0.0210065710605829,-0.0992396510004707,-0.108150861647717,-0.184657400054471,0.0203923123938441,-0.0219201317104092,-0.107765940739502,-0.0425421078727091,-0.00161653649852186,-0.131152261720234,0.0322664435410674,0.0428657763798462,-0.0784492720897794,-0.0596762528108058,0.0079369392484023,0.0679496466489712,0.0642412801669709,-0.0201662748964201,-0.0964395171209065,0.00238676436373179,0.0187646244775859,-0.0973222911840911,-0.0160327632465794,-0.0681014813485282,-0.0947496086183394
"KI",0.0552613985727648,-0.605003221126728,-0.258748281657743,1,-0.0626329922515496,0.274584173406764,-0.0759857989259029,-0.0276073947561334,-0.0293732246941591,-0.0431998042091427,0.458202623734283,0.0658107886518002,-0.28816346455947,-0.221989649157421,0.433976506709947,-0.112894256528214,-0.136623406969953,0.00165794218649914,-0.0922797983257568,-0.0925168373591869,-0.0948647844067423,-0.00784189387084115,-0.0404597251891869,-0.0595290441587277,0.162530841575528,-0.102504027746907,0.0455043146760461,-0.0294086013321845,0.0173224502244294,-0.137527064705329,0.0313398627337399,0.257121524964193,0.0707715759403538,-0.123724500107933,0.265404015491629,-0.0984370244255732,-0.102679886604492,0.155968060562508,-0.100041895375259,-0.131434066984317,-0.132820070166915,-0.0900478592700551,0.057685649480067,0.0806617564468391,-0.0486318461125019,-0.11227756547409,0.0692643631828995,-0.127169500869879,-0.00937891307096677,0.0342480006732041
"LE",-0.490434227176582,0.236271781774997,-0.0921963806156379,-0.0626329922515496,1,-0.337287009825693,0.996690450437715,0.132824640657151,0.133087227143668,0.137288215543504,0.0791977695408817,-0.440933735286921,0.326109245317006,0.112140897724641,0.05922218157623,0.967628480011646,0.974184454646075,0.968586159825651,0.977289910715121,0.97733285828714,0.977545783675714,-0.177174269357658,-0.16403664257751,0.187770151617742,0.138866212677305,0.103939427459831,0.0381730129143,-0.0839752263065172,-0.107956326166891,0.845183012399095,0.774418232438688,0.280691153618259,0.549271209396119,0.695418996573277,0.364732286737049,0.395537360254845,0.679329665368009,0.318927669331622,0.266838437035982,0.449469414266541,0.37487522117079,0.389144104371923,0.108485856524818,0.242940185744812,0.144248648015451,0.237952136234256,0.0723418578827033,0.0580748263068606,-0.00809107048534532,-0.0476891018015053
"OPENK",0.124177707546685,-0.700619803540027,0.041620998798091,0.274584173406764,-0.337287009825693,1,-0.352065101926104,0.413106036989542,0.412291288777708,0.402413103242066,-0.0939175435831963,0.11422224732202,0.032952860930675,0.4122143183229,0.526371462505,-0.283517247940217,-0.287050797770856,-0.291855192571077,-0.288233236356314,-0.288254481839238,-0.288111402803964,-0.0268093599240106,-0.0352674792888148,0.0270303820684135,-0.126469076183388,0.0141860038206752,-0.0521042026802541,-0.0292156319329752,0.0108091857937902,-0.141588884533365,-0.11049571232171,-0.158397998490186,-0.0918238940934755,-0.0641963578739574,-0.0832603326506322,0.0202007502586583,-0.0777146284906216,-0.108635777088597,-0.0350141062130813,-0.0525063051206988,-0.107538805936218,0.0777641272325857,-0.0507312676766464,-0.0589560973486295,-0.000408150607640802,0.00927527019361973,0.0211741065212286,-0.031765498057925,0.0406961771351732,0.0802265243931209
"POP",-0.494086618555037,0.252723609892068,-0.0871760364075407,-0.0759857989259029,0.996690450437715,-0.352065101926104,1,0.113270298897586,0.113571961391654,0.118179423333321,0.0794190949283815,-0.44866829202282,0.311207169589164,0.097861230054956,0.0347514780435522,0.965222803707889,0.975063443134974,0.95885441587873,0.973521492130592,0.973588920006044,0.974113665656418,-0.183231497117852,-0.173750801736227,0.187121633587644,0.153615926438537,0.108220556381439,0.0374432910960403,-0.0822094120169218,-0.113148322772674,0.851294623682041,0.785635488381135,0.305304830533478,0.559361941532923,0.69638626747008,0.368987936312091,0.40361837142978,0.698584992878303,0.342419945283128,0.263930719633567,0.455392356997112,0.400327667239748,0.399589019442043,0.139816186569016,0.244811815837051,0.149567708097536,0.248634923079434,0.080252264362108,0.0660966283907224,0.000257888916931201,-0.0485246118591613
"RGDPCH",-0.0922883225372277,-0.415139486408939,-0.34676669605258,-0.0276073947561334,0.132824640657151,0.413106036989542,0.113270298897586,1,0.999994085679983,0.999645437473464,-0.218780557294654,-0.0789587873179923,0.865895222968468,0.684341467532056,0.874373741286772,0.195089373850717,0.178699952457166,0.191672328577162,0.197121172139818,0.1970418999517,0.196387338521164,-0.0870568754030911,0.0796503293422786,0.083001821215622,-0.06724595781236,0.119638184953158,0.140506356284042,0.139257309472774,0.156930183426597,0.194356542330877,0.161357651722334,-0.0899255155417751,0.137765001341325,0.25851989921557,0.092009706623871,0.148753528278633,0.149428578721525,0.0592754839753748,0.25046444292292,0.217285616247275,0.0385324561224966,0.181959488696024,-0.0366966858181208,0.234539450405877,0.185792731141862,0.132343289214026,0.209560839614475,0.0991339230135958,0.112127491871359,0.153419171887741
"RGDPL",-0.0924693708696536,-0.413954289918028,-0.34618531954582,-0.0293732246941591,0.133087227143668,0.412291288777708,0.113571961391654,0.999994085679983,1,0.999706953782783,-0.219021076994221,-0.0791658065203604,0.866349445711435,0.684579906146424,0.873514285743502,0.195400750625034,0.179110724360248,0.191776976157104,0.197398493742499,0.197320571900443,0.196675742497042,-0.0871450260251343,0.0797638548835199,0.0826430462940224,-0.0675516066691186,0.119500202171657,0.140150162980054,0.138962836327792,0.156925085847812,0.194513026438596,0.161209015039859,-0.0903017769050093,0.137455293312838,0.258553147345104,0.0915586267195003,0.148836826209626,0.149320926373644,0.058924189883643,0.250543966226702,0.217036098414504,0.0385061531235583,0.181699842618784,-0.0368622220450673,0.234277721347132,0.185514996827785,0.132201577527191,0.209268864978094,0.0991986241361929,0.112005733461189,0.153377314524759
"RGDPL2",-0.095443360412988,-0.403771834041833,-0.343704202218824,-0.0431998042091427,0.137288215543504,0.402413103242066,0.118179423333321,0.999645437473464,0.999706953782783,1,-0.219713581561912,-0.0824141016287534,0.870993405714764,0.68470568934575,0.865616427933352,0.199990851774926,0.184824120397481,0.194181808346534,0.201633134120849,0.201565212329278,0.201036265244524,-0.0866874384762772,0.0817829756168887,0.0808512900922021,-0.0703095186829544,0.118199316524475,0.138433447234315,0.138759619352225,0.157616313213443,0.19829299699959,0.160414073568011,-0.0942207674962308,0.133994880108234,0.260459882892248,0.0877828138345517,0.149412699441361,0.14933803919754,0.0546990514191448,0.251437154987288,0.215492704091717,0.0386792637628745,0.179668133238182,-0.0392746580484129,0.232235289057886,0.183060142106272,0.130437063953034,0.20599739196027,0.0988296256830033,0.111508775894084,0.153365203608474
