"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP"
"CHE_1984",0.0904145080727832,-0.190584361652637,-1.3473353096411,0.257923329912882,-0.469956714502301,-0.33713772001168,-0.505377586598865,0.345904997715543,0.346216893974355,0.344078573489791,-0.225108848621745,0.0958257328353239,0.389567084253698,-0.833498219522579,0.453202266168372,-0.398427554454373,-0.443764382290923,-0.414987032740365,-0.412541004831935,-0.412508349302361,-0.411593952723127
"CHE_1985",0.0966806868694396,-0.286348834452019,-1.30104557173198,0.164790617843105,-0.467435139102365,-0.310635243840476,-0.504764910569247,0.421077121524302,0.421485090435383,0.421396173628647,-0.224533935198715,0.102652581008861,0.429914335778409,-0.732908932434077,0.462384386211279,-0.396968575581372,-0.440371196235081,-0.413983612486576,-0.409503768258456,-0.4094703814309,-0.408510884839494
"CHE_1986",0.111719881376527,-0.27752730426871,-1.27881762347192,0.445136299717404,-0.46453150682365,-0.290712218639151,-0.504056323042415,0.473115385615516,0.47205784399439,0.463670054524058,-0.228057287294045,0.120319014073081,0.493130563268184,-0.673250928018206,0.683517517363616,-0.39485841407746,-0.438134644544239,-0.403781532829455,-0.40712734830195,-0.407144748936506,-0.406477322226873
"CHE_1987",0.118069905274461,-0.222297040747248,-1.25899744133407,0.555084845928977,-0.461284023354036,-0.271668863613945,-0.503216018976681,0.496514908173571,0.495022845869253,0.48427276668314,-0.229704408898016,0.12757699355654,0.548247683080399,-0.635783681827791,0.774731202017993,-0.392826834096959,-0.436475626745535,-0.39892952054102,-0.405574182594791,-0.40560746730023,-0.405031278614275
"CHE_1988",0.132805808080291,-0.306548342640671,-1.22161684860785,0.61347558879212,-0.457807305757154,-0.251203163343715,-0.50224234472554,0.564579988496183,0.56199440176364,0.548364474841724,-0.22985375791573,0.143663362118529,0.582415903094209,-0.546574768638885,0.876190249226404,-0.391195305589798,-0.433116121083249,-0.393422502772745,-0.402368396174104,-0.402441707161068,-0.401988021673047
"CHE_1989",0.117927011272932,-0.418083512565178,-1.11289879743048,0.747245467175128,-0.454101354033006,-0.236244691630481,-0.501172129872537,0.666597553156184,0.661943914990282,0.643192523711253,-0.228929828150227,0.123864839575403,0.637767915129968,-0.352440155516239,1.06162996762403,-0.388934575248855,-0.426372805270658,-0.384036786287453,-0.39786855394912,-0.398017149279227,-0.397773664865535
"CHE_1990",0.134134064247557,-0.563306238770869,-1.08128355216765,0.987841489316143,-0.449669494239178,-0.236132120279412,-0.499860482629994,0.746146661195066,0.737306808959602,0.708016183962292,-0.230250630180008,0.140712957114802,0.643360088434941,-0.257855753355233,1.30039549013939,-0.38772613410803,-0.422485687665333,-0.371827194318753,-0.393846403489707,-0.394144769886007,-0.39429773649825
"CHE_1991",0.154356552254722,-0.324717545691935,-1.10985762050909,0.626718550144016,-0.440232689333357,-0.237807024693776,-0.498351781837235,0.661353578963354,0.65997979195743,0.646859549767419,-0.230010654679501,0.166050592919634,0.686023529482239,-0.350651294954308,0.979160763405876,-0.385391988472762,-0.424374623316289,-0.38431089380517,-0.395334118393177,-0.395372233465728,-0.394962914090646
"CHE_1992",0.200025365126151,-0.277150265490065,-1.10285850549585,0.197613665970698,-0.440118072269723,-0.233351968030651,-0.497005767506486,0.612523449911143,0.615663818069438,0.617608090633442,-0.230159307805735,0.221042068219495,0.660239673699986,-0.37792284583651,0.653491145353212,-0.384961927336422,-0.424328123109039,-0.397521290280478,-0.395770932485746,-0.395648423578767,-0.394709762126274
"CHE_1993",0.245281279754133,-0.291926386717762,-1.17940084660794,0.157515089859211,-0.441799122536347,-0.224321910444608,-0.495877621102598,0.575902826837274,0.578989859138049,0.58091834183129,-0.229777102792659,0.276500495457573,0.609811109221273,-0.488682375877809,0.595093677445317,-0.385375477359149,-0.427167127037246,-0.398992871859966,-0.396011495553234,-0.395889041828657,-0.394946515736054
"CHE_1994",0.229462886356199,-0.342500492108375,-1.14279271354439,0.493690183994112,-0.442792470421171,-0.196862285756176,-0.494865319826061,0.606101420092191,0.60573822694128,0.596360770261395,-0.2303655593345,0.256139904876351,0.613921766878766,-0.428792469716207,0.839446180692969,-0.384449711915755,-0.424539335192641,-0.386629037816902,-0.393972152062142,-0.393974534558508,-0.393448732882492
"CHE_1995",0.273682117190705,-0.307913044215027,-1.26637291280496,0.660047950472753,-0.442868881796926,-0.181338746930829,-0.494100040983223,0.606016053919294,0.60451585171443,0.588663058787019,-0.231357044103715,0.308216727733346,0.630915315486269,-0.562897351944544,0.947647056967747,-0.383375973797904,-0.428457391816375,-0.380723924027996,-0.393250676569618,-0.393294618787311,-0.393007686773742
"CHE_1996",0.285087431056494,-0.268919255452489,-1.20945084761257,0.576796540852605,-0.44298349886056,-0.147535492209746,-0.4936701288411,0.609366133783314,0.608889588407824,0.597140131931697,-0.231070443874022,0.321282882524613,0.656750714770535,-0.498265711664856,0.897096071037659,-0.382331711007616,-0.426042704561982,-0.382577711461757,-0.392721647247981,-0.392728788276894,-0.392299196339812
"CHE_1997",0.329157353910194,-0.28100966860927,-1.33346892731056,0.406951632741663,-0.443098115924193,-0.0669625377825892,-0.493441188672431,0.663977322450323,0.66463305625139,0.656608771604996,-0.229917940522268,0.36785481146391,0.715067602779472,-0.592248524472835,0.836603260926212,-0.380571551795582,-0.429014044808035,-0.385141366226749,-0.390512457972909,-0.390480314594538,-0.389933542755046
"CHE_1998",0.330314723361911,-0.366205764168402,-1.43184342396713,0.732503064419712,-0.441035008778791,-0.0384679119136801,-0.49318534079924,0.764623694610334,0.763658965342573,0.741604417867434,-0.229925970039349,0.360342752501924,0.782630668831157,-0.632533794019651,1.15184972960886,-0.378533261031656,-0.430193877841397,-0.370078760955115,-0.386587197748736,-0.386617734100118,-0.386609065166934
"CHE_1999",0.377375660305478,-0.27274276411195,-1.45180308860761,0.418411089294556,-0.439850632454579,0.0127420168131064,-0.492739323578125,0.783023501744325,0.782312333638519,0.77235858157488,-0.229645793423321,0.411292561291554,0.856408120345025,-0.642443639292319,0.952814548216521,-0.376156340132265,-0.430249796549782,-0.378879246798003,-0.385470088554291,-0.385492258048829,-0.385054144282543
"CHE_2000",0.395498549097965,-0.362313418394437,-1.43579466252442,0.334093796555931,-0.438322404939466,0.104969559429676,-0.492126198188045,0.889721439015625,0.88910609577142,0.880649119395154,-0.228646439727367,0.420490453560907,0.928916229052297,-0.551501618441702,0.991197445292922,-0.373654394113418,-0.426823401428995,-0.376343151347112,-0.380927047649685,-0.380949746144922,-0.380492323790311
"CHE_2001",0.297895696923422,-0.272192276296624,-1.33047946946459,0.285006063011017,-0.435762623851652,0.108105182212783,-0.491329625882565,0.905990933010109,0.905840250652037,0.902242195720595,-0.228653023931374,0.313489728842353,1.00039285103382,-0.416433378568838,0.97119437694539,-0.370999301159561,-0.421758248643323,-0.376343678290394,-0.379505902658849,-0.379512422336938,-0.378887882630079
"CHE_2002",0.344098720906817,-0.262057253302169,-1.40926676992599,0.2386645043593,-0.434616453215317,0.0955788822143645,-0.490421558259017,0.895788143145927,0.895594991720805,0.89270908814883,-0.229343562400376,0.364216039249723,0.994336311014764,-0.516016940258954,0.928910308156544,-0.370360461202328,-0.424531704801267,-0.377290653933719,-0.37895019593361,-0.378958356262174,-0.378311023280047
"CHE_2003",0.572220489142547,-0.13991939387302,-1.45808590593288,0.195387079325773,-0.435151332845607,0.104183503972461,-0.489584633383963,0.862012029905136,0.862011755132139,0.862117860830026,-0.230478186694096,0.616253929877434,1.02518813899042,-0.59582760217536,0.868487767685703,-0.368761423454205,-0.426719693023704,-0.379221123790304,-0.37935828837763,-0.379358405863337,-0.37859578729796
"CHE_2004",0.651622707860575,-0.228303070565625,-1.46095626374236,0.236822758520794,-0.434731070278951,0.16779362681703,-0.488819857824843,0.93338122502054,0.933734421578663,0.930827451399242,-0.231030349818729,0.690371356189015,1.05847772068741,-0.550858445254726,0.961417208925691,-0.36714837297459,-0.424694760659431,-0.373841616540687,-0.375882376408484,-0.375871996621618,-0.375247550721893
"CHE_2005",0.720372907907569,-0.298933289849868,-1.50286439241183,0.226096155786661,-0.433584899642616,0.228266876920967,-0.48812778878863,1.0113873264194,1.01179302594577,1.00742755123915,-0.231021356759597,0.749297992399504,1.10767389712258,-0.548927644064443,1.02273431944234,-0.365143838671057,-0.424186978955544,-0.370038195212799,-0.372200619926964,-0.372191258802548,-0.371649232999443
"CHE_2006",0.816151204502209,-0.459004211973711,-1.5451284546569,0.135537140008288,-0.430222799109368,0.29558447943127,-0.48750652098696,1.13042226278041,1.13090321634785,1.12632217244981,-0.230974999680981,0.825368858108411,1.14718761329434,-0.523000654238128,1.05925286932723,-0.363463471846329,-0.422890435873747,-0.367503847704288,-0.366999663842203,-0.366991911676182,-0.36649747658975
"CHE_2007",0.579144945384165,-0.556144375751287,-1.63665384168428,-0.0333902124470824,-0.425905556379174,0.358957722099762,-0.486954221029146,1.25317565027857,1.25402100945171,1.25275250620934,-0.231261225199877,0.568157013014921,1.2250581123033,-0.561119994124417,1.03347066477414,-0.36075000371315,-0.423863611504146,-0.36809763691179,-0.361692343089658,-0.361675255750275,-0.361095408969792
"CHE_2008",0.208260137225778,-0.575333130617793,-1.66464082966994,-0.229840659325471,-0.421817547776248,0.357442477369542,-0.486471446122161,1.31677234695848,1.31796389219741,1.32374611123566,-0.231889026375417,0.200382374398595,1.28417334146127,-0.558232337689533,0.930218215862077,-0.358617971939872,-0.423456178922177,-0.37260326459392,-0.358702053025887,-0.358674098983932,-0.357847783845839
"CHE_2009",0.801618662732083,-0.31743844803748,-1.54740339977251,-0.277188619665342,-0.421053434018691,0.275828742197134,-0.486058987140419,1.22172606467443,1.22295645230155,1.23715857314809,-0.231861993667909,0.793096915151972,1.34072526764714,-0.466400835609597,0.817791167024596,-0.356614582798058,-0.419971133989736,-0.377678196174094,-0.361894076569474,-0.361861254686361,-0.360687269361283
"CHE_2010",1.15911413818612,-0.390865764501074,-1.59122754539941,-0.321482974073807,-0.419830852006601,0.351208549555163,-0.485717994446707,1.31478513770925,1.31615562058421,1.33042974204918,-0.232104110372971,1.12306860213157,1.40110875473423,-0.463457651410876,0.855772008903417,-0.354561268535245,-0.419642877424145,-0.375410557077208,-0.35791443429346,-0.357879638473539,-0.356731393631764
"CYP_2000",0.0529240989073604,0.508695663706054,0.183003293231749,-0.642160048552038,-0.584268132632739,0.385585036096684,-0.606214146384678,-1.0123637731673,-1.01478456663506,-1.01634813156348,-0.231994164261837,0.0425927926252407,-1.01848391841611,-0.946269876825806,-1.06556244018428,-0.479941390630498,-0.501186318115295,-0.524730248471985,-0.506946472011394,-0.506902634537415,-0.505379560133809
"CYP_2001",0.0547815357556851,0.56401536773171,0.446592680761216,-0.897869602203439,-0.583733253002449,0.418700757411773,-0.605981341716028,-0.976663113405271,-0.978434699017085,-0.971416976249102,-0.231804857808386,0.0469820934496517,-0.95615456481799,-0.752540828068044,-1.12839154149098,-0.479614794403317,-0.500227716772289,-0.525006645059171,-0.506663507714375,-0.50661689844202,-0.505055467967215
"CYP_2002",0.0538268613784279,0.549093773980294,0.612824351292349,-0.507147305517382,-0.583465813187305,0.342372736234763,-0.6057264285126,-0.962562574159202,-0.964558767670952,-0.960798585603507,-0.232101623690414,0.0449362348459317,-0.942403547081328,-0.639319865388332,-0.982410798761603,-0.47944375356636,-0.499583713909233,-0.523999466677224,-0.506468280565167,-0.506422917988562,-0.50487753161658
"CYP_2003",0.0548713618856961,0.648002662557145,0.797068733252672,-0.708980065271138,-0.583007344932771,0.314412691723898,-0.605405800835069,-0.969463422986311,-0.971118248520856,-0.961090313753853,-0.232954199077431,0.0472142988138116,-0.92296766367061,-0.542777502153648,-1.05765743801907,-0.47921880080899,-0.498956848340416,-0.524317737989302,-0.50634036215712,-0.506293453782614,-0.504717762536554
"CYP_2004",0.0487735408937605,0.665442212175398,0.355299105237167,-0.186371004985359,-0.582587082366115,0.353774391396731,-0.605000675416083,-0.921264985515855,-0.92207376996844,-0.927824528493487,-0.233400922459331,0.034269654836667,-0.853711498071989,-0.733699112755678,-0.835978993757614,-0.478765357417551,-0.499567695144863,-0.522712055968933,-0.505895580613634,-0.505844823140472,-0.50434903063026
"CYP_2005",0.0458410100914958,0.634368848038233,0.337654648536091,-0.230600228452375,-0.582281436863092,0.360569611702076,-0.604577395834394,-0.895361671540961,-0.896161421202863,-0.901480747209523,-0.233442354992297,0.0283218767783974,-0.828861657367197,-0.711651888121423,-0.831220512967692,-0.478459181074771,-0.49921497236655,-0.522455595715479,-0.505544442802844,-0.505493830673862,-0.503998471372485
"CYP_2006",0.0416824919729029,0.691012617239128,0.445640313157462,-0.0827390482593921,-0.581937585672192,0.376251002637797,-0.604212694882656,-0.856285701911098,-0.857060747694345,-0.862909269644203,-0.233489499440006,0.0202101455432907,-0.760751377927225,-0.597057898483099,-0.745258351821197,-0.478011281377506,-0.498452320142223,-0.521684776550571,-0.505149323110276,-0.505098833214809,-0.503609143235937
"CYP_2007",0.0240076480460466,0.978676922208442,0.202801918939606,0.203533485008774,-0.581135266226757,0.439962041493817,-0.603891384177221,-0.784158573689704,-0.78496681464128,-0.800447750868908,-0.233789410783643,-0.0139839206456453,-0.576202922514304,-0.657716738153719,-0.575568261039866,-0.477118159457046,-0.498545014253433,-0.520346220190647,-0.504594019790057,-0.504544120398396,-0.503109432669023
"CZE_1995",0.0442473898266068,0.0952920834793455,0.936245935852473,0.220421336519479,-0.404739605294862,-0.105918511080241,-0.437180018475008,-1.21675606946295,-1.21936520020075,-1.22368311094847,-0.0956141501438704,0.0185829604212471,-1.38218133966268,-0.821432294809673,-0.952897218141996,-0.415182030990544,-0.404677724018888,-0.441274488922335,-0.434786732233775,-0.434842019195776,-0.433791573468441
"CZE_1996",0.0150804176240582,0.201255875417326,0.515599054945168,0.549521133713923,-0.405312690613029,-0.0618798452882974,-0.43739594516467,-1.13541091965449,-1.13975868463269,-1.14495643040624,-0.0923798606634714,-0.0510325479495008,-1.25787512943172,-0.92425788569859,-0.778658537166163,-0.410459029111221,-0.409693975927839,-0.429700147122475,-0.430626440658617,-0.430776434367965,-0.429802811144443
"CZE_1997",0.0197101103915025,0.331864104787006,0.878264447442105,0.0812624134481849,-0.407337592070554,0.0346065949597331,-0.437595640954409,-1.14468410461399,-1.14627644022279,-1.15402319331995,-0.0680049233099513,-0.0400812641894787,-1.23270442965741,-0.745851721099259,-0.932071617763244,-0.409569812079799,-0.401320582780839,-0.440083494503263,-0.4312017881945,-0.431207311023828,-0.430362457209946
"CZE_1998",0.0442704518271911,0.270772743794058,0.696550434037323,-0.0264592316776534,-0.411349189297725,0.154582867185165,-0.437771035330312,-1.15177583115444,-1.15322915669541,-1.16252127642869,-0.0648851882732474,0.0201480249728096,-1.25693777429595,-0.8490114911396,-0.971749645544618,-0.410579066435651,-0.406323192709623,-0.442825146287179,-0.431651307485808,-0.431649178556508,-0.430880826323041
"CZE_1999",0.0423523940768456,0.279927589798123,0.998266860361952,-0.196672235318958,-0.415475403588529,0.201542625245418,-0.437960000392195,-1.12244952804397,-1.12372647003447,-1.13255034435344,-0.0526374982183766,0.0161300945713208,-1.21772102307063,-0.651009702078473,-1.00137901554476,-0.409145777101191,-0.397034580316918,-0.44489656115043,-0.430207646122079,-0.430197716563728,-0.429416102404954
"CZE_2000",0.0282977106769211,0.0416513651994278,0.933963109630735,0.112158547446095,-0.416736191288497,0.376709332255793,-0.438145280698283,-1.06263123260982,-1.06417164240087,-1.06876242922113,-0.0310691447353849,-0.0153687232712295,-1.20698420351803,-0.598726339733151,-0.851550047802641,-0.408810944151214,-0.394669695611267,-0.434980872296839,-0.427177353337713,-0.427184020089368,-0.426206751307106
"CZE_2001",0.020929472049819,0.0881117649990071,0.784679953476404,0.181764516689461,-0.416621574224864,0.508851267217018,-0.438285840651097,-1.00540865466807,-1.00710686550729,-1.01251845514163,-0.0340834254477527,-0.0297355344591836,-1.12492335148287,-0.600039882547342,-0.778554372226995,-0.405712650527625,-0.394819757881207,-0.430185090542189,-0.424266355055697,-0.424283982420713,-0.42337130620265
"CZE_2002",0.00877845628544013,0.19170452103543,1.05645826387638,0.141636866095135,-0.414825906894606,0.528634354715928,-0.438393920829648,-0.962786847186076,-0.964281268699553,-0.969022612912862,-0.0624372561656895,-0.0545358826479382,-1.04331300857937,-0.384363326415277,-0.755085407834132,-0.402621515077295,-0.384678117883109,-0.42868006520695,-0.422102775716396,-0.422111858112531,-0.421181258537461
"CZE_2003",-0.0103379171769037,0.274722045115673,1.26615838182216,-0.0600683192891654,-0.415972077530941,0.588910168143212,-0.438487531601291,-0.893439753251033,-0.89455869937182,-0.900364275418626,-0.0866837212459067,-0.0910497407098571,-0.932650079386692,-0.156030842163121,-0.767919370785651,-0.398410198394905,-0.373939037454815,-0.429587864827751,-0.418545042586322,-0.41853798499156,-0.41768960510539
"CZE_2004",-0.0118583323210147,0.142301822202031,0.715726305913206,0.0280539938936182,-0.416354134409719,0.710740747021131,-0.438575768021798,-0.807588529844544,-0.808414994475265,-0.816355859284498,-0.100115497419719,-0.0876624245667696,-0.865781253528051,-0.366017466083245,-0.662995936438596,-0.395883358360325,-0.383934226392419,-0.422648210107742,-0.414130514751101,-0.414112449552168,-0.413407921321408
"CZE_2005",0.0431271801539884,-0.186905533257549,0.736444878993153,-0.0601800639091224,-0.413565119194638,0.751390338674636,-0.438666359091131,-0.681159952811579,-0.681824283869226,-0.687036455453305,-0.109442584461505,0.0259131692048989,-0.818247754496397,-0.178541786621681,-0.591678269815351,-0.39410282188472,-0.375135121867599,-0.417954063112083,-0.407614287898749,-0.407593971265877,-0.406798757611651
"CZE_2006",0.0176285643309166,-0.434039762172923,0.471887849967204,0.0686658538020023,-0.411119955170458,0.849541738278363,-0.438768507711571,-0.5369520986313,-0.537525261296594,-0.540729343948366,-0.116732315369163,-0.0176423960244574,-0.735206428393793,-0.167639452918344,-0.416232062909364,-0.390967035375495,-0.374694966055462,-0.406343492311003,-0.400188855043885,-0.400170835529529,-0.399329087211395
"CZE_2007",-0.0479421789554592,-0.568560200722087,0.252108749680383,0.476842862340279,-0.407528620509943,0.97164421888082,-0.438889134034248,-0.410145909321587,-0.411268081132061,-0.409885640301339,-0.129054412282322,-0.124302173278442,-0.641504143466677,-0.169414332011635,-0.12132768860061,-0.387435846591328,-0.374867497490972,-0.386816327676095,-0.393686656062282,-0.393703253072798,-0.392675205973833
"CZE_2008",-0.00714101680101931,-0.620385843545952,0.207762230550726,0.419993305069718,-0.404433959791839,0.975149623523619,-0.439029927654502,-0.334254928156855,-0.335311113182988,-0.33415904440035,-0.146301814973228,-0.0520197626058978,-0.576578502334553,-0.110894673140926,-0.0773016538398038,-0.385023837931163,-0.372210513051237,-0.384002356250697,-0.389846100196227,-0.389862927833099,-0.388876388993058
"CZE_2009",-0.00863832071693322,-0.253285694702887,0.493805557949838,-0.385126916246411,-0.407070152255409,0.832994667224479,-0.439191823242097,-0.441620860153826,-0.44238370500291,-0.45278302172962,-0.135642363397064,-0.0595422881021941,-0.560816136762611,-0.0282841953906063,-0.540232217729534,-0.384510600891286,-0.368438493805559,-0.414864778742828,-0.395516396867296,-0.395512754377024,-0.39507639914194
"CZE_2010",-0.0480900455770067,-0.414918725732139,0.378417909483741,-0.272505352141328,-0.408942230961422,1.09374636228399,-0.439375108387729,-0.371149328544757,-0.371782103391499,-0.380041830672298,-0.135453402095081,-0.121572118247198,-0.539467469599775,-0.0245993322828212,-0.433728052354456,-0.383796784475989,-0.368406394935448,-0.407918624967913,-0.391990019591405,-0.391983035132902,-0.391463722988997
"DEU_1980",-0.0275872970703541,0.423972708448958,0.432031639906494,-0.151441234702107,0.783915755959878,-0.687762325566771,0.784614436000658,-0.545334303010727,-0.544402702808276,-0.54604858010206,-0.232711945276394,-0.0987210499837952,-0.442799595921343,-0.204782644949323,-0.517256218664831,0.337818807087318,0.511901129025148,0.378823410994396,0.360270909614053,0.360652685649429,0.357330480455943
"DEU_1981",0.0277999407471313,0.494196475455066,0.679460015530538,-0.626629346160805,0.782425734132643,-0.674925803310811,0.7864824454196,-0.563749626368302,-0.561680330901896,-0.552660802891795,-0.231501309623459,-0.000112657626690444,-0.440422103119608,-0.0529481356989657,-0.735079073399011,0.339613537512276,0.568198113014782,0.269013891935885,0.354111165836622,0.354952166499284,0.355879928184386
"DEU_1982",0.090251694685737,0.472363937209453,0.730325637294386,-0.743329459469777,0.766035494033058,-0.662500078102918,0.785285996225342,-0.582495762201066,-0.580264275112709,-0.569001782118327,-0.231045360915264,0.112931922907114,-0.471810270005648,-0.0427719570421593,-0.798046600261579,0.32968973314821,0.570961747030826,0.23626802174968,0.345926471740435,0.346838179820014,0.348706241814473
"DEU_1983",0.0880909445517401,0.405269677100385,0.631126125527737,-0.513091810764894,0.746665210279003,-0.667206426035144,0.781446462711211,-0.532951188374649,-0.53142366158322,-0.524893448695931,-0.230698671296662,0.107817321905219,-0.432854207233307,-0.0462358002062832,-0.663992850393964,0.338874530831548,0.566765080922401,0.302252196740524,0.363206247057771,0.363818528041112,0.363679274408204
"DEU_1984",0.12849926038413,0.387721917866118,0.491098145278378,-0.541060030030479,0.748804728800161,-0.643445059230773,0.776661079345806,-0.472283948810462,-0.470456447181972,-0.46480790126808,-0.229897620405392,0.176320484915012,-0.361741479497536,-0.0667884251700267,-0.63137571460045,0.356821836245491,0.555710364699445,0.315916856854062,0.384165213474778,0.384871373829778,0.384208907403006
"DEU_1985",0.190331738274491,0.382579018593896,0.422652308645555,-0.617768449307441,0.75881461902415,-0.622530424828255,0.773596171372144,-0.424948863464564,-0.422790811800269,-0.416412775841125,-0.229629317068391,0.278630204665596,-0.303213774099956,-0.0559958426473322,-0.631354278352352,0.37202425961119,0.557245736932884,0.314070284236454,0.400843207529506,0.401660487950224,0.401144337263812
"DEU_1986",0.364506559080851,0.430947279965037,0.341648229673312,-0.519114974857647,0.77757361177216,-0.633568417833481,0.774109844304562,-0.357345609643407,-0.355236047402311,-0.351071018080277,-0.231743584552832,0.559193414973239,-0.199253663980857,-0.0319766132735377,-0.536449633173166,0.402640250992859,0.56625329015154,0.362327347689933,0.427821882964542,0.428595284198152,0.427010317594572
"DEU_1987",0.416916705765846,0.53471152994653,0.30063378753182,-0.543747072679005,0.787507090620393,-0.629129631499793,0.774196355180891,-0.315022959954405,-0.312410849402314,-0.307765867663829,-0.232767450651472,0.635146860974951,-0.104545823497824,-0.0104746497388178,-0.516579090316062,0.430300215938364,0.574032491989888,0.372421951775114,0.444560230287254,0.445515855861966,0.443989269467689
"DEU_1988",0.48871129147073,0.461225366735557,0.141938057301863,-0.382151001516427,0.798281094601938,-0.619146137372848,0.779809298749301,-0.233511806583054,-0.232094451987522,-0.232426132574471,-0.232880103560991,0.729122925598153,-0.0302079158510399,-0.039339081253279,-0.377890178918467,0.455743160436625,0.567993342840418,0.446407979851375,0.480669738873907,0.481126322062337,0.477392141063558
"DEU_1989",0.545301650504613,0.334724603624142,0.0147037231581135,-0.200672033603779,0.818606520552938,-0.587036797835794,0.790851738970723,-0.162005587586354,-0.162512699434589,-0.168322427737601,-0.232541241629529,0.797275700515349,0.0068906028283655,-0.0624405026839868,-0.232593604739104,0.474112755290792,0.568095772590921,0.528395783392136,0.517026743200841,0.516692885340799,0.510539001573998
"DEU_1990",0.471656633924282,0.26889335128379,-0.161754476383185,-0.0615719474460098,0.860556365842785,-0.552908299093151,0.804071564302625,-0.053877455293143,-0.05631569916422,-0.0675839556507816,-0.233264645217068,0.660190920020561,0.112497423519515,-0.0933144115078039,-0.074087178604314,0.514546978593536,0.566867421201895,0.620108884259212,0.570204816544048,0.569049747458622,0.560318633470448
"DEU_1991",-0.170657262196993,0.291930738259735,-0.484698919997141,0.0110772650799738,0.885848531217902,-0.517181280854441,0.814925416924951,0.0620408430469372,0.0579935368397896,0.0404226814802028,-0.233144739378595,-0.26673949125347,0.265516639872477,-0.259970211555718,0.0605802000466084,0.568072177387843,0.513538841357959,0.698895977447006,0.625477417200615,0.623616883363175,0.611918782020689
"DEU_1992",-0.161481929024255,0.434697452359775,-0.478729561483672,-0.0773956982485731,0.864071289127544,-0.523347479253952,0.825953082174351,0.0956846662729549,0.0929948605016273,0.0778160793342191,-0.233412659541688,-0.250049770621615,0.373737474981321,-0.219978359233185,0.0407821110090739,0.608882313438131,0.536266391882037,0.69796554939153,0.647976613570495,0.646642768846479,0.635702931862801
"DEU_1993",-0.129686174149027,0.576500194774239,-0.509906556384463,-0.298426361951935,0.844548182621978,-0.558018957627604,0.835560552667776,0.0451867592392569,0.0442959926027214,0.0339585391891069,-0.233161763218118,-0.210478345046797,0.374489866664548,-0.296114818688997,-0.120441037667591,0.616383239728376,0.514696262837983,0.621090458270424,0.63491338832519,0.634329368320319,0.625434457083711
"DEU_1994",-0.249558596013361,0.557416851059281,-0.571993447772983,-0.235102979155661,0.842714309603843,-0.522742738326024,0.84062739745276,0.106415591338528,0.104806704399295,0.0920520507075341,-0.233245322339449,-0.370489303800986,0.44436953906596,-0.293829197733442,-0.0376969220484777,0.641555850704069,0.51911550865885,0.668890246652122,0.664187599789072,0.66328137686289,0.653169858765058
"DEU_1995",-0.246362377755476,0.594322333633246,-0.630385126479221,-0.249306868147983,0.845770764634068,-0.489747098315941,0.844932953715817,0.146392858245979,0.144907127870087,0.131647925099866,-0.233764412514879,-0.360243376221699,0.513230302606118,-0.30968197467192,-0.013899216981986,0.6659656461112,0.516169344976451,0.685056124400247,0.684210587514907,0.683336912089313,0.672857050829908
"DEU_1996",-0.0887320989116021,0.659717223000959,-0.631585470531403,-0.42307457823914,0.844395359870467,-0.457162304541712,0.849192261800026,0.157161340076049,0.157263409444374,0.147964875344191,-0.233568337328412,-0.14459939300065,0.559455222623031,-0.299187410264858,-0.103114804225884,0.683510194492323,0.523113874089263,0.641094248396863,0.692162782220762,0.691940957064196,0.683017582136436
"DEU_1997",-0.0485265906198337,0.60228233289081,-0.739287740561725,-0.416707620894969,0.841988401534164,-0.397447695283931,0.851356489636151,0.203161664173087,0.202839830455255,0.191469823485395,-0.232940781770447,-0.0878087565650262,0.592297836236472,-0.358520929705065,-0.0649029141034582,0.695333688020208,0.502175066176144,0.66319147848987,0.713068531949825,0.71265217233025,0.702714458284118
"DEU_1998",-0.118007468297986,0.565544408521933,-0.753790070860817,-0.290176279401026,0.858302230257993,-0.346160230520928,0.851582949335064,0.259594095128496,0.258715294504473,0.244050072478324,-0.23287068844903,-0.176255528234287,0.647500314038413,-0.321964629965212,0.0520967394298731,0.712496828739082,0.51616934506399,0.725761547942581,0.736730097208641,0.736060127567743,0.724584198202639
"DEU_1999",-0.243715798795864,0.578276207894832,-0.754906447254738,-0.184566920817111,0.879735621157451,-0.302708001922992,0.852501549967865,0.314834622678134,0.313897342786734,0.29672510500131,-0.232662338459506,-0.333944748272157,0.725198059450247,-0.27337535098467,0.158743761453862,0.737160895518635,0.535214190195069,0.783446954742749,0.760501478780475,0.759785107681829,0.747091091483225
"DEU_2000",-0.308531702150239,0.486488953684826,-0.76754691033333,-0.175419078483714,0.904263672775011,-0.226616492941741,0.854458820349169,0.401759768847925,0.400791237598033,0.38247307205883,-0.231876660919111,-0.404375382360548,0.792109619598128,-0.207957238190764,0.234279324234941,0.759409411064359,0.561414005391151,0.825547974843867,0.79842057819229,0.797656085486173,0.784192983438673
