"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"BCA",-0.43176995068358,0.407342191541576,0.0960089265763915,-0.028651993303631,0.0656299453865317,-0.101059163374238,0.0617496986275882,-0.04769741699623,0.068612607261032,-0.028232128229945,0.012916012707973,-0.0259285689851836,0.0270662719433379,0.0465707768186537,-0.0539775523632993,0.00472693479062292,-0.024825109238599,-0.000722487594885351,0.000627559332280404,0.0158367889827659,0.00965664856827435
"KC",0.0358681762868585,-0.25180096430505,-0.141835312443621,0.145404696307598,0.000802206769692217,0.0734059068475492,0.142434905837179,-0.170135203193293,0.0686011362649615,0.0903540591356402,-0.0150183853855502,-0.112909075400075,-0.0284941790827212,-0.0656263775550827,-0.004588144427781,0.0170651626453988,-0.00215025543151703,-0.00621172772280032,0.00613917431740465,-0.0013323230311077,-0.004629725507286
"KG",-0.0269184534621442,-0.112968116937653,-0.0636698248481751,0.217679872970626,0.102169547067896,0.00302693285504033,0.0279384419111435,-0.000992734204437049,-0.0691943009016109,0.0566079073270348,-0.0711416942629006,0.0480132301754969,0.0273908950763351,0.0390183226469101,-0.0605217371245637,0.0163672550080142,0.0157909095057261,-0.0598356324520205,-0.00029438988168739,0.00961215810818893,-0.00738211023080695
"KI",-0.0142215263251962,0.201185377191506,-0.155397990796192,-0.236148029526393,0.0407396960153204,-0.18309368446036,-0.160869522668874,0.0834689666576356,-0.0752313099672677,-0.128640682273075,0.0308818879893734,0.0448889689902559,0.00204370147109275,-0.0294429221435121,-0.0196220387088179,-0.0261882738040209,0.024795201089515,0.0177521500471073,0.00914476964391642,0.00151623600487167,0.000198721803097633
"LE",0.863682777597727,-0.166666868669706,-0.0352675076999798,-0.102926238149241,0.0142430846313255,-0.0596780428212308,0.00219325406005699,-0.0547606558032272,0.0443683132830877,0.0312297501998165,0.0289655628439173,-0.0270981027411525,0.000505821808524056,-0.00403818533418422,0.00545223598129938,-0.00100153456151337,-0.00306457132286588,-0.000224003109153924,0.00226659862893426,-0.00301074681740789,-0.00396671061641731
"OPENK",-0.151550855268402,-0.0193114426315651,0.0438906892126613,0.175577558948792,-0.0246802523916828,-0.139010069476595,-0.00464105005115264,0.260098900922453,-0.0582371793057961,-0.0767032869846063,0.0212960314128492,0.0760047410603509,0.0293105844881916,0.0617644237329421,0.0177526253140562,-0.00933987607115257,-0.00726846199633956,0.00963371471980624,-0.0105804573045977,0.00167171688594064,0.00618051986130543
"POP",0.876457874567787,-0.153291624355385,-0.06240475748295,-0.0885252881279092,0.0151952309084979,-0.0356143965124894,0.00358375571091334,-0.0569845872229072,0.0445905250869861,0.0305464627732406,0.0252731016791994,-0.0286968889325014,-0.00115105422951473,-0.00390300721672675,0.0055651441819316,-0.00187362345839418,-0.00176919437214998,-0.000320107490444081,0.00263491983995084,-0.00209075836546987,-0.00281673929475428
"RGDPCH",0.188547823752884,0.0162429056600362,0.301944308456285,0.00407747637642948,-0.137230379273608,-0.0307921254827206,-0.0294253468426213,0.104778963737446,0.0857967232264551,0.000156025339049577,0.00738693020639408,0.0303957416171483,0.0630604676158282,0.0366298728700877,0.0548723965643954,-0.0160991944565368,0.0203367695075241,0.0316990205320287,-0.0322531089502068,0.00381001991334872,-0.000120191860258531
"RGDPL",0.188489993954331,0.015683898416219,0.301921877891838,0.00413962492196951,-0.137028434052466,-0.030539688566194,-0.029390718199409,0.104623250613399,0.0864238256896916,0.000154496948917601,0.00722737790763833,0.0303347631586085,0.0629934264027023,0.0366165194275102,0.0550766972320931,-0.0160028361301488,0.0203220748921828,0.0315076401687672,-0.0323192776082317,0.00380331079128618,-0.000103106436702831
"RGDPL2",0.189581025897181,0.00867774583575063,0.303153630463314,0.00245543808050313,-0.137479972927115,-0.0276509611889804,-0.030118357406222,0.102075164054116,0.0889260736212093,0.00197653848529206,0.00573470639841257,0.0282889890360589,0.0612359457402053,0.0379171467297136,0.0553652274972013,-0.015634864184958,0.0206327511543166,0.0308879770586416,-0.0328033199999074,0.00378442946443949,6.69877549643703e-05
"XRAT",0.0893558131038519,0.233239013378362,-0.0168810014340109,-0.165525519166646,0.107690694838003,-0.144828182626085,-0.136956242191658,0.0269585970830102,-0.0263885681050463,0.0596987237788581,0.0554309167855296,0.00573785154560007,-0.0568538487229808,-0.0360636861544417,-0.00150203635580592,0.0310360681899414,0.0396163217105441,-0.00590683679636343,0.0192986568018635,-0.00561825110661552,0.0134375415064393
"BCAperRGDPL",-0.406585541496086,0.423207725223381,0.102038262943466,-0.0428412237244166,0.0657955576885748,-0.117130306277139,0.0487985058073298,-0.0420503186054166,0.0803332115296932,-0.00836558529419789,0.0278399591755627,-0.0267583305096482,0.0286111892989346,0.0498600546854572,-0.0522588435326364,-0.00214005769598617,-0.0270116225336159,-0.00350632588132216,0.00364861443441424,0.0120109668221073,0.00861988184552955
"KCxRGDPL",0.286222414674107,-0.0730892421617649,0.278983227537378,0.0263363629358896,-0.198881913458307,0.00664804020990603,0.0439752235894224,0.0400100935872021,0.127787109388616,0.0395520149735892,-0.00235007588053706,-0.0328736508181969,0.0427470971153884,0.00108150440161418,0.0475495151927679,-0.0122146444137834,0.0256354184194292,0.0263273666493879,-0.0273686025110394,0.0029534816636255,-0.00492654843581497
"KGxRGDPL",0.263523493822553,0.00220865149833414,0.2876723769374,0.195060046639303,-0.098619132781461,-0.0247249096908817,-0.0359027943539581,0.131552365827876,0.00853035811873065,0.0435462889312977,-0.0666214667087455,0.0381893709289303,0.0760688858260025,0.0364519493770809,-0.00443533360655578,-0.0015607278988195,0.0115452970894385,-0.0147346184528869,-0.0329826273979488,0.0105487965166372,-0.00504850062792061
"KIxRGDPL",0.129223611296276,0.097537301106668,0.173973010842194,-0.069722649714144,-0.114176048457454,-0.112833580517091,-0.121334504724606,0.12232441096123,0.0410998592992678,-0.0697092773406412,0.0275319608305972,0.0511528392841857,0.0751043387967109,0.0247362295350524,0.0422179376978861,-0.0203664043174051,0.0254956531012153,0.0373079930188496,-0.0213758741690182,0.00430843522498394,-0.000930183584649099
"KCxRGDPLxPOP",0.839909495518377,-0.266866170503972,-0.000951148968048116,-0.0555271957528799,-0.00105518335998491,-0.0101072592158588,-0.00730419982260983,-0.010602406323448,0.044652908581952,0.0321796203669742,0.0216794895699146,-0.0241494666459428,-0.00304554312348847,-0.0109497060790838,0.0151624829524395,-0.00878667746391224,0.00235056728287297,0.000690228985551084,0.00424965253418689,-0.00335378991874092,-0.00620445977570261
"KGxRGDPLxPOP",0.860343204523055,-0.267451997520162,-0.015524099546076,-0.0531967256854999,-0.0103794274236783,-0.016318328704627,-0.00500146092948566,-0.0245049405475833,0.054527591451015,0.0302694453939508,0.00409710276451851,-0.0168423894580325,0.000190727401084779,-0.00504254613629701,-0.000728300997346669,-0.00390020239664678,-0.000151164451351298,-0.000731788475319256,0.00146891179503168,-0.00258106201058769,-0.00346559624352033
