"","x"
"1",0.948736157470611
"2",0.80290535784474
"3",0.718474402072266
"4",0.66476027757427
"5",0.499017535238199
"6",0.487177673053273
"7",0.435884949631696
"8",0.396645588616157
"9",0.330340444938265
"10",0.316993302537197
"11",0.283712779935916
"12",0.26474806172485
"13",0.203087366022088
"14",0.187908795082091
"15",0.173586218163668
"16",0.120439102849415
"17",0.112291794649797
"18",0.0997157170644759
"19",0.0808837437260355
"20",0.0686488133224863
"21",0.0344526606520397
