"","V1","V2","V3","V4","V5","V6","V7"
"ec:1.1.1.1",0.895791702266665,1.03806699117947,-1.25890344150311,0.503337334541201,-1.21625965113774,1.19784492390218,-1.7528169282962
"ec:1.1.1.146",-0.0372741895188185,0.176314265570542,-0.275229656639792,-1.399094192901,0.114395671497836,0.322094915971077,-0.888091540026263
"ec:1.1.1.178",0.174327341964684,0.0914675642675799,-0.267876786506604,-0.437490304966397,-0.251076108975003,0.767350269597633,-0.319627555833587
"ec:1.1.1.213",-0.0591965788515517,0.657646481415543,-0.515269067892081,1.32513242733259,2.21980220204522,0.370815016495226,-0.81550664379731
"ec:1.11.1.6",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:1.11.1.7",0.622061609211926,0.203017831740011,-0.794855410306554,1.58659110738177,3.43599828914566,-1.20576209538556,0.240628716454504
"ec:1.11.1.8",-0.115828939342374,0.544346317733834,-0.670547998704493,0.808498568429997,2.12169906160066,-1.95544070269164,0.194376503443365
"ec:1.11.1.9",0.613119829518634,-0.245225639756806,-0.96789214031507,0.137723500841826,-1.10096277930877,-0.545184067700235,0.402906958559237
"ec:1.13.11.34",-0.109225476343853,-0.104953095075022,1.03246246044413,-1.27513250972976,0.0408139756675289,-2.22825636106784,-1.7193073911879
"ec:1.13.11.52",-0.623483945091247,-0.21732690688307,1.41027774927708,1.23411121823556,-0.700742676312273,-0.263047555112468,0.101163943344987
"ec:1.14.13.126",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:1.14.13.13",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:1.14.13.39",-0.412404714100491,-1.90224073985337,-0.131773324176371,-0.848613988931441,0.363395226083192,0.837520046300863,0.0664600798987779
"ec:1.14.14.1",1.87952023728978,0.603985802515795,0.249154154176764,0.524237795717307,-0.90395282424282,-0.0281966339784111,-1.00937688497833
"ec:1.14.16.2",-0.115828939342374,0.544346317733834,-0.670547998704493,0.808498568429997,2.12169906160066,-1.95544070269164,0.194376503443365
"ec:1.14.99.1",0.133649519140852,0.358933013400011,-0.283357368472096,-0.722679351696422,0.145833954039648,0.909634988393597,-0.33011764023291
"ec:1.14.99.3",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:1.2.1.12",-0.460981993211628,-0.699979583222932,0.285011402196955,-0.832040539383671,0.0229158013981128,0.092370738629923,-0.687606501445599
"ec:1.2.1.5",0.686794563921216,0.158623281978512,0.943010603466108,0.536325119213494,0.122613588760239,1.30468844101923,-0.408580169201658
"ec:1.3.5.1",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:1.4.3.4",-0.450427326144557,-1.56219432322348,-1.08155831515267,-0.628287117840507,-0.349747149375977,-0.869749086496824,-2.4611788118792
"ec:2.1.1.37",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:2.1.1.43",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:2.3.1.5",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:2.4.1.17",3.47431248960997,1.36101648266024,0.707612341575823,-0.4076388589024,-0.871325098660647,-0.715499421273973,0.675515206786521
"ec:2.4.1.68",0.174327341964684,0.0914675642675799,-0.267876786506604,-0.437490304966397,-0.251076108975003,0.767350269597633,-0.319627555833587
"ec:2.4.2.4",0.332715407473813,-0.569309442262947,0.962391445543449,0.0114444790667106,0.259457218617863,2.07012336011981,2.34922982291511
"ec:2.5.1.10",-0.273634706956212,-0.168400647870755,0.0971754247944369,-0.274017860529047,0.177310660239709,1.41246482301084,-1.71559339730846
"ec:2.5.1.18",4.16463674620758,1.83341855234435,0.558587777761341,-0.321012781376781,-1.05614173943778,-0.835009215768135,0.480776578208357
"ec:2.7.1.1",-2.69796658270798,2.79731660210717,0.0975550077342138,-1.20281481722146,-1.16333514402379,-1.60221302320282,3.30118461493559
"ec:2.7.1.137",-0.847902680825275,-0.767484418049939,-0.0626234801316036,-0.182917733236284,-0.337990945687528,0.794044984078944,0.526221435891862
"ec:2.7.1.153",-0.401099048043056,-0.737904777803361,5.38160357807025,-1.29064991115279,1.05453230177018,-1.53415404230535,-0.354860095260501
"ec:2.7.1.2",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:2.7.1.40",-2.28426570829924,2.37761246038862,-0.303788891258798,0.203953686995646,-1.22428107699683,-0.0744816371024201,0.161864353580434
"ec:2.7.1.91",-0.462525965377919,-0.398124718296418,0.764567165622407,-1.00317082618322,0.346032703450389,-0.0156189761733629,-0.632277981316202
"ec:2.7.7.6",-0.627616862030461,-1.02150150224224,0.178816648824909,-0.0664837378048659,-0.267760539387969,-0.0899052908125614,0.624818729798708
"ec:2.7.7.7",-0.460981993211628,-0.699979583222932,0.285011402196955,-0.832040539383671,0.0229158013981128,0.092370738629923,-0.687606501445599
"ec:2.8.2.1",0.174327341964684,0.0914675642675799,-0.267876786506604,-0.437490304966397,-0.251076108975003,0.767350269597633,-0.319627555833587
"ec:2.8.2.14",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:3.1.1.34",-0.0473774568523243,0.0499396796928852,-0.638983287095602,0.4187610719589,-0.363871405531338,1.15023026359861,0.136836288715372
"ec:3.1.3.2",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:3.1.3.67",0.929804279468107,0.00769252854044872,0.243219449882239,-1.27562559667916,0.0891263550263662,0.712716973883426,0.873349156945051
"ec:3.1.4.11",1.29823363637157,-4.45565322229733,-1.3684430935403,-0.666607506254146,-0.349321690567339,-0.881724072107731,2.66894136617277
"ec:3.1.4.17",-0.484334515997396,-1.0326836567154,-0.773628034573431,2.01514558084392,-2.04240519385841,-1.94737947040574,-0.0716025656092789
"ec:3.1.4.35",-0.484334515997396,-1.0326836567154,-0.773628034573431,2.01514558084392,-2.04240519385841,-1.94737947040574,-0.0716025656092789
"ec:3.1.4.4",0.00554183850507664,0.0807177837664065,0.874249519923762,2.09751078161997,-1.15409418973157,0.657615104950338,-0.5496860820523
"ec:3.2.1.166",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:3.3.2.9",-0.0536183592294762,-0.0151236287478516,-0.0177293460190396,-1.29172095863885,-0.0143796354276048,0.252231642614449,-0.514682161739284
"ec:3.5.1.2",-0.101495728316083,0.0252605134210491,0.299381921731566,-1.19920673479003,-0.428747780956398,-1.84867232228507,-0.667965195128633
"ec:3.5.3.1",-0.916108451293828,-0.21538758514726,-0.040000254436331,-0.754140181297586,0.344612601001447,1.98156211200906,-0.0607109785780684
"ec:3.5.4.4",-0.0591965788515517,0.657646481415543,-0.515269067892081,1.32513242733259,2.21980220204522,0.370815016495226,-0.81550664379731
"ec:3.6.1.5",-0.552481359492422,-0.170189898849755,0.0746446220040701,0.0506266887460287,-0.456606101876341,-0.337140714985908,-1.76630044728242
"ec:3.6.3.14",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:4.1.1.15",-0.996949320262568,1.15434728530258,-0.450114738083483,-0.538040853098464,-1.34955572976274,0.322074087916078,-0.447911840616393
"ec:4.1.1.28",-0.366216949559005,-0.424370674188156,-0.32690914253138,0.471072444343449,-0.834725454066343,-0.434661608399524,-1.21546535083567
"ec:4.2.1.2",-0.0464366873827893,0.154530604332209,-0.325695039916847,-0.119738883549704,0.307860239019822,0.197781200017187,0.486680100562526
"ec:4.6.1.1",-0.406291376269471,-0.627362125936097,2.83968033513144,3.92750349975173,-0.551159694531906,1.39271068330062,0.791065318156141
