"","V1","V2","V3","V4","V5","V6","V7"
"ec:1.1.1.1",1.11115667986169,0.506839547249758,0.100532036203174,-0.146746988026715,-0.299372825927118,0.172437588676413,-0.219661979051528
"ec:1.1.1.146",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:1.1.1.178",0.0367973333057188,-0.104705346923602,-0.414611557604012,-0.2348440026907,-0.244448463043882,0.380597843180988,0.260838685502314
"ec:1.1.1.213",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:1.11.1.6",0.0367973333057188,-0.104705346923602,-0.414611557604012,-0.2348440026907,-0.244448463043882,0.380597843180988,0.260838685502314
"ec:1.11.1.7",0.166039627778343,0.829757081140646,-0.580366502301803,1.10424916123792,2.72425181060699,-0.888276993253304,0.046560936204203
"ec:1.11.1.8",0.166039627778343,0.829757081140646,-0.580366502301803,1.10424916123792,2.72425181060699,-0.888276993253304,0.046560936204203
"ec:1.11.1.9",0.309197568778776,-0.235771820230587,-0.699544630577225,-0.229853921233629,-0.406698886774428,0.237876126140973,0.941774200559109
"ec:1.13.11.34",-0.395120628546535,-0.205529647613824,-0.0413201967291744,-0.29692777031049,0.0190961915232285,0.566118653792052,-0.544829344581797
"ec:1.13.11.52",-0.554638354925732,-0.437420421611031,0.047038091172449,-0.35402145647321,0.120390422359793,0.608917747363102,-0.669561859609114
"ec:1.14.13.126",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:1.14.13.13",-0.395120628546535,-0.205529647613824,-0.0413201967291744,-0.29692777031049,0.0190961915232285,0.566118653792052,-0.544829344581797
"ec:1.14.13.39",-0.422638063867303,-1.72172768939207,-0.0152621807418697,-0.602913411195221,0.240310790049017,0.437217789268434,0.125913695511594
"ec:1.14.14.1",1.68833935787413,0.712758870478204,0.199193687989161,-0.106852518260548,-0.392447734475882,0.0220596008715884,-0.133761328835978
"ec:1.14.16.2",-0.0349096833133564,-0.411754171957935,-0.63793019939203,0.34214647549567,-0.764915985316432,-0.653817348146849,-0.0732094758769095
"ec:1.14.99.1",0.374456275470054,0.0690294500241045,0.0902286723188093,-0.243735143955601,-0.10500368654179,0.365614670052286,-0.430295144294396
"ec:1.14.99.3",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:1.2.1.12",0.0367973333057188,-0.104705346923602,-0.414611557604012,-0.2348440026907,-0.244448463043882,0.380597843180988,0.260838685502314
"ec:1.2.1.5",0.533974001849251,0.300920224021312,0.0018703844171859,-0.186641457792882,-0.206297917378355,0.322815576481237,-0.305562629267079
"ec:1.3.5.1",0.249158382132584,0.411705401646921,-1.66805283098005,-0.317266919886668,-1.40157000560135,-0.955317109286502,4.6620923757999
"ec:1.4.3.4",-0.379016935405489,-0.587736523685283,-0.576315768206834,0.914146872224969,-1.12313308385844,-1.54551082243467,-1.08819315231293
"ec:2.1.1.37",0.341579775845103,0.232280449611829,-0.03101683284481,-0.199939614381604,-0.1752729478621,0.372941572416179,-0.33419617933893
"ec:2.1.1.43",0.533974001849251,0.300920224021312,0.0018703844171859,-0.186641457792882,-0.206297917378355,0.322815576481237,-0.305562629267079
"ec:2.3.1.5",0.149185549840956,0.163640675202347,-0.063904050106806,-0.213237770970326,-0.144247978345846,0.42306756835112,-0.36282972941078
"ec:2.4.1.17",3.41988739191146,1.33051684016354,0.495178643347125,0.0128308910379533,-0.671672460122173,-0.429074362542885,0.123940621810675
"ec:2.4.1.68",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:2.4.2.4",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:2.5.1.10",-0.554638354925732,-0.437420421611031,0.047038091172449,-0.35402145647321,0.120390422359793,0.608917747363102,-0.669561859609114
"ec:2.5.1.18",3.9970700699239,1.53643616339199,0.593840295133113,0.0527253608041203,-0.764747368670937,-0.579452350347709,0.209841272026226
"ec:2.7.1.1",-2.53488315924419,2.36984735659428,0.212769698349255,-0.454580733110416,-0.773936887122824,-0.721293174313825,1.57305540047274
"ec:2.7.1.137",-0.395120628546535,-0.205529647613824,-0.0413201967291744,-0.29692777031049,0.0190961915232285,0.566118653792052,-0.544829344581797
"ec:2.7.1.153",-0.248401589252483,-0.649830231742621,5.96412078132801,-2.19507990302467,0.817670236103772,-3.11112393429835,0.209019383502768
"ec:2.7.1.2",-1.38524303070576,1.19810424148883,0.0415456068592285,-0.347207408629094,-0.42806746321808,-0.0989868070464108,0.57647928545913
"ec:2.7.1.40",-2.34248893324004,2.43848713100376,0.245656915611251,-0.441282576521694,-0.804961856639079,-0.771419170248766,1.60168895054459
"ec:2.7.1.91",-0.554638354925732,-0.437420421611031,0.047038091172449,-0.35402145647321,0.120390422359793,0.608917747363102,-0.669561859609114
"ec:2.7.7.6",-0.488391063117205,-1.39522569021662,-0.257753191069108,-0.515322352047227,0.0997722674083964,0.451871593996219,0.318111625422526
"ec:2.7.7.7",-1.03319153406332,-1.13309274360265,0.312112954877319,-0.525302514961369,0.424273114869488,0.737315028076249,-1.04375940469106
"ec:2.8.2.1",0.533974001849251,0.300920224021312,0.0018703844171859,-0.186641457792882,-0.206297917378355,0.322815576481237,-0.305562629267079
"ec:2.8.2.14",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:3.1.1.34",0.0367973333057188,-0.104705346923602,-0.414611557604012,-0.2348440026907,-0.244448463043882,0.380597843180988,0.260838685502314
"ec:3.1.3.2",0.166039627778343,0.829757081140646,-0.580366502301803,1.10424916123792,2.72425181060699,-0.888276993253304,0.046560936204203
"ec:3.1.3.67",0.951638953482496,0.274948773252551,0.188890324104797,-0.203840674189434,-0.198078595090554,0.215236682247462,-0.344394494078845
"ec:3.1.4.11",1.18861639283721,-4.44116707351792,-0.456934496305332,-1.08132006094421,0.101820061221664,-0.399456447104589,3.09717107119853
"ec:3.1.4.17",-0.594137985262715,-1.50888299878828,-1.24627169357089,2.64511830678408,-2.68453565067609,-4.64875639641818,-2.0903376364506
"ec:3.1.4.35",-0.259505241040364,-0.0759884819613947,-0.204118031893471,-0.0475039247523142,-0.255687213404186,0.178514496445057,-0.531446216680888
"ec:3.1.4.4",0.149185549840956,0.163640675202347,-0.063904050106806,-0.213237770970326,-0.144247978345846,0.42306756835112,-0.36282972941078
"ec:3.2.1.166",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:3.3.2.9",-0.0432086761631915,0.0950009007928652,-0.0967912673688019,-0.226535927559049,-0.113223008829591,0.473193564286062,-0.39146327948263
"ec:3.5.1.2",0.149185549840956,0.163640675202347,-0.063904050106806,-0.213237770970326,-0.144247978345846,0.42306756835112,-0.36282972941078
"ec:3.5.3.1",-0.554638354925732,-0.437420421611031,0.047038091172449,-0.35402145647321,0.120390422359793,0.608917747363102,-0.669561859609114
"ec:3.5.4.4",0.166039627778343,0.829757081140646,-0.580366502301803,1.10424916123792,2.72425181060699,-0.888276993253304,0.046560936204203
"ec:3.6.1.5",-0.714156081304928,-0.669311195608238,0.135396379074072,-0.41111514263593,0.221684653196358,0.651716840934151,-0.79429437463643
