"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"YAL001C",0.799736458251563,0.470452220280838,0.584116597678738,-1.15481179765982,-1.30993332601817,0.70280949645043,0.22183517570494,-0.648249165987601,1.12359756319829,0.589280877005091,0.159714265031745,0.547872332742431,0.405848722577156,-4.19930756834219e-12
"YAL002W",-0.30393627837657,0.819466910187293,-0.298471071781262,0.554730020133204,-0.537610400072705,-1.98602322289129,-0.457165519241298,0.196997720127397,0.635717243645826,-1.49252009543056,0.115002562985039,1.39012499444559,-0.0501978132182453,1.90780724551587e-12
"YAL003W",1.43548533649482,-1.66956458550158,-1.35553724816342,0.682824534718178,0.278562945993109,0.182260804598919,1.23493668321385,0.614556503814213,-0.00874739156763325,0.00894631636141507,-0.32529393569049,0.763173563467703,0.538609479403649,-2.8572699761753e-12
"YAL007C",-0.6244685566305,0.866253753394602,-0.898956845474076,0.191724939753624,-0.169230778173929,0.979150599475623,-0.468079109414572,-1.86060530191108,-0.449136303682762,-1.92925457241663,-4.39352436666549,-1.60121705103045,2.58224570347026,-2.64677169070637e-12
"YAL008W",-0.999133282109945,-1.00419903211316,0.390147721081856,-0.214099987909187,0.342954642032522,-0.748659089868688,-0.166680293738461,-0.116697016852228,0.473641943658577,0.831543475819392,-0.274668340328347,-0.451839118139648,0.00836386457978855,-1.35713662530179e-12
"YAL010C",-0.999133282109945,-1.00419903211316,0.390147721081856,-0.214099987909187,0.342954642032522,-0.748659089868688,-0.166680293738461,-0.116697016852228,0.473641943658577,0.831543475819392,-0.274668340328347,-0.451839118139648,0.00836386457978855,-1.35713662530179e-12
"YAL011W",0.799736458251563,0.470452220280838,0.584116597678738,-1.15481179765982,-1.30993332601817,0.70280949645043,0.22183517570494,-0.648249165987601,1.12359756319829,0.589280877005091,0.159714265031745,0.547872332742431,0.405848722577156,-4.19930756834219e-12
"YAL012W",-0.999133282109945,-1.00419903211316,0.390147721081856,-0.214099987909187,0.342954642032522,-0.748659089868688,-0.166680293738461,-0.116697016852228,0.473641943658577,0.831543475819392,-0.274668340328347,-0.451839118139648,0.00836386457978855,-1.35713662530179e-12
"YAL013W",0.799736458251563,0.470452220280838,0.584116597678738,-1.15481179765982,-1.30993332601817,0.70280949645043,0.22183517570494,-0.648249165987601,1.12359756319829,0.589280877005091,0.159714265031745,0.547872332742431,0.405848722577156,-4.19930756834219e-12
"YAL014C",-0.30393627837657,0.819466910187293,-0.298471071781262,0.554730020133204,-0.537610400072705,-1.98602322289129,-0.457165519241298,0.196997720127397,0.635717243645826,-1.49252009543056,0.115002562985039,1.39012499444559,-0.0501978132182453,1.90780724551587e-12
