ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
USA,75,62,2302,473,23,2409,109,42978,14,6,1955,16396,98,6320,1831,10,1067,272,13,42,3030,50156,183,564637,10,761,53295,0,320,433,3311,3,4487,304591,7,0,7,17,655,1,466,27184,176814,66,5716,0,48,2912,6050,1,1,9,17,231,32,49872,0,11600,45437,35,2213,11368,0,13,62,7,1617,35791,45,414,103,16318,4492
CAN,24,362,103,173,350,1351,4723,245,49,288,4403,443,1237,645,691,414,1889,2437,435,5001,9024,3310,49938,362,591,7432,8036,92,910,2227,1074,6978,54012,681,117,107,86,782,245,508,29187,14047,1266,2444,49,78,765,1993,2869,23,0,124,195,331,7789,1069,80,15971,944,1484,5242,240,11,55,107,820,10069,1901,285,23,3095,2349,1742,
JPN,56,117,1117,423,104,2173,581,13318,28,57,3760,7653,223,5058,1691,95,2692,309,39,438,5583,26828,3040,109773,68,1791,41330,78,1045,2082,2305,367,23222,83047,18,8,37,64,900,26,2618,49405,65502,1540,3630,55,165,2137,7061,5,17,41,79,260,229,35166,37,21238,17624,307,4351,7256,3,10,140,98,4236,26607,141,248,342,14178,4259,
DEU,61,76,1354,476,0,1656,273,17969,18,0,2712,9812,78,6355,1854,0,0,334,0,0,2637,24204,1128,163453,0,1384,29922,0,0,0,3505,0,12980,125242,0,0,0,56,487,0,669,41595,87016,0,6553,0,0,1122,6966,0,0,0,0,391,19,50890,0,17387,20130,0,1789,10898,0,25,91,0,1397,36182,43,399,61,16574,4518,
FRA,61,101,1381,449,17,2521,470,18708,16,2,3165,9859,171,5637,1786,1,642,583,7,15,6836,38038,2470,175331,2,1502,45389,0,56,232,4519,7,19083,125818,5,0,13,56,496,0,1879,43015,91036,48,4475,0,44,2742,7832,0,1,1,4,304,173,41068,0,18781,23777,13,3624,8866,0,13,62,1,2935,31151,53,426,223,15484,4423,
NLD,39,217,408,333,182,1821,1638,2665,58,100,5203,2040,553,3021,1413,129,2532,1496,317,1262,3488,14545,11761,11336,289,5391,12829,43,816,2293,3238,1134,45889,12274,61,9,130,334,872,119,10111,46783,10532,1789,744,38,427,1263,7044,5,18,97,77,590,1206,15516,28,27317,2503,604,7078,2238,9,60,180,238,8205,12867,330,179,1065,10375,3687,
MEX,10,379,0,45,560,0,7352,0,0,994,1275,0,1068,0,120,816,0,0,1511,11781,0,0,96594,0,3286,3345,0,274,0,676,0,29309,15433,0,0,286,0,0,0,5661,26057,0,0,868,0,379,936,0,0,0,0,0,59,0,12339,0,1024,2910,0,2374,0,0,0,0,0,2852,2190,0,0,0,2118,0,210,
SAU,35,306,362,233,306,3057,3180,2156,134,160,4799,1943,1140,1592,854,515,3924,1651,339,3366,20692,18014,27986,8551,394,4122,28707,124,1276,2407,2212,2994,53368,9828,60,113,323,1391,1744,329,21229,31410,9266,2091,677,67,911,6511,4154,52,94,130,85,836,5668,5866,62,16264,4132,1185,10222,981,8,283,94,371,9456,6922,900,20,3116,4097,2020,
ITA,53,135,958,420,49,2433,723,10312,55,27,3881,6471,298,4980,1663,13,1210,868,51,150,6787,29080,4139,75261,35,2085,33511,0,459,590,5040,241,26210,65055,14,1,96,207,1266,19,3636,49017,50199,579,3674,0,151,2797,7753,1,36,42,10,808,377,34247,0,21507,12538,164,5645,7246,2,121,131,78,4452,26240,250,310,561,13924,4131,
GBR,55,116,1049,436,36,2077,571,11874,23,20,3753,7371,194,5233,1757,25,1090,594,16,125,4508,25376,3072,91539,22,2249,35008,3,412,553,3841,114,23523,77622,13,3,16,96,555,9,2339,49944,60234,483,4010,6,49,1937,7552,1,3,18,18,431,183,35814,3,22404,15620,91,3672,8192,3,29,87,35,3688,28296,79,376,266,14980,4372,
