ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
SGP,13,259,35,43,972,424,5144,57,43,866,1784,50,407,114,65,1082,2836,107,10861,6186,5843,436,75749,59,5629,1598,1597,1702,1048,1279,44,22322,36603,45,24,79,1091,283,128,6303,11271,4525,91,3411,0,1230,1135,200,416,2,23,298,7,36,3862,153,2111,2063,21,2737,999,16,50,34,3,1399,1697,133,169,0,403,146,51,
MYS,10,343,11,34,268,459,7946,3,8,888,1248,26,682,27,64,586,275,265,646,6207,10767,161,122696,0,1791,3574,932,187,1184,577,3,29820,20677,1,2,84,7,373,8,5340,20195,369,16,1602,0,225,237,533,618,7,0,44,12,0,9744,3,1586,1925,39,1000,712,0,0,3,14,2081,1553,31,36,2,861,47,71,
FIN,16,365,11,109,378,103,6659,2,16,354,3274,20,1033,108,430,290,338,146,569,6321,244,17,93539,0,819,6575,156,69,64,1550,40,11169,51789,0,13,58,75,119,8,828,30253,2733,10,1556,1,104,901,42,349,6,0,31,92,35,8734,16,133,12861,14,1589,688,13,10,11,30,1025,6680,168,129,4,2261,484,1110,
LBY,11,348,16,39,505,498,7287,7,11,826,1290,50,835,23,85,450,884,53,2863,8624,8697,216,109732,0,5056,2419,1327,157,1232,411,3,23273,21459,21,14,131,12,388,10,5221,23196,832,7,833,0,318,971,980,111,0,0,38,24,22,9565,7,978,2383,91,1675,604,0,0,25,0,2241,1558,71,17,0,1438,7,126,
DZA,8,333,1,27,479,19,7412,0,6,927,920,0,690,6,50,380,44,84,2703,8609,73,0,116070,0,5073,2537,0,177,14,225,0,26999,14270,0,0,121,57,66,0,6412,20303,175,0,399,0,408,682,0,23,2,0,48,5,0,8584,0,1428,1473,0,1548,91,0,13,0,0,2227,1055,0,36,0,974,15,55,
NGA,11,384,9,46,328,317,8130,0,5,718,1571,36,971,9,120,392,293,79,475,7221,5937,0,122267,0,1546,5501,1100,90,608,400,6,22747,23214,0,11,100,4,207,0,3170,29630,323,0,657,0,179,445,702,60,0,0,16,57,20,11156,0,648,3560,84,1537,257,0,0,10,0,2181,2468,36,5,0,1764,0,210,
SAU,14,377,30,61,356,764,7537,27,27,625,2091,105,996,69,163,627,923,640,579,6868,11989,641,109546,10,1622,4206,3013,204,1259,747,80,18937,34621,77,19,86,39,756,58,2518,29349,2240,65,1444,0,201,562,1440,304,18,0,66,33,74,10615,38,676,4678,223,1586,1339,0,12,43,3,1873,3260,202,103,0,1888,88,298,
THA,5,252,0,10,253,0,6523,0,0,942,400,0,304,0,10,905,0,0,737,7158,0,0,108899,0,4538,1388,0,158,0,215,0,30684,6601,0,0,104,0,0,0,9005,9231,0,0,797,0,291,147,0,0,0,0,0,7,0,5130,0,2396,267,0,489,0,0,0,0,0,1241,333,0,0,0,193,0,5,
GRC,9,378,1,35,302,47,8432,0,5,806,1149,0,909,7,77,333,13,208,369,8238,811,0,129431,0,1839,4156,0,77,60,282,0,26571,15852,0,2,109,8,193,0,3763,27084,91,0,477,0,143,430,0,133,2,0,42,31,0,11756,0,865,2157,0,1137,196,0,8,0,1,2358,1608,0,34,0,1497,21,105,
ISR,7,356,0,21,249,0,8613,0,0,925,662,0,737,0,35,226,0,0,227,8467,0,0,136180,0,2081,3327,0,55,0,93,0,32340,7502,0,0,107,0,0,0,5307,21720,0,0,149,0,177,304,0,0,0,0,0,11,0,11228,0,1384,958,0,771,0,0,0,0,0,2315,697,0,0,0,996,0,35,
POL,16,359,22,98,435,344,6589,7,54,491,2969,63,982,161,329,731,472,848,1074,5388,3939,76,93082,0,1515,4780,936,186,284,1311,315,13849,49795,12,15,63,286,791,18,1981,27964,3860,22,1707,24,153,908,210,1157,19,10,180,27,77,8154,45,362,9954,55,2090,1408,51,30,112,28,1522,5152,388,379,2,2036,525,696,
COL,4,199,0,6,432,0,4843,0,0,878,225,0,186,0,4,390,0,0,3788,6919,0,0,80106,0,7763,552,0,329,0,79,0,23743,3771,0,0,82,0,0,0,9024,5376,0,0,153,0,753,262,0,0,0,0,0,3,0,2691,0,2372,102,0,687,0,0,0,0,0,897,123,0,0,0,83,0,1,
ANT,3,112,1,2,552,25,2526,0,7,619,111,0,37,1,0,321,48,0,8229,4087,216,0,45049,0,7175,82,0,657,84,33,0,13534,2930,0,0,49,146,42,0,6553,1436,43,0,119,0,1008,107,0,2,0,0,133,4,0,214,0,2055,0,0,376,23,0,21,0,0,242,0,0,7,0,0,0,0,
