ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
USA,68,63,1806,472,1,2080,180,28674,0,3,1983,13971,79,5232,2239,0,22,200,0,5,4506,37224,473,317482,0,766,46858,0,91,42,2333,20,6838,216182,0,0,0,0,0,0,562,22513,129422,101,4209,0,0,1866,6205,0,0,0,0,0,77,32096,0,13984,51004,3,1371,7096,0,0,0,3,1725,32867,0,176,84,16870,6981
CAN,24,321,67,209,356,688,3550,71,32,298,4129,313,1251,635,1005,140,1192,1187,897,4353,2635,762,32009,22,1110,4917,2955,119,529,2421,1048,5294,42769,236,13,13,145,306,87,485,23274,10419,447,2472,143,108,1430,812,2345,9,6,63,13,155,6324,484,223,19457,513,1310,4263,365,8,37,59,1232,10625,2366,311,49,3721,2889,3112,
MEX,16,350,20,100,569,328,4777,7,18,959,2534,57,1176,145,351,686,831,638,1854,6320,2009,120,48011,0,3351,3826,833,520,708,1822,191,17307,30248,11,28,74,119,169,12,4397,23141,3001,38,3471,10,466,1178,350,645,4,0,155,49,43,8040,31,1571,7597,59,2979,1725,32,16,19,7,3520,5510,362,152,0,2852,483,794,
JPN,52,106,883,443,12,1766,517,8740,5,11,3242,6715,194,4500,2145,0,224,310,0,67,4805,19330,2387,58544,0,1864,30210,0,210,289,2792,94,18985,59973,0,0,2,11,126,0,2124,35265,49260,264,3113,0,23,1904,6864,0,0,1,0,59,221,24878,0,21980,20016,48,2863,5263,0,2,30,19,3777,27543,31,141,364,15215,6779,
FRA,52,91,869,457,17,1389,405,8538,1,7,3022,6489,114,4858,2215,4,322,300,4,83,2985,15106,1927,56555,4,1794,24122,0,59,451,2335,91,16234,58253,0,0,1,0,28,2,1298,34800,46771,260,3139,0,31,856,6791,0,0,0,0,9,69,28865,0,21767,18010,30,1878,5656,0,0,8,4,2575,30015,5,167,127,16333,6961,
DEU,63,50,1462,491,0,1302,178,20141,0,0,1730,11457,34,5845,2268,0,0,125,0,0,2592,19839,838,191642,0,607,28220,0,0,0,2119,0,8163,149517,0,0,0,0,0,0,267,21898,103302,0,4916,0,0,619,5445,0,0,0,0,0,7,39556,0,12959,35530,0,603,8841,0,0,0,0,774,37846,0,176,26,17326,7013,
CHN,39,191,373,368,20,1495,1308,1951,19,24,4625,2611,550,2726,1851,5,199,784,5,194,4137,8582,8373,6182,8,4625,16934,0,193,422,2701,326,34938,12347,0,0,0,61,167,8,7972,34687,11304,514,1843,0,32,1795,6567,0,2,2,1,230,1298,9510,0,27544,6034,71,5094,2575,0,40,47,66,8872,16070,173,109,1401,10288,5989,
ITA,54,95,977,454,3,1777,427,10379,2,1,2910,7408,172,4851,2166,0,60,372,0,19,4746,20920,2293,74525,0,1491,31225,0,10,90,3006,22,15888,73520,0,0,0,6,43,0,1711,32355,54757,40,3365,0,3,1769,6803,0,0,0,0,34,140,29432,0,19555,21835,3,2866,5972,0,1,17,0,3269,30345,8,157,341,15543,6800,
GBR,46,116,598,437,18,1185,583,4558,1,10,3677,4184,178,4270,2168,4,252,355,4,120,1982,10680,2772,22540,4,2915,15006,0,61,461,2349,130,21672,29569,0,0,1,2,24,2,2205,38485,23997,342,2656,0,31,757,7071,0,0,0,0,7,187,22699,0,26244,9245,33,2436,4411,0,0,8,7,3897,25599,5,167,244,15414,6888,
NLD,39,172,358,383,51,1195,1157,1901,13,39,4487,2262,414,3019,1957,19,556,621,21,388,2550,7439,7196,6280,35,4173,11335,0,215,898,2387,510,33523,10834,0,0,8,55,163,15,6274,34880,9562,871,1569,0,135,956,6657,0,0,11,0,148,782,12086,0,29695,4269,187,4185,2607,1,15,40,98,7232,16343,100,123,910,12236,6342,
