"","V1","V2","V3","V4"
"ec:3.5.1.23",-0.360778524641052,-0.330667477281436,0.491859703172713,0.395947038361872
"ec:3.6.1.22",-0.152011584395582,-0.324560677415753,0.216249542153437,0.392234051683718
"ec:3.6.1.6",-0.371048386806045,-0.483084295628519,1.09577190461057,-1.3355907665174
"ec:3.6.3.14",-0.12335031800448,-0.26603687645237,0.242187249309387,0.22102445942396
"ec:4.1.1.9",-0.180315920114619,-0.194370533313528,0.344853760298473,0.123211265894199
"ec:4.1.3.4",-0.179549150134866,-0.323838200179363,0.240747052216389,0.30086811502825
"ec:4.2.1.107",-0.12335031800448,-0.26603687645237,0.242187249309387,0.22102445942396
"ec:4.6.1.1",3.54922958063052,1.58807280161317,1.4709121438513,-4.58731005661811
"ec:4.6.1.2",4.22516815790392,-0.599155809400892,-1.21539108091014,1.66784473505781
"ec:5.1.99.4",-0.12335031800448,-0.26603687645237,0.242187249309387,0.22102445942396
"ec:5.3.3.8",-0.391693521900729,0.957267000374515,0.612845321385498,-1.10095340164266
"ec:6.2.1.3",-0.452027687054702,6.17489181719589,1.35846309387737,0.72367221131735
