"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Transport.and.catabolism","Cell.motility","Cell.growth.and.death","Cell.communication"
"sig_11",0.0783287627377251,-0.136283703370197,0.0570356709741967,0.828791114858176,-0.0460728086272023,0.0888017064103694,0.0152490912027077,-0.0734442974239725,0.0934591190542404,0.406749521513157,0.999999999999999,0.192897248741136,0.102187328882468,0.52842457663897,-0.0414283368166507,0.098698366178162,0.586835453874966,0.18429104656163,0.144773352353878,0.0525314759570785,-0.0547432922966633,0.487488658240894,0.176819279580475,0.238391754207258,0.0889103931926439,0.178682551652056,-0.058131895303842,0.040006450072741,-0.0229945464363826,0.424685418916941,-0.0785278995438365,0.00947559924090616,-0.0605989192388026
"sig_12",-0.061467518803589,-0.0913654934926285,0.267531639890515,0.106860130492501,-0.00093411319812843,0.341589163482615,0.0776309030009812,0.00735175233604735,0.184428476754569,0.303259877696475,0.192897248741136,1,0.487160708491651,0.111557850730798,0.622042251559702,0.234340272950559,0.431775486623051,0.283082552168281,0.603322752091992,-0.0368386532955889,0.291841921001891,0.14376515867817,0.277299022649198,0.819053841858358,0.334812298742737,0.348242868817325,-0.0469465013276709,8.06598434741566e-05,-0.00179597167456486,-0.228867524317475,-0.0344471567973203,0.270789329690324,0.423638073025893
"sig_13",0.0262014110942757,-0.0924517310219917,0.728522297363405,0.0891224933424762,0.0249156545462655,0.29029893750793,-0.00190165562056213,-0.0934655858896187,0.542518798845857,0.485613485801769,0.102187328882468,0.487160708491651,1,0.131224227358944,0.415040133501577,0.293849410394877,0.227280425610308,0.273565466585164,0.442318426168995,0.343793718954698,0.184795050400455,0.0859100527958718,0.157777879447703,0.528608494468567,0.39289833483291,0.135186407900067,-0.0332094180422611,-0.0381646522237267,-0.0540124914570151,-0.152707445313234,-0.0839037989335325,0.0761833762701115,0.189191170746004
"sig_14",-0.113949939374363,-0.0993961613441351,-0.0344680112894416,0.228104724063008,-0.0852106740885619,0.341335872016557,0.0848834852430906,0.0850606897514864,-0.0256302186983908,0.213833303289665,0.52842457663897,0.111557850730798,0.131224227358944,1,-0.0224293114838108,-0.0248788054503132,0.76410458931413,0.567068962778679,0.10611587368901,-0.0212754191860272,-0.0339935532319342,0.528019017642483,0.631530503862053,0.331695855035779,-0.0366194733195397,0.482973238550667,-0.0533566568947464,0.105077224097195,0.114525538934196,-0.159745606674493,-0.0778424154121265,0.176046855522426,0.167362047681803
"sig_15",-0.0422179678301057,-0.0471984085630653,0.158859038152481,-0.0282460743132495,0.000217020108500207,0.142099507318112,0.00633700872369766,-0.0208253846059862,0.208075446938811,0.0336168767279906,-0.0414283368166507,0.622042251559702,0.415040133501577,-0.0224293114838108,0.999999999999998,0.0510079526798202,0.05716423824015,0.230354795620897,0.384648080043321,-0.0176615204625485,0.37107300591927,-0.0532459072625103,0.119859644082438,0.490974882125531,0.212370526862304,0.155523411439339,-0.00429800279068222,-0.026361681759024,-0.0184191470408642,-0.163306855918965,-0.029161719351429,0.075332480169676,0.150981777661217
"sig_16",0.0478864196840947,-0.0716000225381536,0.414204738335758,0.218619810409993,0.227799192028515,0.12662843560169,0.0674415684700383,-0.0872482314182084,0.381224220752001,0.52144893089592,0.098698366178162,0.234340272950559,0.293849410394877,-0.0248788054503132,0.0510079526798202,1,0.241800299817582,0.0454071131189304,0.338792893837113,0.637067846942975,-0.00938508910833946,0.122395139414516,-0.0287701342618781,0.0613649269158647,0.920266710456429,-0.0553773654777412,0.0155702862581866,-0.0156873058164744,-0.0640198929900763,-0.0257009817967733,-0.0581728799422101,-0.0415065084652823,-0.0431129628195209
"sig_17",-0.119325915473776,-0.126252282459865,0.0952614822567203,0.284418005460936,-0.0421163307933014,0.400620277299487,0.21666514098704,0.109023423913864,-0.014184036476184,0.333918061064895,0.586835453874966,0.431775486623051,0.227280425610308,0.76410458931413,0.05716423824015,0.241800299817582,1,0.521672898072305,0.429210087264549,0.0244060305750261,-0.00389649739842533,0.711146490977281,0.528985836894641,0.55517799580251,0.157447103268038,0.542963321308962,0.00411787863479237,0.264157695557299,0.129848122367689,-0.115843349064899,-0.081300478706348,0.170162283562118,0.104896213194069
"sig_18",-0.112042559631139,-0.0873946197478786,0.0420731099629378,0.046659140154542,-0.0558143086341244,0.382707611327987,0.0996497177254064,0.101678655121745,0.0513921484058431,0.0526009052783559,0.18429104656163,0.283082552168281,0.273565466585164,0.567068962778679,0.230354795620897,0.0454071131189304,0.521672898072305,1,0.303390828593958,-0.0381919550344879,0.110467364100998,0.142211289077635,0.630477743809427,0.367931075714965,0.039368576240559,0.554592898234061,0.00405183767855191,0.111847525965636,0.138785112211345,-0.0127875607207766,0.109165432623138,0.105163538950563,0.191223001138702
"sig_19",0.00453243395446804,-0.0552611954541247,0.434314897880438,0.124215575552298,0.00048244493971878,0.306037509524911,0.211126773212006,-0.0404658604602357,0.23004673753959,0.335652536753382,0.144773352353878,0.603322752091992,0.442318426168995,0.10611587368901,0.384648080043321,0.338792893837113,0.429210087264549,0.303390828593958,0.999999999999999,-0.0537386900744233,0.145128262017461,0.136591713004683,0.21509806183355,0.555016293571125,0.203197639451298,0.146324393638927,0.0663281082539569,0.05163541588823,-0.0467152513425288,-0.144930950899083,-0.0816625650941995,0.171305196053129,0.237627459805204
"sig_20",0.0197413107638307,-0.049123706669822,0.287192607189894,0.120590611052518,0.193211071819783,0.000285315352253726,0.00521114087931067,-0.0665082611363424,0.595331985631429,0.575764280095328,0.0525314759570785,-0.0368386532955889,0.343793718954698,-0.0212754191860272,-0.0176615204625485,0.637067846942975,0.0244060305750261,-0.0381919550344879,-0.0537386900744233,1,-0.0261149057898701,0.0926771176594767,-0.0670189380995594,-0.00713406115586823,0.778730289312681,-0.0419185427395247,-0.0236523075828063,-0.0270092378051019,-0.0424397103945162,-0.00565381184926191,-0.0334776196981433,-0.0300038200961723,-0.0385170898036244
"sig_21",0.123176778871237,-0.0497658815253958,0.416296994682613,-0.0527326933882783,0.283107026613192,0.277273768060125,-0.0679164515856861,-0.0766202172679886,0.0829973798275417,-0.00989885387792845,-0.0547432922966633,0.291841921001891,0.184795050400455,-0.0339935532319342,0.37107300591927,-0.00938508910833946,-0.00389649739842533,0.110467364100998,0.145128262017461,-0.0261149057898701,1,-0.0766246693372566,0.0194741117395162,0.234726466425312,0.0722820393459425,0.0362921706409409,-0.0351870783835164,-0.0692404507818348,-0.0512374564038665,0.016928543257793,-0.0437051309572146,0.0184350046762171,0.0876124308626839
"sig_22",-0.0970609533212368,-0.0929629890593628,0.0627069688170914,0.342743498842922,-0.058301179225282,0.240888021226849,0.265534172066678,0.233671864163392,0.166954476159448,0.369151368832615,0.487488658240894,0.14376515867817,0.0859100527958718,0.528019017642483,-0.0532459072625103,0.122395139414516,0.711146490977281,0.142211289077635,0.136591713004683,0.0926771176594767,-0.0766246693372566,1,0.265431019747245,0.313091725098714,0.104904022151034,0.457394398908869,-0.0241301464818187,0.399748342664656,0.325162693774179,-0.0442512575080174,-0.1009282432731,0.0528423287557834,-0.00706420238259375
"sig_23",-0.101204266450108,0.0298110404626928,-0.0414535035596803,0.102260374318125,-0.121274969749008,0.775702353802464,0.0985584903779887,0.402335610969165,-0.0301493163102758,0.0512318352904929,0.176819279580475,0.277299022649198,0.157777879447703,0.631530503862053,0.119859644082438,-0.0287701342618781,0.528985836894641,0.630477743809427,0.21509806183355,-0.0670189380995594,0.0194741117395162,0.265431019747245,1,0.398565324620259,-0.0377471032646325,0.631563335023799,-0.0853315940684402,0.0469525462634138,0.219177098902278,-0.245574036556332,0.376633202568482,0.381208550044537,0.456256236449354
"sig_24",-0.110118905244337,-0.101495113149546,0.167793877143744,0.0927949513858905,-0.0569968715661825,0.350368107447635,0.125946297198913,0.0637239066287039,0.14123394346441,0.251860902232667,0.238391754207258,0.819053841858358,0.528608494468567,0.331695855035779,0.490974882125531,0.0613649269158647,0.55517799580251,0.367931075714965,0.555016293571125,-0.00713406115586823,0.234726466425312,0.313091725098714,0.398565324620259,1,0.148544889037421,0.467503084601174,-0.0241316826743448,0.129985689575795,0.0563617511100946,-0.156793736997985,-0.0504755347850849,0.382621410063036,0.503200516004283
"sig_25",0.0386970642393859,-0.0778094447642638,0.424403652610332,0.196875614288129,0.227533004106984,0.10890607290365,0.0210685614681456,-0.0999264774901922,0.524541491329462,0.582980789603028,0.0889103931926439,0.334812298742737,0.39289833483291,-0.0366194733195397,0.212370526862304,0.920266710456429,0.157447103268038,0.039368576240559,0.203197639451298,0.778730289312681,0.0722820393459425,0.104904022151034,-0.0377471032646325,0.148544889037421,1,-0.00770593010833451,-0.0411959576968458,-0.0624358153007281,-0.0642993623463703,-0.0726898237361421,-0.0546302090364274,-0.0129497232954745,0.0242970173213798
"sig_26",-0.133219354087922,0.00311716914813948,-0.0562189805364328,0.117724427858549,-0.129965232495808,0.631563379253051,0.334512965926389,0.530622942992173,-0.018982377135213,0.0276435409529504,0.178682551652056,0.348242868817325,0.135186407900067,0.482973238550667,0.155523411439339,-0.0553773654777412,0.542963321308962,0.554592898234061,0.146324393638927,-0.0419185427395247,0.0362921706409409,0.457394398908869,0.631563335023799,0.467503084601174,-0.00770593010833451,1,-0.0937435950377067,0.272840428401856,0.358571864325817,0.0190940566738254,0.304602022471528,0.244839992348467,0.317996763282369
"sig_27",-0.00311120917991935,0.0695361841724128,-0.0601958765457515,-0.0593702348474924,0.198416251369055,-0.103398641019057,0.74733608052849,0.208829584502343,-0.050382033239617,-0.0705603421489351,-0.058131895303842,-0.0469465013276709,-0.0332094180422611,-0.0533566568947464,-0.00429800279068222,0.0155702862581866,0.00411787863479237,0.00405183767855191,0.0663281082539569,-0.0236523075828063,-0.0351870783835164,-0.0241301464818187,-0.0853315940684402,-0.0241316826743448,-0.0411959576968458,-0.0937435950377067,1,0.661535516985079,-0.0721364928027487,-0.0355661006121623,-0.0640014260423221,-0.0524149964258621,-0.0610034544646269
"sig_28",-0.102171118625136,0.0569684416560152,-0.114687061404155,0.00821176216407014,0.0669540951061493,0.0299831742568759,0.772116018570682,0.669077921767763,-0.0928381059332127,-0.0509019581873268,0.040006450072741,8.06598434741566e-05,-0.0381646522237267,0.105077224097195,-0.026361681759024,-0.0156873058164744,0.264157695557299,0.111847525965636,0.05163541588823,-0.0270092378051019,-0.0692404507818348,0.399748342664656,0.0469525462634138,0.129985689575795,-0.0624358153007281,0.272840428401856,0.661535516985079,1,0.610062844253355,0.0304431259145793,-0.0545571018609422,0.0243169323782003,-0.0172383573474952
"sig_29",-0.117674571207319,0.0542379714268672,-0.110033662376187,0.00404657529550522,-0.0962993096983022,0.177660235147279,0.260916246346357,0.785305900800011,-0.0701896762281379,-0.06472683416675,-0.0229945464363826,-0.00179597167456486,-0.0540124914570151,0.114525538934196,-0.0184191470408642,-0.0640198929900763,0.129848122367689,0.138785112211345,-0.0467152513425288,-0.0424397103945162,-0.0512374564038665,0.325162693774179,0.219177098902278,0.0563617511100946,-0.0642993623463703,0.358571864325817,-0.0721364928027487,0.610062844253355,1,0.00402671402877245,0.116890077371793,0.067504169659576,0.0756535702594615
"Transport.and.catabolism",0.28277822671107,-0.0357378212147139,-0.0579187482726926,0.546623098324951,0.125258464020757,-0.146210680464472,-0.0168594478176097,-0.0170515298510273,-0.0974217748851441,-0.0666231276077985,0.424685418916941,-0.228867524317475,-0.152707445313234,-0.159745606674493,-0.163306855918965,-0.0257009817967733,-0.115843349064899,-0.0127875607207766,-0.144930950899083,-0.00565381184926191,0.016928543257793,-0.0442512575080174,-0.245574036556332,-0.156793736997985,-0.0726898237361421,0.0190940566738254,-0.0355661006121623,0.0304431259145793,0.00402671402877245,0.999999999999999,0.00814605435607237,-0.27742965481677,-0.304599761728342
"Cell.motility",-0.0113229187050306,0.149762431756094,-0.0875606866778607,-0.0774329487609065,-0.0651190645933082,0.47281188706703,0.0542424477093083,0.419625831564195,-0.0526838540720359,-0.0722216669286928,-0.0785278995438365,-0.0344471567973203,-0.0839037989335325,-0.0778424154121265,-0.029161719351429,-0.0581728799422101,-0.081300478706348,0.109165432623138,-0.0816625650941995,-0.0334776196981433,-0.0437051309572146,-0.1009282432731,0.376633202568482,-0.0504755347850849,-0.0546302090364274,0.304602022471528,-0.0640014260423221,-0.0545571018609422,0.116890077371793,0.00814605435607237,1,0.230218256139139,0.238489778980713
"Cell.growth.and.death",-0.0425780050189374,0.0150986832550933,0.0226316515809431,0.0386890158176171,-0.0532002153803281,0.337090852038979,0.0423377488247463,0.181325058274289,-0.00528891248428288,0.0297890448073385,0.00947559924090616,0.270789329690324,0.0761833762701115,0.176046855522426,0.075332480169676,-0.0415065084652823,0.170162283562118,0.105163538950563,0.171305196053129,-0.0300038200961723,0.0184350046762171,0.0528423287557834,0.381208550044537,0.382621410063036,-0.0129497232954745,0.244839992348467,-0.0524149964258621,0.0243169323782003,0.067504169659576,-0.27742965481677,0.230218256139139,1,0.892691048063714
"Cell.communication",-0.0572315317052211,0.00560121148293558,0.0525306986084814,0.0232343943164912,-0.0624297606048836,0.416696978816291,0.0432658932296898,0.203544938092674,0.0490231164890838,0.0343727029864819,-0.0605989192388026,0.423638073025893,0.189191170746004,0.167362047681803,0.150981777661217,-0.0431129628195209,0.104896213194069,0.191223001138702,0.237627459805204,-0.0385170898036244,0.0876124308626839,-0.00706420238259375,0.456256236449354,0.503200516004283,0.0242970173213798,0.317996763282369,-0.0610034544646269,-0.0172383573474952,0.0756535702594615,-0.304599761728342,0.238489778980713,0.892691048063714,1
