"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Metabolism","Genetic.Information.Processing","Environmental.Information.Processing","Cellular.Processes","Organismal.Systems","Human.Diseases"
"sig_11",-0.0262169954899946,-0.123998903275757,0.0349691205174702,0.518109020393458,0.0711664167339279,0.0906783199926948,0.0405437626157867,-0.097741329815909,0.0776350909275125,0.31812901808318,1.00000000000001,0.230832753764146,0.062334465039735,0.65494869965455,0.0102844663647069,0.151454270227716,0.599997274922018,0.136839083687105,0.114671167759773,0.195562031514313,0.0616316043841446,0.326066608545998,0.132241580476138,0.140657064437227,0.0353232160931395,0.0757536484662589,0.0230829007073725,-0.00431716800653868,-0.0523262538073482,0.299140871420356,-0.0166252258993624,-0.0162376929994291,0.0328983929362747,0.0102426968935988,0.0438990271000197
"sig_12",-0.0509244848339314,-0.133762825259014,0.369075273916706,0.0999109526655102,0.0403647444085673,0.294218282928566,0.00626458877034687,-0.090575374481762,0.402558457264723,0.471056300047806,0.230832753764146,1,0.399642253916035,0.322533721701165,0.256319800677549,0.270173688853578,0.390543100620429,0.242627871682553,0.478190761519363,-0.00516724547371072,0.375683582258782,0.0541640686060405,0.21958257375421,0.338366466707199,0.147231419033722,0.16274968261497,0.00727322910859161,-0.00769081555424355,-0.0474958856460477,0.25936539678898,-0.00909892186184791,0.101926035449959,0.0670600822571889,0.116734452442171,0.140706300001261
"sig_13",-0.0370669621794521,-0.129386004900322,0.707597934786061,0.0527285852842038,0.0396920078233945,0.295895933085072,-0.0119676650965024,-0.0725691815075402,0.486438660828137,0.479473647105502,0.062334465039735,0.399642253916035,1,0.155697581722077,0.238934900367404,0.357845269937782,0.203612713818638,0.177779834154572,0.465555550199291,0.00175345980116135,0.242229532337371,0.00319657842103436,0.259953614053279,0.256209584308554,0.132542825963648,0.10425705952585,0.000935220641176267,0.000695108381752944,-0.0250954146576455,0.175118054496786,-0.017276845484372,0.0371349281842337,-0.0108139009463652,0.038466409646809,0.0519935850360036
"sig_14",-0.0767651618478404,-0.140991862028994,0.0711914316351351,0.356903338333082,-0.0217146069347529,0.321487648921048,0.0141554929058121,-0.062305559297832,0.117123266633804,0.32593379239538,0.65494869965455,0.322533721701165,0.155697581722077,0.999999999999996,0.0349085231128804,0.158535335561477,0.692671801887043,0.361858145292126,0.180397536363676,0.00529464986432118,0.0811879631939319,0.233706135398666,0.421438655567252,0.268780085601942,0.00819363894088119,0.235934887982691,-0.0101333771339231,0.0217499923139467,-0.0235717794711132,0.260806075431312,-0.015919208127917,0.00723416404654871,0.0340224683930132,0.0553647175962713,0.0602090847356668
"sig_15",-0.0119900972588994,-0.046910051217847,0.24985225697137,-0.00650391864114329,0.010031661449743,0.0741297871284893,-0.00595042945938324,-0.0399125888507464,0.310766017102999,0.0467574144234171,0.0102844663647069,0.256319800677549,0.238934900367404,0.0349085231128804,1.00000000000001,0.0812973838513686,0.0755841091322514,0.0404772782442382,0.143369305805063,-0.0040454742180515,0.166159319963533,0.0101357192716087,0.0263115268460926,0.144692306349667,0.0542758092312759,0.0519481652699333,0.00921062719064921,-0.00535120458759313,-0.0239928033192795,0.0180264980654673,0.0221872695721374,-0.00132655668931951,0.004221028853685,-0.00926205827449876,0.0126404763722759
"sig_16",-0.00630542264555897,-0.118872731760124,0.422316012802968,0.211182343679102,0.381822033992408,0.119130670874033,0.020299747414688,-0.0995949712398598,0.423374282646586,0.444013725799438,0.151454270227716,0.270173688853578,0.357845269937782,0.158535335561477,0.0812973838513686,1.00000000000001,0.184325134737089,0.0442429744224092,0.337129836414574,0.380931385042564,0.307320873895977,0.0614119588605819,0.047842548888669,0.142703355216411,0.333455119276602,0.0237688023219094,0.0741858825280338,-0.00993065211470887,-0.0656835621141954,0.0727343000912869,-0.0161374306600304,-0.00472420272865295,-0.0159476072181322,0.000831097488225336,0.00410474374034505
"sig_17",-0.0994464933500047,-0.173789999449145,0.108259857366368,0.325484922710924,0.0195819805403898,0.370147261899003,0.181636423179968,-0.0518420453342529,0.120460562993561,0.289692062411732,0.599997274922018,0.390543100620429,0.203612713818638,0.692671801887043,0.0755841091322514,0.184325134737089,1,0.437307245238993,0.343925180884393,0.0171058373046458,0.149125746139367,0.384633041014765,0.455255551105525,0.49194454323644,0.142519234620677,0.421814990081588,0.0909456468282999,0.225915986124281,0.0290705565495587,0.28138160517257,-0.00482259357030356,0.0948476962967256,0.0468014029834687,0.112001013352779,0.0639511208187822
"sig_18",-0.0860102875129391,-0.115497137569603,0.0590356924826677,0.0696949433154077,-0.0174168756295794,0.517149355949956,0.0828615678026881,0.00378442874741813,0.100114803327916,0.105546393756907,0.136839083687105,0.242627871682553,0.177779834154572,0.361858145292126,0.0404772782442382,0.0442429744224092,0.437307245238993,1.00000000000001,0.239489571384998,-0.0184160929812969,0.105773395324426,0.0738023201756445,0.618456866257982,0.366983537068165,0.135325854012183,0.412436108240124,0.0476448487280248,0.0870262686826397,0.0280562416287662,0.111539929716602,0.0267007735038807,0.0816069131789394,0.0305718998990659,0.0750261672020453,0.0442312217051319
"sig_19",-0.0657655994293844,-0.124424715468504,0.418054667901868,0.0550388008627809,0.050141497292188,0.269410148296739,0.161418710886548,-0.0535018223887334,0.368295361954818,0.334447844122233,0.114671167759773,0.478190761519363,0.465555550199291,0.180397536363676,0.143369305805063,0.337129836414574,0.343925180884393,0.239489571384998,0.999999999999993,-0.00672479761006183,0.280874695382492,0.0880825336927105,0.249805670779734,0.49702674080099,0.165801008528053,0.244806679364168,0.13625092351051,0.1052672886885,-0.00980400012286985,0.160697434665555,0.000436089947563961,0.0568347979328749,0.0653040285894904,0.0867644004456266,0.0896041283095301
"sig_20",0.00911209267104068,-0.0514540709710682,0.061205453884476,0.217581401377827,0.467204404274648,-0.0169935798374452,0.0442525113177155,-0.0507042287300657,0.0539967404374467,0.123482249003946,0.195562031514313,-0.00516724547371072,0.00175345980116135,0.00529464986432118,-0.0040454742180515,0.380931385042564,0.0171058373046458,-0.0184160929812969,-0.00672479761006183,1.00000000000002,0.193850398509726,0.150589388959968,-0.0304562648223972,-0.00662550956257819,0.159783619564483,-0.0182301678222563,0.167730836675671,-0.0217757310716608,-0.0311814051336488,-0.00386760718342778,-0.00765244994279367,-0.00871256936684517,-0.0161641514197678,-0.00554691543217669,-0.00864144981019175
"sig_21",0.00319946751637098,-0.0985397941495504,0.328325595512989,0.0548042550316622,0.299279984744476,0.196379046727825,0.00606429540119957,-0.0728234712485139,0.193477808098077,0.188506398599746,0.0616316043841446,0.375683582258782,0.242229532337371,0.0811879631939319,0.166159319963533,0.307320873895977,0.149125746139367,0.105773395324426,0.280874695382492,0.193850398509726,1.00000000000001,0.0274106989412661,0.0948267866201717,0.30220984791029,0.203823938181322,0.124325522357929,0.0437939211075301,0.0151152756284671,-0.0331925565412467,0.0207794742507284,0.00925746063171207,0.0894262331549204,0.0365711769267278,0.0326022374840707,0.0791757396398542
"sig_22",-0.0234809066864613,-0.0975756208880098,-0.0252917536060581,0.455259952297378,0.083335861019002,0.0744550386863457,0.442006585536477,0.0170181091651924,0.0223535594769738,0.0618260764427829,0.326066608545998,0.0541640686060405,0.00319657842103436,0.233706135398666,0.0101357192716087,0.0614119588605819,0.384633041014765,0.0738023201756445,0.0880825336927105,0.150589388959968,0.0274106989412661,1.00000000000001,0.127621890351011,0.214273306032762,0.0563131790791678,0.317395626617546,0.19065589328608,0.331047312286956,0.112296970132531,0.0850056510720778,-0.0148771703127445,0.00968029082087794,0.0232867545919622,0.0273878319467448,0.0120425850370717
"sig_23",-0.117535062829372,-0.0959948242953412,0.0642990479518238,0.0655593964789629,-0.0367398734785151,0.647663107336612,0.0821517613250975,0.168173726993609,0.0557396548758085,0.107016319422846,0.132241580476138,0.21958257375421,0.259953614053279,0.421438655567252,0.0263115268460926,0.047842548888669,0.455255551105525,0.618456866257982,0.249805670779734,-0.0304562648223972,0.0948267866201717,0.127621890351011,1.00000000000001,0.385588914173082,0.103289318967732,0.457364256885702,0.036545737317173,0.193483475768773,0.209174500782736,0.118463789627205,0.00346364692528853,0.168033003969564,0.13373484996659,0.168524985850631,0.164939884278247
"sig_24",-0.0941403190731799,-0.132202607371853,0.190156011841051,0.0575932246592082,0.00718695028200077,0.330954977723975,0.228592545379189,-0.00561863787098361,0.156761214405449,0.171314574541713,0.140657064437227,0.338366466707199,0.256209584308554,0.268780085601942,0.144692306349667,0.142703355216411,0.49194454323644,0.366983537068165,0.49702674080099,-0.00662550956257819,0.30220984791029,0.214273306032762,0.385588914173082,0.999999999999997,0.162527162028868,0.500831029934354,0.114230984612963,0.275062318821998,0.0605830795417125,0.0829221106765612,0.0267481851200831,0.068721516823658,0.0529785717819171,0.0983148328554269,0.0831746124757867
"sig_25",-0.0145355791373594,-0.0701925159900581,0.115991790332874,0.0569394404554564,0.383929730483231,0.169105727833487,0.159249590380235,-0.0273210104212001,0.143746378849738,0.135773261703604,0.0353232160931395,0.147231419033722,0.132542825963648,0.00819363894088119,0.0542758092312759,0.333455119276602,0.142519234620677,0.135325854012183,0.165801008528053,0.159783619564483,0.203823938181322,0.0563131790791678,0.103289318967732,0.162527162028868,0.999999999999998,0.175460280021903,0.218474756914583,0.0945812354710203,-0.015091722715244,0.044671716344652,-0.0101614526783261,0.00886459171826653,-0.0210693501850247,0.000639555334916341,-0.00110800954547317
"sig_26",-0.111974637752043,-0.101425429230879,0.00732986010148816,0.0446452652159617,-0.00612776567120513,0.443537291933902,0.40511770692185,0.172272985847026,0.00928033601324212,0.0319050044987291,0.0757536484662589,0.16274968261497,0.10425705952585,0.235934887982691,0.0519481652699333,0.0237688023219094,0.421814990081588,0.412436108240124,0.244806679364168,-0.0182301678222563,0.124325522357929,0.317395626617546,0.457364256885702,0.500831029934354,0.175460280021903,0.999999999999993,0.153240310811197,0.449548766511545,0.248609249563365,0.0810765889154029,-0.000740394174128213,0.140559776831746,0.158823415390209,0.136038399787686,0.0509071763335192
"sig_27",-0.0275727603703631,-0.0392699722311264,-0.0165519189770482,0.0318148172789519,0.307716079242033,0.0115915298641371,0.496643437619153,0.0446687909572044,-0.0242061932272357,-0.0126103983793363,0.0230829007073725,0.00727322910859161,0.000935220641176267,-0.0101333771339231,0.00921062719064921,0.0741858825280338,0.0909456468282999,0.0476448487280248,0.13625092351051,0.167730836675671,0.0437939211075301,0.19065589328608,0.036545737317173,0.114230984612963,0.218474756914583,0.153240310811197,1.00000000000001,0.428398185894113,0.0126286955275179,0.00632187604685484,-0.0137869976565338,-0.0124663098586317,0.011989645176589,-0.00936347361887844,-0.0140598859991256
"sig_28",-0.138393620679947,-0.0293793706717895,-0.0692896833873169,-0.0230365042890267,0.0337869729060469,0.040341847537894,0.583569965826763,0.439758934100585,-0.0538303392720148,-0.0353777525360159,-0.00431716800653868,-0.00769081555424355,0.000695108381752944,0.0217499923139467,-0.00535120458759313,-0.00993065211470887,0.225915986124281,0.0870262686826397,0.1052672886885,-0.0217757310716608,0.0151152756284671,0.331047312286956,0.193483475768773,0.275062318821998,0.0945812354710203,0.449548766511545,0.428398185894113,0.999999999999999,0.58825188786421,0.0344592478324211,-0.0141196094065993,0.0197452002369884,0.027507562755482,0.0343496713753002,-0.0160375770575131
"sig_29",-0.169464266577557,0.0552271477364229,-0.0909920529934224,-0.0769500170715256,-0.0634978369944672,0.00694742229224148,0.16725646354657,0.731934543536776,-0.0663922355044129,-0.0620263706234665,-0.0523262538073482,-0.0474958856460477,-0.0250954146576455,-0.0235717794711132,-0.0239928033192795,-0.0656835621141954,0.0290705565495587,0.0280562416287662,-0.00980400012286985,-0.0311814051336488,-0.0331925565412467,0.112296970132531,0.209174500782736,0.0605830795417125,-0.015091722715244,0.248609249563365,0.0126286955275179,0.58825188786421,1,-0.00509150329235644,-0.0143643305470335,0.0206355712437856,0.00338352988105575,0.0232789919389049,0.00089510662540899
"Metabolism",-0.0248269343663753,-0.0488964996820255,0.112496912383951,0.120201442092356,0.00164667949898445,0.10592057385843,0.0373999102665086,-0.00729109195542224,0.18727368344885,0.298917081771722,0.299140871420356,0.25936539678898,0.175118054496786,0.260806075431312,0.0180264980654673,0.0727343000912869,0.28138160517257,0.111539929716602,0.160697434665555,-0.00386760718342778,0.0207794742507284,0.0850056510720778,0.118463789627205,0.0829221106765612,0.044671716344652,0.0810765889154029,0.00632187604685484,0.0344592478324211,-0.00509150329235644,1.00000000000001,0.0391108673970304,0.227034233188789,0.0489091682971388,0.210890162606803,0.205723029807208
"Genetic.Information.Processing",-0.0228072519506243,0.073852160006691,-0.0201697577521825,-0.0242338546070897,-0.0152679329484061,-0.024283647233094,-0.0310093097475219,0.0516056788211416,-0.0134802141108598,-0.0151165036896033,-0.0166252258993624,-0.00909892186184791,-0.017276845484372,-0.015919208127917,0.0221872695721374,-0.0161374306600304,-0.00482259357030356,0.0267007735038807,0.000436089947563961,-0.00765244994279367,0.00925746063171207,-0.0148771703127445,0.00346364692528853,0.0267481851200831,-0.0101614526783261,-0.000740394174128213,-0.0137869976565338,-0.0141196094065993,-0.0143643305470335,0.0391108673970304,1,-0.00583500766417868,-0.0151593439761525,-0.00724043445276804,0.0410938939549892
"Environmental.Information.Processing",-0.0180064416160211,0.00138948437921592,0.0309045354132401,0.00178257950594425,0.00442040725153562,0.150537798167703,0.038593481661698,0.0502307845723691,0.0315607351975901,0.00884997588693929,-0.0162376929994291,0.101926035449959,0.0371349281842337,0.00723416404654871,-0.00132655668931951,-0.00472420272865295,0.0948476962967256,0.0816069131789394,0.0568347979328749,-0.00871256936684517,0.0894262331549204,0.00968029082087794,0.168033003969564,0.068721516823658,0.00886459171826653,0.140559776831746,-0.0124663098586317,0.0197452002369884,0.0206355712437856,0.227034233188789,-0.00583500766417868,1.00000000000001,0.538122337084068,0.766260139625436,0.742084632005537
"Cellular.Processes",-0.00747401792942025,-0.0355096392451541,0.00106690473896802,0.0580680865786736,0.0221837041335652,0.106935380198301,0.0377325254607232,0.0154588787950038,-0.000590829695347083,-0.00592559656511617,0.0328983929362747,0.0670600822571889,-0.0108139009463652,0.0340224683930132,0.004221028853685,-0.0159476072181322,0.0468014029834687,0.0305718998990659,0.0653040285894904,-0.0161641514197678,0.0365711769267278,0.0232867545919622,0.13373484996659,0.0529785717819171,-0.0210693501850247,0.158823415390209,0.011989645176589,0.027507562755482,0.00338352988105575,0.0489091682971388,-0.0151593439761525,0.538122337084068,0.999999999999998,0.745400068167425,0.643394616949276
"Organismal.Systems",-0.0188778002634384,-0.0250903090340962,0.0285970780011914,0.0390422972471995,-0.00608031115657192,0.11986626488124,0.0299726922840777,0.0294739574170633,0.0239008739659142,0.0247382627275339,0.0102426968935988,0.116734452442171,0.038466409646809,0.0553647175962713,-0.00926205827449876,0.000831097488225336,0.112001013352779,0.0750261672020453,0.0867644004456266,-0.00554691543217669,0.0326022374840707,0.0273878319467448,0.168524985850631,0.0983148328554269,0.000639555334916341,0.136038399787686,-0.00936347361887844,0.0343496713753002,0.0232789919389049,0.210890162606803,-0.00724043445276804,0.766260139625436,0.745400068167425,1,0.602088582679204
"Human.Diseases",-0.0269542058282639,-0.00915595473976717,0.0478202705029287,0.0147255439893483,-0.00418960530559936,0.123269001035462,-0.0103100624397478,0.0316825175013928,0.0878093354438867,0.0835910371528441,0.0438990271000197,0.140706300001261,0.0519935850360036,0.0602090847356668,0.0126404763722759,0.00410474374034505,0.0639511208187822,0.0442312217051319,0.0896041283095301,-0.00864144981019175,0.0791757396398542,0.0120425850370717,0.164939884278247,0.0831746124757867,-0.00110800954547317,0.0509071763335192,-0.0140598859991256,-0.0160375770575131,0.00089510662540899,0.205723029807208,0.0410938939549892,0.742084632005537,0.643394616949276,0.602088582679204,0.999999999999994
