"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"YAL001C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YAL007C",0.40507806224435,0.469414323058157,-1.02092451774214,1.30364348487827,1.33529658008278,2.90237408324153,0.331311143393481,2.95035908831363,3.97696885405324,0.576811107773643,-2.52765831326025,0.493337633120411,0.319521401835947,-1.64535052249448e-12
"YAL011W",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YAL014C",0.839938669272422,0.596826955398196,0.614312851666618,-1.22947182804275,-0.098924429192001,0.332595148160379,0.0403660584534239,0.917357065134831,0.091193042404369,0.256965510483852,1.58555290218267,0.981216136092723,0.222116398317088,-6.71906974503145e-13
"YAL021C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YAL023C",0.659443320929794,0.370761072101176,-0.928279092704552,0.991023329942091,-0.411091888473079,2.39779870119221,1.05475157914918,-1.22517380727426,-1.46704651623237,-3.80734416026445,-0.120029766537576,1.46200608637138,0.568917486342565,-4.00124378074906e-13
"YAL024C",0.0756960314645449,-0.0295205056168222,0.0379562284261074,0.869981353995693,-0.966625848357274,-1.19701624965115,1.64957805512246,-0.69503316164888,1.47023442237978,-0.132532157786408,0.608788132862594,-0.217518931095457,0.106620927245617,-3.69926311805102e-13
"YAL029C",1.02217749713266,0.312799828079947,0.827105478255665,-1.18449106711755,-1.45136651228781,-0.407403789159482,-0.210846098798637,-0.0374433121869689,-0.246883697003503,-0.21391566098352,-2.18903978040327,-0.341424770914511,-0.404435318058913,1.06936681731895e-12
"YAL030W",0.839938669272422,0.596826955398196,0.614312851666618,-1.22947182804275,-0.098924429192001,0.332595148160379,0.0403660584534239,0.917357065134831,0.091193042404369,0.256965510483852,1.58555290218267,0.981216136092723,0.222116398317088,-6.71906974503145e-13
"YAL032C",-0.576093985350393,-2.16225267335733,-0.254975240639034,-0.0770279473080653,-0.280171088945659,-0.103057214057274,-0.255931715527929,0.754119923202734,-0.292818001758379,-0.191069674348211,0.0680236282363855,0.129024230775322,0.0197714765190421,-1.53210777398272e-13
"YAL033W",-0.576093985350393,-2.16225267335733,-0.254975240639034,-0.0770279473080653,-0.280171088945659,-0.103057214057274,-0.255931715527929,0.754119923202734,-0.292818001758379,-0.191069674348211,0.0680236282363855,0.129024230775322,0.0197714765190421,-1.53210777398272e-13
"YAL038W",0.90745439262794,0.317909508203995,0.113980723327843,0.747105730188817,-0.302023295636415,1.14371114089815,-0.689285172516501,0.500988488290796,-0.541704291217367,-0.137489576110083,1.08406356678818,-3.90134135397444,1.12663461011487,1.17728049531252e-12
"YAL040C",0.8356580726841,-0.0956842682186533,0.739805474886296,1.5528896287193,1.25672089896719,0.122435728363558,2.40928784093568,0.328111913492756,-2.6442210359588,2.4342979265014,-0.930190235469532,0.484797673142891,0.50354885108415,-1.27231558622043e-12
"YAL041W",1.02217749713266,0.312799828079947,0.827105478255665,-1.18449106711755,-1.45136651228781,-0.407403789159482,-0.210846098798637,-0.0374433121869689,-0.246883697003503,-0.21391566098352,-2.18903978040327,-0.341424770914511,-0.404435318058913,1.06936681731895e-12
"YAL043C",-0.576093985350393,-2.16225267335733,-0.254975240639034,-0.0770279473080653,-0.280171088945659,-0.103057214057274,-0.255931715527929,0.754119923202734,-0.292818001758379,-0.191069674348211,0.0680236282363855,0.129024230775322,0.0197714765190421,-1.53210777398272e-13
"YAL051W",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YAL056W",0.8356580726841,-0.0956842682186533,0.739805474886296,1.5528896287193,1.25672089896719,0.122435728363558,2.40928784093568,0.328111913492756,-2.6442210359588,2.4342979265014,-0.930190235469532,0.484797673142891,0.50354885108415,-1.27231558622043e-12
"YAR002W",-0.39023186892439,-0.856810439744144,1.32866047419173,-1.97604003506667,3.03580274494571,0.535744399409754,0.926486651684218,-1.92353999177538,0.876860066163452,-0.59807013905066,-0.276326004808213,-0.996322569125315,-0.297379341475373,-1.7554846465373e-12
"YAR003W",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YAR007C",0.910446482711849,0.104993461390786,0.557427662756904,1.39589234928465,1.00499024728039,-1.01225245630735,-1.84452480755893,-0.486774514365674,0.191443598111774,-0.27932450488926,-0.0292564131282082,0.620237651643963,-0.0121781948710449,9.55235890387485e-13
"YAR014C",1.02217749713266,0.312799828079947,0.827105478255665,-1.18449106711755,-1.45136651228781,-0.407403789159482,-0.210846098798637,-0.0374433121869689,-0.246883697003503,-0.21391566098352,-2.18903978040327,-0.341424770914511,-0.404435318058913,1.06936681731895e-12
"YAR019C",0.0756960314645449,-0.0295205056168222,0.0379562284261074,0.869981353995693,-0.966625848357274,-1.19701624965115,1.64957805512246,-0.69503316164888,1.47023442237978,-0.132532157786408,0.608788132862594,-0.217518931095457,0.106620927245617,-3.69926311805102e-13
"YBL003C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YBL007C",1.02217749713266,0.312799828079947,0.827105478255665,-1.18449106711755,-1.45136651228781,-0.407403789159482,-0.210846098798637,-0.0374433121869689,-0.246883697003503,-0.21391566098352,-2.18903978040327,-0.341424770914511,-0.404435318058913,1.06936681731895e-12
"YBL008W",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YBL014C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YBL021C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YBL023C",0.910446482711849,0.104993461390786,0.557427662756904,1.39589234928465,1.00499024728039,-1.01225245630735,-1.84452480755893,-0.486774514365674,0.191443598111774,-0.27932450488926,-0.0292564131282082,0.620237651643963,-0.0121781948710449,9.55235890387485e-13
"YBL026W",-0.576093985350393,-2.16225267335733,-0.254975240639034,-0.0770279473080653,-0.280171088945659,-0.103057214057274,-0.255931715527929,0.754119923202734,-0.292818001758379,-0.191069674348211,0.0680236282363855,0.129024230775322,0.0197714765190421,-1.53210777398272e-13
"YBL039C",0.90745439262794,0.317909508203995,0.113980723327843,0.747105730188817,-0.302023295636415,1.14371114089815,-0.689285172516501,0.500988488290796,-0.541704291217367,-0.137489576110083,1.08406356678818,-3.90134135397444,1.12663461011487,1.17728049531252e-12
"YBL041W",0.706296224416672,0.959844230060723,-3.82795295090323,-1.23032866371964,1.46715243108985,-2.00665017864407,0.388629319417342,0.717274547534404,-0.631567176339451,-0.443816611405701,-0.270306438225976,-0.554387029463985,-0.190870644774056,3.29958282918597e-13
"YBL050W",0.839938669272422,0.596826955398196,0.614312851666618,-1.22947182804275,-0.098924429192001,0.332595148160379,0.0403660584534239,0.917357065134831,0.091193042404369,0.256965510483852,1.58555290218267,0.981216136092723,0.222116398317088,-6.71906974503145e-13
"YBL052C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YBL058W",0.706296224416672,0.959844230060723,-3.82795295090323,-1.23032866371964,1.46715243108985,-2.00665017864407,0.388629319417342,0.717274547534404,-0.631567176339451,-0.443816611405701,-0.270306438225976,-0.554387029463985,-0.190870644774056,3.29958282918597e-13
"YBL061C",1.02217749713266,0.312799828079947,0.827105478255665,-1.18449106711755,-1.45136651228781,-0.407403789159482,-0.210846098798637,-0.0374433121869689,-0.246883697003503,-0.21391566098352,-2.18903978040327,-0.341424770914511,-0.404435318058913,1.06936681731895e-12
"YBL072C",0.201902645633257,-0.277361959139211,-1.70267366931634,-0.352687513365459,-0.873657402430167,1.47810114628217,-0.952495156033761,-2.44641528645989,0.289238990748162,2.19622724470379,0.179881286370576,0.448595535435076,-0.00639012050758234,-6.42152997443191e-13
"YBL075C",0.40507806224435,0.469414323058157,-1.02092451774214,1.30364348487827,1.33529658008278,2.90237408324153,0.331311143393481,2.95035908831363,3.97696885405324,0.576811107773643,-2.52765831326025,0.493337633120411,0.319521401835947,-1.64535052249448e-12
"YBL078C",0.40507806224435,0.469414323058157,-1.02092451774214,1.30364348487827,1.33529658008278,2.90237408324153,0.331311143393481,2.95035908831363,3.97696885405324,0.576811107773643,-2.52765831326025,0.493337633120411,0.319521401835947,-1.64535052249448e-12
"YBL079W",-0.39023186892439,-0.856810439744144,1.32866047419173,-1.97604003506667,3.03580274494571,0.535744399409754,0.926486651684218,-1.92353999177538,0.876860066163452,-0.59807013905066,-0.276326004808213,-0.996322569125315,-0.297379341475373,-1.7554846465373e-12
"YBL084C",0.0756960314645449,-0.0295205056168222,0.0379562284261074,0.869981353995693,-0.966625848357274,-1.19701624965115,1.64957805512246,-0.69503316164888,1.47023442237978,-0.132532157786408,0.608788132862594,-0.217518931095457,0.106620927245617,-3.69926311805102e-13
"YBL085W",0.0756960314645449,-0.0295205056168222,0.0379562284261074,0.869981353995693,-0.966625848357274,-1.19701624965115,1.64957805512246,-0.69503316164888,1.47023442237978,-0.132532157786408,0.608788132862594,-0.217518931095457,0.106620927245617,-3.69926311805102e-13
"YBL088C",0.910446482711849,0.104993461390786,0.557427662756904,1.39589234928465,1.00499024728039,-1.01225245630735,-1.84452480755893,-0.486774514365674,0.191443598111774,-0.27932450488926,-0.0292564131282082,0.620237651643963,-0.0121781948710449,9.55235890387485e-13
"YBL093C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
"YBL103C",-1.79210298636893,1.02292398156825,0.184699043484505,0.0909714523368871,-0.0625568384126325,-0.0100874407348144,-0.249782279249733,0.111217928188631,-0.286448559984192,0.0405883242058808,-0.119061253002472,0.00726962446446527,-0.0121539274422122,4.15223411209809e-13
