"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Cell.cycle.progression.meiosis","Nuclear.cytoplasmic.transport","Chrom..seg..kinetoch..spindle.microtub.","RNA.processing","Signaling.stress.response","ER.Golgi.traffic","Chromatin.transcription","DNA.replication...repair.HR.cohesion","Protein.degredation.proteosome","Golgi.endosome.vacuole.sorting","Protein.folding...glycosylation.cell.wall","Metabolism.mitochondria","Ribosome.translation","Cell.polarity.morphogenesis"
"sig_1",0.999999999999984,-0.0195331841063591,0.242818410439134,0.274445922870916,0.124286839837754,0.226068876509784,0.134010538606413,-0.0522501029802989,0.0503948955720566,0.0487874274620889,0.0442084338316701,0.0380983617417921,0.00635937484697608,0.051065982044786,0.000257735655847871,0.0775343090576196,0.0214591363657949,-0.000516916838573959,0.0304019256693316,0.0326487775305201,0.0386861372176614,0.0189602455485476,0.0104800256755439,0.0203521376956341,0.0385496485598747,-0.00340993547759239,0.027349189081766,-0.00833243994418141,-0.0569869802743496,-0.0367945905076959,0.0222913358421316,-0.00340083490483807,-0.0208215459179827,-0.0397047055686994,-0.046917880397101,-0.048970378557867,0.0413700567074244,0.0178816425352851,0.05661626272781,-0.0611808286073231,-0.0152963575957019,-0.0268797333497208,0.0936994711443419
"sig_2",-0.0195331841063591,0.999999999999999,-0.0406096753426996,-0.0482778688668516,-0.00264833720840571,0.122216742940416,0.217287461541071,0.455703562114395,-0.0401585661700345,-0.0505844622826144,-0.0455256946772232,-0.0220826851250065,-0.0108267023954087,-0.037805973315317,-0.00982024429317603,-0.0349039904576222,-0.0125210130020674,-0.021597536732855,0.0011799463778268,-0.00581175688795327,-0.0133655736240169,0.0115865668304379,0.0611844582317727,0.0078563683769981,0.00723455478574397,0.0497687413831942,0.0399413627544393,0.0975797744840653,0.156532196416446,-0.0325858820210936,0.0340124654843816,0.0126804479388316,0.113924642774262,-0.018783842545934,-0.0487467998737409,0.0685733264962677,-0.0377838641935373,-0.0240419671714582,-0.0677711771063548,-0.0485036009626258,-0.0589237715850697,0.0158385661514154,-0.0324734061834933
"sig_3",0.242818410439134,-0.0406096753426996,0.999999999999986,0.141507705636651,0.161144133007912,0.199352926367258,0.0708842733092047,-0.0228188629935487,0.500170717047096,0.479841185520865,0.0436408983593865,0.311699743242986,0.365305974974402,0.0860781783413339,0.131103302645151,0.370095306774711,0.106781291594696,0.126415808520817,0.376203892995476,0.035817583434278,0.261096744084229,0.02928648735115,0.107050422870949,0.226325238197286,0.0412328385614401,0.0525343689980723,0.029346101286683,0.00827040104137901,-0.0175336845405457,-0.0209263666452467,0.0333856480678482,-0.0300508336129566,-0.0182339332165872,-0.0480176377966599,-0.000372619189884958,-0.0239949371695094,-0.0604890942933021,0.0522200933220099,0.0705141171402731,-0.0194900926114833,-0.0081700898916836,0.00871231780639318,0.0621601328823105
"sig_4",0.274445922870916,-0.0482778688668516,0.141507705636651,0.999999999999987,0.0794435319135305,0.260803588366301,0.111667040622705,-0.0320745417542893,0.11580911552756,0.272823872128604,0.578506321344624,0.110302390490026,0.0719726980107278,0.503057393172939,0.00767952112115076,0.175256221677218,0.316238698411562,0.113585638998715,0.079558082826728,0.0595140384467573,0.0735648538575098,0.252773885468506,0.08493597242957,0.116415319295263,0.0351426040252012,0.0896290167905164,0.019284530738303,0.0548424222816449,-0.0148591863776866,-0.0231440774454567,0.0665602647194041,-0.0167808277926791,-0.0350711626002753,0.0114625065856359,-0.0317353961670582,0.0497625065838112,0.0169514551903846,0.00963176396895621,0.0242895861736793,-0.0367370999577765,-0.0416258302306894,-0.0313270718911657,-0.0127768208659275
"sig_5",0.124286839837754,-0.00264833720840571,0.161144133007912,0.0794435319135305,0.999999999999986,0.0882975222441362,0.164132070081518,0.00310340148594206,0.0554148494644006,0.0914020880918143,-0.000158868423317883,0.0344314028082717,0.0365971595470922,0.00961789189476938,0.0313481324157314,0.446847207840142,0.0299395814378638,0.0026849526953372,0.0619244558287497,0.535123574562716,0.347780984220642,0.0693503134959733,0.0325134748871064,0.103125804651014,0.596498712501035,0.0386944638475926,0.302634235696191,0.065884949447229,-0.00754003169217782,-0.0104277116916034,-0.0105613049216277,-0.0394815459016885,0.0247191477264315,-0.0256832152400747,0.0034593935883547,-0.00929766241773468,0.0614519025757011,0.029367415620223,-0.00486671052029536,-0.0201035979565259,-0.0278764030761312,-0.0202111188874221,0.0202610448917059
"sig_6",0.226068876509784,0.122216742940416,0.199352926367258,0.260803588366301,0.0882975222441362,1.00000000000002,0.326844978894792,0.15301598373327,0.13857243619964,0.156487680818048,0.113929307843132,0.403125497233105,0.269570865728995,0.39777402934673,0.0831846058128388,0.0805849001072458,0.453924418612755,0.357866189675931,0.343800852451195,0.071607016889154,0.207696256061808,0.206105854829793,0.545065015326965,0.412869098661275,0.14160751442114,0.38971751115834,0.0842010306679395,0.210661911723142,0.089469216022971,-0.0329521335155405,0.035637407688218,-0.0462468017858239,0.00888460091659783,-0.0811603506818067,-0.00018571461088848,0.156161296247777,-0.0395908926646433,0.0299499660160881,-0.0516376291530429,-0.00917079293406725,-0.0370273540992103,0.0371623570538681,-0.0534716998051398
"sig_7",0.134010538606413,0.217287461541071,0.0708842733092047,0.111667040622705,0.164132070081518,0.326844978894792,1.00000000000002,0.318279044964134,0.0253580671474644,0.0351454464038921,0.0276339414800639,0.128455211758285,0.0669811419477283,0.0962639900620936,0.0460813391970893,0.0535107956390303,0.365380656732908,0.0906705550330509,0.253490837815545,0.0949259487223339,0.0926555760207772,0.495438181013079,0.25851316259233,0.439262139146079,0.144863324795332,0.520103496069276,0.440572855481106,0.650404407268367,0.197784365151418,-0.0300074373008476,0.0221407923741316,0.0383145011724465,0.149988334978935,-0.0556942536766451,-0.0298930876856325,0.0716062258442607,-0.0640738762157562,0.0193888474365563,-0.100483634007048,-0.0177417971812889,-0.080218886196644,0.026214265750743,-0.0625447891192191
"sig_8",-0.0522501029802989,0.455703562114395,-0.0228188629935487,-0.0320745417542893,0.00310340148594206,0.15301598373327,0.318279044964134,1.00000000000001,-0.0301835770676239,-0.0242679491431164,-0.0273536878134013,0.0113661548541673,0.0596627003393952,-0.0030582196537842,-0.00505466317195694,-0.0124290006845431,0.100995378889624,0.0248158898983299,0.0569919079342363,-0.00166604663658774,-0.0048257917502026,0.14423805996472,0.281540734000795,0.112414651888214,0.0292567178678449,0.302018647359389,0.109086810943551,0.428064256145353,0.696924546440832,-0.0259825336370496,0.0223898103760038,0.0277600071200902,0.0644399420321281,-0.0639943856925175,-0.0432663406284024,0.164039271301959,-0.102777403172036,-0.012046328791892,-0.0687865199343968,-0.0275824674226712,-0.0694591106876056,0.0249365142795029,-0.0348748093616654
"sig_9",0.0503948955720566,-0.0401585661700345,0.500170717047096,0.11580911552756,0.0554148494644006,0.13857243619964,0.0253580671474644,-0.0301835770676239,1.00000000000002,0.641758467560759,0.0747772347485305,0.361451932904979,0.455850541930834,0.137428777160884,0.197878700926956,0.238304170595972,0.153111939784828,0.178882309818472,0.360411732119897,0.0526295446643161,0.239659058445702,0.0361729699062456,0.0809409994969841,0.177763622200558,0.0250604371480482,0.0490551898329263,0.0121762399989256,-0.00171184821197082,-0.0188221587118285,-0.0127958541263737,0.0648395506973811,-0.0524644813632558,0.00618539782881886,-0.0315158958578506,-0.00786793385681452,-0.00999169335505975,-0.0258983101616143,0.0286240581149022,0.00648179497260089,0.00313340389667916,-0.00117766717950228,0.0307319234725272,0.0202169917897522
"sig_10",0.0487874274620889,-0.0505844622826144,0.479841185520865,0.272823872128604,0.0914020880918143,0.156487680818048,0.0351454464038921,-0.0242679491431164,0.641758467560759,1.00000000000001,0.258127290495468,0.391749773322233,0.476912756933579,0.278585000260658,0.0912678925905031,0.412129307694793,0.24000441711096,0.206992147875857,0.35961871048242,0.0371384594541857,0.250826221353867,0.0911841157716501,0.124800933218405,0.213302888208141,0.0261523698253756,0.0741154657030727,0.0295673347768838,0.0202179093709943,0.00550239470854675,-0.0157159718142478,0.0777449108380157,-0.0454946519460644,-0.0206025748110453,-0.0171645146958205,0.00652397266663411,0.03553154359538,-0.0540533116716641,0.0306291786456469,0.0221955925564057,0.0303881110685724,-0.0195452380397134,-0.0169875444468988,0.00241690476639231
