"","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"ECSIT",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"ECT2",-0.314007519409383,4.02030521175154,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDA",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDA2R",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EDAR",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,3.49817157606444,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDARADD",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,3.49817157606444,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDC3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EDC4",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EDEM1",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDEM2",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDF1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EDIL3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,9.64211607384905,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDN1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDN2",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDN3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDNRA",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,3.49817157606444,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EDNRB",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEA1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,3.38701240804776
"EED",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,2.65907570090958,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF1A1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF1A2",-0.314007519409383,4.02030521175154,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF1B2",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF1D",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF1E1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,4.65313406904684,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF1G",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF2",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EEF2K",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFCAB4B",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,3.38701240804776
"EFCAB6",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EFEMP1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,3.49817157606444,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFEMP2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,2.65907570090958,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFHD1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,2.65907570090958,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNA1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,2.65907570090958,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNA2",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNA3",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNA4",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNA5",-0.314007519409383,4.02030521175154,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNB1",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNB2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,3.49817157606444,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFNB3",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFS",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EFTUD2",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGF",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGFL6",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,2.65907570090958,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGFL7",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGFR",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGLN1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGLN2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,4.65313406904684,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGLN3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,4.65313406904684,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGR1",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGR2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EGR4",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EHD1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,3.38701240804776
"EHD2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,3.38701240804776
"EHD3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EHD4",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EHF",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EHHADH",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EHMT1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EHMT2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EID1",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EID2",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EID2B",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EID3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,3.05411775734098,-0.295214344579584
"EIF1",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF1AX",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF1B",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2A",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,2.65907570090958,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2AK1",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2AK2",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2AK3",-0.314007519409383,4.02030521175154,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2AK4",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2B1",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2B2",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2B3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,2.1316457874352,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2B4",-0.314007519409383,-0.248711128996375,2.7819985681655,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2B5",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,3.49817157606444,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2S1",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2S2",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF2S3",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3A",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3B",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3C",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3D",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3E",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3F",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3G",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3H",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3I",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3J",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3K",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3L",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF3M",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4A1",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4A2",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4A3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,3.38701240804776
"EIF4B",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4E",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,5.81082378991508,-0.327392303627244,-0.295214344579584
"EIF4E2",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4EBP1",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4EBP2",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4EBP3",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4G1",3.18430160527825,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4G2",-0.314007519409383,-0.248711128996375,-0.359415946351146,3.6910895859955,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,-0.172074508585185,-0.327392303627244,-0.295214344579584
"EIF4G3",-0.314007519409383,-0.248711128996375,-0.359415946351146,-0.270894169547787,-0.214886275204522,-0.469071669420187,-0.103700747892531,-0.109265916802193,-0.131763101020697,-0.28583350655706,-0.376030907199335,5.81082378991508,-0.327392303627244,-0.295214344579584
