"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"sig_1",1.00000000000013,0.93904475411253,0.96517439377723,0.933463576532639,0.961533483752026,0.976058649984626,0.959876182114284,0.863890327448815,0.905490500409593,0.920610127318918,0.801436960120727,0.93291882585539,0.932863561488654,0.869164311635155,0.925775807993338,0.925041853405898,0.919396235659447,0.926116641788484,0.939912487158736,0.892338989155736,0.924573581810099,0.924060157120501,0.946076096568622,0.934145997667806,0.915803356543175,0.934782677245925,0.912453550178557,0.884826462487198,0.687122972830176,-0.0230994829629572,0.0645847779905083,-0.022428331591447,-0.00501704028852067,0.0250880717538184,-0.0123766260959429,-0.00390603395821394,-0.00414987139851111,-0.0102670241932766,0.0144444495955496,-0.00722619567776565,0.00157968314521132,0.0136579697261075,-0.0150056943460674
"sig_2",0.93904475411253,1.00000000000012,0.863283038111509,0.820393170891202,0.91255823577014,0.911678389569212,0.962221391137868,0.967829052692256,0.77830409570992,0.791774495599692,0.678749427021953,0.825422047437606,0.829645193485679,0.759016428018535,0.833157350280834,0.826732962513211,0.82961678788379,0.847728663321899,0.859916980314489,0.818597817782724,0.855908053610258,0.884557556859172,0.883632924111525,0.879842845785066,0.876727539968168,0.922978884395738,0.898191830630269,0.936600612787536,0.83756244625732,-0.0216547341637158,0.0592146894569811,-0.0310520587455378,-0.00259457869768754,0.0148737489673826,-0.0125580470751368,-0.00384610479519298,0.00204416088286716,-0.0142786191317902,0.0128314489332005,-0.009908133683153,0.00309792752337162,0.0441742468100782,-0.0259678120426752
"sig_3",0.96517439377723,0.863283038111509,0.999999999999999,0.921382624564014,0.962076749540087,0.965668634640399,0.920807755049027,0.793673677723476,0.981017741641412,0.978505388769715,0.79417104246914,0.97701960778907,0.989610704818223,0.874224879905889,0.980882594486877,0.970339817779408,0.925305739780811,0.937210627845417,0.974193232392917,0.904174813429136,0.957805838772533,0.90037635890977,0.946346691612594,0.938482130796544,0.929243621723832,0.913323305256708,0.903919228682,0.84231073927707,0.62127905271287,-0.0169268423484875,0.0499620661059282,-0.0137725441299232,-0.00552789426229704,0.028605856190802,-0.0138110114779664,-0.00344374078231009,-0.00489042582981409,-0.00713507800162824,0.0149349204207352,-0.00686877387261887,-0.00397831827934177,0.00683642038812196,-0.0106272216257538
"sig_4",0.933463576532639,0.820393170891202,0.921382624564014,1.00000000000019,0.901205752759212,0.966072394025958,0.905888351160127,0.770790899416642,0.873684343302682,0.94325619866344,0.958277475751809,0.951813993026888,0.913287838404243,0.982405931516189,0.906919280141701,0.9334876904326,0.98272667027064,0.971478458113437,0.933980868233426,0.887626266138402,0.91415768449994,0.955692738368729,0.964512518066182,0.942587095764912,0.887566388308544,0.920392620908857,0.877189375334935,0.834503364672549,0.614843576872142,-0.0159599228315822,0.0443032699875072,-0.0138860646342231,-0.00679863440027832,0.0335000366627165,-0.0140877235210204,-0.00407476952346907,-0.00498743196308831,-0.00700346217780969,0.016755676231677,-0.00505214619446761,-0.00330900781273724,0.00425780065093143,-0.0101256696275301
"sig_5",0.961533483752026,0.91255823577014,0.962076749540087,0.901205752759212,1.00000000000016,0.973897922245781,0.968984333845833,0.858317569015077,0.907893519583676,0.924592715988121,0.770408159799947,0.952995131081774,0.953143862415386,0.857921325894934,0.967775662038189,0.966881795671372,0.929112164349368,0.940509425306662,0.976387383576054,0.956971719579702,0.981132372456611,0.927322422900296,0.962754682964515,0.972145515386964,0.9846631154146,0.960850740926937,0.973491065714983,0.91032582860179,0.681357431753338,-0.0193188069165197,0.0434795006106416,-0.0158554748894022,-0.00217131153048539,0.0284316753591251,-0.0147694806106326,-0.00155443104975848,-0.00465636733273688,-0.00833337600073429,0.017432482900111,-0.0071692042461798,-0.00336884724145662,0.0117400331397276,-0.0097233051847829
"sig_6",0.976058649984626,0.911678389569212,0.965668634640399,0.966072394025958,0.973897922245781,0.999999999999919,0.976049783615444,0.862839203689374,0.908948471534708,0.949937254383925,0.871807250290337,0.972593461352536,0.956056414367832,0.936168694357222,0.958637503738751,0.966110554476122,0.977795184699946,0.982027653767715,0.980114790823487,0.925690557208075,0.971028957082852,0.971296091022208,0.992961779552153,0.985976790823739,0.961147033956985,0.976777523216272,0.956710332377542,0.914544678690937,0.693702053906481,-0.0188878087189787,0.0427368782397198,-0.0154895134561535,-0.0039015496455851,0.0297501329597178,-0.013854153621066,-0.00333695035351607,-0.00436401538881595,-0.00824057368237227,0.0176893773952659,-0.00590367827126705,-0.00254259747023841,0.0117868397683716,-0.0124824332330236
"sig_7",0.959876182114284,0.962221391137868,0.920807755049027,0.905888351160127,0.968984333845833,0.976049783615444,0.999999999999751,0.936828740636897,0.844292603810539,0.880887810020402,0.791638815642366,0.918815630592204,0.905318992408912,0.868232828460889,0.916393440794686,0.920623826208363,0.931375072063546,0.941030021276043,0.94647898463686,0.906092748974962,0.94590111955725,0.965338829805505,0.967295785397978,0.969148510561789,0.959778308942235,0.990452449879946,0.972757499893373,0.971716385105154,0.788055643898847,-0.0202191784989504,0.0389204815847201,-0.0180664337636407,-0.00172989968512412,0.0238492185254467,-0.0141176301949811,-0.0028583991964248,-0.0028746360509519,-0.0100240568329799,0.0179750424336298,-0.006671875546758,-0.00134489290423466,0.0241191400594608,-0.0153849896141321
"sig_8",0.863890327448815,0.967829052692256,0.793673677723476,0.770790899416642,0.858317569015077,0.862839203689374,0.936828740636897,0.999999999999822,0.710746861499915,0.736659294030693,0.651997832246945,0.777956480289737,0.773811013512987,0.727547018677263,0.782788184965332,0.782051092218452,0.79603091299193,0.815599811444571,0.817711177667416,0.782400771324946,0.817226191443455,0.878498421963433,0.85293722671189,0.848692051095241,0.84610786486408,0.914907513187292,0.873613946540347,0.965050347209436,0.94146970926062,-0.0175967477847814,0.0440715402091647,-0.0252656990255074,-0.00563511586386937,0.0120000019607877,-0.0146689620120964,-0.00497296796513415,0.000447983523635261,-0.0140271289223131,0.0132510650051293,-0.00987579572628147,-0.00383895473592335,0.0567629462928183,-0.024917557753085
"sig_9",0.905490500409593,0.77830409570992,0.981017741641412,0.873684343302682,0.907893519583676,0.908948471534708,0.844292603810539,0.710746861499915,1.00000000000005,0.975600784409817,0.751638551175512,0.955143076348334,0.984343040455541,0.832469461840902,0.966978757301564,0.948761091965603,0.875685410342426,0.894615704982455,0.94138023971989,0.860921136229729,0.92055798744976,0.836104790212047,0.891410086780247,0.880686808977513,0.875014236372457,0.843206498610058,0.833457297370994,0.764719749105193,0.55386751981068,-0.0128381044503915,0.0451964519082186,-0.0106473294587963,-0.00635706280363205,0.026240843318571,-0.013764415734906,-0.00338788196483494,-0.00426437615788531,-0.00538761857979828,0.0143837756889844,-0.00753469396305094,-0.00516391471670938,0.00502656428670575,-0.0090488028860481
"sig_10",0.920610127318918,0.791774495599692,0.978505388769715,0.94325619866344,0.924592715988121,0.949937254383925,0.880887810020402,0.736659294030693,0.975600784409817,1.00000000000009,0.85991219099876,0.991777909236958,0.985431571912218,0.920624927936799,0.974783108532539,0.979891217903002,0.948039634444487,0.950550290927581,0.972664126016697,0.901649975301949,0.951765511934017,0.904953825527555,0.946181060066086,0.933707830319259,0.910602370617123,0.894492049915564,0.87663780118321,0.80652536032833,0.580765461917062,-0.0128845188745041,0.0377022037744053,-0.0100607874033197,-0.00661602427523277,0.0322616110759412,-0.0139402564236702,-0.00360036917170621,-0.00434244487461945,-0.00546376289764048,0.0171202794735018,-0.00633044224900877,-0.0051501964067084,0.00321869068036249,-0.00930392919727519
