1.000000 0.070516 0.273890 0.330986 0.135166 0.266511 0.156067 0.074978 0.084479 0.066493 0.031129 0.072261 0.079629 0.034033 0.060769 0.071392 0.052495 0.056377 0.079227 0.066723 0.069022 0.051283 0.046669 0.051323 0.068919 0.052408 0.045895 0.044222 0.031779 
0.070516 1.000000 0.045624 0.000000 0.052375 0.275650 0.294552 0.151672 0.034749 0.008830 0.016123 0.063601 0.074393 0.028722 0.055255 0.037025 0.069872 0.061133 0.103497 0.056851 0.062859 0.061192 0.102695 0.082532 0.060475 0.107434 0.059570 0.079867 0.050261 
0.273890 0.045624 1.000000 0.237401 0.208721 0.273129 0.188374 0.142070 0.500286 0.480262 0.086344 0.340280 0.468769 0.202299 0.244933 0.314428 0.188167 0.164266 0.406123 0.059795 0.274320 0.157794 0.170240 0.238042 0.147361 0.166462 0.143282 0.139131 0.114711 
0.330986 0.000000 0.237401 1.000000 0.122328 0.161187 0.099304 0.072340 0.146688 0.372533 0.423357 0.195992 0.156646 0.418981 0.103936 0.188258 0.300108 0.163507 0.139221 0.118747 0.095356 0.216326 0.118081 0.121707 0.133104 0.121742 0.101341 0.098477 0.099530 
0.135166 0.052375 0.208721 0.122328 1.000000 0.154061 0.134283 0.100450 0.170918 0.099354 0.064383 0.159128 0.130216 0.118135 0.134099 0.513945 0.155502 0.087388 0.174492 0.542530 0.388945 0.181710 0.114330 0.176357 0.634223 0.139023 0.190409 0.124708 0.092551 
0.266511 0.275650 0.273129 0.161187 0.154061 1.000000 0.263642 0.382891 0.155909 0.156277 0.084772 0.472447 0.339843 0.324820 0.137471 0.191783 0.399930 0.309598 0.324390 0.081019 0.265711 0.185549 0.376454 0.315933 0.193144 0.330959 0.169671 0.218752 0.152968 
0.156067 0.294552 0.188374 0.099304 0.134283 0.263642 1.000000 0.323236 0.102898 0.102380 0.058266 0.176257 0.176641 0.152342 0.137233 0.156652 0.357363 0.154884 0.451519 0.098524 0.207100 0.304752 0.201685 0.395750 0.196317 0.417067 0.230764 0.282104 0.144559 
0.074978 0.151672 0.142070 0.072340 0.100450 0.382891 0.323236 1.000000 0.095974 0.092007 0.062421 0.278249 0.228668 0.150509 0.138428 0.135207 0.300994 0.128415 0.284946 0.065211 0.211623 0.170774 0.757436 0.327322 0.159079 0.661536 0.166331 0.506629 0.221712 
0.084479 0.034749 0.500286 0.146688 0.170918 0.155909 0.102898 0.095974 1.000000 0.479153 0.179989 0.335744 0.492373 0.247258 0.312820 0.402433 0.236763 0.175436 0.252448 0.071112 0.272724 0.120749 0.181591 0.242880 0.130712 0.154055 0.192974 0.120052 0.177202 
0.066493 0.008830 0.480262 0.372533 0.099354 0.156277 0.102380 0.092007 0.479153 1.000000 0.500355 0.486531 0.391036 0.578429 0.234384 0.395495 0.390500 0.220684 0.340279 0.079808 0.200241 0.238847 0.240151 0.227621 0.126856 0.177226 0.143998 0.157226 0.216834 
0.031129 0.016123 0.086344 0.423357 0.064383 0.084772 0.058266 0.062421 0.179989 0.500355 1.000000 0.299804 0.135876 0.608465 0.093414 0.219650 0.340009 0.123766 0.131042 0.085396 0.094897 0.224019 0.150033 0.129570 0.091308 0.119488 0.100557 0.102229 0.114918 
0.072261 0.063601 0.340280 0.195992 0.159128 0.472447 0.176257 0.278249 0.335744 0.486531 0.299804 1.000000 0.424793 0.581298 0.194932 0.378199 0.539679 0.406507 0.388176 0.080994 0.342083 0.244719 0.507506 0.398548 0.240758 0.371606 0.267021 0.286275 0.372451 
0.079629 0.074393 0.468769 0.156646 0.130216 0.339843 0.176641 0.228668 0.492373 0.391036 0.135876 0.424793 1.000000 0.352440 0.239953 0.329942 0.354939 0.372286 0.373130 0.068329 0.317828 0.191842 0.329922 0.347331 0.143338 0.207092 0.200474 0.259095 0.214519 
0.034033 0.028722 0.202299 0.418981 0.118135 0.324820 0.152342 0.150509 0.247258 0.578429 0.608465 0.581298 0.352440 1.000000 0.139053 0.355770 0.674812 0.408143 0.319369 0.112234 0.221900 0.390931 0.372036 0.339806 0.197093 0.311950 0.208717 0.236355 0.291509 
0.060769 0.055255 0.244933 0.103936 0.134099 0.137471 0.137233 0.138428 0.312820 0.234384 0.093414 0.194932 0.239953 0.139053 1.000000 0.182550 0.157732 0.142325 0.283504 0.066942 0.398022 0.108260 0.189303 0.335376 0.186112 0.188556 0.149020 0.187705 0.136677 
