"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","protein.metabolism","death","other.metabolic.processes","signal.transduction","stress.response","other.biological.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","developmental.processes","cell.organization.and.biogenesis","cell.cycle.and.proliferation","RNA.metabolism","transport"
"sig_1",0.999999999999932,-0.00457333732975632,0.163404689413155,0.301703963921806,0.0763934257337975,0.221490730102523,0.111830693519915,-0.0315740049992249,0.00618786243470629,0.0127224519991018,-0.0158570982676271,0.00939147229389947,0.00760334574505034,0.00862831608923788,0.00160125369118719,0.00274055563682839,0.00380509135454228,0.0127115200147883,0.0146180756649021,0.00985062351821885,0.00846530979111631,0.00689956957592077,-0.01210126496072,0.00528457379738784,7.929665231078e-05,-0.0224747316755592,0.00648854305572642,-0.0296062606176214,-0.0429695567625431,0.00674052587473917,0.0301542556274775,-0.0590705260473126,0.00785395887909398,0.00779554831707732,-0.00384754105908497,-0.0182392335640188,0.0349372456415991,-0.0215688360914084,0.00018058356978492,0.0212226928164258,0.0181507227240643,0.0208768467885883,-0.0328619937922055
"sig_2",-0.00457333732975632,0.999999999999877,-0.00285207371767195,-0.0524278479670944,0.00316827380271903,0.148749566022144,0.195658777622029,0.34445874495135,-0.0272733967065721,-0.0445718680011815,-0.0648980581624084,-0.0221513269604687,-0.00515945748543721,-0.0477988520783331,-0.00920835773696911,-0.0228204800532742,-0.0161412016593322,0.00370445822744273,0.0162526765101719,-0.00705504655377913,-0.00744661714490636,0.0103906442110852,0.0545249156126901,0.0121097442302708,0.00279189665213441,0.0419605854954089,0.021393804737168,0.0617595963035638,0.0747030640721526,0.0396551041791741,0.0244288283283387,-0.0292797746133424,-0.00806774956354867,-0.00573384158409726,-0.0274840985409832,0.00239110241096664,0.0391672680439261,-0.0210136833579833,-0.0315782672428119,0.01728697872505,0.013753959292365,0.0246287231060091,-0.0240913048658575
"sig_3",0.163404689413155,-0.00285207371767195,1.00000000000005,0.121738270073341,0.130487952881246,0.23086534268265,0.172694587321543,0.00512370702559465,0.400034762901589,0.48093152129098,0.0398325178720755,0.339767076257275,0.419038193922157,0.128237864537689,0.202591529922102,0.271623911487063,0.19207686723117,0.113655201852576,0.430604389206819,0.0861560331726236,0.240773363908865,0.099338778528024,0.0923765622382411,0.269862843685819,0.102180623041177,0.0963371021085285,0.0839328436614578,0.0414503671448092,-0.00546342726011627,-0.0173919475849149,0.0118218384976677,-0.0485581800979209,-0.00365341293386932,-0.00785551345375173,0.0197892592602158,-0.0138548588096935,0.0467084637300738,0.0174121817538937,-0.000355466131887311,0.0270766364122037,0.0152471950942384,0.0313440567941625,-0.0512882042877589
"sig_4",0.301703963921806,-0.0524278479670944,0.121738270073341,0.99999999999986,0.034063887734547,0.301890924889801,0.0952060069011229,-0.038283841013709,0.102514195955329,0.272027779438922,0.515533969887562,0.178447128000263,0.0861747477313698,0.512841068757658,0.0345687119940852,0.123511773162449,0.328811280601072,0.145271346449747,0.0768237047638242,0.0527071704287881,0.0469882791776728,0.179895240655465,0.0834183744429122,0.119646997635733,0.0296281412594055,0.0418187248995338,0.0264729594287397,-0.0044682906252062,-0.0348873981929717,0.0148043038006571,0.0757906372709049,-0.0478765352231005,0.0127691235166992,0.0207335374118556,0.00114844680508799,-0.0141351995103828,-0.00346875489399862,-0.0265017366989268,-0.0157163809083028,0.00333551773019149,0.0146111825429424,0.00262132466339253,-0.0394886925726607
"sig_5",0.0763934257337975,0.00316827380271903,0.130487952881246,0.034063887734547,0.999999999999891,0.0840271921469007,0.162075658817548,0.0198949339128271,0.0790031541286379,0.0784961689482451,0.00169250156435341,0.0863610757874691,0.0609153530927354,0.0314567836621052,0.0877114524375306,0.401962688079978,0.0951670094053033,0.0191136871783081,0.109308403605672,0.473928967470947,0.350796795547526,0.08542910745437,0.0453269162492017,0.140937839613043,0.409904275521611,0.076176132777535,0.368242223658048,0.0754525679850143,0.0139607080650523,-0.0158828590886298,-0.00449817745862692,-0.0281267908451512,-0.00546244506595063,-0.00377177539260309,-0.00979434316299563,-0.00735629063737758,0.0555243740156825,-0.00436819846072043,-0.00833014920538763,0.0393776366761794,0.0214960222111524,0.0204205965878483,-0.0231212371093064
"sig_6",0.221490730102523,0.148749566022144,0.23086534268265,0.301890924889801,0.0840271921469007,0.999999999999926,0.345072017248474,0.170917904363083,0.129118365373638,0.183208860089526,0.0970666804031031,0.336255339604423,0.259313232602509,0.415770353720354,0.0806021002117941,0.131068219144348,0.467206886687752,0.444627945104421,0.288343507789638,0.0558847496861462,0.172751043977555,0.201410773051536,0.469092958686061,0.383410349039384,0.133157117485189,0.320412823171673,0.128536486602254,0.153943602793852,0.0717164260260943,0.0171487135107993,0.0301839728012242,-0.066034370593933,0.00434273710172247,0.00354421826290011,0.00285543106539549,-0.0151868541234651,0.0490835812810868,-0.0264321562717918,-0.0128146214513114,0.00248300162537753,0.0305288671887601,0.0674322119436068,-0.0698194221172359
"sig_7",0.111830693519915,0.195658777622029,0.172694587321543,0.0952060069011229,0.162075658817548,0.345072017248474,1.00000000000008,0.325406792076907,0.0756437906570058,0.0921331680649332,-0.00369483893025244,0.170688421706659,0.149966398588432,0.111969525555755,0.0527307042294239,0.12952297457716,0.375528774293996,0.110855272694243,0.340602552285917,0.100749441795466,0.147657371093271,0.478955553119414,0.296729523889193,0.4628433912002,0.218996097788994,0.483839040122029,0.409250089504403,0.497036255633499,0.202229883299294,0.0630584211053912,-0.000829780284594679,-0.0696980736991862,-0.000777299419621042,0.0172789783350811,-0.0223950046967353,-0.00676014813153749,0.054082326224058,-0.0252684379853918,-0.00119084592309354,0.0134068228754997,0.0223955756848776,0.0495940412803046,-0.0650759601696705
"sig_8",-0.0315740049992249,0.34445874495135,0.00512370702559465,-0.038283841013709,0.0198949339128271,0.170917904363083,0.325406792076907,1.00000000000001,-0.0024884263498735,-0.0169425080957024,-0.0427987063589652,0.0244091414597589,0.0473846566380411,-0.00107374964322781,0.00885165245949842,0.0082942339637999,0.0869584276632573,0.0523067022695537,0.106435949258387,0.0126120419817933,0.0475580483068301,0.112449950753367,0.362911079778742,0.137488404708362,0.0843686226391553,0.380745636259891,0.136983499364281,0.483247856227025,0.65028073099089,0.133030139095538,0.000611665165631527,-0.045827686107967,-0.0323985152498176,-0.000167923972683607,-0.0364073015791322,-0.0163329020497668,0.0343462447241019,-0.0213771427391599,-0.0149326058004057,0.0278525936989036,-0.00165678615828967,0.00401293900153393,-0.0464661267344774
"sig_9",0.00618786243470629,-0.0272733967065721,0.400034762901589,0.102514195955329,0.0790031541286379,0.129118365373638,0.0756437906570058,-0.0024884263498735,1.00000000000012,0.549803208749088,0.142277788492862,0.379715664071517,0.402395642524719,0.26991914105625,0.418683063631991,0.372265354847389,0.310831283816871,0.197674728400231,0.29318149703135,0.0723503062520664,0.234402333079473,0.137335464912023,0.126009269161032,0.28148851798043,0.100310600976342,0.109478692871982,0.0572638649372206,0.0432001545347278,0.00556342275252742,-0.0139054304510872,0.0244002272691096,-0.0264760508686428,-0.013890317079879,-0.00603054761667192,0.0204740451031825,-0.0112500509699636,0.0273259095172665,-0.00762742546740598,0.0121072053875504,-0.000541410648280917,0.0152253203635042,0.0248796003149612,-0.0373227175513373
"sig_10",0.0127224519991018,-0.0445718680011815,0.48093152129098,0.272027779438922,0.0784961689482451,0.183208860089526,0.0921331680649332,-0.0169425080957024,0.549803208749088,0.999999999999981,0.343534895503158,0.589352284000622,0.460901278113479,0.461799123561392,0.197124839947387,0.425742264726351,0.442745962147734,0.209255812879714,0.409053000899889,0.0830536468729359,0.236712064113276,0.222209735570417,0.138099406015461,0.286880999768713,0.101745885386087,0.117033203795782,0.0705767673177488,0.0364629438195051,-0.0119569885140551,-0.0296296937638098,0.0747333670772003,-0.0545457914846947,-0.00970809653475327,-0.00272141658882986,0.0212395437569206,-0.00831859381022017,0.00955003463351207,0.0140168406020795,0.00375811246289383,0.0135097228186937,0.0397773191893423,0.0119591603062579,-0.0489487848233457
"sig_11",-0.0158570982676271,-0.0648980581624084,0.0398325178720755,0.515533969887562,0.00169250156435341,0.0970666804031031,-0.00369483893025244,-0.0427987063589652,0.142277788492862,0.343534895503158,1.00000000000002,0.220229413757144,0.0915413470622959,0.669505227063913,0.0356166989107524,0.129081249735792,0.360212104839482,0.13592528244317,0.0617218413743685,0.0242582379472166,0.0495934801937219,0.13666006915998,0.0708920756060648,0.10032713442349,0.0111618781550237,0.0234750221310284,0.00345712623993391,-0.0165084544392135,-0.0287269860712131,-0.00231409825144473,0.0988430056311095,-0.043077847319786,-0.00460359571122863,0.0445986229702037,0.00405493323086087,-0.0118409144028945,-0.007219984272317,-0.0233512577389576,-0.0161039010035324,-0.00486297069433793,0.0166308614829472,-0.0140583237014282,-0.0253390672893751
"sig_12",0.00939147229389947,-0.0221513269604687,0.339767076257275,0.178447128000263,0.0863610757874691,0.336255339604423,0.170688421706659,0.0244091414597589,0.379715664071517,0.589352284000622,0.220229413757144,0.999999999999856,0.390043910534366,0.415767807320092,0.160293463981955,0.335455339159961,0.562744190432649,0.250244084588308,0.456472127131403,0.0989988059325924,0.270046130181854,0.276376183347591,0.279627952990201,0.417298240993731,0.154640155680238,0.270597040685087,0.123117073629518,0.125907161289421,0.0376842693275407,-0.00430233011837576,0.0702785332099739,-0.0622092829139064,0.00161756708735991,0.000692989542420605,0.0176184359571314,-0.0057694690122985,0.0161665724985372,-0.00615997617119564,0.00692951774776618,0.00540785002968667,0.0287156337815102,0.0111890217410446,-0.0521867727767077
"sig_13",0.00760334574505034,-0.00515945748543721,0.419038193922157,0.0861747477313698,0.0609153530927354,0.259313232602509,0.149966398588432,0.0473846566380411,0.402395642524719,0.460901278113479,0.0915413470622959,0.390043910534366,1.00000000000007,0.270758456236089,0.200867615673258,0.273344319582319,0.337540243510159,0.361103106985163,0.488544189128463,0.0532519652819035,0.292355784528534,0.160105769126506,0.29874470292397,0.378812974731458,0.154947868449457,0.252429318764075,0.0933796288679283,0.124977419814557,0.0601431245768154,0.010238356396172,0.0110035137409449,-0.037814660526817,-0.0178011796618098,-0.000443245729959879,-0.00332085759596696,-0.0110367194164633,0.0476085528355863,-0.0128981905351159,-0.00582149299606611,0.00771926915959654,0.0490886701385798,0.0349164882422169,-0.0427354328963981
"sig_14",0.00862831608923788,-0.0477988520783331,0.128237864537689,0.512841068757658,0.0314567836621052,0.415770353720354,0.111969525555755,-0.00107374964322781,0.26991914105625,0.461799123561392,0.669505227063913,0.415767807320092,0.270758456236089,0.99999999999996,0.100893502219346,0.228045655637168,0.698316926374207,0.422686411183618,0.219974459351634,0.0559746890643047,0.14749405205837,0.282282426646132,0.329139705825492,0.344690218880666,0.0754855448511959,0.190099199921361,0.0657137904856157,0.0594011933386617,0.0034426090507634,-0.00542035793922762,0.0728144527219704,-0.0543060526837225,-0.00663072387771522,0.0263975102758992,0.0144615834903854,-0.00574549976566406,0.00551540851130095,-0.0240215926220567,-0.00173868296670093,-0.013298903812648,0.0507938890511182,0.0240599921315555,-0.0563842828382441
"sig_15",0.00160125369118719,-0.00920835773696911,0.202591529922102,0.0345687119940852,0.0877114524375306,0.0806021002117941,0.0527307042294239,0.00885165245949842,0.418683063631991,0.197124839947387,0.0356166989107524,0.160293463981955,0.200867615673258,0.100893502219346,0.999999999999923,0.238696134708935,0.133291190357988,0.0858942462888411,0.145426714862887,0.0328056032931512,0.31545479470386,0.0561332741661581,0.0817119730945827,0.1936324153827,0.11387281004277,0.0844495726454786,0.0332932564223572,0.0420440405779695,0.010786903530586,-0.0025782584864571,0.00496361768737314,-0.010275566320556,0.00866007721470913,0.000298662231745023,-0.00509011865071807,-0.00570096426044892,0.0448117136133123,-0.00715311408680428,-0.00972918088997092,0.00025665801798221,-0.00172448201390427,0.0112792797290041,-0.00914903001683699
"sig_16",0.00274055563682839,-0.0228204800532742,0.271623911487063,0.123511773162449,0.401962688079978,0.131068219144348,0.12952297457716,0.0082942339637999,0.372265354847389,0.425742264726351,0.129081249735792,0.335455339159961,0.273344319582319,0.228045655637168,0.238696134708935,0.999999999999887,0.303300735754712,0.120833578988108,0.32721220467707,0.535429486718104,0.460299628943752,0.229906976622078,0.122931442265718,0.290437121779666,0.3991923624937,0.15278626308935,0.271893065845296,0.0932758487435603,0.0154124392323705,-0.0254485596547173,0.0166017641542024,-0.033494180211631,-0.00588402555363577,0.011145110636595,0.0114844548390927,-0.011370152437994,0.00314362756800853,-0.00847202374894117,0.00986383260950442,-0.00297578149855742,0.0534972176141262,0.0295822336569132,-0.029339773410883
"sig_17",0.00380509135454228,-0.0161412016593322,0.19207686723117,0.328811280601072,0.0951670094053033,0.467206886687752,0.375528774293996,0.0869584276632573,0.310831283816871,0.442745962147734,0.360212104839482,0.562744190432649,0.337540243510159,0.698316926374207,0.133291190357988,0.303300735754712,1.00000000000006,0.400498348987945,0.376577990391685,0.12687651625323,0.236358354449027,0.553273868987888,0.488496962491136,0.601142624766406,0.189824858865751,0.476282900316202,0.245324959081401,0.279759971888494,0.0975898588086877,0.0380451930388465,0.0483303339714276,-0.0635106140554648,-0.010410141979951,0.00412871492035459,-0.00811980112252557,-0.00464688503496525,0.0254036899269196,-0.0214068396276488,0.00419892863823993,-0.000452064031532746,0.0460359398109415,0.0418398579837465,-0.0705853877097597
"sig_18",0.0127115200147883,0.00370445822744273,0.113655201852576,0.145271346449747,0.0191136871783081,0.444627945104421,0.110855272694243,0.0523067022695537,0.197674728400231,0.209255812879714,0.13592528244317,0.250244084588308,0.361103106985163,0.422686411183618,0.0858942462888411,0.120833578988108,0.400498348987945,0.999999999999912,0.20503787075185,0.0244828410156627,0.126651119544744,0.145832112237266,0.39659614991119,0.323503929343528,0.0667131641269053,0.202757726400907,0.0537717050058266,0.0907673963040456,0.0544490087603157,0.0185759051894942,0.0185060168009097,-0.0228210000629748,-0.0156228222829277,0.0156341188904358,-0.000974789479283417,-0.0119022321267879,0.0189545633814894,-0.016749354420144,-0.00467077815086767,-0.00941888384776758,0.0329993645921829,0.0252834356820646,-0.0378766939099762
"sig_19",0.0146180756649021,0.0162526765101719,0.430604389206819,0.0768237047638242,0.109308403605672,0.288343507789638,0.340602552285917,0.106435949258387,0.29318149703135,0.409053000899889,0.0617218413743685,0.456472127131403,0.488544189128463,0.219974459351634,0.145426714862887,0.32721220467707,0.376577990391685,0.20503787075185,0.99999999999998,0.100398758555073,0.307969873760919,0.265222590334984,0.362810556650716,0.486303351829062,0.241513403291472,0.383375657549357,0.278957857381877,0.292630283757365,0.114972260937507,0.0345790293579325,0.0262394646486816,-0.0487482183176161,-0.00645629792580505,-1.87677011870172e-05,-0.0090204229785894,-0.0135166532497658,0.0307107409021227,-0.0192484176026878,-0.00412252330379399,0.0020195272994224,0.0224370654787463,0.0471724622293654,-0.0529950410687227
"sig_20",0.00985062351821885,-0.00705504655377913,0.0861560331726236,0.0527071704287881,0.473928967470947,0.0558847496861462,0.100749441795466,0.0126120419817933,0.0723503062520664,0.0830536468729359,0.0242582379472166,0.0989988059325924,0.0532519652819035,0.0559746890643047,0.0328056032931512,0.535429486718104,0.12687651625323,0.0244828410156627,0.100398758555073,1.00000000000021,0.200771339317928,0.157747370981559,0.0438234439178253,0.149869921432191,0.455582102928693,0.0852086647316576,0.305339700599678,0.087873032113757,0.0131988804308836,-0.00532835866210048,-0.00999880589102398,-0.0212535466046354,-0.0042563302662152,0.00733496010059401,-0.000458627221489991,-0.00525366403918229,0.0108886461771042,0.00517240949329275,-0.00637369460016711,0.00823766883580905,0.0511825213476245,0.00665139526691642,-0.010395983079465
"sig_21",0.00846530979111631,-0.00744661714490636,0.240773363908865,0.0469882791776728,0.350796795547526,0.172751043977555,0.147657371093271,0.0475580483068301,0.234402333079473,0.236712064113276,0.0495934801937219,0.270046130181854,0.292355784528534,0.14749405205837,0.31545479470386,0.460299628943752,0.236358354449027,0.126651119544744,0.307969873760919,0.200771339317928,1.00000000000011,0.157407349740254,0.217068876616212,0.367456853477269,0.391898859557318,0.259372358998942,0.24871950671524,0.162631312058199,0.075387601727929,-0.000520570470590914,0.0148821550309909,-0.0292257250403183,-0.0162679278723991,-0.0112951652814055,-0.00459706504387494,-0.00888981778226802,0.0359337724457839,-0.00927887654765035,-0.00810893493620361,0.00896739248342046,0.0023568584742188,0.0522122177074839,-0.0231258233776592
"sig_22",0.00689956957592077,0.0103906442110852,0.099338778528024,0.179895240655465,0.08542910745437,0.201410773051536,0.478955553119414,0.112449950753367,0.137335464912023,0.222209735570417,0.13666006915998,0.276376183347591,0.160105769126506,0.282282426646132,0.0561332741661581,0.229906976622078,0.553273868987888,0.145832112237266,0.265222590334984,0.157747370981559,0.157407349740254,0.999999999999895,0.282663227430533,0.431578368349153,0.191001980886631,0.456733170826363,0.302138992747181,0.377272818962853,0.111832533658469,0.0582205130272701,0.0245905807564788,-0.0585825409462046,-0.0203001429167015,0.0158784462339692,-0.0126470611744582,-0.00969773674824869,0.00905089537673728,-0.0126398178732342,0.00314357575854647,-0.00468089464939346,0.0207161082750535,0.0415945876940425,-0.045820202217957
