"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"A1CF",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"A2M",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AAAS",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AACS",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AAGAB",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AAMP",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AARS",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AARS2",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AARSD1",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
"AASDHPPT",-0.428823877287531,-0.295248849215624,-0.224018122407107,-0.37949261019177,-0.0956300669513414,-0.398291499914262,-0.300473740209715,-0.223576677277061,-0.156484464133421,-0.243679739567661,-0.262004682967141,-0.241267234286949,-0.190112886781826,-0.343605341974164,-0.0725354148069742,-0.152366331371953,-0.339131895781258,-0.196884683390136,-0.218791873680711,-0.0668442535208206,-0.133389244750633,-0.212192248682731,-0.261179652810374,-0.260481633462519,-0.108653695430701,-0.241791975750883,-0.134165131794373,-0.193340006287885,-0.142416356913674
