"","V1","V2","V3","V4","V5","V6","V7"
"ec:1.14.99.1",-0.148213915551043,0.355248555181768,-0.339234756772426,0.273738995326665,-1.16700998501626,0.65245573326925,0.856398555282141
"ec:1.14.99.3",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:1.2.1.12",-0.147953274644635,-0.173190400684327,0.283504779623209,-0.508624225991792,0.961194620486641,0.984423278927885,-0.728213342749516
"ec:1.2.1.5",-0.0443392586567279,0.562477669276115,0.0678410831895153,-1.37015704171019,2.49045188562313,0.49583236736817,0.156015242483619
"ec:1.3.5.1",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:1.4.3.4",-0.027486779650097,-0.270883467979587,0.0563510346731952,2.86374502669127,1.19487818473822,-0.239842633068058,0.848393780129651
"ec:2.1.1.37",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:2.1.1.43",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:2.3.1.5",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:2.4.1.17",-0.330364163558941,3.10411733374964,-2.32983965108387,-0.552681137636094,0.672827076528837,-0.741763764696937,0.259959123598362
"ec:2.4.1.68",-0.165694682089423,-0.151257342957642,0.116869795245089,-0.190080863571591,-0.138533007438507,0.387615298003347,-0.34811265301639
"ec:2.4.2.4",0.209557132890471,0.0819227534957072,-0.0509538067232183,0.0750422971427529,-1.68920892179151,0.427341537540304,1.31464167378198
"ec:2.5.1.10",-0.235101379496875,-0.461123202901323,0.514450200952604,0.431312578964816,-1.34327029471444,1.69283302053762,0.870727872811282
"ec:2.5.1.18",-0.421139548588506,3.61446314254967,-2.7112993836145,-0.538267009526518,0.687622678671108,-0.934218613311096,0.124484059493621
"ec:2.7.1.1",0.039913005836401,-3.19344451120124,-1.6771272522786,-1.32984077808653,0.712808792656276,-2.5665862983116,0.217238645338467
"ec:2.7.1.137",0.189153068128242,-0.25400494848915,0.330729760238195,-0.450779607410239,0.497471638129286,0.408591411585174,0.885812903249951
"ec:2.7.1.153",-0.179958063153283,-0.0761431990802386,0.851334862377966,-2.24019697298989,4.12471026460443,1.48250525068496,-1.32125795358092
"ec:2.7.1.2",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:2.7.1.40",0.0430674498721686,-3.01306718217168,-1.78935050634821,-1.38029820778958,0.793203514524086,-2.64644424898419,0.219883349638661
"ec:2.7.1.91",-0.102690857256533,-0.210801418027238,0.495915578339998,-0.723821336095806,1.01995388910199,1.29181024333504,-2.03246789367174
"ec:2.7.7.6",-0.16306355497927,-0.172095594252383,1.73095643043319,-0.180869847044155,-0.268626132596282,-0.142513133394456,0.735949166622516
"ec:2.7.7.7",-0.147953274644635,-0.173190400684327,0.283504779623209,-0.508624225991792,0.961194620486641,0.984423278927885,-0.728213342749516
"ec:2.8.2.1",-0.165694682089423,-0.151257342957642,0.116869795245089,-0.190080863571591,-0.138533007438507,0.387615298003347,-0.34811265301639
"ec:2.8.2.14",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:3.1.1.34",0.0504940541681265,-0.0794448987511274,-0.177569607918064,-0.247340913721455,-0.779766555516158,-0.358513178104552,-0.509334682346182
"ec:3.1.3.2",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:3.1.3.67",-0.176983323215093,0.89944493047911,-0.542402283597398,-0.211418411482344,0.0142997448945317,0.510928644043673,0.672771264068467
"ec:3.1.4.11",-0.457554790182747,2.14378273724544,4.81483167282915,-0.797405736089223,0.308642181487369,-4.34269235294797,-0.0594422744467664
"ec:3.1.4.17",-0.070382345396812,-0.289027191797963,-0.0702603407185975,3.81108771133617,2.10965772987145,-0.661443485633924,0.293546654852491
"ec:3.1.4.35",-0.070382345396812,-0.289027191797963,-0.0702603407185975,3.81108771133617,2.10965772987145,-0.661443485633924,0.293546654852491
"ec:3.1.4.4",-0.12251704079862,0.118548024479775,-0.19054282987641,-0.133887438511849,-0.215008247037449,0.606591235048967,0.891911033051109
"ec:3.2.1.166",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:3.3.2.9",-0.171285666052825,-0.0275576159754891,-0.0264103249296905,-0.19491803982741,-0.667555718261706,-0.359305948380289,0.0586486970504119
"ec:3.5.1.2",-0.108893874454611,0.119892269954107,-0.192537677945891,-0.349233292156107,0.407491123174658,0.524846593212864,0.623522844303043
"ec:3.5.3.1",-0.155666063770632,-0.407848049057009,0.513051880216812,0.163380351696542,-0.197646858047907,0.517531258466867,0.452213151384978
"ec:3.5.4.4",-0.203500477967992,-0.160359790448446,0.185983055554269,-0.0186061716460522,-0.45181488926276,0.698295282317083,-0.76319576987996
"ec:3.6.1.5",-0.091440789701366,-0.526239451126798,0.911740419977491,-0.028709143652236,-0.161741230534602,1.68931117449677,0.818737336781965
"ec:3.6.3.14",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:4.1.1.15",-0.190022827302196,-1.77634868760538,-0.73806569678117,-0.543537062898586,0.0705110611774371,-0.493037470088149,1.04021252334459
"ec:4.1.1.28",-0.0907186072709925,-0.255911683939464,0.0121550086890325,1.39594517582339,0.53672202671177,0.239596447213103,0.728407468432769
"ec:4.2.1.2",-0.103014039636662,-0.0469129751123134,-0.035566577626204,-0.100768862831483,-0.600361527209923,-0.30831064053006,0.0951202492414289
"ec:4.6.1.1",7.35586277023767,0.507776548673834,0.119963933924975,-0.109833534676477,0.0312517728567663,-0.0978805418816542,0.0176905736214144
