"","X.D.","X.E.","X.O.","X.B.","X.C.","X.M.","X.A.","X.T.","X.U.","X.R.","X.F.","X.G.","X.P."
"YAL022C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL023C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,3.24612145309247,-0.153414463432809,-0.287212395563386
"YAL024C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL026C",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL027W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL028W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL029C",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL030W",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL031C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL032C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL033W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL034C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL034W-A",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL035W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,3.48081268166995
"YAL036C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL038W",-0.329362604328832,5.26821730806886,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL040C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL041W",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL042W",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL043C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL047C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL048C",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL049C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL051W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL053W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL054C",-0.329362604328832,5.26821730806886,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL055W",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL056W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL059W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,3.86091316011038,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL060W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAL062W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,6.51654691767503,-0.287212395563386
"YAR002C-A",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR002W",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR003W",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR007C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR014C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR015W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR018C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR019C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR027W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR028W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR033W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YAR042W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL002W",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL003C",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL004W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL007C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,3.86091316011038,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL008W",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL010C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL014C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL016W",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL017C",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL018C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL019W",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL020W",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL021C",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL023C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL024W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL025W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL026W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL027W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,3.48081268166995
"YBL029C-A",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL030C",-0.329362604328832,5.26821730806886,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL032W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL035C",3.03535536721625,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL037W",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL038W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,3.48081268166995
"YBL039C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL041W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,3.24612145309247,-0.153414463432809,-0.287212395563386
"YBL042C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL045C",-0.329362604328832,5.26821730806886,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL046W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL047C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL050W",-0.329362604328832,-0.189766763660003,3.41008003272189,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL051C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL052C",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL056W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL057C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL058W",-0.329362604328832,5.26821730806886,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL060W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL061C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,3.86091316011038,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL066C",-0.329362604328832,-0.189766763660003,-0.293169819833192,4.05802380116435,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL067C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,3.24612145309247,-0.153414463432809,-0.287212395563386
"YBL068W",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,3.44817671003154,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL071W-A",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,1.70118119293336,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL072C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,3.48081268166995
"YBL074C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,3.24064899560699,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL075C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,7.29206284220511,-0.307977555139667,-0.153414463432809,-0.287212395563386
"YBL076C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,-0.307977555139667,-0.153414463432809,3.48081268166995
"YBL078C",-0.329362604328832,-0.189766763660003,-0.293169819833192,-0.246359459134516,-0.258936812964024,-0.289930775850724,-0.21071670413721,-0.308497634321111,-0.587669645633689,-0.137098729185873,3.24612145309247,-0.153414463432809,-0.287212395563386
