"","V1","V2","V3","V4","V5","V6"
"cpd:C00001",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00002",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00003",-2.98173439954216,-2.64009103578509,0.365344314450228,-0.543454450068399,-0.419800347963067,0.0974524269571887
"cpd:C00004",-0.202243145796247,-0.418398705620074,1.60740527753792,0.0438254888293018,-0.477362767550129,0.150152066735416
"cpd:C00005",-0.202243145796247,-0.418398705620074,1.60740527753792,0.0438254888293018,-0.477362767550129,0.150152066735416
"cpd:C00006",-0.202243145796247,-0.418398705620074,1.60740527753792,0.0438254888293018,-0.477362767550129,0.150152066735416
"cpd:C00007",0.601739272681267,-0.702359955410516,0.735517839545967,-0.546387975117168,1.15334247413484,0.287717196693983
"cpd:C00008",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00009",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00010",-3.80876495021314,-1.56236454942383,0.234785559317564,0.967879558389064,0.41505225342865,-0.0849850650337538
"cpd:C00011",-1.52199370665594,2.68852964463574,0.918890651900933,0.0907268632796657,0.000776579224371104,0.0691041641922959
"cpd:C00012",-0.223956962921874,0.667332451905476,-0.377984417039753,1.6679779554301,-0.294013742433798,0.0169052476471334
"cpd:C00013",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00014",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00015",-1.02927369646723,0.659327780741189,1.47684652240526,1.55515949728677,0.357489833841588,-0.0322854252555271
"cpd:C00016",-0.202243145796247,-0.418398705620074,1.60740527753792,0.0438254888293018,-0.477362767550129,0.150152066735416
"cpd:C00018",-1.02927369646723,0.659327780741189,1.47684652240526,1.55515949728677,0.357489833841588,-0.0322854252555271
"cpd:C00019",-0.716676973110586,2.69653431580003,-0.935940287544079,0.203545321422996,-0.650726997051015,0.118294837094956
"cpd:C00020",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00021",-0.716676973110586,2.69653431580003,-0.935940287544079,0.203545321422996,-0.650726997051015,0.118294837094956
"cpd:C00022",-3.47445440973087,-0.610889171890537,-0.192611556054097,-2.0078870840755,-0.776513602580284,0.198842016405012
"cpd:C00024",-3.47445440973087,-0.610889171890537,-0.192611556054097,-2.0078870840755,-0.776513602580284,0.198842016405012
"cpd:C00025",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00026",-1.52199370665594,2.68852964463574,0.918890651900933,0.0907268632796657,0.000776579224371104,0.0691041641922959
"cpd:C00027",0.601739272681267,-0.702359955410516,0.735517839545967,-0.546387975117168,1.15334247413484,0.287717196693983
"cpd:C00028",-0.225291277989715,0.375366530950746,0.604959084413302,0.964946033340296,1.98819507552656,0.105279704703041
"cpd:C00029",-0.114949760229648,-0.776600916028344,1.64843316701963,-0.738466257349459,-0.322201925647122,-5.21191591953653
"cpd:C00030",-0.225291277989715,0.375366530950746,0.604959084413302,0.964946033340296,1.98819507552656,0.105279704703041
"cpd:C00031",-1.02927369646723,0.659327780741189,1.47684652240526,1.55515949728677,0.357489833841588,-0.0322854252555271
"cpd:C00032",0.110353577560396,1.61880782943877,-0.805381532411414,-1.30778868703447,-1.48557959844273,0.300732329085899
"cpd:C00033",-3.00478253173563,-1.84632579921427,-0.637101878674393,0.377666094442595,2.04575749511362,0.052580064924814
"cpd:C00035",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00036",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00037",-4.30148496040185,0.466837314470726,-0.323170311186762,-0.496553075618036,0.0583389988114331,0.0164045244140691
"cpd:C00039",0.603073587749107,-0.410394034455787,-0.247425661907088,0.156643946972632,-1.12886634382552,0.199342739638076
