"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"sig_1",-0.0342530862189964,-0.427148112323593,-0.219347007745053,0.313938229783735,0.214820688979631,0.0891879055832506,0.155934652660547,-0.368252589767178,-0.825487984414146,-0.115606958072572,-0.16537134020147,-2.72919707666741e-14,-6.20211347557298e-14
"sig_2",0.476236658332769,-0.236217027203897,-0.00702514149366193,0.0602925881404575,0.0197669337743638,-0.00615188870233421,-0.352160490718848,-0.139795664217623,0.0829947526070284,-0.212864180435221,0.122277926965754,0.206570689719521,-0.0780706140191396
"sig_3",-0.175895851348994,-0.156691481811269,-0.32365920061667,-0.0546834949098205,-0.398320780065484,0.313165971174797,-0.346455662454041,0.200964392437514,0.301003149045484,0.25485510094732,-0.0274616626756641,7.31645433065042e-05,-0.194320065928
"sig_4",-0.0727314284398119,-0.138340657990048,-0.34181436355553,0.0254177580349731,0.104003232070837,0.120699410950375,-0.0160768624310958,0.160046993872359,0.4755172806523,0.385167579127793,0.29694018364607,-0.25836397208956,0.000923292934482238
"sig_5",0.262097515928832,-0.00965053320627483,0.0882778302750155,-0.05204565982534,-0.286583750960732,0.213281669292154,0.125622271920367,-0.0444674128159157,0.12292083933572,-0.0709847444912507,-0.075333916199664,0.170947105709901,0.0203556753966174
"sig_6",-0.107277585016929,0.194721974044179,-0.100180246751304,-0.496464264493081,0.306962538002664,0.210753882443245,-0.140774655345346,0.419376365937913,0.243789113980122,-1.07556402366997,-0.476907945713781,-0.0518086308507725,0.0195803752578711
"sig_7",-0.0633607257965173,0.054082193481609,-0.064429749160651,0.159347673392485,0.222518761585213,-0.0237800353606405,-0.516820987005492,0.0758476979570494,0.0420939286414638,0.323859636597247,0.674420077377997,0.0882747513540834,0.107196847362834
"sig_8",-0.143858107758045,-0.418688263751269,0.532768328818558,0.0597018028825763,0.421869284594797,0.00853387151587884,0.116579982853803,0.191123707639431,0.135144272087076,0.674554597172385,-0.93952450146339,-0.202146473845703,0.137482067891147
"sig_9",-0.0201136930549668,-0.069001178321028,0.121447623222994,0.289668145755911,0.404228308574863,-0.142213409830581,0.0392437548955158,0.280490749880246,0.00924837715053712,-0.0896013923838227,0.234972756562743,-0.247107195830859,0.196014497564325
"sig_10",0.018086706313865,-0.160214049674451,0.0476128089241946,-0.160813814656672,-0.392364652461996,0.57597824753186,0.246103129022086,-0.0845694564182128,0.0213363043441801,-0.0671970262944029,-0.147394030701069,0.14241188708019,0.0106342903335797
"sig_11",-0.197086476767257,0.101747415010772,0.171224287270988,-0.246458143049965,-0.184433274788651,0.0899558732753483,-0.624759545340096,-0.546976948091029,-0.117795990226177,-0.266218930414327,-0.288380337891544,0.485343658976833,0.273991524744648
"sig_12",0.0602010087668117,-0.0870626293916913,-0.269013748754183,0.0416912431036461,-0.234295063717545,-0.23487042350956,-0.0237598400028626,0.012660645418816,-0.00340449091597028,0.205071262880842,-0.0749531443573739,-0.249166773502164,0.600867215307358
"sig_13",-0.0212042120710661,-0.186868943393402,0.0172055621602703,-0.0301855341408137,0.0379912042689667,-0.243572469494385,-0.0901888475293139,0.38704440747857,-0.228983878379708,0.0633631210282747,0.101015911941899,0.271363913382384,-0.640926938919317
"sig_14",0.341493307543089,-0.125963717906412,-0.131183391290939,-0.0770025601252158,0.0634051004536413,-0.356321891556472,0.369806036734923,0.197426924918511,-0.183206078440371,0.39010259024214,0.211756479640011,-0.526897761274106,-0.184365834258607
"sig_15",-0.0745707957837222,0.0622009332298485,0.04339212329589,-0.332852628641815,0.0446443009765466,0.311533657121739,0.0761660846396797,-0.111965533583702,-0.0737998078374358,0.129359349436485,0.0222749592188326,-0.125511637384283,0.0192114283022108
"sig_16",-0.0794181844869429,-0.0504705773824906,-0.1919108671916,0.169350137454157,0.141290223099204,-0.386151663207732,-0.0624360766181552,-0.0445477894737421,0.094658027691836,-0.0958469599025308,-0.0120832624887635,-0.0121928887003503,-0.0416595386422627
"sig_17",0.260593579927231,-0.142482638359982,0.470224204355581,0.18553768185776,-0.319859357232553,0.398135070120153,0.0584140720646825,0.0971854681857935,-0.0578764348133421,-0.115226187656163,-0.0723455272870187,0.465680036205104,-0.534392913545621
"sig_18",0.242095350655159,-0.0348532054303589,0.0117707953315683,0.0357409863660956,-0.33739845234401,-0.176504708001799,-0.0433739971123804,-0.0433485102671639,-0.0204689412529418,-0.102268605193196,-0.251079128055958,-0.305052801573538,-0.22817071226374
"sig_19",-0.0259673933747871,0.194839709796441,0.0172332162804603,-0.0765637110434455,0.225615294051344,-0.23474818080695,-0.249459890334486,-0.773305191608107,0.164356440475254,-0.0991549280200766,-0.0863668383204499,-0.266615575269644,-0.212839565788508
"sig_20",-0.273761555274738,0.125196955671865,-0.120036885270566,0.219245482342512,0.448732629397911,0.0629346930747665,-0.0542455887892727,0.0353167636428643,0.090093666327909,0.0428452087475408,0.188250063155337,0.0735914593491261,-0.191339868394654
"sig_21",0.0468096816407912,0.00569553743074127,-0.194763162857135,-0.204071056067689,0.0305538242204677,-0.214938736087491,0.120764236041512,-0.109988011799097,-0.0363548627936675,0.120133154291361,-0.040036176693808,0.106313078059353,0.131199210576048
"sig_22",0.0911770526220236,-0.111406104797358,-0.0723158921366839,0.242886003772674,0.139299178404005,0.131602557299182,0.613464303024289,-0.517410474109247,0.550440297574438,-0.407111156950808,-0.0608143194463434,-0.0834054055583491,0.175570490104606
"sig_23",0.195482762427089,0.0869352840764473,-0.235171724474323,0.319095101592496,0.0565388892574664,0.0803411426779634,0.233635999217036,0.0294727394741633,-0.052728322243956,0.332640074603426,0.546009502258909,0.541073628503222,0.904518063147042
"sig_24",0.0576090900150202,-0.0416654125181377,-0.148164018518705,-0.475034700911251,0.354702472645817,-0.21026789223351,0.408699313668439,0.0220502788022571,-0.115581369951303,0.27741686292031,0.0509441178824263,0.592501286652294,0.0605541035849362
"sig_25",0.120539070209819,-0.0724266851284917,0.247509294680041,-0.282816232437734,-0.0443547844632634,0.196168628174751,0.154294244383282,-0.00973503971054158,-0.176862019869753,0.120179640852513,0.0670264403235808,-0.198015286797361,-0.113114936041081
"sig_26",-0.136275282846099,0.261899201459653,0.268359367977889,-0.0149992416091872,-0.153672771089891,0.660244959179091,-0.552914421266855,0.154484961681091,-0.442742670856635,0.367768367045179,0.0383877010261769,-0.874932374116343,0.118402607343642
"sig_27",0.0730471739985099,-0.267511715742687,0.229692608889429,-0.0866069195502951,-0.122632786381739,-0.0773601169487113,0.086735114753614,0.00420298086481145,0.0102295247963011,-0.104801016917676,-0.0753256469681035,-0.179722147273454,0.261553841327623
"sig_28",0.249825662699975,-0.124061115390267,-0.0543423286038526,-0.0915141341183106,-0.1457912819609,-0.64329549120826,-0.170389172692879,0.118479899703189,-0.15832776396758,-0.42969021283345,0.0365880931739596,0.00984765655727129,-0.477003062528686
"sig_29",0.294270002593611,0.732873984783169,-0.74347874216327,0.219309049760736,-0.0623727521377203,0.217679179709966,0.0721624607755505,-0.260226891055223,0.0889136406130336,-0.196637761190504,0.0613685265507804,0.253892142162095,-0.253925490946385
