"","Cell.cycle.progression.meiosis","Nuclear.cytoplasmic.transport","Chrom..seg..kinetoch..spindle.microtub.","RNA.processing","Signaling.stress.response","ER.Golgi.traffic","Chromatin.transcription","DNA.replication...repair.HR.cohesion","Protein.degredation.proteosome","Golgi.endosome.vacuole.sorting","Protein.folding...glycosylation.cell.wall","Metabolism.mitochondria","Ribosome.translation","Cell.polarity.morphogenesis"
"YBR134W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,3.34078159907033
"YBR135W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,4.38947472476532,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR152W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,3.02227646419388,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR154C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR156C",-0.0909845943838129,-0.198117102016355,3.20313611199184,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR175W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR176W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YBR182C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR186W",-0.0909845943838129,-0.198117102016355,3.20313611199184,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR188C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,3.02227646419388,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR193C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR195C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR196C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YBR198C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR200W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,3.34078159907033
"YBR201W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,4.82916366389533,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR205W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,4.77953543219306,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR216C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR221C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YBR222C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YBR223C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,3.34078159907033,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR228W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,3.34078159907033,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR234C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,3.34078159907033
"YBR237W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,3.02227646419388,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR243C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,4.77953543219306,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR244W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YBR247C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,3.90053265926851,-0.299085192396628
"YBR252W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,3.34078159907033,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR253W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR254C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,2.80655199514387,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR260C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,4.77953543219306,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR264C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,2.80655199514387,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR270C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,4.77953543219306,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR274W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,3.34078159907033,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR278W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,3.34078159907033,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR281C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YBR288C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,2.80655199514387,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YBR289W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YCL010C",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YCL024W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,3.34078159907033
"YCL029C",-0.0909845943838129,-0.198117102016355,3.20313611199184,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YCL032W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,3.34078159907033
"YCL039W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YCL040W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,2.48067790516172,-0.256164579198895,-0.299085192396628
"YCL054W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,3.02227646419388,-0.227630495666309,-0.147690408458867,-0.394483857907295,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
"YCL055W",-0.0909845943838129,-0.198117102016355,-0.311937511357185,-0.330604535736796,-0.227630495666309,-0.147690408458867,2.53287501449013,-0.299085192396628,-0.206905041298,-0.35601631790251,-0.209053436571051,-0.402784378106487,-0.256164579198895,-0.299085192396628
