"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",-0.143079891766052,-0.108599682448459,-0.89246465670308,-0.0904038778175428,-0.105353118991595,0.188984316432241,-0.140409809091742,0.1782878281536,-0.105597527444326,0.205029144957704,0.0392130767661258,-0.100193023775864,-0.00919949651995688
"X.E.",0.182822428550642,-0.0915022475750327,-0.0505185066802299,-0.119160050166619,0.0669623353242347,-0.0366019828190193,0.143818097052133,-0.806352866850026,-0.243441345938301,0.351376003444662,-0.261326616062325,0.117055600142612,0.039234295867704
"X.O.",-0.261070953059424,-0.638610578712021,0.100852940793982,-0.50603620322677,0.0271745291978393,-0.19182408275677,0.141428095917675,-6.57571774504798e-05,0.215581183270272,-0.367548412190221,-0.132654259480846,-0.0327071592508508,0.237165068836081
"X.B.",-0.161287366543297,0.190537918012453,0.272802903293726,-0.221068980209158,-0.419556376794395,0.421626775616608,0.590266609521413,0.179116512395474,-0.170568138528419,0.209120858855261,0.079759703016362,-0.0298216782528838,-0.286609422954034
"X.C.",0.128613415014397,-0.281573191572616,0.107764170477196,0.399480976092261,-0.608132590341615,-0.140704782768248,-0.153662213490402,-0.134559790050276,0.428449340360001,0.20114657757118,0.270077539697793,0.0682737870060609,0.0160917416168224
"X.M.",0.363028434299145,0.0585403945917802,-0.109571235868312,0.20385975578344,0.0500491629227631,0.332624813931376,0.118567016702132,0.0978486988920588,0.144944699199806,-0.417570501144343,-0.319635459065947,0.613931836246274,-0.0622516814390566
"X.A.",0.293515774309142,0.178350298771356,-0.0257286474417456,0.152912864834435,-0.00878561639699267,-0.0698307376433833,0.164658816770722,0.0497657520592811,0.262144284842551,-0.0749213801478581,-0.489032339984163,-0.714108518170698,0.772257787142224
"X.T.",-0.742832799763511,0.442787060839221,-0.00200117168162551,0.275045643702691,-0.0107590273422176,-0.180600988929166,-0.0523421953556764,-0.255412644389253,0.0686590361783786,-0.223322518289572,-0.123793020353942,0.0766144538103515,0.195521392743881
"X.U.",0.303457931980159,0.403833068787779,0.103248803248896,-0.334373754701761,0.299025020519484,-0.52796909858051,-0.046754371019623,0.249398141153757,0.0817117948875429,0.240920206582157,0.309941090634494,0.170767642845931,-0.314109067618838
"X.R.",0.130446676516278,-0.0961655169620656,0.0669849088503949,0.146666116729887,-0.360593612127983,-0.36690013748905,-0.115300537835749,0.166760441515602,-0.74328914556349,-0.261419711784372,-0.143599511468763,-0.022680014092639,-0.368425576895775
"X.F.",-0.0103474150930455,0.0124565121236948,0.374603071696572,-0.177151063554158,0.0342718755642793,0.498698911312037,-0.731786838808913,-0.0252427937049026,-0.0910679375556086,0.0349900667290145,-0.100588558862872,-0.149580260275587,0.110030207315126
"X.G.",0.190255143212848,0.0617196848987334,-0.0894290055254771,0.0406628908607846,0.0930602975174511,0.188104484884044,0.112838479148138,-0.349450711595547,-0.112200146950026,-0.518279902810642,0.637174432179445,-0.290208467862577,0.0634814963883391
"X.P.",-0.139514335112618,-0.403534636198825,0.175886371549278,0.553687629832953,0.536945816063709,0.0982430024252357,0.196256754041616,0.187074272961996,-0.191511096581762,0.24140903336096,0.089411386871087,-0.0759199506055463,-0.202542372729812
