"","x"
"1",0.440001214771462
"2",0.312815156870411
"3",0.198404185406089
"4",0.170748063474773
"5",0.155144498864907
"6",0.131480301889472
"7",0.127044012653959
"8",0.0914635318906272
"9",0.0824036938789031
"10",0.0728875669546637
"11",0.0548293865084509
"12",0.0431433767414449
"13",8.97377226529347e-13
