ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
USA,65,73,1684,396,5,2231,240,26291,2,6,2253,11559,92,4101,1729,0,171,193,0,19,5633,36430,730,288188,0,1104,53897,0,182,125,1590,49,8766,175159,0,0,0,5,71,0,758,24565,103053,172,1959,0,4,2091,4823,0,0,0,0,35,99,23919,0,14349,40179,16,1434,4693,0,1,8,7,1953,22475,10,108,99,12342,4965
CAN,22,309,57,174,216,597,3558,68,29,172,3666,246,1084,444,782,115,619,1086,357,2756,2711,718,33224,32,380,5952,2859,55,263,1280,650,3302,38528,204,10,14,91,249,84,325,22296,8188,388,1166,48,50,707,810,1504,15,3,28,33,120,5452,368,55,16486,487,927,2933,156,5,35,24,609,8254,1525,273,2,3034,1787,2318,
JPN,51,100,893,382,10,1640,549,9212,2,12,3024,6171,166,3779,1663,6,215,196,0,51,5821,16831,2618,65384,2,1590,32035,0,223,203,1813,102,19286,56540,0,0,0,8,64,4,1873,32615,47329,285,1579,0,17,1898,4882,0,0,2,0,8,231,20231,0,18853,17458,46,2223,4642,0,0,6,22,3040,20496,20,110,311,11327,4804,
MEX,10,328,0,45,399,0,5379,0,0,961,1254,0,849,0,120,396,0,0,1228,5543,0,0,60717,0,2681,4061,0,267,0,438,0,20512,13917,0,0,55,0,0,0,5136,20038,0,0,784,0,413,551,0,0,0,0,0,19,0,7228,0,1722,2922,0,2013,0,0,0,0,0,2926,2094,0,0,0,1566,0,210,
DEU,60,55,1349,421,0,1305,222,18198,0,0,1864,9390,38,4868,1764,0,0,101,0,0,3497,18084,1040,171187,0,785,29683,0,0,0,1654,0,9262,117929,0,0,0,0,0,0,303,23052,83943,0,2636,0,0,711,4460,0,0,0,0,0,18,32737,0,12881,26663,0,649,6490,0,0,0,0,727,27973,0,118,39,12962,4997,
FRA,51,94,887,388,11,1523,462,9199,0,4,2943,5954,117,3958,1714,0,236,291,8,68,4531,16150,2316,65633,6,1962,29365,0,34,270,1716,61,17050,55477,0,0,0,0,0,1,1311,32166,44757,150,1406,0,17,1191,5356,0,0,0,0,0,104,23309,0,19351,16843,10,1792,3850,0,0,0,3,2330,21471,0,118,140,12093,4943,
ITA,52,96,941,385,11,1709,538,10101,1,4,2897,6438,144,3871,1690,0,251,150,8,72,7272,18351,3137,74271,6,1493,35042,0,43,266,1473,66,17952,63994,0,0,0,8,25,1,1868,29873,46976,145,1790,0,17,1642,5406,0,0,0,0,17,169,22901,0,18358,18996,10,2003,4058,0,0,3,3,2957,21258,5,114,196,11456,4911,
NLD,38,152,364,339,33,977,1091,2046,2,12,4055,2154,294,2658,1578,0,303,339,8,351,2849,5865,6753,7403,6,3553,11506,0,70,704,1286,183,31399,10499,0,0,1,9,30,1,4866,32616,10404,308,840,0,84,683,5018,0,0,0,0,20,622,10596,0,25237,4073,44,2900,2375,0,0,8,11,5407,13255,14,108,522,9573,4689,
GBR,44,112,572,374,26,1015,638,4417,2,12,3489,3629,154,3515,1683,1,326,209,12,193,2559,7961,3169,22830,10,2631,15913,0,90,633,1337,152,22384,24687,0,0,0,9,33,2,2072,35938,22451,351,1203,0,52,586,4900,0,0,0,4,31,205,17952,0,22631,7930,47,1952,3601,0,1,8,14,3294,18709,10,104,205,11386,4898,
BEL,33,207,239,289,29,1154,1705,1032,10,24,4356,1252,547,1809,1363,0,263,737,8,320,3917,5668,12324,2795,6,5343,9708,0,130,447,1473,374,37938,4469,1,0,2,67,107,1,9816,25674,5015,392,355,0,57,1359,4633,1,0,5,3,76,1410,5827,0,25167,2590,87,4143,970,0,6,29,77,7368,7462,86,75,1303,7305,4057,
