ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
IDN,15,399,34,71,464,903,7188,35,40,919,2309,109,1147,119,192,1118,1240,892,818,9009,12865,933,89746,17,2051,5989,3069,239,2028,1362,165,26003,32584,74,34,317,59,1080,83,4969,29773,2773,134,2982,1,308,460,1508,1008,29,9,159,153,64,12136,70,927,4972,193,2323,2220,11,5,60,31,2682,4052,287,195,1,2227,242,335,
CHE,26,344,120,205,347,1296,4501,284,66,314,4996,563,1088,902,851,527,2044,1679,423,4466,9676,2986,47233,403,578,7155,8363,103,708,2968,1563,8250,62232,993,71,102,115,1149,257,767,26244,18953,1222,3875,319,56,571,1266,4692,47,4,67,238,524,6565,1712,139,20017,898,1606,5381,641,4,108,204,793,11298,3267,371,29,2439,3228,2238,
AUT,19,388,45,126,518,1011,6343,25,68,603,3279,172,1279,346,426,825,1516,804,1169,8097,13867,407,76061,8,1640,4474,2996,130,1289,2223,1308,17433,45374,41,30,182,310,1211,120,2193,30932,5331,146,3142,78,152,1010,1178,3860,87,23,179,121,234,11308,140,306,10326,186,2464,4071,264,29,78,124,1861,6510,980,453,71,3000,1099,863,
AUS,21,369,79,131,554,1174,5531,151,53,690,3842,311,1129,426,442,1051,2776,980,1407,7417,11157,2054,62106,166,1994,6248,6796,255,1915,2567,610,16062,53723,401,92,200,258,782,201,3145,27710,10423,735,4638,47,279,868,1699,2059,57,10,175,186,226,8567,517,550,11622,536,2754,4097,165,21,44,105,2138,7760,1200,357,23,2379,1280,915,
SUN,27,348,154,197,615,1648,4281,474,172,292,4596,719,1230,990,742,752,3225,2444,2699,5961,10143,4994,44581,842,1241,4514,9318,198,787,2668,2028,6943,58028,1907,138,170,1378,1943,840,871,27190,20823,1935,2730,326,80,2157,2060,3846,86,205,306,97,860,6915,2259,107,16310,1027,2251,7332,689,17,406,127,742,9512,3809,1046,24,3116,2978,1754,
CSK,14,235,30,61,1773,519,2661,26,71,1107,1384,80,505,122,136,2418,3149,257,26663,6144,4681,408,24219,11,15724,564,1397,2603,1769,3483,206,12102,16966,37,57,256,1598,389,121,9114,7349,1617,112,3401,0,2068,3976,453,1198,16,23,795,106,101,2588,56,2564,2995,89,4148,1156,44,128,96,68,2011,1698,227,301,14,685,232,179,
VEN,15,369,44,61,682,1042,6763,63,19,1033,2014,136,1036,111,145,1199,2502,39,2999,10969,15924,1424,84398,48,4096,3038,3939,471,2725,1221,1,28403,31589,155,12,399,182,362,60,6425,24487,3307,159,2990,0,480,1118,1959,432,6,0,184,40,26,11154,95,1103,3505,229,2937,2261,8,2,43,0,2811,2950,301,75,0,2035,135,235,
NGA,16,401,41,79,693,976,6940,47,50,782,2381,165,1279,103,245,1295,1791,756,2599,11066,13161,1086,86455,25,2964,4421,4238,369,1533,1339,114,22639,33047,161,74,376,405,1089,90,3628,31671,2911,117,2318,0,279,1345,2189,386,9,15,329,127,113,12557,72,479,5812,411,3034,1969,0,11,156,7,2247,4584,356,133,0,2914,147,531,
POL,16,322,37,83,971,802,5264,27,44,1059,2298,127,821,183,223,1957,2882,232,7112,7515,11467,469,66357,8,7496,2036,2639,849,2210,2855,565,21864,34988,55,59,262,442,495,67,8002,19056,3250,147,4133,20,856,1696,952,2233,15,4,342,119,119,6462,62,1571,5675,183,3854,2131,104,34,59,52,2639,3548,410,248,33,1436,443,355,
KOR,19,341,71,100,925,1007,5102,155,69,928,3183,210,905,322,282,1484,4087,679,6132,8156,9273,2015,58588,216,4863,4857,5129,1117,2022,2686,246,18443,46963,288,103,288,998,615,305,5848,22497,9074,520,5115,0,869,1389,1155,1285,33,43,427,160,163,6211,520,1379,7770,316,4150,3100,54,66,57,40,2429,5333,688,422,12,1632,770,492,
CHN,14,362,24,67,803,438,6338,18,53,1057,2260,53,951,128,165,1741,1446,559,4227,9351,4040,274,78984,5,3936,4009,1059,694,762,1181,217,27124,35711,27,113,291,637,659,61,6753,23894,3738,47,3423,12,593,1171,287,626,17,14,418,62,76,9028,77,1356,4427,28,3428,1817,29,40,78,15,2815,3591,245,286,0,1689,291,240,
ARE,16,394,42,78,687,898,6703,57,66,868,2408,115,1236,187,201,1263,1768,1060,2664,10758,10116,1200,81727,39,3663,3601,2623,252,1578,1215,250,23016,35382,120,83,304,573,1108,129,4403,29791,4766,154,2758,12,261,1310,1315,813,51,30,433,73,91,12023,191,597,4673,128,2811,3257,39,35,119,11,2685,4014,437,365,1,2623,374,325,
BRA,29,352,204,202,325,2278,4257,848,101,299,5036,946,1170,1072,788,354,3022,2442,335,4284,16241,9780,42308,2338,469,7815,17617,97,1615,2417,1275,6652,60976,2862,77,73,178,1181,1058,453,27638,23593,3927,3294,67,106,562,3662,4362,72,44,170,173,502,6508,3045,122,18301,2188,1511,7475,393,43,90,246,848,10868,3400,609,24,2759,3564,1943,
IRL,8,377,0,28,445,0,8136,0,0,1225,735,0,952,0,56,495,0,0,893,12778,0,0,112374,0,4206,2484,0,123,0,225,0,38919,7101,0,0,301,0,0,0,8129,23025,0,0,379,0,300,628,0,0,0,0,0,32,0,13413,0,1297,1290,0,1570,0,0,0,0,0,3313,915,0,0,0,1599,0,70,
SWE,23,363,70,183,382,783,4986,122,49,344,4821,245,1142,614,790,546,1474,1343,377,5706,3930,1553,54203,101,556,9258,3318,98,492,2972,723,9144,61102,334,62,112,101,675,184,719,29117,13711,493,3500,49,76,630,473,2998,22,5,74,283,288,7412,875,117,20051,282,1732,3973,210,22,42,185,863,11385,1784,273,32,2521,2523,2172,
LBY,16,402,35,85,708,663,6586,45,102,798,2617,77,1273,201,237,1138,1292,1771,2791,10409,5111,857,79988,30,3148,4813,1454,332,794,1235,331,20965,37249,69,113,303,711,1557,198,3550,31697,5203,101,2539,21,246,1356,530,795,100,50,517,78,173,11488,226,584,5573,49,3060,3028,12,44,149,25,2486,4793,406,584,0,2718,499,407,
FIN,14,396,4,87,589,82,7112,1,11,780,2616,2,1214,41,320,893,251,115,1130,11899,651,23,89159,0,2197,5610,43,155,91,1978,1,23674,35947,0,8,336,47,237,11,3225,31521,827,1,2743,0,270,1054,13,392,37,0,31,196,1,12013,10,443,8440,0,2787,452,0,8,0,34,2236,5951,20,86,0,2660,190,780,
SGP,20,333,80,110,733,1043,5272,168,53,934,3464,281,857,374,317,1863,3460,361,3387,6756,11984,1948,58566,195,2295,4202,6403,1176,2418,3053,267,22181,53467,462,106,220,654,541,199,5405,19906,10553,632,6696,29,515,873,1189,1876,15,27,300,144,159,7120,520,1476,8815,377,3560,3130,158,21,63,74,2365,5950,1026,315,18,1488,863,565,
MYS,12,350,7,59,668,161,6421,0,16,1083,1981,8,838,54,158,1652,423,232,3414,9842,1659,0,83052,0,4683,4641,179,770,350,1790,35,26441,29419,0,23,323,124,287,0,8243,22746,1121,0,3438,0,631,822,38,512,9,0,141,143,18,8251,0,1756,4718,2,2770,755,6,13,7,34,2594,3300,54,94,7,1364,169,257,
YUG,16,326,31,89,961,536,5240,25,71,1024,2504,75,854,209,251,2059,2062,397,7037,7735,6836,245,64520,11,7045,1844,1223,819,1247,3286,233,21690,37938,38,50,258,784,646,113,7128,19452,4183,76,4540,4,754,1558,304,2183,23,35,350,96,164,6841,129,1469,6239,57,3741,2144,89,95,67,82,2646,4167,382,396,33,1494,590,411,
ESP,27,345,150,201,372,1492,4232,539,85,331,5100,546,1104,1041,799,420,2707,1701,361,4718,8402,5825,42211,1291,486,7882,9034,256,923,3027,740,7805,61564,1376,106,72,159,1146,714,510,26398,23470,2036,4053,26,164,589,1253,4085,71,35,140,203,456,6190,2984,225,18785,812,1684,6661,289,20,50,247,883,11130,3162,503,10,2500,3527,2037,
DZA,12,403,5,61,659,116,7492,0,22,894,1813,10,1230,30,180,1004,261,391,2126,12831,1059,0,97902,0,3461,4423,216,271,154,992,36,26906,23162,0,13,393,72,408,0,4381,31545,730,0,1430,0,307,1284,78,157,22,0,123,97,20,13097,0,667,4380,10,2941,539,0,17,34,6,2576,3483,60,126,0,2638,75,350,
DNK,14,396,4,87,589,82,7112,1,11,780,2616,2,1214,41,320,893,251,115,1130,11899,651,23,89159,0,2197,5610,43,155,91,1978,1,23674,35947,0,8,336,47,237,11,3225,31521,827,1,2743,0,270,1054,13,392,37,0,31,196,1,12013,10,443,8440,0,2787,452,0,8,0,34,2236,5951,20,86,0,2660,190,780,
NOR,12,377,5,61,692,109,7110,0,17,1024,1880,10,1062,30,180,1256,276,380,2617,11921,814,0,92096,0,4129,2888,170,344,170,1218,68,29470,27911,0,25,344,116,382,0,5986,26147,773,0,2250,0,375,1363,47,118,21,0,118,41,36,11457,0,868,4665,10,2910,536,0,16,16,1,2892,3531,60,101,0,2096,75,350,
HUN,11,217,9,46,1580,181,2862,2,31,1068,1137,12,395,51,100,2806,844,148,22447,6058,2097,31,30637,0,12928,556,194,2974,553,3007,21,15207,15528,1,36,235,731,214,7,9164,6469,657,6,2904,0,2139,3112,63,717,3,4,421,122,19,2153,8,2814,2430,6,3526,455,2,37,32,39,1601,1298,60,138,8,477,111,128,
ZAF,10,391,0,45,604,0,7779,0,0,1063,1303,0,1108,0,120,798,0,0,1822,13130,0,0,104537,0,4293,3404,0,200,0,634,0,32480,15842,0,0,338,0,0,0,6158,27899,0,0,927,0,324,1048,0,0,0,0,0,82,0,13135,0,845,2891,0,2542,0,0,0,0,0,3049,2321,0,0,0,2181,0,210,
KWT,15,398,22,83,545,457,6870,13,52,842,2665,52,1173,143,247,1144,1034,795,1179,9264,4177,256,84574,2,1983,6537,1040,338,756,1543,239,23079,37451,18,64,272,176,1026,61,4150,30946,3480,47,3099,10,327,658,304,931,58,5,207,185,126,11232,65,840,6591,33,2680,2124,30,32,44,50,2491,5091,295,336,1,2338,410,454,
ANT,6,230,3,12,846,74,4491,1,23,1182,474,0,278,9,10,998,203,190,8548,9316,739,32,62547,0,9551,1278,0,934,79,187,0,26050,8014,0,14,303,411,355,5,11529,7671,283,0,673,0,1615,449,0,62,9,6,239,19,0,2829,3,3208,244,0,1815,160,0,72,0,2,1480,308,0,67,0,170,9,3,
IRQ,17,381,48,88,845,860,6100,70,131,882,2658,143,1158,224,243,1660,2013,1446,4174,9007,9196,1118,74783,49,4020,3405,3210,470,1204,1434,371,21399,39260,175,104,278,1042,1932,272,4761,27978,5715,180,2933,22,362,1599,1006,1048,82,65,789,45,216,9535,254,702,5893,177,3704,2892,54,98,302,18,2643,4626,565,660,0,2408,478,426,
PHL,8,280,1,27,850,4,5518,0,6,1198,974,0,485,6,50,1446,17,4,7349,10152,2,0,75523,0,7645,2104,0,1243,0,852,0,29464,15663,0,0,351,150,17,0,10692,12842,217,0,1671,0,1174,1011,0,11,3,0,7,69,0,5048,0,2770,1503,0,2614,13,0,12,0,2,2035,1188,0,34,0,547,15,55,
IRN,12,392,11,55,648,254,7341,5,40,1010,1714,16,1132,63,136,1196,531,618,2250,12014,2238,120,95174,0,4037,3292,306,302,409,784,65,28869,24225,6,49,342,289,713,26,5678,28383,1577,8,1884,1,303,1096,157,224,49,7,260,49,33,12547,25,884,3253,7,2587,1241,2,24,43,6,2961,2832,87,228,0,2197,153,206,
ARG,13,402,9,69,550,210,7420,4,17,902,2200,10,1190,67,205,863,483,202,902,11777,2303,100,93895,1,2321,5751,278,187,380,1334,3,27025,29996,0,16,341,66,372,25,4140,31213,1561,9,2277,0,295,748,89,523,44,1,49,195,7,12534,27,704,5178,3,2684,1068,2,22,3,23,2695,4400,69,123,0,2428,219,385,
THA,11,325,14,41,891,354,5917,6,57,1219,1424,27,679,54,78,1233,993,402,6564,10264,4661,130,78338,1,7716,2875,737,1014,817,1089,90,26738,22274,5,37,295,543,900,45,9982,18491,1272,18,2223,2,1079,968,228,436,76,10,569,79,76,6346,16,2249,2309,19,3005,951,11,123,47,22,2665,1705,83,246,0,896,89,86,
GRC,13,403,16,62,560,413,7560,9,32,938,1969,36,1195,77,164,890,846,184,1041,12155,6099,195,96335,2,2436,4794,1101,229,761,1042,21,28614,26872,8,14,326,154,592,49,4259,30575,1895,31,2099,0,302,757,512,485,81,6,116,141,24,13210,35,756,3806,48,2584,1379,4,27,9,24,2821,3610,130,219,0,2399,183,274,
IND,15,390,19,86,671,312,6564,11,54,854,2752,35,1144,144,265,1139,896,792,2297,9670,1654,174,80778,3,2889,6305,533,397,336,1685,186,22206,39051,11,52,264,454,707,47,4254,30444,3728,24,2871,7,394,962,98,747,61,19,251,150,94,9959,74,804,7098,10,3326,1672,30,48,41,62,2538,5477,232,360,4,2288,471,499,
EGY,11,365,8,47,670,169,6962,4,21,1163,1609,7,915,46,108,1436,535,563,2918,10354,1347,90,91972,1,4726,3486,190,437,323,844,20,31598,24257,0,61,303,220,267,12,7844,23773,1351,6,2168,0,472,774,55,178,7,6,165,104,24,9981,22,1481,2632,3,2838,775,0,15,5,8,3053,2666,35,117,0,1500,113,150,
TTO,5,136,5,5,929,102,2670,2,20,746,262,2,70,5,1,991,1014,67,11660,6982,856,38,42110,0,8263,221,50,1373,351,196,1,16863,6400,1,9,292,417,225,20,7222,2399,248,0,681,0,2571,284,15,10,15,0,191,1,6,385,2,2465,43,0,893,92,0,79,7,0,355,23,2,20,0,11,0,0,
BRN,3,146,0,3,403,0,3468,0,0,854,124,0,84,0,1,784,0,0,3690,5581,0,0,56582,0,6452,120,0,762,0,75,0,22602,2320,0,0,117,0,0,0,9761,2614,0,0,265,0,786,140,0,0,0,0,0,0,0,1001,0,2794,29,0,451,0,0,0,0,0,496,33,0,0,0,17,0,0,
DDR,11,288,10,45,1029,330,5040,0,42,1215,1282,18,592,54,93,2367,777,257,9163,7392,5889,0,67666,0,9362,1276,337,1422,994,1641,162,24859,20359,0,16,263,283,869,0,10860,13587,624,0,2472,2,1070,1724,205,1138,18,0,561,54,19,4830,0,2445,2542,9,3157,742,19,52,63,25,2431,1460,71,208,4,814,118,107,
ISR,9,361,2,34,519,38,7469,0,6,1240,1076,1,881,12,71,990,160,30,1538,11375,229,0,101875,0,4811,2380,14,213,86,489,1,35977,15063,0,6,256,42,62,0,8964,22060,379,0,1351,0,367,672,11,13,0,0,52,25,0,11169,0,1489,1717,0,1961,215,0,6,3,0,3229,1549,6,36,0,1439,30,90,
BHR,5,189,1,9,847,27,3799,0,11,972,353,0,177,3,7,1218,71,26,8913,8689,303,0,56886,0,9444,748,0,1361,22,342,0,22107,6236,0,0,308,150,176,0,9615,5501,69,0,517,0,1948,562,0,38,15,0,121,27,0,1475,0,2903,244,0,1376,43,0,40,0,5,886,171,0,28,0,87,3,2,
OMN,5,243,0,10,459,0,5548,0,0,1256,338,0,317,0,10,670,0,0,3219,8117,0,0,81468,0,6490,723,0,500,0,158,0,34272,5196,0,0,162,0,0,0,12864,7706,0,0,466,0,660,307,0,0,0,0,0,5,0,4645,0,3172,237,0,1054,0,0,0,0,0,1752,270,0,0,0,227,0,5,
PER,5,255,0,10,454,0,5683,0,0,1292,304,0,358,0,10,429,0,0,2346,8964,0,0,82785,0,7574,1037,0,231,0,73,0,33379,3699,0,0,219,0,0,0,13150,9111,0,0,191,0,696,341,0,0,0,0,0,5,0,4961,0,3096,252,0,1051,0,0,0,0,0,1963,204,0,0,0,290,0,5,
COL,5,241,0,10,419,0,5485,0,0,1259,356,0,304,0,10,697,0,0,3046,7678,0,0,80392,0,6258,1035,0,514,0,162,0,33670,5505,0,0,131,0,0,0,13216,7555,0,0,642,0,532,255,0,0,0,0,0,8,0,4440,0,3228,237,0,988,0,0,0,0,0,1703,297,0,0,0,205,0,5,
QAT,6,221,2,13,863,66,3697,0,10,1207,387,1,316,6,13,1031,145,88,8839,9022,889,0,41801,0,13655,793,28,823,213,301,1,20084,4684,0,10,283,158,154,0,11966,6816,99,0,573,0,1350,865,17,41,5,0,200,28,2,2966,0,3128,294,0,1547,157,0,16,4,2,1735,265,3,28,0,255,6,6,
PAN,3,141,0,3,425,0,3423,0,0,829,138,0,72,0,1,725,0,0,4626,5374,0,0,55967,0,5481,208,0,833,0,83,0,22903,2875,0,0,79,0,0,0,9628,2153,0,0,293,0,896,126,0,0,0,0,0,2,0,909,0,2781,27,0,511,0,0,0,0,0,427,42,0,0,0,10,0,0,
TUR,11,342,13,42,843,219,6256,13,79,1212,1507,6,768,66,80,1281,881,318,5385,10664,1399,224,80709,6,6674,2941,94,687,302,909,16,29654,24042,6,39,237,722,1089,106,8795,20136,2059,3,2334,0,920,748,2,228,125,47,436,95,59,7822,65,2054,1936,0,2996,894,0,171,1,23,2855,2126,30,380,0,1043,135,85,
CHL,9,333,2,34,685,41,6672,0,6,1245,1165,1,723,12,71,1034,149,122,4203,10880,335,0,90279,0,5996,2822,27,619,67,698,4,33197,17724,0,8,321,83,73,0,9856,18452,356,0,1572,0,690,856,2,62,0,0,73,42,2,8396,0,2080,1894,0,2582,184,0,7,2,0,2826,1690,6,36,0,1037,30,90,
LBR,3,129,0,3,454,0,2406,0,0,852,104,0,77,0,1,971,0,0,4628,4691,0,0,29294,0,8111,151,0,732,0,69,0,15702,1467,0,0,124,0,0,0,9819,1775,0,0,279,0,798,182,0,0,0,0,0,0,0,785,0,2836,20,0,475,0,0,0,0,0,475,32,0,0,0,15,0,0,
ECU,3,145,0,3,407,0,3456,0,0,850,128,0,81,0,1,968,0,0,3365,5415,0,0,56426,0,6300,179,0,758,0,83,0,22645,2475,0,0,133,0,0,0,9757,2503,0,0,263,0,811,130,0,0,0,0,0,0,0,967,0,2791,28,0,471,0,0,0,0,0,483,36,0,0,0,15,0,0,
MAR,5,243,0,10,555,0,5319,0,0,1234,362,0,305,0,10,537,0,0,3168,9512,0,0,78869,0,8143,1485,0,274,0,121,0,30653,4981,0,0,312,0,0,0,12604,9143,0,0,219,0,1102,336,0,0,0,0,0,48,0,3576,0,3174,285,0,1331,0,0,0,0,0,1693,258,0,0,0,219,0,5,
NZL,5,207,0,10,658,0,4335,0,0,1099,360,0,234,0,10,1162,0,0,6160,7620,0,0,64555,0,8855,569,0,1052,0,263,0,25868,5989,0,0,181,0,0,0,11393,6461,0,0,669,0,1135,557,0,0,0,0,0,6,0,2445,0,3090,300,0,1243,0,0,0,0,0,1242,240,0,0,0,154,0,5,
BHS,4,150,1,5,735,11,3211,0,7,887,231,0,97,2,2,1018,108,22,9229,5464,11,0,50888,0,6999,152,0,1199,14,113,0,21496,5036,0,8,110,201,25,0,9516,2781,90,0,443,0,1627,252,0,0,6,0,52,1,0,884,0,2902,52,0,1008,22,0,15,0,1,557,77,0,13,0,23,1,0,
DOM,2,88,0,1,371,0,2328,0,0,525,62,0,13,0,0,667,0,0,5142,3209,0,0,42788,0,3331,0,0,885,0,29,0,16536,1732,0,0,47,0,0,0,6586,534,0,0,159,0,893,35,0,0,0,0,0,0,0,31,0,1901,0,0,272,0,0,0,0,0,47,0,0,0,0,0,0,0,
PRT,13,412,3,75,586,64,7513,0,14,764,2248,3,1302,27,256,1030,153,119,1061,12101,522,0,96712,0,2085,6268,74,205,57,1326,2,23947,28416,0,5,329,57,262,0,3071,34460,548,0,1864,0,260,1089,20,209,18,0,45,216,10,13230,0,447,6527,1,2774,367,0,8,9,39,2206,4920,27,87,0,2944,108,579,
TUN,4,175,0,6,538,0,3464,0,0,1096,189,0,168,0,4,524,0,0,6176,6252,0,0,42349,0,8750,188,0,598,0,101,0,23426,3000,0,0,122,0,0,0,11984,2806,0,0,373,0,845,356,0,0,0,0,0,2,0,2293,0,3266,63,0,797,0,0,0,0,0,1059,126,0,0,0,70,0,1,
ROM,13,324,28,50,760,613,5847,27,68,1211,1749,59,695,109,91,2457,2040,588,4360,7816,9237,509,75542,9,5654,2204,1617,1024,1542,1436,222,28754,28191,49,156,288,361,1650,118,9590,17024,2960,49,4264,13,727,603,374,884,35,13,522,95,151,6996,87,2258,2171,29,2692,1645,37,82,70,22,2674,2318,181,278,1,894,170,90,
AGO,1,76,0,0,64,0,2358,0,0,492,0,0,0,0,0,14,0,0,111,2503,0,0,44427,0,1983,0,0,11,0,0,0,17188,0,0,0,28,0,0,0,6835,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SYR,6,217,2,13,837,40,3774,0,15,1163,455,1,280,6,13,1198,209,69,9251,9032,286,0,43150,0,11519,1101,29,1028,57,381,1,22057,6356,0,17,360,231,226,0,11460,6208,184,0,1023,0,1349,622,0,28,19,0,123,54,9,2878,0,3194,252,0,1624,92,0,42,3,1,1452,394,3,44,0,181,6,6,
COD,2,105,0,1,310,0,2522,0,0,688,45,0,30,0,0,338,0,0,2181,3837,0,0,44449,0,6325,0,0,247,0,13,0,16745,951,0,0,90,0,0,0,7909,1155,0,0,39,0,764,51,0,0,0,0,0,0,0,208,0,2482,0,0,195,0,0,0,0,0,227,0,0,0,0,0,0,0,
CMR,4,224,0,6,338,0,5267,0,0,1240,174,0,249,0,4,187,0,0,1144,8069,0,0,80000,0,6723,643,0,66,0,24,0,32549,1910,0,0,175,0,0,0,13607,6595,0,0,46,0,569,199,0,0,0,0,0,12,0,3648,0,3296,111,0,568,0,0,0,0,0,1553,63,0,0,0,145,0,1,
PAK,8,320,3,25,649,70,6546,1,18,1280,872,0,631,15,40,1055,261,75,4181,10847,665,23,88474,0,6606,2439,0,583,81,332,0,34152,12836,0,27,329,181,337,12,10584,16174,454,0,1215,0,731,570,0,86,26,2,137,39,0,7879,5,2442,886,0,2179,264,0,32,0,7,2642,1094,0,83,0,754,30,35,
GTM,2,78,0,1,128,0,2289,0,0,489,72,0,3,0,0,884,0,0,653,2482,0,0,42370,0,2006,0,0,329,0,59,0,16536,2128,0,0,48,0,0,0,6771,157,0,0,428,0,140,5,0,0,0,0,0,0,0,2,0,1849,0,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,
JAM,1,76,0,0,64,0,2358,0,0,492,0,0,0,0,0,14,0,0,111,2503,0,0,44427,0,1983,0,0,11,0,0,0,17188,0,0,0,28,0,0,0,6835,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HND,1,76,0,0,64,0,2358,0,0,492,0,0,0,0,0,14,0,0,111,2503,0,0,44427,0,1983,0,0,11,0,0,0,17188,0,0,0,28,0,0,0,6835,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
