"","EC1","EC2","EC3","EC4","EC5","EC6"
"cpd:C00001",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,3.56540201393706,3.25053360328812
"cpd:C00002",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00003",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,3.56540201393706,3.25053360328812
"cpd:C00004",0.985455065018833,0.87178585332647,-0.697699673465578,-0.426525035721852,3.56540201393706,-0.307410661495176
"cpd:C00005",0.985455065018833,0.87178585332647,-0.697699673465578,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00006",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00007",0.985455065018833,-1.14620887846054,-0.697699673465578,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00008",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00009",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,3.25053360328812
"cpd:C00010",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,3.25053360328812
"cpd:C00011",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00012",-1.01399720867029,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00013",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00014",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00015",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,3.56540201393706,-0.307410661495176
"cpd:C00016",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00018",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00019",-1.01399720867029,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,-0.307410661495176
"cpd:C00020",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00021",-1.01399720867029,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,-0.307410661495176
"cpd:C00022",0.985455065018833,0.87178585332647,-0.697699673465578,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00024",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00025",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00026",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00027",0.985455065018833,-1.14620887846054,-0.697699673465578,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00028",0.985455065018833,-1.14620887846054,-0.697699673465578,2.34276678157466,-0.28026255701126,-0.307410661495176
"cpd:C00029",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,3.56540201393706,-0.307410661495176
"cpd:C00030",0.985455065018833,-1.14620887846054,-0.697699673465578,2.34276678157466,-0.28026255701126,-0.307410661495176
"cpd:C00031",-1.01399720867029,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,-0.307410661495176
"cpd:C00033",0.985455065018833,-1.14620887846054,1.43220460493507,-0.426525035721852,-0.28026255701126,3.25053360328812
"cpd:C00035",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00036",0.985455065018833,0.87178585332647,1.43220460493507,2.34276678157466,-0.28026255701126,3.25053360328812
"cpd:C00037",0.985455065018833,0.87178585332647,1.43220460493507,-0.426525035721852,-0.28026255701126,3.25053360328812
